System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
00:04:05:231, 283835943273404,    0.108,    9.000, 3900,  23.099,   2.492,   0.692,  20.829,   2.247,   0.624, 67,  0,   0.900,   0.097,   0.027,   0.469,   0.051,   0.014,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:04:05:340, 283836184900860,    0.217,    9.000, 3900,  23.432,   5.056,   1.404,  21.662,   4.617,   1.283, 72,  0,   0.748,   0.179,   0.050,   0.000,   0.051,   0.014,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:04:05:450, 283836426337805,    0.327,   10.000, 3900,  24.557,   7.741,   2.150,  22.990,   7.131,   1.981, 70,  0,   0.774,   0.264,   0.073,   0.000,   0.051,   0.014,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:04:05:559, 283836667775006,    0.436,   24.000, 3900,  39.962,  12.111,   3.364,  37.993,  11.285,   3.135, 74,  0,   1.290,   0.405,   0.112,   0.209,   0.073,   0.020,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:04:05:669, 283836909310984,    0.545,   21.000, 3900,  37.524,  16.215,   4.504,  35.492,  15.168,   4.213, 71,  0,   1.143,   0.530,   0.147,   0.118,   0.086,   0.024,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:04:05:778, 283837150896692,    0.655,   10.000, 3900,  22.606,  18.689,   5.191,  20.653,  17.428,   4.841, 70,  0,   0.917,   0.630,   0.175,   0.289,   0.118,   0.033,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:04:05:887, 283837392279260,    0.764,   10.000, 3900,  22.969,  21.200,   5.889,  20.848,  19.707,   5.474, 68,  0,   0.997,   0.739,   0.205,   0.461,   0.168,   0.047,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:04:06:012, 283837668199950,    0.889,   10.000, 4000,  22.861,  24.057,   6.682,  21.082,  22.341,   6.206, 63,  0,   0.886,   0.850,   0.236,   0.124,   0.184,   0.051,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:04:06:122, 283837910707824,    0.999,    2.000, 3900,   8.985,  25.044,   6.957,   6.880,  23.097,   6.416, 57,  0,   0.782,   0.936,   0.260,   0.303,   0.217,   0.060,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:04:06:232, 283838152407662,    1.108,    1.000, 4000,   6.711,  25.778,   7.161,   5.062,  23.651,   6.570, 54,  0,   0.770,   1.020,   0.283,   0.167,   0.235,   0.065,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:04:06:340, 283838392767611,    1.217,    1.000, 4000,   7.132,  26.555,   7.376,   5.609,  24.262,   6.739, 54,  0,   0.837,   1.111,   0.309,   0.000,   0.235,   0.065,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
