System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
00:13:30:240, 285083487370093,    0.109,   11.000, 3400,  16.613,   1.815,   0.504,  14.618,   1.597,   0.444, 63,  0,   0.871,   0.095,   0.026,   0.333,   0.036,   0.010,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:13:30:350, 285083728946101,    0.219,    9.000, 3400,  14.658,   3.419,   0.950,  13.077,   3.028,   0.841, 66,  0,   0.710,   0.173,   0.048,   0.000,   0.036,   0.010,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:13:30:459, 285083970411296,    0.328,    8.000, 3400,  13.597,   4.906,   1.363,  11.941,   4.334,   1.204, 65,  0,   0.655,   0.244,   0.068,   0.000,   0.036,   0.010,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:13:30:569, 285084211773715,    0.437,   18.000, 3300,  20.644,   7.163,   1.990,  18.557,   6.363,   1.767, 62,  0,   1.145,   0.370,   0.103,   0.448,   0.085,   0.024,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:13:30:678, 285084453326784,    0.547,   23.000, 3100,  20.598,   9.416,   2.616,  18.955,   8.436,   2.343, 62,  0,   1.102,   0.490,   0.136,   0.000,   0.085,   0.024,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:13:30:787, 285084694834463,    0.656,   18.000, 3000,  17.059,  11.282,   3.134,  14.891,  10.065,   2.796, 58,  0,   1.029,   0.603,   0.167,   0.162,   0.103,   0.029,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:13:30:897, 285084936453388,    0.766,    8.000, 3100,  10.392,  12.419,   3.450,   8.795,  11.027,   3.063, 58,  0,   0.709,   0.680,   0.189,   0.000,   0.103,   0.029,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:13:31:006, 285085178227870,    0.875,    6.000, 3200,  10.088,  13.524,   3.757,   7.781,  11.879,   3.300, 55,  0,   0.927,   0.782,   0.217,   0.536,   0.162,   0.045,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:13:31:116, 285085420522994,    0.985,    0.000, 3600,   2.194,  13.765,   3.824,   0.936,  11.982,   3.328, 53,  0,   0.621,   0.850,   0.236,   0.000,   0.162,   0.045,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:13:31:225, 285085662054128,    1.094,    1.000, 3900,   4.318,  14.237,   3.955,   3.030,  12.314,   3.420, 53,  0,   0.657,   0.922,   0.256,   0.000,   0.162,   0.045,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:13:31:335, 285085903558292,    1.204,    0.000, 3900,   4.209,  14.697,   4.083,   2.567,  12.594,   3.498, 52,  0,   0.703,   0.999,   0.277,   0.224,   0.186,   0.052,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:13:31:444, 285086143879942,    1.312,    2.000, 3900,   8.072,  15.576,   4.327,   6.840,  13.339,   3.705, 63,  0,   0.637,   1.068,   0.297,   0.026,   0.189,   0.053,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
