System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
00:57:18:871, 290887519461346,    0.111,   13.000, 3900,  30.723,   3.406,   0.946,  24.677,   2.735,   0.760, 72,  0,   0.879,   0.097,   0.027,   0.226,   0.025,   0.007,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:57:18:996, 290887795301926,    0.236,   15.000, 3900,  40.118,   8.418,   2.338,  31.078,   6.618,   1.838, 75,  0,   0.747,   0.191,   0.053,   0.000,   0.025,   0.007,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:57:19:152, 290888140414694,    0.392,   21.000, 3300,  27.139,  12.659,   3.517,  22.181,  10.085,   2.801, 63,  0,   1.004,   0.348,   0.097,   0.380,   0.084,   0.023,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:57:19:261, 290888381929841,    0.501,   17.000, 3100,  18.492,  14.682,   4.078,  16.543,  11.894,   3.304, 64,  0,   0.965,   0.453,   0.126,   0.114,   0.097,   0.027,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:57:19:386, 290888657900102,    0.626,    9.000, 3200,  12.343,  16.225,   4.507,  10.668,  13.228,   3.674, 64,  0,   0.782,   0.551,   0.153,   0.000,   0.097,   0.027,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:57:19:511, 290888933970500,    0.751,    7.000, 3300,  10.308,  17.514,   4.865,   8.398,  14.278,   3.966, 64,  0,   0.860,   0.658,   0.183,   0.319,   0.137,   0.038,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:57:19:621, 290889176272018,    0.861,    4.000, 3500,   8.749,  18.474,   5.132,   6.803,  15.024,   4.173, 55,  0,   0.829,   0.749,   0.208,   0.312,   0.171,   0.048,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:57:19:731, 290889418174251,    0.971,    0.000, 3900,   2.089,  18.703,   5.195,   0.777,  15.109,   4.197, 52,  0,   0.632,   0.819,   0.227,   0.000,   0.171,   0.048,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:57:19:840, 290889658504770,    1.080,    1.000, 4000,   5.515,  19.303,   5.362,   3.880,  15.532,   4.314, 61,  0,   0.768,   0.902,   0.251,   0.229,   0.196,   0.054,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:57:19:949, 290889901078616,    1.189,    1.000, 4100,   6.071,  19.970,   5.547,   4.585,  16.035,   4.454, 53,  0,   0.692,   0.978,   0.272,   0.000,   0.196,   0.054,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
