System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
02:15:13:251, 301208579173610,    0.112,   13.000, 3900,  30.731,   3.448,   0.958,  24.703,   2.771,   0.770, 67,  0,   0.895,   0.100,   0.028,   0.335,   0.038,   0.010,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
02:15:13:376, 301208855139703,    0.237,   14.000, 3900,  39.841,   8.427,   2.341,  30.909,   6.635,   1.843, 73,  0,   0.738,   0.193,   0.054,   0.000,   0.038,   0.010,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
02:15:13:532, 301209200177732,    0.393,   20.000, 3900,  35.966,  14.048,   3.902,  31.210,  11.512,   3.198, 65,  0,   0.971,   0.344,   0.096,   0.261,   0.078,   0.022,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
02:15:13:641, 301209441563988,    0.503,   17.000, 3900,  31.598,  17.502,   4.862,  29.688,  14.757,   4.099, 65,  0,   1.036,   0.458,   0.127,   0.193,   0.099,   0.028,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
02:15:13:751, 301209683174553,    0.612,    9.000, 3700,  21.946,  19.904,   5.529,  20.157,  16.963,   4.712, 61,  0,   0.797,   0.545,   0.151,   0.017,   0.101,   0.028,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
02:15:13:861, 301209925729824,    0.722,    3.000, 3900,  11.066,  21.119,   5.866,   8.970,  17.948,   4.986, 52,  0,   0.878,   0.641,   0.178,   0.517,   0.158,   0.044,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
02:15:13:970, 301210166494448,    0.831,    2.000, 3900,   7.722,  21.961,   6.100,   5.988,  18.601,   5.167, 52,  0,   0.824,   0.731,   0.203,   0.221,   0.182,   0.051,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
02:15:14:079, 301210407705418,    0.940,    2.000, 4000,   8.676,  22.909,   6.364,   6.982,  19.364,   5.379, 52,  0,   0.996,   0.840,   0.233,   0.000,   0.182,   0.051,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
02:15:14:188, 301210649246088,    1.050,    2.000, 3900,   9.330,  23.930,   6.647,   7.630,  20.199,   5.611, 52,  0,   0.970,   0.946,   0.263,   0.000,   0.182,   0.051,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
02:15:14:298, 301210890549464,    1.159,    1.000, 4000,   8.322,  24.839,   6.900,   6.778,  20.939,   5.816, 51,  0,   0.693,   1.022,   0.284,   0.000,   0.182,   0.051,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
02:15:14:407, 301211132050334,    1.268,    1.000, 4000,   7.927,  25.706,   7.141,   6.457,  21.646,   6.013, 52,  0,   0.662,   1.094,   0.304,   0.000,   0.182,   0.051,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
02:15:14:517, 301211373960339,    1.378,    1.000, 3900,   7.931,  26.575,   7.382,   6.408,  22.348,   6.208, 51,  0,   0.666,   1.167,   0.324,   0.000,   0.182,   0.051,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
