System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
00:54:35:784, 290527422614726,    0.107,   12.000, 3900,  28.360,   3.022,   0.839,  26.043,   2.775,   0.771, 65,  0,   0.952,   0.101,   0.028,   0.403,   0.043,   0.012,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:54:35:886, 290527648513378,    0.209,    8.000, 4000,  22.469,   5.320,   1.478,  19.753,   4.796,   1.332, 67,  0,   0.716,   0.175,   0.049,   0.000,   0.043,   0.012,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:54:35:997, 290527892411688,    0.319,   17.000, 3900,  28.097,   8.424,   2.340,  23.320,   7.372,   2.048, 66,  0,   0.765,   0.259,   0.072,   0.186,   0.063,   0.018,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:54:36:512, 290529030915338,    0.835,   10.000, 3900,  35.715,  26.839,   7.455,  26.268,  20.916,   5.810, 65,  0,   0.864,   0.705,   0.196,   0.164,   0.148,   0.041,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:54:36:669, 290529376083074,    0.991,    3.000, 3900,  14.725,  29.141,   8.095,  10.307,  22.527,   6.258, 53,  0,   0.691,   0.813,   0.226,   0.070,   0.159,   0.044,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:54:36:778, 290529618582696,    1.101,    0.000, 4100,   1.646,  29.322,   8.145,   0.477,  22.580,   6.272, 50,  0,   0.590,   0.877,   0.244,   0.000,   0.159,   0.044,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:54:36:887, 290529858895578,    1.210,    1.000, 4000,   7.838,  30.175,   8.382,   6.354,  23.271,   6.464, 50,  0,   0.739,   0.958,   0.266,   0.000,   0.159,   0.044,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:54:36:997, 290530100393520,    1.319,    4.000, 3900,  12.251,  31.515,   8.754,  10.657,  24.437,   6.788, 56,  0,   0.790,   1.044,   0.290,   0.030,   0.162,   0.045,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:54:37:107, 290530343140241,    1.429,    4.000, 3900,  12.997,  32.944,   9.151,  11.158,  25.664,   7.129, 50,  0,   0.831,   1.136,   0.315,   0.251,   0.190,   0.053,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:54:37:215, 290530583495166,    1.538,    4.000, 3900,  12.390,  34.293,   9.526,  11.047,  26.866,   7.463, 59,  0,   0.712,   1.213,   0.337,   0.066,   0.197,   0.055,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:54:37:325, 290530826010484,    1.648,    0.000, 3900,   3.832,  34.714,   9.643,   2.517,  27.143,   7.540, 49,  0,   0.610,   1.280,   0.356,   0.000,   0.197,   0.055,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:54:37:435, 290531067570928,    1.757,    0.000, 4000,   1.572,  34.886,   9.690,   0.412,  27.188,   7.552, 48,  0,   0.584,   1.344,   0.373,   0.000,   0.197,   0.055,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:54:37:544, 290531309194521,    1.867,    0.000, 4000,   1.426,  35.042,   9.734,   0.300,  27.221,   7.561, 48,  0,   0.575,   1.407,   0.391,   0.000,   0.197,   0.055,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:54:37:653, 290531550688024,    1.976,    0.000, 4100,   1.835,  35.242,   9.790,   0.691,  27.296,   7.582, 48,  0,   0.587,   1.471,   0.409,   0.000,   0.197,   0.055,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:54:37:763, 290531792171044,    2.086,    0.000, 4000,   1.510,  35.408,   9.835,   0.355,  27.335,   7.593, 47,  0,   0.577,   1.534,   0.426,   0.000,   0.197,   0.055,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:54:37:872, 290532033587190,    2.195,    0.000, 4000,   1.455,  35.567,   9.880,   0.314,  27.369,   7.603, 47,  0,   0.577,   1.597,   0.444,   0.000,   0.197,   0.055,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:54:37:980, 290532270848271,    2.302,    0.000, 4000,   1.359,  35.713,   9.920,   0.223,  27.393,   7.609, 48,  0,   0.573,   1.659,   0.461,   0.000,   0.197,   0.055,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:54:38:089, 290532512356964,    2.412,    0.000, 4000,   2.922,  36.032,  10.009,   1.708,  27.580,   7.661, 48,  0,   0.599,   1.724,   0.479,   0.028,   0.200,   0.056,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:54:38:198, 290532753747774,    2.521,    0.000, 4000,   1.404,  36.186,  10.052,   0.266,  27.609,   7.669, 48,  0,   0.577,   1.787,   0.497,   0.000,   0.200,   0.056,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:54:38:308, 290532995322040,    2.630,    0.000, 4000,   1.729,  36.375,  10.104,   0.596,  27.674,   7.687, 47,  0,   0.586,   1.852,   0.514,   0.000,   0.200,   0.056,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:54:38:417, 290533236740372,    2.740,    0.000, 4100,   1.517,  36.541,  10.150,   0.349,  27.713,   7.698, 47,  0,   0.581,   1.915,   0.532,   0.000,   0.200,   0.056,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:54:38:527, 290533478308727,    2.849,    0.000, 4000,   1.435,  36.698,  10.194,   0.316,  27.747,   7.708, 47,  0,   0.575,   1.978,   0.549,   0.000,   0.200,   0.056,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:54:38:636, 290533719798348,    2.959,    0.000, 4100,   1.423,  36.854,  10.237,   0.270,  27.777,   7.716, 47,  0,   0.576,   2.041,   0.567,   0.000,   0.200,   0.056,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:54:38:745, 290533960939250,    3.068,    0.000, 4000,   1.435,  37.010,  10.281,   0.287,  27.808,   7.724, 48,  0,   0.573,   2.104,   0.584,   0.000,   0.200,   0.056,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:54:38:854, 290534202523360,    3.177,    0.000, 4000,   1.506,  37.175,  10.326,   0.373,  27.849,   7.736, 47,  0,   0.578,   2.167,   0.602,   0.000,   0.200,   0.056,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:54:38:956, 290534425959506,    3.278,    0.000, 4100,   1.404,  37.317,  10.366,   0.259,  27.875,   7.743, 47,  0,   0.574,   2.225,   0.618,   0.000,   0.200,   0.056,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:54:39:066, 290534668789764,    3.388,    0.000, 3900,   1.569,  37.490,  10.414,   0.425,  27.922,   7.756, 47,  0,   0.580,   2.289,   0.636,   0.000,   0.200,   0.056,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:54:39:175, 290534910223631,    3.498,    0.000, 4000,   1.607,  37.665,  10.463,   0.469,  27.973,   7.770, 48,  0,   0.580,   2.352,   0.653,   0.000,   0.200,   0.056,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:54:39:284, 290535151697986,    3.607,    0.000, 4000,   1.613,  37.842,  10.512,   0.462,  28.023,   7.784, 48,  0,   0.579,   2.415,   0.671,   0.000,   0.200,   0.056,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:54:39:394, 290535393006420,    3.716,    0.000, 4100,   1.506,  38.006,  10.557,   0.346,  28.061,   7.795, 47,  0,   0.580,   2.479,   0.689,   0.000,   0.200,   0.056,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
