System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
00:23:01:176, 286344117402512,    0.112,    9.000, 3900,  22.643,   2.535,   0.704,  20.512,   2.296,   0.638, 65,  0,   0.907,   0.102,   0.028,   0.426,   0.048,   0.013,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:23:01:286, 286344358797296,    0.221,    8.000, 4000,  21.974,   4.937,   1.371,  20.401,   4.527,   1.257, 71,  0,   0.725,   0.181,   0.050,   0.000,   0.048,   0.013,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:23:01:395, 286344600291831,    0.331,   10.000, 3900,  24.457,   7.612,   2.114,  22.867,   7.028,   1.952, 68,  0,   0.791,   0.267,   0.074,   0.261,   0.076,   0.021,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:23:01:520, 286344876239250,    0.456,   21.000, 3900,  39.207,  12.512,   3.476,  36.957,  11.646,   3.235, 69,  0,   1.323,   0.433,   0.120,   0.329,   0.117,   0.033,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:23:01:645, 286345152432843,    0.581,   18.000, 3900,  32.442,  16.570,   4.603,  30.323,  15.439,   4.289, 65,  0,   1.084,   0.568,   0.158,   0.148,   0.136,   0.038,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:23:01:754, 286345393945542,    0.690,    8.000, 3700,  20.053,  18.764,   5.212,  17.792,  17.386,   4.829, 65,  0,   0.937,   0.671,   0.186,   0.490,   0.189,   0.053,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:23:01:864, 286345635879036,    0.800,    1.000, 4000,   7.116,  19.543,   5.429,   5.314,  17.968,   4.991, 56,  0,   0.779,   0.756,   0.210,   0.239,   0.216,   0.060,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:23:01:973, 286345876844784,    0.909,    4.000, 3900,  13.661,  21.034,   5.843,  11.986,  19.276,   5.354, 58,  0,   0.780,   0.841,   0.234,   0.090,   0.225,   0.063,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:23:02:083, 286346119159672,    1.019,    2.000, 4000,   8.939,  22.015,   6.115,   7.034,  20.048,   5.569, 55,  0,   0.973,   0.948,   0.263,   0.069,   0.233,   0.065,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:23:02:192, 286346359945034,    1.128,    2.000, 4000,   8.581,  22.951,   6.375,   6.980,  20.809,   5.780, 54,  0,   0.785,   1.034,   0.287,   0.000,   0.233,   0.065,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
