System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
01:57:33:855, 298869427122210,    0.105,   10.000, 3900,  22.764,   2.394,   0.665,  20.446,   2.150,   0.597, 67,  0,   0.890,   0.094,   0.026,   0.391,   0.041,   0.011,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:57:33:965, 298869668694732,    0.215,    8.000, 3900,  21.108,   4.703,   1.307,  19.524,   4.286,   1.191, 71,  0,   0.710,   0.171,   0.048,   0.000,   0.041,   0.011,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:57:34:074, 298869910110268,    0.324,    9.000, 4000,  24.188,   7.348,   2.041,  22.680,   6.766,   1.880, 68,  0,   0.749,   0.253,   0.070,   0.000,   0.041,   0.011,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:57:34:183, 298870151682556,    0.433,   15.000, 3900,  31.096,  10.750,   2.986,  28.900,   9.928,   2.758, 69,  0,   0.995,   0.362,   0.101,   0.310,   0.075,   0.021,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:57:34:308, 298870427668679,    0.558,   16.000, 3900,  29.781,  14.473,   4.020,  27.872,  13.412,   3.726, 65,  0,   1.023,   0.490,   0.136,   0.134,   0.092,   0.025,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:57:34:418, 298870669189120,    0.668,   10.000, 3900,  25.498,  17.262,   4.795,  23.258,  15.956,   4.432, 69,  0,   0.990,   0.598,   0.166,   0.589,   0.156,   0.043,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:57:34:527, 298870910770369,    0.777,    9.000, 3900,  21.817,  19.649,   5.458,  19.819,  18.124,   5.035, 69,  0,   0.918,   0.699,   0.194,   0.311,   0.190,   0.053,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:57:34:652, 298871187101291,    0.902,    9.000, 4000,  22.241,  22.432,   6.231,  19.997,  20.627,   5.730, 58,  0,   0.910,   0.813,   0.226,   0.419,   0.243,   0.067,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:57:34:761, 298871428236787,    1.011,    2.000, 3900,   7.162,  23.215,   6.448,   5.701,  21.250,   5.903, 57,  0,   0.718,   0.891,   0.247,   0.088,   0.252,   0.070,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:57:34:871, 298871670645244,    1.121,    2.000, 3900,   7.883,  24.080,   6.689,   6.005,  21.909,   6.086, 53,  0,   0.819,   0.981,   0.272,   0.228,   0.277,   0.077,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
