System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
01:37:11:436, 296170319093862,    0.108,    9.000, 4000,  23.236,   2.505,   0.696,  21.122,   2.277,   0.633, 66,  0,   0.849,   0.091,   0.025,   0.378,   0.041,   0.011,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:37:11:546, 296170560615760,    0.217,   15.000, 3900,  37.212,   6.575,   1.826,  29.490,   5.503,   1.529, 69,  0,   0.769,   0.176,   0.049,   0.000,   0.041,   0.011,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:37:11:655, 296170802092581,    0.327,   14.000, 3900,  25.444,   9.358,   2.599,  23.004,   8.019,   2.227, 63,  0,   0.873,   0.271,   0.075,   0.373,   0.082,   0.023,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:37:11:796, 296171112617990,    0.467,   26.000, 3900,  50.019,  16.393,   4.553,  40.752,  13.750,   3.819, 73,  0,   1.025,   0.415,   0.115,   0.000,   0.082,   0.023,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:37:11:921, 296171388660660,    0.592,   10.000, 3900,  24.853,  19.500,   5.417,  22.598,  16.575,   4.604, 70,  0,   0.849,   0.521,   0.145,   0.141,   0.099,   0.028,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:37:12:046, 296171665789034,    0.718,    3.000, 4000,  12.149,  21.024,   5.840,  10.180,  17.853,   4.959, 54,  0,   0.864,   0.630,   0.175,   0.443,   0.155,   0.043,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:37:12:155, 296171906366854,    0.827,    2.000, 3900,   6.938,  21.780,   6.050,   5.191,  18.418,   5.116, 51,  0,   0.802,   0.717,   0.199,   0.233,   0.180,   0.050,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:37:12:265, 296172148776466,    0.936,    0.000, 4000,   1.833,  21.982,   6.106,   0.611,  18.485,   5.135, 50,  0,   0.609,   0.784,   0.218,   0.000,   0.180,   0.050,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:37:12:374, 296172390030322,    1.046,    2.000, 4000,   7.437,  22.794,   6.332,   5.679,  19.106,   5.307, 51,  0,   0.765,   0.868,   0.241,   0.315,   0.215,   0.060,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:37:12:484, 296172631777250,    1.155,    0.000, 4000,   2.092,  23.023,   6.395,   0.860,  19.200,   5.333, 49,  0,   0.621,   0.936,   0.260,   0.000,   0.215,   0.060,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:37:12:593, 296172873328930,    1.265,    0.000, 3900,   3.938,  23.454,   6.515,   2.701,  19.495,   5.415, 50,  0,   0.611,   1.003,   0.278,   0.000,   0.215,   0.060,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:37:12:703, 296173114885112,    1.374,    0.000, 3900,   1.875,  23.659,   6.572,   0.722,  19.574,   5.437, 49,  0,   0.598,   1.068,   0.297,   0.000,   0.215,   0.060,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:37:12:813, 296173358753338,    1.484,    2.000, 4000,   7.984,  24.541,   6.817,   6.444,  20.286,   5.635, 51,  0,   0.863,   1.163,   0.323,   0.000,   0.215,   0.060,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:37:12:922, 296173600005601,    1.594,    4.000, 3900,  11.497,  25.797,   7.166,   9.878,  21.365,   5.935, 63,  0,   0.792,   1.250,   0.347,   0.075,   0.223,   0.062,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:37:13:032, 296173842625609,    1.704,    4.000, 4000,  13.290,  27.258,   7.572,  11.388,  22.617,   6.282, 51,  0,   0.831,   1.341,   0.373,   0.267,   0.252,   0.070,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:37:13:142, 296174084147012,    1.813,    0.000, 4000,   1.539,  27.426,   7.618,   0.321,  22.652,   6.292, 49,  0,   0.598,   1.407,   0.391,   0.000,   0.252,   0.070,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:37:13:251, 296174325717446,    1.922,    0.000, 3900,   1.524,  27.593,   7.665,   0.389,  22.695,   6.304, 48,  0,   0.577,   1.470,   0.408,   0.000,   0.252,   0.070,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:37:13:360, 296174566362508,    2.031,    0.000, 4000,   1.749,  27.783,   7.718,   0.603,  22.760,   6.322, 48,  0,   0.581,   1.533,   0.426,   0.000,   0.252,   0.070,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:37:13:469, 296174807888536,    2.141,    0.000, 4000,   1.547,  27.952,   7.765,   0.403,  22.804,   6.335, 48,  0,   0.578,   1.596,   0.443,   0.000,   0.252,   0.070,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:37:13:579, 296175049308190,    2.250,    0.000, 4100,   1.571,  28.124,   7.812,   0.429,  22.851,   6.348, 48,  0,   0.577,   1.659,   0.461,   0.000,   0.252,   0.070,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:37:13:688, 296175290926649,    2.360,    0.000, 3900,   1.422,  28.280,   7.855,   0.287,  22.883,   6.356, 48,  0,   0.576,   1.722,   0.478,   0.000,   0.252,   0.070,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:37:13:798, 296175532299544,    2.469,    0.000, 4100,   2.840,  28.590,   7.942,   1.645,  23.062,   6.406, 48,  0,   0.603,   1.788,   0.497,   0.000,   0.252,   0.070,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
