System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
00:02:38:236, 283643857118270,    0.104,   14.000, 3900,  29.305,   3.047,   0.846,  22.969,   2.388,   0.663, 65,  0,   0.934,   0.097,   0.027,   0.293,   0.030,   0.008,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:02:38:361, 283644133196800,    0.229,   17.000, 3900,  38.854,   7.905,   2.196,  29.908,   6.128,   1.702, 66,  0,   0.766,   0.193,   0.054,   0.000,   0.030,   0.008,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:02:38:517, 283644478091844,    0.385,   18.000, 3900,  34.245,  13.254,   3.682,  29.633,  10.756,   2.988, 66,  0,   0.986,   0.347,   0.096,   0.229,   0.066,   0.018,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:02:38:626, 283644719611483,    0.495,   24.000, 3900,  42.093,  17.858,   4.961,  39.948,  15.126,   4.202, 71,  0,   1.190,   0.477,   0.133,   0.000,   0.066,   0.018,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:02:38:736, 283644961151581,    0.604,   14.000, 3900,  26.820,  20.792,   5.776,  25.219,  17.885,   4.968, 68,  0,   0.979,   0.584,   0.162,   0.148,   0.082,   0.023,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:02:38:845, 283645202658710,    0.713,   11.000, 3900,  24.153,  23.434,   6.509,  21.464,  20.232,   5.620, 68,  0,   1.026,   0.696,   0.193,   0.630,   0.151,   0.042,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:02:38:970, 283645478622105,    0.838,    9.000, 4000,  21.728,  26.150,   7.264,  19.848,  22.713,   6.309, 63,  0,   0.865,   0.805,   0.223,   0.195,   0.176,   0.049,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:02:39:080, 283645720618266,    0.948,    6.000, 4000,  17.348,  28.051,   7.792,  15.155,  24.374,   6.771, 55,  0,   0.903,   0.904,   0.251,   0.550,   0.236,   0.066,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:02:39:189, 283645962020203,    1.057,    2.000, 3900,   8.499,  28.980,   8.050,   6.759,  25.113,   6.976, 61,  0,   0.784,   0.989,   0.275,   0.257,   0.264,   0.073,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:02:39:298, 283646203157139,    1.166,    0.000, 3900,   5.170,  29.545,   8.207,   3.668,  25.514,   7.087, 51,  0,   0.776,   1.074,   0.298,   0.045,   0.269,   0.075,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:02:39:408, 283646444749612,    1.276,    2.000, 4000,   8.607,  30.486,   8.468,   6.922,  26.271,   7.298, 52,  0,   1.033,   1.187,   0.330,   0.000,   0.269,   0.075,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:02:39:517, 283646686573642,    1.385,    1.000, 3900,   7.119,  31.266,   8.685,   5.566,  26.881,   7.467, 51,  0,   0.646,   1.258,   0.349,   0.000,   0.269,   0.075,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:02:39:627, 283646928126513,    1.495,    0.000, 4000,   6.359,  31.962,   8.878,   4.959,  27.423,   7.618, 51,  0,   0.563,   1.319,   0.366,   0.000,   0.269,   0.075,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:02:39:736, 283647170252746,    1.604,    0.000, 4000,   5.855,  32.604,   9.057,   4.425,  27.908,   7.752, 50,  0,   0.602,   1.385,   0.385,   0.000,   0.269,   0.075,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
