System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
23:43:17:175, 281080226904229,    0.119,   19.000, 3400,  25.035,   2.974,   0.826,  22.888,   2.719,   0.755, 64,  0,   0.913,   0.108,   0.030,   0.396,   0.047,   0.013,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:43:17:284, 281080468514153,    0.228,   21.000, 3100,  22.461,   5.432,   1.509,  20.848,   5.000,   1.389, 64,  0,   0.813,   0.197,   0.055,   0.000,   0.047,   0.013,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:43:17:409, 281080744379528,    0.353,   17.000, 3100,  16.771,   7.527,   2.091,  15.166,   6.895,   1.915, 63,  0,   0.677,   0.282,   0.078,   0.000,   0.047,   0.013,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:43:17:518, 281080985888997,    0.463,   30.000, 2900,  21.719,   9.903,   2.751,  19.837,   9.065,   2.518, 60,  0,   1.191,   0.412,   0.115,   0.232,   0.072,   0.020,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:43:17:628, 281081227416900,    0.572,   33.000, 2700,  20.978,  12.197,   3.388,  19.055,  11.149,   3.097, 61,  0,   1.067,   0.529,   0.147,   0.042,   0.077,   0.021,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:43:17:753, 281081503507203,    0.697,   22.000, 2600,  16.244,  14.229,   3.952,  14.348,  12.943,   3.595, 59,  0,   0.973,   0.651,   0.181,   0.137,   0.094,   0.026,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:43:17:893, 281081813999277,    0.838,   19.000, 2700,  13.056,  16.065,   4.462,  11.154,  14.512,   4.031, 59,  0,   0.880,   0.774,   0.215,   0.237,   0.128,   0.035,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:43:18:034, 281082124476658,    0.978,   18.000, 2700,  14.148,  18.054,   5.015,  11.817,  16.173,   4.493, 58,  0,   0.970,   0.911,   0.253,   0.549,   0.205,   0.057,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:43:18:175, 281082434953022,    1.119,   19.000, 2800,  12.859,  19.862,   5.517,  11.170,  17.744,   4.929, 60,  0,   0.768,   1.019,   0.283,   0.000,   0.205,   0.057,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:43:18:300, 281082710960020,    1.244,   13.000, 2900,  12.126,  21.378,   5.938,   9.995,  18.993,   5.276, 59,  0,   0.889,   1.130,   0.314,   0.425,   0.258,   0.072,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:43:18:425, 281082987006916,    1.369,    9.000, 3000,  10.883,  22.739,   6.316,   8.975,  20.115,   5.588, 59,  0,   0.698,   1.217,   0.338,   0.250,   0.289,   0.080,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:43:18:581, 281083331895544,    1.525,    9.000, 3200,  10.054,  24.309,   6.752,   8.449,  21.435,   5.954, 59,  0,   0.610,   1.312,   0.365,   0.000,   0.289,   0.080,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:43:18:706, 281083607977174,    1.650,    9.000, 3300,  11.569,  25.756,   7.154,  10.001,  22.686,   6.302, 60,  0,   0.588,   1.386,   0.385,   0.000,   0.289,   0.080,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:43:18:831, 281083883984446,    1.775,    9.000, 3400,  12.515,  27.320,   7.589,  10.957,  24.055,   6.682, 62,  0,   0.584,   1.459,   0.405,   0.000,   0.289,   0.080,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:43:18:956, 281084159966892,    1.900,    8.000, 3500,  12.609,  28.896,   8.027,  11.025,  25.433,   7.065, 62,  0,   0.579,   1.531,   0.425,   0.000,   0.289,   0.080,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:43:19:081, 281084435930914,    2.025,    9.000, 3500,  13.333,  30.562,   8.490,  11.769,  26.904,   7.473, 63,  0,   0.586,   1.604,   0.446,   0.000,   0.289,   0.080,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:43:19:206, 281084711862542,    2.150,    9.000, 3600,  14.026,  32.315,   8.976,  12.459,  28.461,   7.906, 63,  0,   0.586,   1.678,   0.466,   0.000,   0.289,   0.080,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:43:19:331, 281084988022928,    2.275,    9.000, 3600,  14.964,  34.187,   9.496,  13.394,  30.136,   8.371, 62,  0,   0.590,   1.751,   0.487,   0.000,   0.289,   0.080,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:43:19:456, 281085263993275,    2.400,   13.000, 3500,  18.222,  36.464,  10.129,  15.041,  32.016,   8.893, 65,  0,   0.606,   1.827,   0.508,   0.000,   0.289,   0.080,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:43:19:643, 281085677910154,    2.588,   11.000, 3400,  16.995,  39.650,  11.014,  12.808,  34.417,   9.560, 61,  0,   0.585,   1.937,   0.538,   0.000,   0.289,   0.080,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:43:19:784, 281085988373903,    2.728,    9.000, 3400,  14.692,  41.716,  11.588,  11.287,  36.004,  10.001, 59,  0,   0.633,   2.026,   0.563,   0.000,   0.289,   0.080,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:43:19:925, 281086298939912,    2.869,    9.000, 3500,  12.647,  43.495,  12.082,  11.048,  37.558,  10.433, 62,  0,   0.578,   2.107,   0.585,   0.000,   0.289,   0.080,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:43:20:050, 281086575019925,    2.994,    9.000, 3500,  13.709,  45.209,  12.558,  12.146,  39.077,  10.855, 62,  0,   0.583,   2.180,   0.606,   0.000,   0.289,   0.080,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:43:20:206, 281086920017306,    3.150,    9.000, 3600,  14.040,  47.403,  13.167,  12.491,  41.029,  11.397, 63,  0,   0.577,   2.270,   0.631,   0.000,   0.289,   0.080,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:43:20:331, 281087196021012,    3.275,    9.000, 3600,  15.689,  49.364,  13.712,  14.139,  42.796,  11.888, 62,  0,   0.590,   2.344,   0.651,   0.000,   0.289,   0.080,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:43:20:456, 281087471986935,    3.400,    9.000, 3600,  14.369,  51.160,  14.211,  12.800,  44.396,  12.332, 64,  0,   0.579,   2.417,   0.671,   0.000,   0.289,   0.080,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
