System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
00:12:07:687, 284901208190500,    1.202,    1.000, 4100,   4.525,  20.850,   5.792,   3.246,  18.737,   5.205, 50,  0,   0.644,   1.003,   0.279,   0.000,   0.227,   0.063,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:12:07:796, 284901449974251,    1.311,    0.000, 3900,   2.196,  21.090,   5.858,   1.021,  18.849,   5.236, 48,  0,   0.611,   1.070,   0.297,   0.000,   0.227,   0.063,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:12:07:905, 284901690284432,    1.420,    0.000, 4000,   2.698,  21.384,   5.940,   1.518,  19.014,   5.282, 50,  0,   0.632,   1.138,   0.316,   0.000,   0.227,   0.063,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:12:08:016, 284901934539816,    1.531,    1.000, 4000,   7.469,  22.210,   6.169,   6.007,  19.679,   5.466, 51,  0,   0.628,   1.208,   0.336,   0.000,   0.227,   0.063,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:12:08:125, 284902176107851,    1.640,    8.000, 3900,  18.153,  24.196,   6.721,  16.370,  21.470,   5.964, 69,  0,   0.781,   1.293,   0.359,   0.212,   0.250,   0.070,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:12:08:250, 284902453234305,    1.766,    2.000, 4000,  10.115,  25.466,   7.074,   8.569,  22.545,   6.263, 51,  0,   0.749,   1.387,   0.385,   0.093,   0.262,   0.073,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:12:08:360, 284902694722764,    1.875,    0.000, 3900,   1.476,  25.627,   7.119,   0.306,  22.579,   6.272, 49,  0,   0.587,   1.452,   0.403,   0.000,   0.262,   0.073,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:12:08:469, 284902935040055,    1.984,    3.000, 3900,   9.329,  26.642,   7.401,   8.218,  23.473,   6.520, 56,  0,   0.659,   1.523,   0.423,   0.000,   0.262,   0.073,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:12:08:579, 284903177610894,    2.094,    2.000, 3900,   7.885,  27.509,   7.641,   6.440,  24.181,   6.717, 50,  0,   0.651,   1.595,   0.443,   0.000,   0.262,   0.073,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:12:08:688, 284903419095620,    2.203,    0.000, 3900,   1.797,  27.705,   7.696,   0.613,  24.248,   6.736, 49,  0,   0.592,   1.659,   0.461,   0.000,   0.262,   0.073,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:12:08:797, 284903660650976,    2.312,    0.000, 4100,   1.664,  27.887,   7.746,   0.522,  24.305,   6.751, 48,  0,   0.579,   1.723,   0.479,   0.000,   0.262,   0.073,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:12:08:907, 284903902224364,    2.422,    0.000, 4000,   1.437,  28.044,   7.790,   0.307,  24.339,   6.761, 48,  0,   0.576,   1.786,   0.496,   0.000,   0.262,   0.073,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:12:09:018, 284904147228953,    2.533,    0.000, 4100,   1.502,  28.211,   7.836,   0.352,  24.378,   6.772, 48,  0,   0.581,   1.850,   0.514,   0.000,   0.262,   0.073,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:12:09:127, 284904388748714,    2.642,    0.000, 3900,   1.567,  28.382,   7.884,   0.424,  24.424,   6.784, 48,  0,   0.581,   1.914,   0.532,   0.000,   0.262,   0.073,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:12:09:236, 284904630209730,    2.752,    7.000, 3900,  17.545,  30.301,   8.417,  16.114,  26.186,   7.274, 51,  0,   0.728,   1.994,   0.554,   0.000,   0.262,   0.073,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:12:09:346, 284904871738492,    2.861,    0.000, 4100,   1.484,  30.463,   8.462,   0.345,  26.224,   7.284, 49,  0,   0.580,   2.057,   0.571,   0.000,   0.262,   0.073,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:12:09:447, 284905094879712,    2.962,    0.000, 3900,   3.516,  30.819,   8.561,   2.327,  26.459,   7.350, 48,  0,   0.599,   2.118,   0.588,   0.000,   0.262,   0.073,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:12:09:557, 284905337558394,    3.072,    0.000, 4000,   2.388,  31.081,   8.634,   1.223,  26.594,   7.387, 48,  0,   0.581,   2.181,   0.606,   0.000,   0.262,   0.073,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:12:09:666, 284905579094471,    3.181,    0.000, 4100,   1.485,  31.244,   8.679,   0.339,  26.631,   7.397, 48,  0,   0.581,   2.245,   0.624,   0.000,   0.262,   0.073,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:12:09:776, 284905820508276,    3.291,    0.000, 4100,   1.520,  31.410,   8.725,   0.350,  26.669,   7.408, 48,  0,   0.583,   2.309,   0.641,   0.000,   0.262,   0.073,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:12:09:885, 284906062025106,    3.400,    0.000, 4100,   1.457,  31.569,   8.769,   0.316,  26.703,   7.418, 48,  0,   0.576,   2.372,   0.659,   0.000,   0.262,   0.073,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:12:09:994, 284906303589570,    3.509,    0.000, 3900,   1.452,  31.728,   8.813,   0.311,  26.737,   7.427, 48,  0,   0.577,   2.435,   0.676,   0.000,   0.262,   0.073,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:12:10:104, 284906545066794,    3.619,    0.000, 4000,   1.381,  31.879,   8.855,   0.247,  26.764,   7.435, 48,  0,   0.575,   2.498,   0.694,   0.000,   0.262,   0.073,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:12:10:213, 284906786636098,    3.728,    0.000, 4000,   1.520,  32.045,   8.901,   0.387,  26.807,   7.446, 48,  0,   0.577,   2.561,   0.711,   0.000,   0.262,   0.073,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:12:10:322, 284907028070606,    3.838,    0.000, 4000,   1.627,  32.223,   8.951,   0.466,  26.858,   7.460, 48,  0,   0.585,   2.625,   0.729,   0.000,   0.262,   0.073,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:12:10:432, 284907269516586,    3.947,    0.000, 4100,   1.696,  32.409,   9.002,   0.549,  26.918,   7.477, 48,  0,   0.589,   2.689,   0.747,   0.000,   0.262,   0.073,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:12:10:541, 284907511103562,    4.056,    0.000, 4000,   1.710,  32.596,   9.054,   0.564,  26.979,   7.494, 48,  0,   0.580,   2.753,   0.765,   0.000,   0.262,   0.073,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:12:10:651, 284907752666869,    4.166,    0.000, 4000,   1.472,  32.757,   9.099,   0.336,  27.016,   7.505, 48,  0,   0.577,   2.816,   0.782,   0.000,   0.262,   0.073,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:12:10:760, 284907994018392,    4.275,    0.000, 4100,   2.052,  32.981,   9.161,   0.849,  27.109,   7.530, 48,  0,   0.585,   2.880,   0.800,   0.000,   0.262,   0.073,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:12:10:870, 284908238018994,    4.386,    0.000, 4000,   1.592,  33.157,   9.210,   0.451,  27.159,   7.544, 48,  0,   0.583,   2.944,   0.818,   0.000,   0.262,   0.073,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:12:10:980, 284908479492054,    4.495,    0.000, 4000,   1.522,  33.324,   9.257,   0.387,  27.201,   7.556, 48,  0,   0.577,   3.007,   0.835,   0.000,   0.262,   0.073,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:12:11:089, 284908720958489,    4.604,    0.000, 4000,   1.451,  33.482,   9.301,   0.305,  27.234,   7.565, 48,  0,   0.575,   3.070,   0.853,   0.000,   0.262,   0.073,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:12:11:199, 284908962396662,    4.714,    0.000, 4100,   1.603,  33.658,   9.349,   0.457,  27.284,   7.579, 48,  0,   0.580,   3.134,   0.870,   0.000,   0.262,   0.073,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:12:11:307, 284909202813728,    4.822,   11.000, 4000,  25.225,  36.404,  10.112,  23.684,  29.863,   8.295, 59,  0,   0.883,   3.230,   0.897,   0.000,   0.262,   0.073,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:12:11:417, 284909444243062,    4.932,   13.000, 3900,  28.875,  39.561,  10.989,  27.304,  32.849,   9.125, 72,  0,   0.954,   3.334,   0.926,   0.000,   0.262,   0.073,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:12:11:526, 284909685654778,    5.041,   13.000, 3900,  26.393,  42.447,  11.791,  24.605,  35.539,   9.872, 73,  0,   0.932,   3.436,   0.954,   0.000,   0.262,   0.073,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:12:11:667, 284909996346183,    5.182,   21.000, 3900,  38.475,  47.861,  13.295,  36.848,  40.724,  11.312, 73,  0,   1.279,   3.616,   1.004,   0.127,   0.280,   0.078,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:12:11:823, 284910341692510,    5.338,   16.000, 3900,  30.243,  52.591,  14.609,  28.261,  45.144,  12.540, 57,  0,   1.013,   3.774,   1.048,   0.000,   0.280,   0.078,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:12:11:932, 284910582693718,    5.447,    5.000, 3900,  15.458,  54.278,  15.077,   9.861,  46.220,  12.839, 62,  0,   0.603,   3.840,   1.067,   0.000,   0.280,   0.078,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:12:12:073, 284910893238531,    5.588,   14.000, 3900,  12.659,  56.059,  15.572,   9.497,  47.556,  13.210, 61,  0,   0.674,   3.935,   1.093,   0.096,   0.294,   0.082,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:12:12:329, 284911457391382,    5.844,   54.000, 3900,  56.267,  70.435,  19.565,  49.612,  60.232,  16.731, 81,  0,   1.553,   4.332,   1.203,   0.517,   0.426,   0.118,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:12:12:460, 284911748184388,    5.975,   29.000, 3800,  49.015,  76.890,  21.358,  44.462,  66.088,  18.358, 79,  0,   1.232,   4.494,   1.248,   2.599,   0.768,   0.213,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:12:12:583, 284912018702033,    6.098,   17.000, 3900,  37.745,  81.515,  22.643,  33.060,  70.138,  19.483, 78,  0,   0.791,   4.591,   1.275,   3.181,   1.158,   0.322,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:12:12:699, 284912274582656,    6.214,   20.000, 4000,  37.281,  85.835,  23.843,  34.944,  74.188,  20.608, 72,  0,   0.952,   4.701,   1.306,   0.536,   1.220,   0.339,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:12:12:814, 284912530472533,    6.330,   32.000, 3700,  45.707,  91.132,  25.314,  43.364,  79.213,  22.004, 69,  0,   1.570,   4.883,   1.357,   0.500,   1.278,   0.355,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:12:12:930, 284912786362616,    6.445,   31.000, 3900,  45.568,  96.413,  26.781,  43.241,  84.225,  23.396, 74,  0,   1.599,   5.069,   1.408,   0.290,   1.311,   0.364,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:12:13:046, 284913042294288,    6.561,   11.000, 3900,  24.609,  99.266,  27.574,  22.921,  86.881,  24.134, 65,  0,   1.000,   5.185,   1.440,   0.000,   1.311,   0.364,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:12:13:162, 284913298345840,    6.677,   27.000, 2900,  38.868, 103.773,  28.826,  36.886,  91.159,  25.322, 76,  0,   1.354,   5.342,   1.484,   0.110,   1.324,   0.368,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:12:13:316, 284913637732842,    6.831,   34.000, 3900,  48.530, 111.232,  30.898,  46.537,  98.312,  27.309, 76,  0,   1.408,   5.558,   1.544,   0.446,   1.393,   0.387,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:12:13:432, 284913893706376,    6.947,   20.000, 3900,  37.322, 115.559,  32.100,  34.916, 102.360,  28.433, 74,  0,   1.114,   5.687,   1.580,   0.353,   1.434,   0.398,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:12:13:548, 284914149694614,    7.063,   27.000, 3900,  43.932, 120.652,  33.515,  41.247, 107.142,  29.762, 75,  0,   1.464,   5.857,   1.627,   0.960,   1.545,   0.429,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:12:13:685, 284914452103036,    7.200,   22.000, 3900,  39.945, 126.123,  35.034,  37.507, 112.279,  31.189, 70,  0,   1.328,   6.039,   1.677,   0.551,   1.620,   0.450,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:12:13:792, 284914688678403,    7.307,   23.000, 3900,  39.687, 130.375,  36.215,  37.655, 116.313,  32.309, 77,  0,   1.347,   6.183,   1.718,   0.156,   1.637,   0.455,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:12:13:901, 284914929388580,    7.416,   21.000, 3900,  37.590, 134.473,  37.354,  34.915, 120.120,  33.367, 76,  0,   1.440,   6.340,   1.761,   0.798,   1.724,   0.479,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:12:14:013, 284915176627826,    7.528,   17.000, 3900,  33.075, 138.177,  38.382,  31.014, 123.592,  34.331, 72,  0,   1.305,   6.486,   1.802,   0.294,   1.757,   0.488,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:12:14:123, 284915419332963,    7.638,   17.000, 3900,  33.033, 141.808,  39.391,  30.817, 126.980,  35.272, 68,  0,   1.236,   6.622,   1.839,   0.375,   1.798,   0.500,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:12:14:231, 284915658959188,    7.746,   16.000, 3900,  29.492, 145.009,  40.280,  27.321, 129.945,  36.096, 73,  0,   1.265,   6.759,   1.878,   0.218,   1.822,   0.506,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:12:14:353, 284915926811996,    7.868,   13.000, 3900,  27.569, 148.353,  41.209,  25.787, 133.073,  36.965, 65,  0,   1.120,   6.895,   1.915,   0.175,   1.843,   0.512,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:12:14:492, 284916234802321,    8.007,   35.000, 3900,  44.737, 154.593,  42.943,  42.034, 138.936,  38.593, 75,  0,   1.503,   7.105,   1.974,   0.611,   1.928,   0.536,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:12:14:600, 284916473261701,    8.115,   23.000, 3900,  39.466, 158.855,  44.127,  36.731, 142.903,  39.695, 78,  0,   1.422,   7.258,   2.016,   0.862,   2.021,   0.561,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:12:14:726, 284916751616232,    8.241,   29.000, 3700,  46.814, 164.757,  45.766,  41.330, 148.113,  41.143, 69,  0,   1.993,   7.510,   2.086,   3.398,   2.450,   0.680,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:12:14:866, 284917060549856,    8.381,   56.000, 3900,  54.458, 172.377,  47.882,  49.044, 154.976,  43.049, 73,  0,   2.296,   7.831,   2.175,   3.223,   2.901,   0.806,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:12:15:004, 284917365667048,    8.519,   26.000, 3700,  43.359, 178.368,  49.547,  38.283, 160.266,  44.518, 74,  0,   1.762,   8.074,   2.243,   3.129,   3.333,   0.926,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:12:15:113, 284917605438759,    8.628,   11.000, 3900,  23.101, 180.877,  50.244,  19.512, 162.385,  45.107, 60,  0,   1.278,   8.213,   2.281,   1.756,   3.524,   0.979,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:12:15:222, 284917845402036,    8.737,   11.000, 3900,  21.186, 183.179,  50.883,  18.462, 164.391,  45.664, 63,  0,   1.271,   8.351,   2.320,   1.146,   3.648,   1.013,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:12:15:331, 284918086297582,    8.846,   13.000, 3900,  22.892, 185.677,  51.577,  20.145, 166.589,  46.275, 58,  0,   1.178,   8.480,   2.356,   0.820,   3.738,   1.038,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:12:15:440, 284918326890115,    8.955,   10.000, 3900,  21.159, 187.982,  52.217,  18.537, 168.609,  46.836, 64,  0,   1.265,   8.618,   2.394,   1.052,   3.852,   1.070,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:12:15:566, 284918605029676,    9.081,    7.000, 3900,  18.048, 190.256,  52.849,  15.730, 170.590,  47.386, 54,  0,   1.018,   8.746,   2.429,   0.474,   3.912,   1.087,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:12:15:677, 284918850112547,    9.192,    1.000, 3900,   6.466, 190.974,  53.048,   5.068, 171.153,  47.542, 61,  0,   0.765,   8.831,   2.453,   0.014,   3.914,   1.087,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:12:15:784, 284919087886281,    9.299,    0.000, 4000,   4.496, 191.458,  53.183,   2.851, 171.460,  47.628, 51,  0,   0.771,   8.914,   2.476,   0.015,   3.915,   1.088,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:12:15:894, 284919329873934,    9.409,    3.000, 4000,   9.304, 192.477,  53.466,   7.691, 172.303,  47.862, 64,  0,   0.795,   9.001,   2.500,   0.014,   3.917,   1.088,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:12:16:003, 284919570128264,    9.518,    1.000, 3900,   6.549, 193.190,  53.664,   5.083, 172.856,  48.015, 52,  0,   0.770,   9.085,   2.524,   0.013,   3.918,   1.088,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:12:16:115, 284919817809722,    9.630,    1.000, 4000,   4.843, 193.733,  53.815,   3.268, 173.222,  48.117, 51,  0,   0.749,   9.169,   2.547,   0.010,   3.919,   1.089,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:12:16:225, 284920061298620,    9.740,    6.000, 4000,  15.981, 195.496,  54.304,  14.392, 174.810,  48.558, 53,  0,   0.712,   9.247,   2.569,   0.011,   3.921,   1.089,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:12:16:334, 284920300917236,    9.849,    0.000, 4000,   3.040, 195.825,  54.396,   1.612, 174.984,  48.607, 51,  0,   0.714,   9.325,   2.590,   0.011,   3.922,   1.089,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:12:16:443, 284920541730380,    9.958,    5.000, 3900,  12.383, 197.176,  54.771,  10.898, 176.173,  48.937, 70,  0,   0.831,   9.415,   2.615,   0.013,   3.923,   1.090,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:12:16:568, 284920818038984,   10.083,   30.000, 3900,  39.964, 202.177,  56.160,  36.122, 180.693,  50.193, 68,  0,   1.681,   9.626,   2.674,   1.970,   4.170,   1.158,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:12:16:676, 284921056474504,   10.191,   24.000, 3900,  42.410, 206.757,  57.432,  37.888, 184.785,  51.329, 67,  0,   1.951,   9.836,   2.732,   2.592,   4.450,   1.236,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:12:16:798, 284921325739059,   10.313,   40.000, 3900,  49.632, 212.809,  59.114,  44.755, 190.243,  52.845, 75,  0,   2.173,  10.102,   2.806,   2.697,   4.779,   1.327,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:12:16:918, 284921590638350,   10.433,   10.000, 3900,  25.695, 215.892,  59.970,  22.532, 192.946,  53.596, 63,  0,   1.376,  10.267,   2.852,   1.219,   4.925,   1.368,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:12:17:021, 284921817968823,   10.536,   13.000, 3900,  27.028, 218.675,  60.743,  25.332, 195.554,  54.321, 70,  0,   1.055,  10.375,   2.882,   0.104,   4.936,   1.371,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:12:17:129, 284922056311346,   10.644,   23.000, 3900,  36.860, 222.654,  61.848,  34.725, 199.302,  55.362, 65,  0,   1.481,  10.535,   2.926,   0.188,   4.956,   1.377,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:12:17:232, 284922284107598,   10.747,   16.000, 3900,  30.591, 225.810,  62.725,  28.369, 202.229,  56.175, 62,  0,   1.231,  10.662,   2.962,   0.231,   4.980,   1.383,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:12:17:333, 284922508120058,   10.848,   10.000, 3900,  23.101, 228.153,  63.376,  20.827, 204.342,  56.762, 58,  0,   1.186,  10.782,   2.995,   0.522,   5.033,   1.398,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:12:17:441, 284922745654646,   10.956,    1.000, 4000,   7.325, 228.941,  63.595,   5.712, 204.957,  56.932, 54,  0,   0.846,  10.873,   3.020,   0.044,   5.037,   1.399,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:12:17:543, 284922972061269,   11.059,    7.000, 4000,  19.780, 230.969,  64.158,  18.296, 206.833,  57.454, 69,  0,   0.745,  10.950,   3.042,   0.020,   5.039,   1.400,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:12:17:666, 284923243558450,   11.181,    1.000, 3900,   9.461, 232.133,  64.481,   7.998, 207.816,  57.727, 54,  0,   0.761,  11.043,   3.068,   0.027,   5.043,   1.401,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:12:17:768, 284923466861628,   11.283,    1.000, 4000,   6.235, 232.763,  64.657,   4.313, 208.252,  57.848, 52,  0,   0.833,  11.127,   3.091,   0.030,   5.046,   1.402,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:12:17:870, 284923693888800,   11.385,    2.000, 4000,   7.691, 233.554,  64.876,   6.036, 208.873,  58.020, 51,  0,   0.852,  11.215,   3.115,   0.030,   5.049,   1.402,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:12:17:971, 284923916706190,   11.486,    0.000, 4000,   4.462, 234.005,  65.001,   2.899, 209.165,  58.102, 51,  0,   0.807,  11.297,   3.138,   0.030,   5.052,   1.403,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:12:18:072, 284924140069414,   11.588,    0.000, 4000,   4.746, 234.485,  65.135,   3.139, 209.483,  58.190, 51,  0,   0.835,  11.381,   3.161,   0.027,   5.055,   1.404,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:12:18:173, 284924362948286,   11.688,    1.000, 4000,   5.113, 235.001,  65.278,   3.567, 209.843,  58.290, 51,  0,   0.816,  11.463,   3.184,   0.022,   5.057,   1.405,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:12:18:275, 284924586452826,   11.790,    1.000, 4000,   5.084, 235.515,  65.421,   3.527, 210.200,  58.389, 51,  0,   0.812,  11.546,   3.207,   0.027,   5.060,   1.405,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
