System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
23:59:20:093, 283206355902305,    0.110,    9.000, 3400,  15.977,   1.757,   0.488,  14.122,   1.553,   0.431, 59,  0,   0.851,   0.094,   0.026,   0.271,   0.030,   0.008,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:59:20:202, 283206597460120,    0.219,    8.000, 3400,  14.448,   3.338,   0.927,  12.806,   2.954,   0.821, 62,  0,   0.707,   0.171,   0.048,   0.000,   0.030,   0.008,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:59:20:311, 283206838982010,    0.329,    8.000, 3400,  14.530,   4.927,   1.369,  12.956,   4.371,   1.214, 61,  0,   0.656,   0.243,   0.067,   0.000,   0.030,   0.008,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:59:20:421, 283207080414185,    0.438,   17.000, 3200,  20.151,   7.131,   1.981,  17.928,   6.332,   1.759, 62,  0,   1.110,   0.364,   0.101,   0.417,   0.075,   0.021,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:59:20:530, 283207321918720,    0.547,   25.000, 3000,  20.611,   9.385,   2.607,  18.942,   8.403,   2.334, 61,  0,   1.121,   0.487,   0.135,   0.000,   0.075,   0.021,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:59:20:640, 283207563430410,    0.657,   19.000, 2800,  15.452,  11.075,   3.076,  13.559,   9.886,   2.746, 58,  0,   1.021,   0.598,   0.166,   0.119,   0.089,   0.025,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:59:20:765, 283207839497442,    0.782,    9.000, 3000,   9.970,  12.322,   3.423,   8.351,  10.930,   3.036, 56,  0,   0.724,   0.689,   0.191,   0.000,   0.089,   0.025,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:59:20:874, 283208082112283,    0.892,    5.000, 3300,   8.716,  13.279,   3.689,   6.497,  11.644,   3.235, 54,  0,   0.885,   0.786,   0.218,   0.482,   0.141,   0.039,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:59:20:984, 283208323531998,    1.001,    0.000, 3700,   3.199,  13.629,   3.786,   1.679,  11.828,   3.286, 52,  0,   0.729,   0.866,   0.241,   0.033,   0.145,   0.040,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:59:21:093, 283208565126268,    1.111,    0.000, 4000,   2.582,  13.912,   3.864,   1.332,  11.974,   3.326, 52,  0,   0.599,   0.931,   0.259,   0.000,   0.145,   0.040,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
