System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
01:39:59:265, 296540885876298,    0.111,    9.000, 3900,  23.382,   2.596,   0.721,  21.320,   2.367,   0.658, 71,  0,   0.836,   0.093,   0.026,   0.324,   0.036,   0.010,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:39:59:375, 296541127472038,    0.220,    8.000, 3900,  21.517,   4.951,   1.375,  19.963,   4.552,   1.264, 71,  0,   0.701,   0.169,   0.047,   0.000,   0.036,   0.010,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:39:59:484, 296541368780541,    0.330,   10.000, 4000,  25.814,   7.772,   2.159,  23.569,   7.127,   1.980, 67,  0,   0.871,   0.265,   0.074,   0.441,   0.084,   0.023,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:39:59:593, 296541610360593,    0.439,   16.000, 3900,  30.942,  11.157,   3.099,  29.269,  10.330,   2.869, 72,  0,   0.997,   0.374,   0.104,   0.117,   0.097,   0.027,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:39:59:703, 296541851900172,    0.549,   16.000, 3600,  28.252,  14.248,   3.958,  26.240,  13.200,   3.667, 70,  0,   1.013,   0.485,   0.135,   0.154,   0.114,   0.032,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:39:59:828, 296542127994927,    0.674,    9.000, 3500,  16.485,  16.309,   4.530,  14.510,  15.014,   4.171, 61,  0,   0.864,   0.593,   0.165,   0.179,   0.136,   0.038,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:39:59:937, 296542369821186,    0.783,    2.000, 3700,   6.188,  16.987,   4.719,   4.422,  15.499,   4.305, 54,  0,   0.733,   0.673,   0.187,   0.247,   0.163,   0.045,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:40:00:046, 296542611044648,    0.892,    4.000, 3900,   9.909,  18.069,   5.019,   8.276,  16.403,   4.556, 55,  0,   0.824,   0.763,   0.212,   0.108,   0.175,   0.049,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:40:00:156, 296542852401335,    1.002,    1.000, 3900,   5.080,  18.625,   5.173,   3.595,  16.796,   4.666, 66,  0,   0.689,   0.838,   0.233,   0.210,   0.198,   0.055,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:40:00:266, 296543095115250,    1.112,    0.000, 4000,   2.879,  18.941,   5.261,   1.433,  16.953,   4.709, 52,  0,   0.656,   0.910,   0.253,   0.000,   0.198,   0.055,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:40:00:375, 296543336286887,    1.221,    0.000, 4100,   4.664,  19.450,   5.403,   3.028,  17.284,   4.801, 53,  0,   0.746,   0.992,   0.276,   0.208,   0.221,   0.061,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:40:00:484, 296543577309120,    1.330,    5.000, 3900,  15.007,  21.089,   5.858,  13.336,  18.740,   5.206, 63,  0,   0.759,   1.075,   0.299,   0.119,   0.234,   0.065,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:40:00:594, 296543819466330,    1.440,    0.000, 4000,   5.551,  21.697,   6.027,   3.939,  19.172,   5.325, 53,  0,   0.722,   1.154,   0.321,   0.107,   0.246,   0.068,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:40:00:703, 296544061048192,    1.549,    1.000, 4100,   4.624,  22.203,   6.168,   3.252,  19.528,   5.424, 53,  0,   0.660,   1.226,   0.341,   0.000,   0.246,   0.068,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:40:00:813, 296544302486948,    1.658,    0.000, 4100,   2.277,  22.452,   6.237,   1.026,  19.640,   5.456, 51,  0,   0.624,   1.295,   0.360,   0.000,   0.246,   0.068,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:40:00:922, 296544544053178,    1.768,    0.000, 4100,   1.836,  22.653,   6.293,   0.645,  19.710,   5.475, 51,  0,   0.582,   1.358,   0.377,   0.000,   0.246,   0.068,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
