System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
01:41:52:202, 296790251278202,    0.109,   17.000, 3900,  39.843,   4.352,   1.209,  30.149,   3.293,   0.915, 66,  0,   0.837,   0.091,   0.025,   0.502,   0.055,   0.015,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:41:52:421, 296790734270831,    0.328,   11.000, 3900,  33.997,  11.789,   3.275,  28.048,   9.429,   2.619, 65,  0,   0.829,   0.273,   0.076,   0.216,   0.102,   0.028,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:41:52:530, 296790975733130,    0.437,   17.000, 3900,  32.088,  15.298,   4.249,  30.188,  12.730,   3.536, 66,  0,   0.998,   0.382,   0.106,   0.000,   0.102,   0.028,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:41:52:640, 296791217371728,    0.547,   12.000, 3900,  25.695,  18.110,   5.031,  23.862,  15.341,   4.261, 65,  0,   0.929,   0.484,   0.134,   0.157,   0.119,   0.033,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:41:52:765, 296791493427485,    0.672,   11.000, 3900,  25.265,  21.269,   5.908,  22.980,  18.214,   5.060, 67,  0,   1.012,   0.610,   0.169,   0.554,   0.188,   0.052,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:41:52:890, 296791769317786,    0.797,    8.000, 3900,  20.691,  23.854,   6.626,  18.894,  20.575,   5.715, 68,  0,   0.866,   0.718,   0.200,   0.192,   0.212,   0.059,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:41:53:015, 296792045799308,    0.922,    5.000, 4000,  16.149,  25.876,   7.188,  13.872,  22.312,   6.198, 53,  0,   0.883,   0.829,   0.230,   0.450,   0.269,   0.075,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:41:53:124, 296792288025509,    1.032,    2.000, 3900,   9.278,  26.894,   7.471,   7.501,  23.135,   6.426, 55,  0,   0.770,   0.913,   0.254,   0.305,   0.302,   0.084,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:41:53:233, 296792528510854,    1.141,    1.000, 4000,   6.451,  27.597,   7.666,   4.889,  23.668,   6.574, 52,  0,   0.854,   1.006,   0.280,   0.000,   0.302,   0.084,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:41:53:343, 296792770190545,    1.250,    1.000, 4000,   8.281,  28.503,   7.917,   6.674,  24.398,   6.777, 51,  0,   0.665,   1.079,   0.300,   0.000,   0.302,   0.084,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:41:53:452, 296793011408774,    1.359,    2.000, 4000,   9.587,  29.550,   8.208,   7.891,  25.260,   7.017, 51,  0,   0.965,   1.185,   0.329,   0.000,   0.302,   0.084,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
