System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
23:49:49:899, 281947364665586,    0.108,   10.000, 3900,  23.927,   2.577,   0.716,  21.631,   2.330,   0.647, 67,  0,   0.919,   0.099,   0.027,   0.463,   0.050,   0.014,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:49:50:008, 281947606149834,    0.217,    8.000, 4000,  22.209,   5.006,   1.391,  20.629,   4.586,   1.274, 71,  0,   0.723,   0.178,   0.049,   0.000,   0.050,   0.014,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:49:50:118, 281947847684396,    0.326,    9.000, 3900,  23.470,   7.574,   2.104,  21.691,   6.959,   1.933, 70,  0,   0.750,   0.260,   0.072,   0.028,   0.053,   0.015,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:49:50:227, 281948089064996,    0.436,   23.000, 3900,  40.191,  11.967,   3.324,  38.153,  11.130,   3.092, 75,  0,   1.294,   0.402,   0.112,   0.344,   0.091,   0.025,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:49:50:336, 281948330669062,    0.545,   21.000, 3900,  37.349,  16.054,   4.459,  35.372,  15.000,   4.167, 72,  0,   1.138,   0.526,   0.146,   0.158,   0.108,   0.030,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:49:50:446, 281948572260383,    0.655,   10.000, 3900,  24.114,  18.693,   5.192,  21.960,  17.403,   4.834, 70,  0,   0.928,   0.628,   0.174,   0.317,   0.143,   0.040,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:49:50:555, 281948813647806,    0.764,   10.000, 3900,  22.835,  21.189,   5.886,  20.620,  19.657,   5.460, 70,  0,   1.002,   0.737,   0.205,   0.544,   0.202,   0.056,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:49:50:680, 281949090028782,    0.889,   10.000, 3900,  22.516,  24.007,   6.669,  20.664,  22.244,   6.179, 64,  0,   0.880,   0.847,   0.235,   0.116,   0.217,   0.060,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:49:50:790, 281949331999488,    0.999,    3.000, 3900,  12.619,  25.390,   7.053,  10.357,  23.379,   6.494, 56,  0,   0.840,   0.939,   0.261,   0.560,   0.278,   0.077,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:49:50:899, 281949573724902,    1.108,    2.000, 4000,   7.083,  26.166,   7.268,   5.293,  23.958,   6.655, 53,  0,   0.846,   1.032,   0.287,   0.238,   0.304,   0.084,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:49:51:008, 281949814260600,    1.217,    1.000, 4000,   6.759,  26.902,   7.473,   5.172,  24.522,   6.812, 54,  0,   0.827,   1.122,   0.312,   0.000,   0.304,   0.084,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:49:51:118, 281950057075216,    1.327,    1.000, 4000,   7.959,  27.777,   7.716,   6.443,  25.230,   7.008, 53,  0,   0.682,   1.197,   0.333,   0.000,   0.304,   0.084,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:49:51:228, 281950298521184,    1.436,    4.000, 3900,  13.321,  29.234,   8.121,  11.540,  26.492,   7.359, 55,  0,   0.742,   1.278,   0.355,   0.161,   0.322,   0.089,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:49:51:337, 281950540007838,    1.546,    1.000, 3900,   8.387,  30.151,   8.375,   6.499,  27.203,   7.556, 54,  0,   0.753,   1.361,   0.378,   0.253,   0.349,   0.097,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:49:51:447, 281950781833578,    1.655,    1.000, 3900,   7.613,  30.985,   8.607,   6.113,  27.873,   7.742, 53,  0,   0.606,   1.427,   0.396,   0.000,   0.349,   0.097,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:49:51:556, 281951023063724,    1.765,    1.000, 4000,   7.669,  31.823,   8.840,   6.191,  28.549,   7.930, 53,  0,   0.578,   1.490,   0.414,   0.000,   0.349,   0.097,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:49:51:665, 281951264495662,    1.874,    1.000, 4000,   7.405,  32.633,   9.065,   5.880,  29.192,   8.109, 53,  0,   0.568,   1.552,   0.431,   0.000,   0.349,   0.097,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:49:51:775, 281951506072174,    1.983,    1.000, 4000,   7.948,  33.502,   9.306,   6.446,  29.897,   8.305, 53,  0,   0.571,   1.615,   0.449,   0.000,   0.349,   0.097,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:49:51:885, 281951749199084,    2.093,    1.000, 4000,   8.313,  34.418,   9.560,   6.730,  30.638,   8.511, 54,  0,   0.810,   1.704,   0.473,   0.000,   0.349,   0.097,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:49:51:994, 281951991629422,    2.203,    1.000, 4100,   7.282,  35.217,   9.783,   5.730,  31.267,   8.685, 52,  0,   0.671,   1.777,   0.494,   0.000,   0.349,   0.097,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:49:52:105, 281952234626056,    2.313,    1.000, 3900,   7.683,  36.063,  10.017,   5.988,  31.926,   8.868, 53,  0,   0.974,   1.885,   0.524,   0.000,   0.349,   0.097,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:49:52:214, 281952476496798,    2.423,    1.000, 4000,   7.950,  36.934,  10.259,   6.406,  32.628,   9.063, 53,  0,   0.799,   1.972,   0.548,   0.000,   0.349,   0.097,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:49:52:323, 281952717590260,    2.532,    1.000, 4000,   8.306,  37.841,  10.511,   6.799,  33.371,   9.270, 53,  0,   0.581,   2.036,   0.565,   0.000,   0.349,   0.097,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:49:52:433, 281952959183972,    2.641,    1.000, 3900,   9.309,  38.859,  10.794,   7.716,  34.215,   9.504, 54,  0,   0.685,   2.111,   0.586,   0.000,   0.349,   0.097,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:49:52:542, 281953200652168,    2.751,    1.000, 4000,   8.247,  39.761,  11.045,   6.751,  34.953,   9.709, 53,  0,   0.644,   2.181,   0.606,   0.000,   0.349,   0.097,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:49:52:651, 281953442059440,    2.860,    8.000, 4000,  19.849,  41.931,  11.648,  18.163,  36.939,  10.261, 71,  0,   0.874,   2.277,   0.632,   0.000,   0.349,   0.097,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:49:52:808, 281953787063954,    3.016,   16.000, 4000,  27.575,  46.240,  12.844,  25.703,  40.955,  11.376, 72,  0,   0.926,   2.421,   0.673,   0.171,   0.376,   0.104,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:49:52:917, 281954028534692,    3.126,    8.000, 3900,  15.874,  47.976,  13.327,  14.315,  42.521,  11.811, 72,  0,   0.604,   2.487,   0.691,   0.000,   0.376,   0.104,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:49:53:027, 281954270600933,    3.235,    3.000, 4000,   9.716,  49.041,  13.623,   8.128,  43.412,  12.059, 53,  0,   0.583,   2.551,   0.709,   0.000,   0.376,   0.104,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:49:53:136, 281954512627172,    3.345,    0.000, 4100,   2.080,  49.269,  13.686,   0.884,  43.509,  12.086, 52,  0,   0.580,   2.615,   0.726,   0.000,   0.376,   0.104,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:49:53:246, 281954754125076,    3.454,    0.000, 4100,   1.844,  49.471,  13.742,   0.652,  43.580,  12.106, 51,  0,   0.586,   2.679,   0.744,   0.000,   0.376,   0.104,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:49:53:354, 281954994545986,    3.563,    7.000, 3900,  16.426,  51.259,  14.239,  15.316,  45.248,  12.569, 66,  0,   0.680,   2.753,   0.765,   0.000,   0.376,   0.104,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:49:53:464, 281955235945462,    3.673,   16.000, 3900,  31.432,  54.696,  15.193,  29.365,  48.458,  13.461, 63,  0,   0.993,   2.862,   0.795,   0.000,   0.376,   0.104,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:49:53:573, 281955477858510,    3.782,   58.000, 3900,  58.798,  61.138,  16.983,  56.794,  54.681,  15.189, 73,  0,   2.019,   3.083,   0.856,   0.297,   0.409,   0.114,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:49:53:707, 281955772192504,    3.915,   66.000, 3900,  56.140,  68.621,  19.061,  52.644,  61.698,  17.138, 84,  0,   1.999,   3.349,   0.930,   1.373,   0.592,   0.164,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:49:53:825, 281956034130442,    4.034,   33.000, 3900,  51.111,  74.685,  20.746,  46.721,  67.241,  18.678, 80,  0,   1.648,   3.545,   0.985,   2.271,   0.861,   0.239,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:49:53:935, 281956276736216,    4.144,   36.000, 3900,  49.738,  80.150,  22.264,  46.101,  72.306,  20.085, 82,  0,   1.691,   3.731,   1.036,   1.688,   1.047,   0.291,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:49:54:045, 281956519732022,    4.254,   12.000, 3900,  26.361,  83.051,  23.070,  24.247,  74.974,  20.826, 75,  0,   0.900,   3.830,   1.064,   0.199,   1.068,   0.297,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:49:54:157, 281956766932718,    4.366,   23.000, 3900,  38.286,  87.337,  24.260,  35.728,  78.974,  21.937, 79,  0,   1.316,   3.977,   1.105,   0.697,   1.147,   0.318,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:49:54:267, 281957009895490,    4.476,   18.000, 3900,  34.339,  91.116,  25.310,  32.029,  82.499,  22.916, 78,  0,   1.175,   4.106,   1.141,   0.519,   1.204,   0.334,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:49:54:377, 281957252684194,    4.586,   30.000, 3900,  48.202,  96.416,  26.782,  46.063,  87.564,  24.323, 81,  0,   1.483,   4.269,   1.186,   0.278,   1.234,   0.343,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:49:54:489, 281957500095128,    4.698,   25.000, 3900,  42.166, 101.141,  28.095,  39.760,  92.019,  25.561, 82,  0,   1.382,   4.424,   1.229,   0.467,   1.286,   0.357,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:49:54:601, 281957747397768,    4.810,   32.000, 3800,  48.833, 106.610,  29.614,  46.817,  97.263,  27.017, 79,  0,   1.416,   4.583,   1.273,   0.193,   1.308,   0.363,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:49:54:713, 281957994672478,    4.922,   25.000, 3900,  41.480, 111.255,  30.904,  39.054, 101.636,  28.232, 71,  0,   1.509,   4.752,   1.320,   0.407,   1.354,   0.376,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:49:54:824, 281958239926794,    5.033,   14.000, 3900,  29.869, 114.573,  31.826,  27.854, 104.730,  29.092, 73,  0,   1.243,   4.890,   1.358,   0.169,   1.373,   0.381,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:49:54:931, 281958476550306,    5.140,   29.000, 3300,  43.295, 119.213,  33.115,  41.008, 109.125,  30.312, 74,  0,   1.623,   5.064,   1.407,   0.447,   1.420,   0.395,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:49:55:043, 281958723852398,    5.252,   29.000, 3900,  51.606, 124.993,  34.720,  49.238, 114.640,  31.844, 82,  0,   1.642,   5.248,   1.458,   0.449,   1.471,   0.409,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:49:55:182, 281959030697437,    5.391,   27.000, 3900,  44.620, 131.194,  36.443,  41.395, 120.392,  33.442, 80,  0,   1.453,   5.450,   1.514,   1.316,   1.654,   0.459,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:49:55:323, 281959342057698,    5.532,   31.000, 3700,  42.719, 137.218,  38.116,  39.214, 125.922,  34.978, 73,  0,   1.523,   5.664,   1.573,   1.537,   1.870,   0.520,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:49:55:436, 281959589788588,    5.644,   21.000, 3700,  37.642, 141.441,  39.289,  34.347, 129.776,  36.049, 65,  0,   1.379,   5.819,   1.616,   1.468,   2.035,   0.565,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:49:55:548, 281959836893566,    5.756,   20.000, 3900,  36.793, 145.559,  40.433,  30.673, 133.208,  37.002, 71,  0,   1.389,   5.974,   1.660,   1.427,   2.195,   0.610,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:49:55:708, 281960190212061,    5.916,   21.000, 3200,  37.785, 151.605,  42.113,  27.486, 137.607,  38.224, 65,  0,   1.276,   6.179,   1.716,   1.206,   2.388,   0.663,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:49:55:884, 281960578837972,    6.092,   17.000, 2900,  20.405, 155.197,  43.110,  14.738, 140.201,  38.945, 60,  0,   1.194,   6.389,   1.775,   1.030,   2.569,   0.714,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:49:55:996, 281960826164514,    6.204,   13.000, 2900,  13.697, 156.731,  43.536,  11.158, 141.450,  39.292, 62,  0,   1.021,   6.503,   1.806,   0.781,   2.657,   0.738,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:49:56:138, 281961140139482,    6.347,   16.000, 3000,  13.870, 158.703,  44.084,  11.276, 143.054,  39.737, 57,  0,   1.060,   6.654,   1.848,   0.749,   2.763,   0.768,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:49:56:248, 281961383912626,    6.457,   13.000, 3000,  13.844, 160.231,  44.509,  11.823, 144.359,  40.100, 61,  0,   0.979,   6.762,   1.878,   0.341,   2.801,   0.778,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:49:56:359, 281961628980618,    6.568,   22.000, 2900,  18.011, 162.231,  45.064,  15.824, 146.115,  40.588, 59,  0,   1.138,   6.888,   1.913,   0.428,   2.848,   0.791,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:49:56:470, 281961872693196,    6.678,    5.000, 3100,   8.055, 163.120,  45.311,   5.893, 146.766,  40.768, 55,  0,   0.984,   6.997,   1.944,   0.557,   2.910,   0.808,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:49:56:579, 281962114161670,    6.788,   21.000, 3000,  17.813, 165.068,  45.852,  15.581, 148.470,  41.242, 59,  0,   1.181,   7.126,   1.979,   0.398,   2.953,   0.820,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:49:56:701, 281962383888726,    6.910,   12.000, 3000,  12.626, 166.610,  46.281,  10.539, 149.757,  41.599, 55,  0,   1.042,   7.253,   2.015,   0.316,   2.992,   0.831,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
