System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
00:08:51:263, 284467504583146,    0.113,    9.000, 3900,  22.668,   2.563,   0.712,  20.700,   2.340,   0.650, 69,  0,   0.910,   0.103,   0.029,   0.263,   0.030,   0.008,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:08:51:373, 284467746179048,    0.222,    8.000, 3900,  21.454,   4.910,   1.364,  19.897,   4.517,   1.255, 71,  0,   0.708,   0.180,   0.050,   0.000,   0.030,   0.008,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:08:51:482, 284467987646647,    0.332,    9.000, 3900,  23.840,   7.517,   2.088,  22.047,   6.928,   1.925, 68,  0,   0.798,   0.268,   0.074,   0.238,   0.056,   0.015,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:08:51:592, 284468229106698,    0.441,   21.000, 3900,  38.724,  11.752,   3.264,  36.380,  10.907,   3.030, 71,  0,   1.317,   0.412,   0.114,   0.352,   0.094,   0.026,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:08:51:701, 284468470592798,    0.551,   21.000, 3900,  35.734,  15.660,   4.350,  33.857,  14.610,   4.058, 73,  0,   1.123,   0.534,   0.148,   0.151,   0.111,   0.031,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:08:51:810, 284468712412937,    0.660,   10.000, 3700,  22.658,  18.142,   5.039,  20.730,  16.880,   4.689, 70,  0,   0.914,   0.635,   0.176,   0.111,   0.123,   0.034,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:08:51:920, 284468954081753,    0.770,    3.000, 3900,  11.702,  19.422,   5.395,   9.412,  17.910,   4.975, 64,  0,   0.846,   0.727,   0.202,   0.652,   0.194,   0.054,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:08:52:029, 284469195064592,    0.879,    1.000, 4000,   7.861,  20.280,   5.633,   6.293,  18.597,   5.166, 56,  0,   0.756,   0.810,   0.225,   0.000,   0.194,   0.054,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:08:52:138, 284469436528412,    0.988,    3.000, 4100,  13.112,  21.714,   6.032,  11.042,  19.804,   5.501, 56,  0,   0.871,   0.905,   0.251,   0.401,   0.238,   0.066,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:08:52:249, 284469681123114,    1.099,    2.000, 4000,   9.230,  22.737,   6.316,   7.407,  20.625,   5.729, 56,  0,   1.016,   1.017,   0.283,   0.000,   0.238,   0.066,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:08:52:358, 284469922359890,    1.208,    2.000, 3900,   9.028,  23.723,   6.590,   7.266,  21.419,   5.950, 56,  0,   1.067,   1.134,   0.315,   0.000,   0.238,   0.066,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:08:52:469, 284470167328432,    1.319,    2.000, 4100,   8.778,  24.697,   6.860,   7.042,  22.200,   6.167, 56,  0,   1.036,   1.249,   0.347,   0.000,   0.238,   0.066,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
