System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
00:38:37:096, 288410633471908,    0.112,    9.000, 3900,  23.456,   2.622,   0.728,  21.324,   2.383,   0.662, 68,  0,   0.892,   0.100,   0.028,   0.378,   0.042,   0.012,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:38:37:205, 288410875015190,    0.221,    8.000, 3900,  22.286,   5.060,   1.405,  20.710,   4.649,   1.291, 71,  0,   0.724,   0.179,   0.050,   0.000,   0.042,   0.012,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:38:37:315, 288411116321924,    0.330,   11.000, 3900,  23.733,   7.653,   2.126,  22.133,   7.068,   1.963, 68,  0,   0.803,   0.267,   0.074,   0.143,   0.058,   0.016,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:38:37:440, 288411392353717,    0.455,   22.000, 3900,  38.295,  12.441,   3.456,  36.315,  11.608,   3.224, 68,  0,   1.282,   0.427,   0.119,   0.242,   0.088,   0.024,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:38:37:565, 288411668482454,    0.581,   17.000, 3900,  31.694,  16.404,   4.557,  29.659,  15.317,   4.255, 69,  0,   1.042,   0.557,   0.155,   0.100,   0.101,   0.028,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:38:37:674, 288411909939058,    0.690,    8.000, 3900,  20.700,  18.668,   5.186,  18.435,  17.333,   4.815, 69,  0,   0.938,   0.660,   0.183,   0.441,   0.149,   0.041,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:38:37:784, 288412152302650,    0.800,    1.000, 4000,   7.390,  19.479,   5.411,   5.558,  17.943,   4.984, 54,  0,   0.806,   0.748,   0.208,   0.235,   0.175,   0.049,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:38:37:893, 288412393035352,    0.909,    3.000, 3900,  12.083,  20.797,   5.777,  10.378,  19.074,   5.298, 59,  0,   0.793,   0.835,   0.232,   0.068,   0.182,   0.051,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:38:38:002, 288412634385365,    1.018,    1.000, 4000,   9.039,  21.784,   6.051,   7.358,  19.878,   5.522, 55,  0,   0.715,   0.913,   0.254,   0.037,   0.186,   0.052,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:38:38:112, 288412876263854,    1.128,    1.000, 3900,   6.898,  22.540,   6.261,   5.366,  20.466,   5.685, 53,  0,   0.604,   0.979,   0.272,   0.000,   0.186,   0.052,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:38:38:221, 288413117746698,    1.237,    1.000, 4100,   7.388,  23.348,   6.486,   5.896,  21.111,   5.864, 53,  0,   0.578,   1.042,   0.289,   0.000,   0.186,   0.052,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
