System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
00:32:27:564, 287594705553202,    0.108,   11.000, 3900,  23.229,   2.498,   0.694,  21.211,   2.281,   0.634, 66,  0,   0.918,   0.099,   0.027,   0.367,   0.039,   0.011,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:32:27:674, 287594946976463,    0.217,    8.000, 4000,  21.996,   4.904,   1.362,  20.230,   4.493,   1.248, 70,  0,   0.729,   0.178,   0.050,   0.000,   0.039,   0.011,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:32:27:783, 287595188543054,    0.326,    9.000, 3900,  23.297,   7.452,   2.070,  21.812,   6.880,   1.911, 69,  0,   0.721,   0.257,   0.071,   0.000,   0.039,   0.011,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:32:27:892, 287595430069797,    0.436,   22.000, 3900,  40.353,  11.866,   3.296,  38.135,  11.051,   3.070, 76,  0,   1.317,   0.401,   0.112,   0.207,   0.062,   0.017,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:32:28:002, 287595671415844,    0.545,   22.000, 3900,  37.838,  16.002,   4.445,  36.039,  14.990,   4.164, 74,  0,   1.135,   0.526,   0.146,   0.133,   0.077,   0.021,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:32:28:111, 287595912917883,    0.654,   11.000, 3900,  24.904,  18.726,   5.202,  23.126,  17.520,   4.867, 70,  0,   0.930,   0.627,   0.174,   0.234,   0.102,   0.028,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:32:28:221, 287596154600604,    0.764,   11.000, 3900,  23.744,  21.325,   5.924,  21.227,  19.843,   5.512, 66,  0,   1.037,   0.741,   0.206,   0.467,   0.153,   0.043,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:32:28:330, 287596396009642,    0.873,    9.000, 3900,  20.722,  23.591,   6.553,  19.152,  21.937,   6.094, 66,  0,   0.809,   0.829,   0.230,   0.000,   0.153,   0.043,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:32:28:439, 287596637975006,    0.983,    6.000, 3900,  18.757,  25.646,   7.124,  16.365,  23.731,   6.592, 63,  0,   1.009,   0.940,   0.261,   0.511,   0.209,   0.058,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:32:28:549, 287596880410162,    1.093,    1.000, 4000,   6.541,  26.364,   7.323,   4.931,  24.272,   6.742, 56,  0,   0.764,   1.024,   0.284,   0.165,   0.227,   0.063,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:32:28:658, 287597120571116,    1.201,    1.000, 3900,   5.769,  26.992,   7.498,   4.238,  24.733,   6.870, 54,  0,   0.778,   1.108,   0.308,   0.000,   0.227,   0.063,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:32:28:767, 287597362169616,    1.311,    1.000, 4100,   7.528,  27.816,   7.727,   6.007,  25.390,   7.053, 53,  0,   0.626,   1.177,   0.327,   0.000,   0.227,   0.063,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:32:28:877, 287597603645908,    1.420,    5.000, 3900,  15.917,  29.556,   8.210,  14.293,  26.953,   7.487, 61,  0,   0.667,   1.250,   0.347,   0.024,   0.230,   0.064,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:32:28:986, 287597845006090,    1.529,    1.000, 4000,  10.134,  30.664,   8.518,   8.369,  27.868,   7.741, 55,  0,   0.700,   1.326,   0.368,   0.151,   0.247,   0.068,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:32:29:096, 287598086628325,    1.639,    1.000, 4000,   8.097,  31.550,   8.764,   6.537,  28.583,   7.940, 53,  0,   0.654,   1.398,   0.388,   0.000,   0.247,   0.068,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:32:29:207, 287598332319492,    1.750,    1.000, 3900,   6.999,  32.329,   8.980,   5.367,  29.181,   8.106, 52,  0,   0.649,   1.470,   0.408,   0.074,   0.255,   0.071,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:32:29:316, 287598573071196,    1.859,    1.000, 3900,   4.209,  32.788,   9.108,   2.769,  29.483,   8.190, 52,  0,   0.786,   1.556,   0.432,   0.000,   0.255,   0.071,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:32:29:425, 287598814289918,    1.968,    1.000, 4000,   6.214,  33.467,   9.296,   4.657,  29.991,   8.331, 52,  0,   0.854,   1.649,   0.458,   0.000,   0.255,   0.071,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:32:29:535, 287599056120556,    2.078,    1.000, 4000,   6.630,  34.193,   9.498,   5.010,  30.540,   8.483, 52,  0,   0.891,   1.746,   0.485,   0.000,   0.255,   0.071,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:32:29:644, 287599298177490,    2.188,    1.000, 4000,   5.147,  34.757,   9.655,   3.689,  30.945,   8.596, 52,  0,   0.789,   1.833,   0.509,   0.000,   0.255,   0.071,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:32:29:753, 287599538924128,    2.297,    1.000, 4000,   6.403,  35.455,   9.849,   4.870,  31.475,   8.743, 53,  0,   0.885,   1.930,   0.536,   0.000,   0.255,   0.071,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:32:29:863, 287599780735672,    2.406,    1.000, 3900,   7.495,  36.276,  10.077,   5.869,  32.118,   8.922, 53,  0,   0.762,   2.013,   0.559,   0.000,   0.255,   0.071,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:32:29:972, 287600022026134,    2.515,    1.000, 4000,   8.570,  37.213,  10.337,   7.093,  32.893,   9.137, 54,  0,   0.632,   2.082,   0.578,   0.016,   0.257,   0.071,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:32:30:081, 287600263561645,    2.625,    1.000, 4000,   7.111,  37.991,  10.553,   5.571,  33.503,   9.306, 53,  0,   0.569,   2.144,   0.596,   0.000,   0.257,   0.071,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:32:30:193, 287600508999925,    2.736,    1.000, 4000,   6.727,  38.738,  10.761,   5.241,  34.085,   9.468, 52,  0,   0.631,   2.214,   0.615,   0.000,   0.257,   0.071,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:32:30:302, 287600751060516,    2.846,    1.000, 3900,   6.053,  39.402,  10.945,   4.593,  34.589,   9.608, 53,  0,   0.691,   2.290,   0.636,   0.000,   0.257,   0.071,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:32:30:411, 287600992056868,    2.955,    1.000, 4000,   7.422,  40.212,  11.170,   5.893,  35.232,   9.787, 53,  0,   0.665,   2.363,   0.656,   0.000,   0.257,   0.071,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
