System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
23:57:56:228, 283021182642068,    0.106,    9.000, 3900,  22.798,   2.411,   0.670,  20.690,   2.188,   0.608, 63,  0,   0.847,   0.090,   0.025,   0.380,   0.040,   0.011,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:57:56:330, 283021407341708,    0.208,    8.000, 3900,  23.454,   4.798,   1.333,  20.746,   4.300,   1.194, 67,  0,   0.749,   0.166,   0.046,   0.000,   0.040,   0.011,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:57:56:440, 283021651188406,    0.318,   16.000, 3900,  26.797,   7.758,   2.155,  22.393,   6.773,   1.881, 60,  0,   0.705,   0.244,   0.068,   0.000,   0.040,   0.011,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:57:56:956, 283022789563141,    0.834,   24.000, 3900,  37.483,  27.083,   7.523,  27.968,  21.192,   5.887, 64,  0,   0.934,   0.725,   0.201,   0.131,   0.108,   0.030,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:57:57:113, 283023135642786,    0.990,    2.000, 4000,  15.031,  29.438,   8.177,  10.531,  22.843,   6.345, 52,  0,   0.716,   0.837,   0.233,   0.227,   0.143,   0.040,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:57:57:222, 283023377171614,    1.100,    0.000, 4000,   2.063,  29.664,   8.240,   0.782,  22.928,   6.369, 50,  0,   0.636,   0.907,   0.252,   0.000,   0.143,   0.040,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:57:57:331, 283023618672632,    1.209,    1.000, 4100,   4.235,  30.127,   8.369,   2.684,  23.222,   6.451, 51,  0,   0.728,   0.987,   0.274,   0.241,   0.170,   0.047,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:57:57:456, 283023894824458,    1.334,    0.000, 4100,   3.624,  30.581,   8.495,   2.270,  23.506,   6.529, 48,  0,   0.651,   1.068,   0.297,   0.000,   0.170,   0.047,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:57:57:566, 283024136241679,    1.443,    0.000, 3900,   2.095,  30.810,   8.558,   0.912,  23.606,   6.557, 49,  0,   0.601,   1.134,   0.315,   0.000,   0.170,   0.047,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:57:57:675, 283024377742998,    1.553,    0.000, 3900,   3.673,  31.211,   8.670,   2.467,  23.875,   6.632, 48,  0,   0.604,   1.200,   0.333,   0.000,   0.170,   0.047,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:57:57:785, 283024619178414,    1.662,    0.000, 4100,   1.456,  31.370,   8.714,   0.319,  23.910,   6.642, 48,  0,   0.578,   1.263,   0.351,   0.000,   0.170,   0.047,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:57:57:893, 283024859690152,    1.771,    1.000, 3900,   6.379,  32.065,   8.907,   4.967,  24.451,   6.792, 50,  0,   0.680,   1.337,   0.371,   0.000,   0.170,   0.047,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:57:58:003, 283025101082838,    1.880,    1.000, 4000,   6.747,  32.803,   9.112,   5.209,  25.021,   6.950, 50,  0,   0.818,   1.426,   0.396,   0.000,   0.170,   0.047,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:57:58:112, 283025342657395,    1.990,    9.000, 3900,  19.023,  34.884,   9.690,  17.356,  26.920,   7.478, 69,  0,   0.851,   1.519,   0.422,   0.266,   0.199,   0.055,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:57:58:222, 283025585242718,    2.100,    2.000, 3900,   9.492,  35.927,   9.980,   7.730,  27.769,   7.714, 50,  0,   0.766,   1.604,   0.445,   0.106,   0.211,   0.058,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:57:58:331, 283025826708920,    2.209,    0.000, 4000,   2.965,  36.251,  10.070,   1.346,  27.916,   7.754, 49,  0,   0.642,   1.674,   0.465,   0.000,   0.211,   0.058,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:57:58:441, 283026068349377,    2.318,    0.000, 3900,   1.711,  36.439,  10.122,   0.519,  27.973,   7.770, 48,  0,   0.578,   1.737,   0.483,   0.000,   0.211,   0.058,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:57:58:551, 283026311832808,    2.429,    0.000, 4100,   1.456,  36.599,  10.166,   0.301,  28.006,   7.779, 48,  0,   0.579,   1.801,   0.500,   0.000,   0.211,   0.058,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:57:58:661, 283026553446644,    2.538,    0.000, 4000,   2.614,  36.885,  10.246,   1.458,  28.165,   7.824, 48,  0,   0.593,   1.866,   0.518,   0.000,   0.211,   0.058,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:57:58:770, 283026794948992,    2.648,    0.000, 4000,   1.724,  37.074,  10.298,   0.569,  28.228,   7.841, 48,  0,   0.583,   1.930,   0.536,   0.000,   0.211,   0.058,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:57:58:879, 283027036338684,    2.757,    0.000, 4100,   1.546,  37.243,  10.345,   0.379,  28.269,   7.853, 48,  0,   0.577,   1.993,   0.553,   0.000,   0.211,   0.058,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:57:58:989, 283027277965375,    2.866,    0.000, 4100,   1.541,  37.411,  10.392,   0.402,  28.313,   7.865, 48,  0,   0.580,   2.056,   0.571,   0.000,   0.211,   0.058,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:57:59:098, 283027519462761,    2.976,    0.000, 4000,   1.530,  37.579,  10.439,   0.391,  28.356,   7.877, 48,  0,   0.577,   2.119,   0.589,   0.000,   0.211,   0.058,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:57:59:207, 283027760834574,    3.085,    0.000, 4100,   1.896,  37.786,  10.496,   0.738,  28.437,   7.899, 48,  0,   0.590,   2.184,   0.607,   0.000,   0.211,   0.058,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:57:59:317, 283028002463526,    3.194,    0.000, 3900,   1.653,  37.967,  10.546,   0.508,  28.492,   7.914, 48,  0,   0.582,   2.247,   0.624,   0.000,   0.211,   0.058,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:57:59:426, 283028243836646,    3.304,    0.000, 4100,   1.562,  38.138,  10.594,   0.422,  28.538,   7.927, 48,  0,   0.578,   2.310,   0.642,   0.000,   0.211,   0.058,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:57:59:534, 283028480948152,    3.411,    0.000, 4100,   1.572,  38.306,  10.641,   0.423,  28.584,   7.940, 48,  0,   0.577,   2.372,   0.659,   0.000,   0.211,   0.058,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:57:59:643, 283028722508241,    3.521,    0.000, 4000,   1.506,  38.471,  10.686,   0.367,  28.624,   7.951, 48,  0,   0.579,   2.436,   0.677,   0.000,   0.211,   0.058,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:57:59:753, 283028966371328,    3.631,    0.000, 4100,   1.489,  38.636,  10.732,   0.332,  28.661,   7.961, 48,  0,   0.579,   2.500,   0.694,   0.000,   0.211,   0.058,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:57:59:863, 283029207880642,    3.740,    0.000, 4100,   1.606,  38.811,  10.781,   0.447,  28.709,   7.975, 47,  0,   0.581,   2.563,   0.712,   0.000,   0.211,   0.058,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:57:59:973, 283029450805994,    3.850,    0.000, 4100,   1.525,  38.979,  10.828,   0.394,  28.753,   7.987, 47,  0,   0.576,   2.627,   0.730,   0.000,   0.211,   0.058,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:58:00:082, 283029692320742,    3.960,    2.000, 4100,   5.985,  39.634,  11.009,   4.649,  29.261,   8.128, 48,  0,   0.703,   2.703,   0.751,   0.081,   0.219,   0.061,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
