System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
01:27:38:356, 294904953567928,    0.110,    9.000, 4000,  23.497,   2.594,   0.721,  21.170,   2.337,   0.649, 65,  0,   0.883,   0.097,   0.027,   0.496,   0.055,   0.015,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:27:38:465, 294905195137745,    0.220,    7.000, 3900,  21.419,   4.938,   1.372,  19.879,   4.512,   1.253, 64,  0,   0.695,   0.174,   0.048,   0.000,   0.055,   0.015,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:27:38:575, 294905436687050,    0.329,    9.000, 3900,  24.062,   7.570,   2.103,  22.183,   6.939,   1.928, 63,  0,   0.769,   0.258,   0.072,   0.170,   0.073,   0.020,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:27:38:684, 294905678069640,    0.439,   14.000, 3900,  30.555,  10.910,   3.031,  28.628,  10.069,   2.797, 68,  0,   0.958,   0.362,   0.101,   0.274,   0.103,   0.029,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:27:38:793, 294905919735612,    0.548,   16.000, 3900,  30.225,  14.218,   3.950,  28.431,  13.180,   3.661, 67,  0,   1.020,   0.474,   0.132,   0.151,   0.120,   0.033,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:27:38:903, 294906161301656,    0.657,   10.000, 3900,  22.422,  16.671,   4.631,  20.246,  15.395,   4.277, 67,  0,   0.924,   0.575,   0.160,   0.336,   0.157,   0.044,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:27:39:012, 294906402617903,    0.767,   10.000, 3900,  22.397,  19.119,   5.311,  20.117,  17.594,   4.887, 65,  0,   1.037,   0.688,   0.191,   0.623,   0.225,   0.062,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:27:39:137, 294906678766410,    0.892,    9.000, 3900,  22.298,  21.908,   6.086,  20.576,  20.167,   5.602, 60,  0,   0.870,   0.797,   0.221,   0.117,   0.239,   0.066,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:27:39:247, 294906921244284,    1.002,    1.000, 4000,   8.527,  22.844,   6.346,   6.361,  20.866,   5.796, 55,  0,   0.771,   0.882,   0.245,   0.434,   0.287,   0.080,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:27:39:356, 294907162784928,    1.111,    1.000, 4000,   6.735,  23.581,   6.550,   5.053,  21.419,   5.950, 51,  0,   0.776,   0.967,   0.269,   0.224,   0.311,   0.087,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:27:39:481, 294907438856971,    1.236,    1.000, 3900,   4.517,  24.146,   6.707,   3.034,  21.798,   6.055, 50,  0,   0.804,   1.067,   0.296,   0.000,   0.311,   0.087,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:27:39:591, 294907679947942,    1.345,    1.000, 4000,   6.361,  24.840,   6.900,   4.817,  22.324,   6.201, 51,  0,   0.885,   1.164,   0.323,   0.000,   0.311,   0.087,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:27:39:700, 294907921910654,    1.455,    1.000, 3900,   5.035,  25.392,   7.053,   3.611,  22.720,   6.311, 50,  0,   0.806,   1.252,   0.348,   0.000,   0.311,   0.087,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:27:39:810, 294908163299978,    1.564,    2.000, 4000,   8.609,  26.333,   7.315,   6.070,  23.383,   6.495, 50,  0,   0.837,   1.344,   0.373,   0.213,   0.335,   0.093,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:27:39:918, 294908403662696,    1.673,    1.000, 3900,   5.586,  26.941,   7.484,   4.134,  23.833,   6.620, 50,  0,   0.848,   1.436,   0.399,   0.000,   0.335,   0.093,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:27:40:028, 294908645240660,    1.782,    1.000, 4000,   8.100,  27.828,   7.730,   6.503,  24.545,   6.818, 51,  0,   0.744,   1.517,   0.421,   0.000,   0.335,   0.093,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:27:40:137, 294908886661270,    1.892,    1.000, 4000,   7.869,  28.688,   7.969,   6.396,  25.244,   7.012, 51,  0,   0.694,   1.593,   0.443,   0.000,   0.335,   0.093,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:27:40:246, 294909128126046,    2.001,    2.000, 4000,   8.870,  29.658,   8.238,   7.261,  26.038,   7.233, 52,  0,   0.890,   1.691,   0.470,   0.000,   0.335,   0.093,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:27:40:356, 294909369806402,    2.111,    0.000, 4000,   4.052,  30.101,   8.362,   2.603,  26.323,   7.312, 49,  0,   0.752,   1.773,   0.492,   0.000,   0.335,   0.093,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:27:40:465, 294909611460746,    2.220,    1.000, 4000,   6.172,  30.777,   8.549,   4.658,  26.833,   7.454, 50,  0,   0.870,   1.868,   0.519,   0.000,   0.335,   0.093,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:27:40:576, 294909856541826,    2.331,    1.000, 3900,   6.584,  31.508,   8.752,   4.973,  27.385,   7.607, 50,  0,   0.950,   1.974,   0.548,   0.000,   0.335,   0.093,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:27:40:686, 294910098078834,    2.440,    1.000, 4000,   7.456,  32.323,   8.979,   5.814,  28.021,   7.784, 51,  0,   0.978,   2.081,   0.578,   0.000,   0.335,   0.093,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:27:40:795, 294910338989289,    2.549,    1.000, 4000,   7.653,  33.158,   9.211,   6.126,  28.689,   7.969, 50,  0,   0.770,   2.165,   0.601,   0.000,   0.335,   0.093,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:27:40:904, 294910580442645,    2.659,    1.000, 4000,   7.528,  33.982,   9.439,   6.000,  29.345,   8.152, 49,  0,   0.632,   2.234,   0.620,   0.000,   0.335,   0.093,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:27:41:013, 294910821686462,    2.768,    1.000, 4000,   7.006,  34.747,   9.652,   5.596,  29.957,   8.321, 50,  0,   0.620,   2.301,   0.639,   0.000,   0.335,   0.093,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:27:41:123, 294911063850078,    2.878,    1.000, 4000,   6.171,  35.424,   9.840,   4.699,  30.472,   8.465, 50,  0,   0.707,   2.379,   0.661,   0.000,   0.335,   0.093,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:27:41:232, 294911305071602,    2.987,    1.000, 3900,   6.930,  36.181,  10.050,   5.372,  31.059,   8.628, 50,  0,   0.856,   2.472,   0.687,   0.000,   0.335,   0.093,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:27:41:342, 294911546120282,    3.096,    1.000, 4000,   7.338,  36.982,  10.273,   5.892,  31.702,   8.806, 50,  0,   0.630,   2.541,   0.706,   0.000,   0.335,   0.093,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:27:41:451, 294911787640454,    3.206,    1.000, 4000,   7.463,  37.798,  10.500,   6.036,  32.363,   8.990, 49,  0,   0.589,   2.606,   0.724,   0.000,   0.335,   0.093,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:27:41:561, 294912029564742,    3.315,    1.000, 4000,   7.172,  38.584,  10.718,   5.684,  32.985,   9.163, 49,  0,   0.567,   2.668,   0.741,   0.000,   0.335,   0.093,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:27:41:670, 294912270848006,    3.424,    1.000, 4000,   6.528,  39.298,  10.916,   5.075,  33.540,   9.317, 50,  0,   0.693,   2.743,   0.762,   0.000,   0.335,   0.093,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:27:41:779, 294912512264820,    3.534,    5.000, 3900,  11.200,  40.522,  11.256,   9.780,  34.609,   9.614, 64,  0,   0.736,   2.824,   0.784,   0.000,   0.335,   0.093,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:27:41:982, 294912960687821,    3.737,   10.000, 4000,  20.350,  44.655,  12.404,  18.544,  38.375,  10.660, 60,  0,   0.916,   3.010,   0.836,   0.138,   0.363,   0.101,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:27:42:092, 294913203362451,    3.847,    0.000, 3900,   4.610,  45.162,  12.545,   3.181,  38.725,  10.757, 50,  0,   0.647,   3.081,   0.856,   0.000,   0.363,   0.101,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:27:42:202, 294913444957716,    3.956,    0.000, 4100,   1.546,  45.331,  12.592,   0.400,  38.769,  10.769, 49,  0,   0.580,   3.144,   0.873,   0.000,   0.363,   0.101,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:27:42:311, 294913686406788,    4.065,    0.000, 4000,   1.484,  45.493,  12.637,   0.339,  38.806,  10.779, 49,  0,   0.579,   3.208,   0.891,   0.000,   0.363,   0.101,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:27:42:420, 294913927929898,    4.175,    0.000, 3900,   1.484,  45.656,  12.682,   0.338,  38.843,  10.790, 48,  0,   0.578,   3.271,   0.909,   0.000,   0.363,   0.101,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:27:42:529, 294914168258777,    4.284,   10.000, 3900,  19.623,  47.791,  13.275,  18.171,  40.821,  11.339, 62,  0,   0.815,   3.360,   0.933,   0.000,   0.363,   0.101,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:27:42:654, 294914444161351,    4.409,   37.000, 3500,  36.261,  52.322,  14.534,  34.459,  45.126,  12.535, 72,  0,   1.239,   3.515,   0.976,   0.000,   0.363,   0.101,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:27:42:809, 294914786607712,    4.564,   74.000, 3700,  59.102,  61.489,  17.080,  56.018,  53.814,  14.948, 73,  0,   2.106,   3.841,   1.067,   1.013,   0.520,   0.144,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:27:42:919, 294915029478542,    4.674,   31.000, 3900,  49.872,  66.974,  18.604,  46.036,  58.878,  16.355, 75,  0,   1.653,   4.023,   1.118,   1.857,   0.724,   0.201,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:27:43:033, 294915281097090,    4.788,   36.000, 3500,  49.904,  72.661,  20.184,  45.582,  64.073,  17.798, 77,  0,   1.839,   4.233,   1.176,   2.329,   0.989,   0.275,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:27:43:143, 294915524072555,    4.898,   22.000, 3900,  38.630,  76.912,  21.365,  36.529,  68.092,  18.915, 76,  0,   1.102,   4.354,   1.209,   0.301,   1.022,   0.284,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:27:43:252, 294915764793768,    5.007,   23.000, 3900,  34.574,  80.682,  22.412,  32.334,  71.618,  19.894, 76,  0,   1.236,   4.489,   1.247,   0.425,   1.069,   0.297,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
