System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
02:00:59:888, 299324349867234,    0.107,    8.000, 3900,  22.691,   2.431,   0.675,  20.635,   2.211,   0.614, 66,  0,   0.810,   0.087,   0.024,   0.454,   0.049,   0.014,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
02:00:59:991, 299324576576486,    0.210,    8.000, 4000,  22.431,   4.734,   1.315,  19.805,   4.244,   1.179, 67,  0,   0.713,   0.160,   0.044,   0.000,   0.049,   0.014,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
02:01:00:102, 299324820401207,    0.320,   18.000, 3900,  31.346,   8.195,   2.276,  26.445,   7.164,   1.990, 66,  0,   0.930,   0.263,   0.073,   0.179,   0.068,   0.019,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
02:01:00:617, 299325959080830,    0.836,   10.000, 3900,  35.835,  26.676,   7.410,  26.416,  20.787,   5.774, 65,  0,   0.866,   0.709,   0.197,   0.131,   0.136,   0.038,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
02:01:00:774, 299326304485352,    0.992,    3.000, 4000,  17.025,  29.339,   8.150,  12.416,  22.729,   6.314, 53,  0,   0.773,   0.830,   0.231,   0.061,   0.146,   0.040,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
02:01:00:883, 299326545618724,    1.102,    2.000, 3900,   8.811,  30.301,   8.417,   7.126,  23.508,   6.530, 52,  0,   0.971,   0.936,   0.260,   0.000,   0.146,   0.040,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
02:01:00:992, 299326787096318,    1.211,    2.000, 4000,   8.231,  31.201,   8.667,   6.745,  24.245,   6.735, 53,  0,   0.900,   1.035,   0.287,   0.000,   0.146,   0.040,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
02:01:01:102, 299327028489531,    1.320,    1.000, 4000,   8.432,  32.123,   8.923,   6.708,  24.979,   6.939, 51,  0,   0.719,   1.113,   0.309,   0.077,   0.154,   0.043,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
02:01:01:211, 299327269989080,    1.430,    1.000, 3900,   8.151,  33.015,   9.171,   6.515,  25.691,   7.136, 51,  0,   0.741,   1.194,   0.332,   0.031,   0.157,   0.044,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
02:01:01:320, 299327511412290,    1.539,    2.000, 3900,   9.601,  34.065,   9.462,   7.902,  26.555,   7.376, 51,  0,   0.850,   1.287,   0.358,   0.064,   0.164,   0.046,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
