System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
01:35:17:597, 295918961426979,    0.111,    8.000, 3900,  22.724,   2.513,   0.698,  20.573,   2.275,   0.632, 69,  0,   0.858,   0.095,   0.026,   0.359,   0.040,   0.011,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:35:17:707, 295919202918104,    0.220,    8.000, 3900,  22.001,   4.919,   1.367,  20.395,   4.506,   1.252, 70,  0,   0.728,   0.174,   0.048,   0.000,   0.040,   0.011,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:35:17:816, 295919444360457,    0.329,   10.000, 3900,  25.279,   7.684,   2.134,  23.356,   7.060,   1.961, 67,  0,   0.856,   0.268,   0.074,   0.359,   0.079,   0.022,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:35:17:925, 295919685914337,    0.439,   18.000, 3900,  33.134,  11.308,   3.141,  31.190,  10.472,   2.909, 68,  0,   1.022,   0.380,   0.106,   0.082,   0.088,   0.024,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:35:18:035, 295919927424360,    0.548,   12.000, 3900,  25.927,  14.144,   3.929,  24.130,  13.111,   3.642, 63,  0,   0.935,   0.482,   0.134,   0.103,   0.099,   0.028,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:35:18:160, 295920204550032,    0.674,    7.000, 4000,  18.465,  16.462,   4.573,  16.432,  15.174,   4.215, 58,  0,   0.893,   0.594,   0.165,   0.303,   0.137,   0.038,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:35:18:269, 295920445136332,    0.783,    2.000, 4000,   7.355,  17.263,   4.795,   5.634,  15.788,   4.385, 55,  0,   0.813,   0.683,   0.190,   0.165,   0.155,   0.043,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:35:18:378, 295920686444766,    0.892,    3.000, 3900,  12.800,  18.662,   5.184,  11.146,  17.006,   4.724, 59,  0,   0.834,   0.774,   0.215,   0.015,   0.157,   0.044,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:35:18:488, 295920927806278,    1.001,    2.000, 4000,   9.903,  19.745,   5.485,   8.180,  17.900,   4.972, 55,  0,   0.706,   0.851,   0.236,   0.087,   0.166,   0.046,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:35:18:597, 295921169491712,    1.111,    1.000, 4000,   7.827,  20.602,   5.723,   6.186,  18.577,   5.160, 54,  0,   0.610,   0.918,   0.255,   0.000,   0.166,   0.046,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:35:18:707, 295921410749174,    1.220,    1.000, 4000,   8.119,  21.489,   5.969,   6.602,  19.298,   5.361, 53,  0,   0.617,   0.985,   0.274,   0.000,   0.166,   0.046,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:35:18:816, 295921652470047,    1.329,    2.000, 3900,   9.167,  22.492,   6.248,   7.639,  20.135,   5.593, 54,  0,   0.603,   1.051,   0.292,   0.000,   0.166,   0.046,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:35:18:926, 295921894223084,    1.439,    6.000, 3900,  16.926,  24.345,   6.763,  15.065,  21.784,   6.051, 56,  0,   0.873,   1.147,   0.319,   0.163,   0.184,   0.051,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:35:19:035, 295922135418070,    1.548,    8.000, 4000,  18.684,  26.386,   7.330,  16.818,  23.621,   6.561, 65,  0,   0.984,   1.254,   0.348,   0.221,   0.208,   0.058,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:35:19:175, 295922445960718,    1.689,    8.000, 3900,  23.124,  29.639,   8.233,  21.255,  26.610,   7.392, 81,  0,   0.700,   1.353,   0.376,   0.173,   0.233,   0.065,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:35:19:332, 295922791019400,    1.845,    9.000, 4000,  19.912,  32.750,   9.097,  18.339,  29.476,   8.188, 75,  0,   0.684,   1.460,   0.405,   0.000,   0.233,   0.065,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:35:19:504, 295923171449176,    2.017,    5.000, 3900,  17.187,  35.712,   9.920,  15.629,  32.169,   8.936, 55,  0,   0.783,   1.595,   0.443,   0.000,   0.233,   0.065,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:35:19:613, 295923412944476,    2.127,    0.000, 4000,   1.657,  35.893,   9.970,   0.470,  32.221,   8.950, 52,  0,   0.580,   1.658,   0.461,   0.000,   0.233,   0.065,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:35:19:723, 295923654512082,    2.236,    0.000, 4000,   2.913,  36.212,  10.059,   1.646,  32.401,   9.000, 52,  0,   0.652,   1.729,   0.480,   0.000,   0.233,   0.065,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:35:19:832, 295923896148503,    2.346,    0.000, 4100,   1.487,  36.374,  10.104,   0.301,  32.434,   9.009, 51,  0,   0.577,   1.792,   0.498,   0.000,   0.233,   0.065,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:35:19:941, 295924137602052,    2.455,    0.000, 3900,   1.721,  36.563,  10.156,   0.530,  32.492,   9.025, 51,  0,   0.587,   1.857,   0.516,   0.000,   0.233,   0.065,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:35:20:050, 295924377849256,    2.564,   12.000, 3900,  25.716,  39.361,  10.934,  24.147,  35.119,   9.755, 65,  0,   0.882,   1.953,   0.542,   0.000,   0.233,   0.065,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:35:20:159, 295924617595656,    2.672,   57.000, 3800,  50.894,  44.887,  12.469,  48.869,  40.425,  11.229, 74,  0,   1.707,   2.138,   0.594,   0.465,   0.283,   0.079,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:35:20:282, 295924888282510,    2.795,   49.000, 3900,  52.934,  51.376,  14.271,  49.160,  46.452,  12.903, 72,  0,   1.898,   2.371,   0.659,   1.455,   0.462,   0.128,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:35:20:392, 295925131622108,    2.905,   21.000, 3900,  36.456,  55.394,  15.387,  31.435,  49.916,  13.866, 63,  0,   1.620,   2.549,   0.708,   2.906,   0.782,   0.217,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:35:20:499, 295925368466710,    3.012,    7.000, 3900,  17.215,  57.240,  15.900,  13.678,  51.384,  14.273, 65,  0,   1.160,   2.674,   0.743,   1.867,   0.982,   0.273,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:35:20:609, 295925611756710,    3.123,    7.000, 3900,  16.921,  59.105,  16.418,  14.773,  53.011,  14.725, 56,  0,   0.943,   2.777,   0.772,   0.462,   1.033,   0.287,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:35:20:718, 295925851956756,    3.231,   12.000, 3900,  21.656,  61.461,  17.072,  19.001,  55.078,  15.300, 61,  0,   1.209,   2.909,   0.808,   0.827,   1.123,   0.312,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:35:20:826, 295926091107957,    3.340,    8.000, 3900,  19.688,  63.593,  17.665,  16.892,  56.908,  15.808, 60,  0,   1.147,   3.033,   0.843,   1.055,   1.237,   0.344,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:35:20:936, 295926334141186,    3.450,   22.000, 3700,  37.419,  67.712,  18.809,  35.199,  60.782,  16.884, 75,  0,   1.311,   3.177,   0.883,   0.434,   1.285,   0.357,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:35:21:046, 295926575397578,    3.559,   15.000, 3900,  30.945,  71.093,  19.748,  28.561,  63.903,  17.751, 65,  0,   1.201,   3.309,   0.919,   0.588,   1.349,   0.375,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:35:21:171, 295926851321676,    3.684,   15.000, 3900,  28.219,  74.620,  20.728,  26.383,  67.200,  18.667, 68,  0,   1.115,   3.448,   0.958,   0.165,   1.370,   0.381,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:35:21:295, 295927125111242,    3.808,   13.000, 3900,  28.219,  78.119,  21.700,  25.894,  70.411,  19.559, 73,  0,   1.263,   3.605,   1.001,   0.448,   1.425,   0.396,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:35:21:423, 295927407969350,    3.936,   33.000, 3700,  45.134,  83.901,  23.306,  43.153,  75.939,  21.094, 74,  0,   1.646,   3.815,   1.060,   0.222,   1.454,   0.404,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:35:21:551, 295927690499580,    4.064,   24.000, 3900,  41.123,  89.163,  24.767,  37.995,  80.801,  22.445, 73,  0,   1.477,   4.005,   1.112,   1.001,   1.582,   0.439,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:35:21:662, 295927936853364,    4.176,   16.000, 3900,  32.228,  92.758,  25.766,  29.769,  84.122,  23.367, 75,  0,   1.251,   4.144,   1.151,   0.506,   1.638,   0.455,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:35:21:773, 295928182383572,    4.287,   28.000, 3900,  41.584,  97.382,  27.051,  37.895,  88.336,  24.538, 69,  0,   1.766,   4.340,   1.206,   0.942,   1.743,   0.484,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:35:21:883, 295928425369684,    4.397,   12.000, 3900,  23.284,  99.945,  27.762,  20.701,  90.614,  25.171, 61,  0,   1.204,   4.473,   1.242,   0.743,   1.825,   0.507,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:35:21:993, 295928666667494,    4.506,   12.000, 3900,  24.854, 102.661,  28.517,  21.869,  93.004,  25.834, 61,  0,   1.342,   4.620,   1.283,   1.154,   1.951,   0.542,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:35:22:101, 295928906551093,    4.615,    6.000, 3900,  11.707, 103.933,  28.870,   9.326,  94.017,  26.116, 57,  0,   1.124,   4.742,   1.317,   0.713,   2.029,   0.563,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:35:22:210, 295929147345991,    4.724,    7.000, 3900,  15.131, 105.583,  29.329,  13.046,  95.440,  26.511, 61,  0,   1.115,   4.863,   1.351,   0.432,   2.076,   0.577,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:35:22:320, 295929389532410,    4.833,    8.000, 3900,  17.401, 107.492,  29.859,  15.428,  97.132,  26.981, 57,  0,   1.073,   4.981,   1.384,   0.321,   2.111,   0.586,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:35:22:429, 295929629151264,    4.942,    3.000, 3900,   9.134, 108.483,  30.134,   7.167,  97.910,  27.197, 56,  0,   1.017,   5.091,   1.414,   0.284,   2.142,   0.595,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:35:22:540, 295929875911726,    5.054,   18.000, 3900,  27.971, 111.609,  31.002,  25.888, 100.803,  28.001, 70,  0,   1.213,   5.227,   1.452,   0.327,   2.178,   0.605,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:35:22:653, 295930125608304,    5.167,   10.000, 3900,  19.762, 113.844,  31.623,  17.927, 102.831,  28.564, 56,  0,   1.047,   5.345,   1.485,   0.267,   2.208,   0.613,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:35:22:767, 295930376333803,    5.280,    8.000, 3900,  19.568, 116.066,  32.240,  17.675, 104.838,  29.122, 66,  0,   0.946,   5.453,   1.515,   0.199,   2.231,   0.620,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:35:22:868, 295930598990174,    5.381,    4.000, 3900,  11.792, 117.255,  32.571,  10.103, 105.856,  29.405, 55,  0,   0.758,   5.529,   1.536,   0.066,   2.238,   0.622,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:35:22:970, 295930824309325,    5.483,    1.000, 3900,   5.931, 117.860,  32.739,   4.128, 106.278,  29.522, 53,  0,   0.901,   5.621,   1.561,   0.325,   2.271,   0.631,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:35:23:092, 295931093758844,    5.605,    0.000, 3900,   3.986, 118.346,  32.874,   2.283, 106.556,  29.599, 53,  0,   0.744,   5.712,   1.587,   0.096,   2.282,   0.634,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:35:23:208, 295931350940782,    5.722,    0.000, 4000,   3.670, 118.774,  32.993,   2.138, 106.805,  29.668, 52,  0,   0.728,   5.797,   1.610,   0.081,   2.292,   0.637,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:35:23:309, 295931573459408,    5.823,    0.000, 3900,   3.843, 119.161,  33.100,   2.215, 107.029,  29.730, 52,  0,   0.739,   5.871,   1.631,   0.082,   2.300,   0.639,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
