System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
00:18:15:027, 285712298748432,    0.101,   18.000, 3900,  35.002,   3.552,   0.987,  26.526,   2.692,   0.748, 65,  0,   0.944,   0.096,   0.027,   0.143,   0.015,   0.004,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:18:15:152, 285712574772714,    0.226,   17.000, 3900,  40.555,   8.621,   2.395,  31.343,   6.610,   1.836, 71,  0,   0.757,   0.190,   0.053,   0.000,   0.015,   0.004,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:18:15:277, 285712850713698,    0.351,   13.000, 3900,  28.079,  12.130,   3.370,  24.711,   9.698,   2.694, 72,  0,   0.852,   0.297,   0.082,   0.057,   0.022,   0.006,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:18:15:387, 285713092267729,    0.461,   23.000, 3900,  39.360,  16.436,   4.566,  37.462,  13.796,   3.832, 75,  0,   1.268,   0.436,   0.121,   0.203,   0.044,   0.012,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:18:15:496, 285713333824868,    0.570,   21.000, 3900,  37.192,  20.505,   5.696,  35.076,  17.634,   4.898, 71,  0,   1.148,   0.561,   0.156,   0.089,   0.054,   0.015,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:18:15:606, 285713575384373,    0.680,   10.000, 3900,  23.730,  23.101,   6.417,  21.843,  20.023,   5.562, 70,  0,   0.937,   0.664,   0.184,   0.223,   0.078,   0.022,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:18:15:731, 285713851433162,    0.805,   10.000, 3900,  22.664,  25.935,   7.204,  20.587,  22.597,   6.277, 73,  0,   0.980,   0.786,   0.218,   0.368,   0.124,   0.034,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:18:15:840, 285714092853169,    0.914,   11.000, 3900,  23.271,  28.479,   7.911,  21.431,  24.940,   6.928, 62,  0,   0.936,   0.889,   0.247,   0.216,   0.148,   0.041,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:18:15:949, 285714334405388,    1.023,    1.000, 3900,   7.584,  29.309,   8.141,   5.531,  25.545,   7.096, 55,  0,   0.769,   0.973,   0.270,   0.404,   0.192,   0.053,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:18:16:059, 285714576477856,    1.133,    2.000, 4000,   8.112,  30.198,   8.388,   6.283,  26.234,   7.287, 55,  0,   0.786,   1.059,   0.294,   0.239,   0.218,   0.061,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:18:16:168, 285714817289400,    1.242,    2.000, 3900,   8.297,  31.103,   8.640,   6.586,  26.952,   7.487, 54,  0,   1.009,   1.169,   0.325,   0.000,   0.218,   0.061,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:18:16:277, 285715058915820,    1.352,    1.000, 4000,   7.478,  31.922,   8.867,   5.975,  27.606,   7.668, 54,  0,   0.827,   1.259,   0.350,   0.000,   0.218,   0.061,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:18:16:387, 285715301519534,    1.461,    6.000, 4000,  15.059,  33.576,   9.327,  13.115,  29.047,   8.069, 55,  0,   0.899,   1.358,   0.377,   0.226,   0.243,   0.067,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:18:16:496, 285715541934304,    1.570,    2.000, 4000,   8.814,  34.536,   9.593,   6.852,  29.793,   8.276, 55,  0,   0.955,   1.462,   0.406,   0.203,   0.265,   0.074,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:18:16:606, 285715784160111,    1.680,    1.000, 4000,   6.469,  35.245,   9.790,   4.775,  30.317,   8.421, 54,  0,   0.981,   1.570,   0.436,   0.000,   0.265,   0.074,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:18:16:715, 285716025494704,    1.789,    1.000, 3900,   5.268,  35.821,   9.950,   3.724,  30.724,   8.535, 53,  0,   0.858,   1.664,   0.462,   0.000,   0.265,   0.074,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:18:16:825, 285716267393884,    1.899,    1.000, 4000,   6.085,  36.488,  10.136,   4.534,  31.221,   8.672, 52,  0,   0.851,   1.757,   0.488,   0.000,   0.265,   0.074,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:18:16:934, 285716508005504,    2.008,    1.000, 3900,   5.265,  37.062,  10.295,   3.813,  31.636,   8.788, 52,  0,   0.818,   1.846,   0.513,   0.000,   0.265,   0.074,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:18:17:044, 285716750507390,    2.118,    0.000, 4100,   4.311,  37.535,  10.426,   2.896,  31.955,   8.876, 52,  0,   0.748,   1.928,   0.536,   0.000,   0.265,   0.074,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:18:17:153, 285716991772557,    2.227,    1.000, 4100,   7.136,  38.315,  10.643,   5.510,  32.557,   9.044, 53,  0,   0.918,   2.028,   0.563,   0.000,   0.265,   0.074,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:18:17:262, 285717232344392,    2.336,    1.000, 4000,   6.934,  39.070,  10.853,   5.363,  33.141,   9.206, 53,  0,   0.932,   2.130,   0.592,   0.000,   0.265,   0.074,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:18:17:371, 285717474224222,    2.445,    2.000, 3900,   8.240,  39.973,  11.104,   6.595,  33.863,   9.407, 53,  0,   0.908,   2.229,   0.619,   0.000,   0.265,   0.074,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:18:17:480, 285717715275796,    2.555,    2.000, 4000,   9.734,  41.036,  11.399,   8.187,  34.757,   9.655, 53,  0,   0.710,   2.307,   0.641,   0.000,   0.265,   0.074,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:18:17:590, 285717956814368,    2.664,    1.000, 3900,   7.654,  41.873,  11.631,   6.134,  35.428,   9.841, 53,  0,   0.690,   2.382,   0.662,   0.000,   0.265,   0.074,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:18:17:699, 285718198304594,    2.773,    1.000, 4000,   6.058,  42.535,  11.815,   4.489,  35.919,   9.978, 53,  0,   0.868,   2.477,   0.688,   0.000,   0.265,   0.074,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:18:17:809, 285718439894219,    2.883,    1.000, 3900,   7.835,  43.393,  12.054,   6.285,  36.607,  10.169, 53,  0,   0.774,   2.562,   0.712,   0.000,   0.265,   0.074,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
