System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
00:48:01:716, 289657318660772,    0.110,    9.000, 3900,  23.568,   2.596,   0.721,  21.561,   2.375,   0.660, 68,  0,   0.874,   0.096,   0.027,   0.344,   0.038,   0.011,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:48:01:826, 289657560161116,    0.220,    8.000, 4000,  21.633,   4.963,   1.378,  20.047,   4.568,   1.269, 70,  0,   0.710,   0.174,   0.048,   0.000,   0.038,   0.011,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:48:01:935, 289657801646271,    0.329,   10.000, 3900,  26.050,   7.812,   2.170,  24.094,   7.203,   2.001, 66,  0,   0.827,   0.264,   0.073,   0.180,   0.058,   0.016,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:48:02:044, 289658043030240,    0.438,   17.000, 3900,  31.145,  11.216,   3.116,  29.532,  10.432,   2.898, 70,  0,   1.018,   0.376,   0.104,   0.071,   0.065,   0.018,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:48:02:169, 289658319224405,    0.563,   13.000, 3900,  27.874,  14.703,   4.084,  25.920,  13.674,   3.798, 71,  0,   0.948,   0.494,   0.137,   0.101,   0.078,   0.022,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:48:02:279, 289658560613558,    0.673,   10.000, 3900,  23.012,  17.219,   4.783,  21.040,  15.974,   4.437, 64,  0,   0.991,   0.602,   0.167,   0.387,   0.120,   0.033,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:48:02:388, 289658802295659,    0.782,    9.000, 3900,  21.934,  19.620,   5.450,  19.578,  18.117,   5.033, 68,  0,   0.958,   0.707,   0.196,   0.400,   0.164,   0.046,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:48:02:529, 289659113167134,    0.923,    8.000, 4000,  20.553,  22.513,   6.254,  18.440,  20.713,   5.754, 56,  0,   0.925,   0.838,   0.233,   0.378,   0.217,   0.060,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:48:02:638, 289659354151846,    1.032,    2.000, 3900,   8.492,  23.440,   6.511,   6.887,  21.465,   5.962, 58,  0,   0.755,   0.920,   0.256,   0.143,   0.233,   0.065,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:48:02:747, 289659595694519,    1.141,    1.000, 3900,   5.456,  24.037,   6.677,   3.863,  21.888,   6.080, 53,  0,   0.810,   1.009,   0.280,   0.060,   0.239,   0.067,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:48:02:857, 289659837162580,    1.251,    1.000, 4000,   8.373,  24.953,   6.931,   6.812,  22.632,   6.287, 53,  0,   0.683,   1.083,   0.301,   0.000,   0.239,   0.067,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:48:02:966, 289660078996082,    1.360,    1.000, 3900,   8.387,  25.871,   7.186,   6.816,  23.379,   6.494, 53,  0,   0.583,   1.147,   0.319,   0.000,   0.239,   0.067,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:48:03:076, 289660320092220,    1.470,    6.000, 3900,  16.440,  27.666,   7.685,  14.741,  24.989,   6.941, 54,  0,   0.741,   1.228,   0.341,   0.129,   0.253,   0.070,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:48:03:185, 289660561562832,    1.579,    1.000, 4000,   9.119,  28.664,   7.962,   7.397,  25.797,   7.166, 53,  0,   0.672,   1.301,   0.361,   0.068,   0.261,   0.072,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:48:03:295, 289660805266264,    1.689,    0.000, 4000,   7.577,  29.500,   8.194,   6.039,  26.464,   7.351, 52,  0,   0.607,   1.368,   0.380,   0.000,   0.261,   0.072,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:48:03:405, 289661046718126,    1.799,    1.000, 4000,   7.594,  30.330,   8.425,   6.118,  27.133,   7.537, 54,  0,   0.606,   1.435,   0.399,   0.000,   0.261,   0.072,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:48:03:514, 289661288345858,    1.908,    1.000, 3900,   7.774,  31.181,   8.661,   6.209,  27.813,   7.726, 53,  0,   0.576,   1.498,   0.416,   0.000,   0.261,   0.072,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:48:03:624, 289661529995301,    2.017,    1.000, 4100,   8.974,  32.163,   8.934,   6.933,  28.571,   7.936, 53,  0,   0.649,   1.569,   0.436,   0.011,   0.262,   0.073,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:48:03:734, 289661773673590,    2.128,    1.000, 4000,   7.404,  32.980,   9.161,   5.752,  29.206,   8.113, 53,  0,   0.605,   1.635,   0.454,   0.000,   0.262,   0.073,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:48:03:843, 289662014662939,    2.237,    1.000, 4000,   7.254,  33.772,   9.381,   5.773,  29.836,   8.288, 52,  0,   0.568,   1.697,   0.472,   0.000,   0.262,   0.073,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:48:03:953, 289662256657586,    2.347,    1.000, 3900,   7.746,  34.621,   9.617,   6.268,  30.523,   8.479, 53,  0,   0.565,   1.759,   0.489,   0.000,   0.262,   0.073,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:48:04:063, 289662499583794,    2.457,    2.000, 4000,   8.628,  35.570,   9.881,   6.911,  31.283,   8.690, 53,  0,   0.992,   1.869,   0.519,   0.000,   0.262,   0.073,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:48:04:172, 289662740659290,    2.566,    7.000, 3900,  17.361,  37.466,  10.407,  15.713,  32.999,   9.166, 72,  0,   0.968,   1.974,   0.548,   0.077,   0.270,   0.075,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:48:04:297, 289663016626090,    2.691,    8.000, 4000,  19.028,  39.844,  11.068,  16.932,  35.115,   9.754, 57,  0,   0.917,   2.089,   0.580,   0.285,   0.306,   0.085,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:48:04:407, 289663259266982,    2.801,    4.000, 3900,  12.044,  41.167,  11.435,  10.525,  36.272,  10.076, 53,  0,   0.729,   2.169,   0.602,   0.000,   0.306,   0.085,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:48:04:516, 289663500793742,    2.910,    0.000, 4000,   1.647,  41.348,  11.485,   0.447,  36.321,  10.089, 51,  0,   0.586,   2.233,   0.620,   0.000,   0.306,   0.085,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:48:04:625, 289663742081332,    3.019,    0.000, 3900,   3.172,  41.694,  11.582,   1.926,  36.531,  10.148, 52,  0,   0.598,   2.298,   0.638,   0.000,   0.306,   0.085,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:48:04:735, 289663983733974,    3.129,    0.000, 4100,   1.617,  41.871,  11.631,   0.436,  36.579,  10.161, 51,  0,   0.581,   2.362,   0.656,   0.000,   0.306,   0.085,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:48:04:844, 289664224121468,    3.238,    5.000, 3900,  10.319,  42.995,  11.943,   9.211,  37.582,  10.439, 61,  0,   0.710,   2.439,   0.678,   0.000,   0.306,   0.085,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:48:04:953, 289664465581758,    3.347,   14.000, 3900,  29.091,  46.176,  12.827,  27.191,  40.555,  11.265, 66,  0,   0.948,   2.543,   0.706,   0.000,   0.306,   0.085,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:48:05:062, 289664706006249,    3.456,   53.000, 3900,  58.679,  52.565,  14.602,  56.302,  46.686,  12.968, 74,  0,   1.936,   2.754,   0.765,   0.346,   0.344,   0.095,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:48:05:194, 289664998291400,    3.588,   70.000, 3900,  56.571,  60.054,  16.682,  53.032,  53.706,  14.918, 76,  0,   2.047,   3.025,   0.840,   1.539,   0.547,   0.152,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:48:05:304, 289665241240220,    3.698,   31.000, 3900,  49.640,  65.516,  18.199,  44.769,  58.632,  16.287, 77,  0,   1.736,   3.216,   0.893,   2.845,   0.860,   0.239,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:48:05:427, 289665511233798,    3.821,   39.000, 3900,  54.222,  72.146,  20.041,  49.962,  64.741,  17.984, 77,  0,   1.776,   3.433,   0.954,   2.336,   1.146,   0.318,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:48:05:537, 289665754022858,    3.931,   18.000, 3900,  33.039,  75.779,  21.050,  31.036,  68.154,  18.932, 76,  0,   1.012,   3.544,   0.984,   0.225,   1.171,   0.325,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:48:05:647, 289665996896246,    4.041,   19.000, 3900,  35.717,  79.708,  22.141,  32.642,  71.745,  19.929, 81,  0,   1.309,   3.688,   1.024,   1.206,   1.304,   0.362,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:48:05:757, 289666239798762,    4.151,   19.000, 3900,  38.009,  83.889,  23.303,  35.383,  75.637,  21.010, 79,  0,   1.337,   3.835,   1.065,   0.770,   1.388,   0.386,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:48:05:897, 289666548958598,    4.291,   29.000, 3900,  45.827,  90.306,  25.085,  43.227,  81.690,  22.692, 80,  0,   1.353,   4.024,   1.118,   0.625,   1.476,   0.410,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:48:06:039, 289666862455529,    4.433,   29.000, 3900,  42.747,  96.375,  26.771,  40.604,  87.455,  24.293, 81,  0,   1.337,   4.214,   1.171,   0.368,   1.528,   0.424,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:48:06:183, 289667180381574,    4.577,   30.000, 3900,  46.497, 103.070,  28.631,  43.761,  93.756,  26.043, 72,  0,   1.597,   4.444,   1.235,   0.763,   1.638,   0.455,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:48:06:322, 289667487331440,    4.716,   29.000, 3300,  42.907, 109.035,  30.287,  40.598,  99.400,  27.611, 75,  0,   1.576,   4.663,   1.295,   0.331,   1.684,   0.468,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:48:06:431, 289667728081633,    4.825,   30.000, 3900,  46.857, 114.144,  31.707,  43.511, 104.144,  28.929, 75,  0,   1.746,   4.854,   1.348,   1.159,   1.810,   0.503,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:48:06:557, 289668006129601,    4.950,   18.000, 3900,  34.406, 118.477,  32.910,  32.023, 108.176,  30.049, 81,  0,   1.247,   5.011,   1.392,   0.621,   1.888,   0.525,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:48:06:668, 289668251316088,    5.062,   30.000, 3900,  44.493, 123.417,  34.283,  42.187, 112.861,  31.350, 82,  0,   1.565,   5.185,   1.440,   0.466,   1.940,   0.539,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:48:06:779, 289668496573876,    5.173,   27.000, 3900,  43.557, 128.255,  35.627,  40.136, 117.319,  32.589, 78,  0,   1.542,   5.356,   1.488,   1.281,   2.082,   0.578,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:48:06:890, 289668741606862,    5.284,   33.000, 3300,  41.147, 132.822,  36.895,  37.976, 121.534,  33.759, 74,  0,   1.706,   5.545,   1.540,   1.146,   2.210,   0.614,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:48:07:000, 289668984693516,    5.394,   16.000, 3100,  17.354, 134.732,  37.426,  14.329, 123.111,  34.198, 59,  0,   1.378,   5.697,   1.583,   1.260,   2.348,   0.652,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:48:07:109, 289669225588198,    5.503,   13.000, 3000,  14.389, 136.302,  37.862,  11.448, 124.360,  34.544, 57,  0,   1.278,   5.836,   1.621,   0.921,   2.449,   0.680,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:48:07:217, 289669463864008,    5.611,   10.000, 3100,  11.714, 137.566,  38.213,   9.377, 125.372,  34.826, 57,  0,   1.184,   5.964,   1.657,   0.813,   2.537,   0.705,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:48:07:324, 289669700730037,    5.718,   10.000, 3200,  12.609, 138.919,  38.589,   9.995, 126.444,  35.123, 57,  0,   1.172,   6.090,   1.692,   0.790,   2.621,   0.728,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:48:07:434, 289669943733928,    5.828,   12.000, 3200,  14.612, 140.527,  39.035,  11.990, 127.764,  35.490, 56,  0,   1.221,   6.224,   1.729,   0.831,   2.713,   0.754,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:48:07:545, 289670188474216,    5.939,   14.000, 3100,  17.047, 142.416,  39.560,  14.835, 129.408,  35.947, 62,  0,   1.170,   6.354,   1.765,   0.318,   2.748,   0.763,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
