System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
01:19:41:182, 293851350348644,    0.102,    8.000, 3900,  21.548,   2.197,   0.610,  19.523,   1.991,   0.553, 68,  0,   0.840,   0.086,   0.024,   0.294,   0.030,   0.008,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:19:41:291, 293851591778612,    0.211,    8.000, 4000,  21.608,   4.560,   1.267,  19.839,   4.160,   1.156, 71,  0,   0.711,   0.163,   0.045,   0.000,   0.030,   0.008,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:19:41:401, 293851833283975,    0.321,    9.000, 3900,  25.079,   7.303,   2.029,  23.150,   6.692,   1.859, 67,  0,   0.837,   0.255,   0.071,   0.357,   0.069,   0.019,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:19:41:510, 293852074715964,    0.430,   16.000, 3900,  30.524,  10.641,   2.956,  29.029,   9.866,   2.741, 68,  0,   0.989,   0.363,   0.101,   0.077,   0.077,   0.022,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:19:41:619, 293852316268842,    0.539,   13.000, 3900,  27.973,  13.701,   3.806,  25.745,  12.683,   3.523, 64,  0,   0.972,   0.469,   0.130,   0.110,   0.089,   0.025,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:19:41:729, 293852557965015,    0.649,    8.000, 3800,  21.715,  16.078,   4.466,  19.854,  14.856,   4.127, 60,  0,   0.894,   0.567,   0.158,   0.187,   0.110,   0.031,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:19:41:839, 293852800353618,    0.759,    2.000, 4000,   9.352,  17.104,   4.751,   7.132,  15.639,   4.344, 56,  0,   0.853,   0.661,   0.184,   0.500,   0.165,   0.046,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:19:41:948, 293853041222178,    0.868,    2.000, 3900,  10.507,  18.250,   5.070,   8.874,  16.607,   4.613, 56,  0,   0.683,   0.736,   0.204,   0.000,   0.165,   0.046,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:19:42:057, 293853282375653,    0.977,    3.000, 3900,  12.775,  19.646,   5.457,  10.948,  17.803,   4.945, 55,  0,   0.837,   0.827,   0.230,   0.114,   0.177,   0.049,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:19:42:166, 293853523880583,    1.086,    1.000, 4000,   8.398,  20.564,   5.712,   6.830,  18.550,   5.153, 53,  0,   0.643,   0.897,   0.249,   0.000,   0.177,   0.049,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:19:42:276, 293853765428216,    1.196,    1.000, 4000,   7.624,  21.398,   5.944,   6.139,  19.221,   5.339, 53,  0,   0.578,   0.961,   0.267,   0.000,   0.177,   0.049,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:19:42:386, 293854010308216,    1.307,    2.000, 3900,   9.551,  22.458,   6.238,   7.877,  20.095,   5.582, 54,  0,   0.857,   1.056,   0.293,   0.000,   0.177,   0.049,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:19:42:496, 293854251439446,    1.416,    6.000, 3900,  15.791,  24.182,   6.717,  14.554,  21.684,   6.023, 65,  0,   0.711,   1.133,   0.315,   0.030,   0.181,   0.050,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:19:42:605, 293854492941317,    1.525,    6.000, 3900,  16.298,  25.965,   7.212,  14.105,  23.227,   6.452, 72,  0,   0.937,   1.236,   0.343,   0.108,   0.192,   0.053,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
