System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
00:41:54:134, 288845693867850,    1.328,    0.000, 3500,   3.244,  18.680,   5.189,   1.953,  14.363,   3.990, 54,  0,   0.624,   1.092,   0.303,   0.000,   0.210,   0.058,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:41:54:246, 288845942343710,    1.441,    7.000, 3500,  12.408,  20.077,   5.577,  10.469,  15.542,   4.317, 54,  0,   0.887,   1.191,   0.331,   0.224,   0.236,   0.065,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:41:54:355, 288846182752382,    1.550,    4.000, 3700,   9.664,  21.129,   5.869,   7.841,  16.395,   4.554, 62,  0,   0.811,   1.280,   0.355,   0.151,   0.252,   0.070,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:41:54:480, 288846459823426,    1.675,    9.000, 3700,  15.159,  23.031,   6.398,  13.290,  18.063,   5.017, 54,  0,   0.867,   1.389,   0.386,   0.252,   0.284,   0.079,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:41:54:590, 288846701428057,    1.785,    0.000, 4000,   1.584,  23.204,   6.446,   0.346,  18.101,   5.028, 52,  0,   0.597,   1.454,   0.404,   0.000,   0.284,   0.079,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:41:54:699, 288846942813078,    1.894,    0.000, 4100,   2.399,  23.467,   6.519,   1.186,  18.231,   5.064, 52,  0,   0.585,   1.518,   0.422,   0.000,   0.284,   0.079,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:41:54:809, 288847184369674,    2.004,    0.000, 4000,   1.648,  23.647,   6.569,   0.456,  18.281,   5.078, 52,  0,   0.581,   1.581,   0.439,   0.000,   0.284,   0.079,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:41:54:916, 288847421348636,    2.111,    0.000, 4000,   2.370,  23.901,   6.639,   1.174,  18.407,   5.113, 52,  0,   0.589,   1.645,   0.457,   0.000,   0.284,   0.079,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:41:55:025, 288847662784528,    2.220,    0.000, 4100,   1.671,  24.084,   6.690,   0.491,  18.460,   5.128, 51,  0,   0.581,   1.708,   0.474,   0.000,   0.284,   0.079,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:41:55:135, 288847904306136,    2.330,    0.000, 4100,   1.499,  24.248,   6.736,   0.325,  18.496,   5.138, 51,  0,   0.577,   1.771,   0.492,   0.000,   0.284,   0.079,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:41:55:244, 288848145814018,    2.439,    0.000, 4000,   2.565,  24.528,   6.813,   1.351,  18.644,   5.179, 51,  0,   0.587,   1.835,   0.510,   0.000,   0.284,   0.079,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:41:55:353, 288848387409821,    2.548,    0.000, 3900,   1.675,  24.712,   6.864,   0.493,  18.698,   5.194, 51,  0,   0.578,   1.899,   0.527,   0.000,   0.284,   0.079,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:41:55:463, 288848628900082,    2.658,    0.000, 4000,   1.707,  24.898,   6.916,   0.520,  18.754,   5.210, 51,  0,   0.583,   1.963,   0.545,   0.000,   0.284,   0.079,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:41:55:572, 288848870423824,    2.767,    0.000, 4000,   1.927,  25.109,   6.975,   0.708,  18.832,   5.231, 51,  0,   0.593,   2.027,   0.563,   0.000,   0.284,   0.079,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:41:55:682, 288849111878694,    2.876,    0.000, 4100,   1.605,  25.285,   7.024,   0.420,  18.878,   5.244, 51,  0,   0.578,   2.091,   0.581,   0.000,   0.284,   0.079,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:41:55:791, 288849353402686,    2.986,    0.000, 3900,   1.656,  25.466,   7.074,   0.461,  18.928,   5.258, 51,  0,   0.579,   2.154,   0.598,   0.000,   0.284,   0.079,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:41:55:900, 288849594834524,    3.095,    0.000, 4100,   1.766,  25.659,   7.127,   0.591,  18.993,   5.276, 51,  0,   0.579,   2.217,   0.616,   0.000,   0.284,   0.079,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:41:56:010, 288849836419419,    3.205,    0.000, 3900,   1.619,  25.836,   7.177,   0.437,  19.041,   5.289, 51,  0,   0.578,   2.281,   0.633,   0.000,   0.284,   0.079,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:41:56:119, 288850077850634,    3.314,    0.000, 4000,   2.514,  26.111,   7.253,   1.313,  19.184,   5.329, 51,  0,   0.585,   2.344,   0.651,   0.000,   0.284,   0.079,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:41:56:228, 288850319392822,    3.423,    0.000, 3900,   1.866,  26.315,   7.310,   0.682,  19.259,   5.350, 51,  0,   0.582,   2.408,   0.669,   0.000,   0.284,   0.079,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:41:56:338, 288850560870002,    3.533,    0.000, 4100,   1.637,  26.494,   7.359,   0.450,  19.308,   5.363, 51,  0,   0.579,   2.472,   0.687,   0.000,   0.284,   0.079,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:41:56:447, 288850802423614,    3.642,    0.000, 3900,   1.512,  26.659,   7.405,   0.330,  19.344,   5.373, 51,  0,   0.576,   2.535,   0.704,   0.000,   0.284,   0.079,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:41:56:556, 288851043497410,    3.751,    0.000, 4000,   1.602,  26.834,   7.454,   0.391,  19.387,   5.385, 51,  0,   0.581,   2.598,   0.722,   0.000,   0.284,   0.079,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:41:56:668, 288851290906704,    3.863,    0.000, 4000,   1.643,  27.018,   7.505,   0.468,  19.439,   5.400, 51,  0,   0.580,   2.663,   0.740,   0.000,   0.284,   0.079,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:41:56:778, 288851532450133,    3.973,    0.000, 4000,   1.492,  27.182,   7.550,   0.302,  19.472,   5.409, 51,  0,   0.576,   2.726,   0.757,   0.000,   0.284,   0.079,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:41:56:887, 288851773932246,    4.082,    0.000, 4000,   1.458,  27.341,   7.595,   0.281,  19.503,   5.418, 51,  0,   0.576,   2.789,   0.775,   0.000,   0.284,   0.079,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:41:56:997, 288852015473592,    4.192,    0.000, 4000,   1.437,  27.498,   7.638,   0.262,  19.532,   5.426, 51,  0,   0.576,   2.852,   0.792,   0.000,   0.284,   0.079,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:41:57:106, 288852256919704,    4.301,    0.000, 4000,   1.596,  27.673,   7.687,   0.405,  19.576,   5.438, 51,  0,   0.581,   2.916,   0.810,   0.000,   0.284,   0.079,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:41:57:215, 288852498360742,    4.410,    0.000, 4100,   1.485,  27.835,   7.732,   0.310,  19.610,   5.447, 51,  0,   0.576,   2.979,   0.827,   0.000,   0.284,   0.079,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:41:57:325, 288852739860246,    4.520,    0.000, 4100,   1.494,  27.999,   7.777,   0.323,  19.645,   5.457, 51,  0,   0.578,   3.042,   0.845,   0.000,   0.284,   0.079,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:41:57:434, 288852981160867,    4.629,    0.000, 4100,   1.414,  28.153,   7.820,   0.241,  19.672,   5.464, 51,  0,   0.573,   3.104,   0.862,   0.000,   0.284,   0.079,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:41:57:547, 288853230537122,    4.742,    5.000, 4000,  12.171,  29.528,   8.202,  10.923,  20.905,   5.807, 59,  0,   0.725,   3.186,   0.885,   0.000,   0.284,   0.079,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:41:57:656, 288853472095938,    4.851,   14.000, 3900,  29.478,  32.753,   9.098,  27.594,  23.924,   6.646, 74,  0,   0.981,   3.294,   0.915,   0.000,   0.284,   0.079,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:41:57:766, 288853713601346,    4.961,   13.000, 3900,  28.013,  35.817,   9.949,  26.433,  26.815,   7.449, 76,  0,   0.886,   3.391,   0.942,   0.000,   0.284,   0.079,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:41:57:875, 288853954993336,    5.070,   24.000, 3900,  40.535,  40.248,  11.180,  38.874,  31.065,   8.629, 78,  0,   1.162,   3.518,   0.977,   0.000,   0.284,   0.079,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:41:57:984, 288854196638920,    5.179,   26.000, 3900,  45.578,  45.236,  12.566,  43.352,  35.810,   9.947, 81,  0,   1.423,   3.673,   1.020,   0.154,   0.300,   0.083,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:41:58:109, 288854472908168,    5.304,   16.000, 3900,  30.884,  49.100,  13.639,  29.038,  39.443,  10.956, 64,  0,   1.020,   3.801,   1.056,   0.067,   0.309,   0.086,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:41:58:219, 288854715201902,    5.414,    0.000, 3900,   2.270,  49.350,  13.708,   0.979,  39.551,  10.986, 55,  0,   0.604,   3.867,   1.074,   0.000,   0.309,   0.086,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:41:58:328, 288854956300198,    5.523,    0.000, 4100,   1.708,  49.536,  13.760,   0.482,  39.603,  11.001, 53,  0,   0.613,   3.934,   1.093,   0.000,   0.309,   0.086,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:41:58:438, 288855197113571,    5.632,   15.000, 3900,  31.013,  52.918,  14.700,  29.355,  42.805,  11.890, 69,  0,   1.057,   4.049,   1.125,   0.063,   0.316,   0.088,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:41:58:547, 288855438545897,    5.742,   31.000, 3700,  48.941,  58.270,  16.186,  46.222,  47.859,  13.294, 74,  0,   1.650,   4.230,   1.175,   0.956,   0.420,   0.117,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:41:58:680, 288855733470125,    5.875,   45.000, 3900,  55.964,  65.745,  18.263,  53.535,  55.010,  15.280, 82,  0,   1.613,   4.445,   1.235,   0.294,   0.459,   0.128,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:41:58:796, 288855989607960,    5.991,   18.000, 3900,  35.923,  69.912,  19.420,  33.971,  58.950,  16.375, 79,  0,   0.864,   4.546,   1.263,   0.167,   0.479,   0.133,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:41:58:916, 288856254624806,    6.111,   17.000, 3900,  35.116,  74.127,  20.591,  33.419,  62.961,  17.489, 84,  0,   0.775,   4.639,   1.289,   0.000,   0.479,   0.133,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:41:59:029, 288856503908608,    6.224,   15.000, 3900,  33.654,  77.927,  21.646,  31.257,  66.490,  18.470, 80,  0,   0.996,   4.751,   1.320,   0.601,   0.547,   0.152,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:41:59:177, 288856828802610,    6.371,   32.000, 3900,  41.030,  83.964,  23.323,  38.414,  72.143,  20.040, 77,  0,   1.579,   4.983,   1.384,   0.687,   0.648,   0.180,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:41:59:292, 288857084781844,    6.487,   16.000, 3900,  32.115,  87.687,  24.358,  30.267,  75.652,  21.014, 66,  0,   1.143,   5.116,   1.421,   0.000,   0.648,   0.180,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:41:59:415, 288857354947427,    6.610,    5.000, 3900,  13.500,  89.339,  24.816,  11.954,  77.115,  21.421, 57,  0,   0.784,   5.212,   1.448,   0.000,   0.648,   0.180,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:41:59:530, 288857609892636,    6.725,   19.000, 3900,  29.710,  92.769,  25.769,  28.439,  80.398,  22.333, 71,  0,   1.119,   5.341,   1.484,   0.000,   0.648,   0.180,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:41:59:677, 288857934775443,    6.872,   51.000, 3200,  48.535,  99.911,  27.753,  45.939,  87.158,  24.210, 68,  0,   1.665,   5.586,   1.552,   0.303,   0.692,   0.192,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:41:59:793, 288858190808811,    6.988,   33.000, 2900,  26.705, 103.007,  28.613,  24.202,  89.964,  24.990, 65,  0,   1.382,   5.746,   1.596,   0.615,   0.764,   0.212,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:41:59:923, 288858477745485,    7.118,   44.000, 2500,  23.254, 106.029,  29.453,  20.651,  92.648,  25.735, 61,  0,   1.699,   5.967,   1.658,   0.635,   0.846,   0.235,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:42:00:029, 288858711882352,    7.224,   22.000, 2600,  13.423, 107.453,  29.848,  11.314,  93.847,  26.069, 60,  0,   1.192,   6.093,   1.693,   0.347,   0.883,   0.245,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:42:00:166, 288859013204112,    7.361,   18.000, 2600,  14.106, 109.378,  30.383,  11.889,  95.470,  26.519, 59,  0,   1.242,   6.263,   1.740,   0.424,   0.941,   0.261,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:42:00:304, 288859317984167,    7.499,   30.000, 2500,  17.046, 111.731,  31.036,  14.714,  97.501,  27.084, 59,  0,   1.322,   6.445,   1.790,   0.510,   1.011,   0.281,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:42:00:443, 288859624245811,    7.637,   15.000, 2600,  10.740, 113.220,  31.450,   8.759,  98.716,  27.421, 58,  0,   1.039,   6.590,   1.830,   0.193,   1.038,   0.288,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:42:00:553, 288859866979447,    7.747,   19.000, 2500,  13.494, 114.704,  31.862,  11.002,  99.925,  27.757, 56,  0,   1.154,   6.716,   1.866,   0.251,   1.066,   0.296,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:42:00:661, 288860107186212,    7.856,   21.000, 2400,  12.409, 116.054,  32.237,   9.542, 100.963,  28.045, 54,  0,   1.300,   6.858,   1.905,   0.723,   1.144,   0.318,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:42:00:770, 288860347519908,    7.965,    7.000, 2700,   7.261, 116.844,  32.457,   4.915, 101.498,  28.194, 54,  0,   1.043,   6.971,   1.937,   0.656,   1.216,   0.338,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:42:00:880, 288860589435301,    8.075,   18.000, 2700,  14.415, 118.423,  32.895,  12.000, 102.813,  28.559, 59,  0,   1.289,   7.113,   1.976,   0.690,   1.291,   0.359,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:42:01:008, 288860871687192,    8.202,   30.000, 2600,  17.245, 120.628,  33.508,  14.642, 104.685,  29.079, 60,  0,   1.469,   7.300,   2.028,   0.687,   1.379,   0.383,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:42:01:115, 288861107914236,    8.309,   44.000, 2400,  20.449, 122.815,  34.115,  18.159, 106.627,  29.619, 58,  0,   1.637,   7.476,   2.077,   0.386,   1.420,   0.395,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:42:01:268, 288861445895598,    8.463,   44.000, 2200,  17.999, 125.571,  34.881,  15.477, 108.997,  30.277, 57,  0,   1.534,   7.710,   2.142,   0.604,   1.513,   0.420,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:42:01:390, 288861715151794,    8.584,   33.000, 2100,  15.835, 127.502,  35.417,  12.201, 110.484,  30.690, 57,  0,   1.819,   7.932,   2.203,   1.600,   1.708,   0.474,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:42:01:528, 288862021334453,    8.723,   40.000, 1600,  11.300, 129.069,  35.852,   8.821, 111.708,  31.030, 55,  0,   1.214,   8.101,   2.250,   0.631,   1.795,   0.499,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:42:01:634, 288862256037664,    8.829,   31.000, 1800,  10.663, 130.202,  36.167,   7.845, 112.541,  31.262, 55,  0,   1.166,   8.224,   2.285,   1.034,   1.905,   0.529,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:42:01:741, 288862490966780,    8.936,   34.000, 2000,  15.299, 131.830,  36.619,  10.723, 113.682,  31.578, 56,  0,   1.673,   8.403,   2.334,   2.650,   2.187,   0.608,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:42:01:864, 288862762407330,    9.059,   20.000, 2200,  11.057, 133.189,  36.997,   7.727, 114.632,  31.842, 55,  0,   1.407,   8.576,   2.382,   1.466,   2.367,   0.658,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:42:01:973, 288863002672872,    9.168,   11.000, 2800,   9.378, 134.210,  37.280,   6.498, 115.339,  32.039, 54,  0,   1.345,   8.722,   2.423,   1.034,   2.480,   0.689,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:42:02:082, 288863242931242,    9.276,    8.000, 3000,   8.668, 135.153,  37.542,   6.543, 116.051,  32.236, 54,  0,   1.129,   8.845,   2.457,   0.495,   2.534,   0.704,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:42:02:190, 288863483089548,    9.385,   11.000, 3100,  11.493, 136.403,  37.890,   9.738, 117.110,  32.531, 54,  0,   0.916,   8.944,   2.485,   0.052,   2.539,   0.705,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:42:02:299, 288863723614265,    9.494,    5.000, 3400,   8.428, 137.321,  38.145,   6.813, 117.853,  32.737, 55,  0,   0.918,   9.044,   2.512,   0.124,   2.553,   0.709,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:42:02:407, 288863962300372,    9.602,    4.000, 3600,   9.194, 138.315,  38.421,   7.408, 118.653,  32.959, 56,  0,   0.888,   9.140,   2.539,   0.046,   2.558,   0.711,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:42:02:516, 288864201753287,    9.711,    2.000, 3900,   8.277, 139.212,  38.670,   6.664, 119.376,  33.160, 54,  0,   0.823,   9.230,   2.564,   0.020,   2.560,   0.711,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:42:02:625, 288864444012524,    9.820,   11.000, 3700,  20.780, 141.492,  39.303,  19.037, 121.465,  33.740, 61,  0,   1.009,   9.340,   2.595,   0.000,   2.560,   0.711,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:42:02:736, 288864687937824,    9.931,    8.000, 3800,  11.317, 142.742,  39.651,   9.812, 122.549,  34.041, 61,  0,   0.930,   9.443,   2.623,   0.000,   2.560,   0.711,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:42:02:875, 288864994776181,   10.070,   32.000, 3000,  30.684, 147.006,  40.835,  27.297, 126.342,  35.095, 62,  0,   1.692,   9.678,   2.688,   1.379,   2.752,   0.764,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:42:03:014, 288865302012938,   10.209,   41.000, 2600,  22.044, 150.074,  41.687,  18.070, 128.856,  35.793, 59,  0,   1.991,   9.955,   2.765,   1.960,   3.024,   0.840,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:42:03:138, 288865575711561,   10.333,   42.000, 2400,  20.327, 152.593,  42.387,  16.065, 130.848,  36.347, 58,  0,   2.090,  10.214,   2.837,   2.140,   3.290,   0.914,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:42:03:246, 288865814052430,   10.441,   29.000, 1800,  11.857, 153.873,  42.743,   7.756, 131.685,  36.579, 55,  0,   1.540,  10.381,   2.883,   2.102,   3.516,   0.977,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:42:03:355, 288866054797055,   10.550,   23.000, 1900,   9.645, 154.925,  43.035,   7.555, 132.509,  36.808, 55,  0,   1.089,  10.499,   2.916,   0.333,   3.553,   0.987,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:42:03:457, 288866280743678,   10.652,   15.000, 2100,   8.596, 155.805,  43.279,   6.699, 133.194,  36.998, 55,  0,   0.944,  10.596,   2.943,   0.114,   3.564,   0.990,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:42:03:562, 288866512459238,   10.757,   28.000, 2200,  12.666, 157.134,  43.648,  10.618, 134.309,  37.308, 55,  0,   1.310,  10.733,   2.981,   0.188,   3.584,   0.996,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:42:03:668, 288866746592800,   10.863,   26.000, 2200,  13.267, 158.541,  44.039,  11.152, 135.491,  37.636, 56,  0,   1.361,  10.878,   3.022,   0.270,   3.613,   1.004,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:42:03:795, 288867026988788,   10.990,   17.000, 2400,   9.845, 159.791,  44.386,   8.096, 136.519,  37.922, 56,  0,   1.039,  11.010,   3.058,   0.026,   3.616,   1.004,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:42:03:911, 288867282373510,   11.106,    7.000, 2600,   6.575, 160.551,  44.598,   4.983, 137.096,  38.082, 53,  0,   0.854,  11.108,   3.086,   0.022,   3.619,   1.005,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:42:04:012, 288867504808062,   11.207,    1.000, 3000,   3.309, 160.885,  44.690,   1.707, 137.268,  38.130, 53,  0,   0.828,  11.192,   3.109,   0.026,   3.621,   1.006,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:42:04:112, 288867727219918,   11.307,    2.000, 3300,   4.634, 161.351,  44.820,   3.073, 137.577,  38.216, 53,  0,   0.809,  11.273,   3.131,   0.022,   3.623,   1.007,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:42:04:214, 288867950643198,   11.408,    1.000, 3500,   4.732, 161.830,  44.953,   3.165, 137.897,  38.305, 53,  0,   0.836,  11.358,   3.155,   0.040,   3.628,   1.008,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:42:04:316, 288868177249180,   11.511,    0.000, 3800,   4.206, 162.262,  45.073,   2.560, 138.160,  38.378, 53,  0,   0.814,  11.441,   3.178,   0.042,   3.632,   1.009,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:42:04:419, 288868403993714,   11.614,    1.000, 4000,   6.357, 162.915,  45.254,   4.757, 138.649,  38.513, 53,  0,   0.836,  11.527,   3.202,   0.037,   3.636,   1.010,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:42:04:521, 288868628971582,   11.716,    0.000, 4000,   4.528, 163.376,  45.382,   2.895, 138.944,  38.595, 53,  0,   0.831,  11.612,   3.226,   0.032,   3.639,   1.011,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:42:04:622, 288868852073122,   11.817,    1.000, 4000,   6.480, 164.031,  45.564,   4.849, 139.434,  38.732, 56,  0,   0.852,  11.698,   3.249,   0.032,   3.642,   1.012,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
