System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
00:52:42:688, 290277705164225,    0.115,    8.000, 3900,  22.209,   2.553,   0.709,  20.141,   2.315,   0.643, 69,  0,   0.829,   0.095,   0.026,   0.314,   0.036,   0.010,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:52:42:797, 290277946695120,    0.224,    8.000, 3900,  21.371,   4.891,   1.359,  19.620,   4.461,   1.239, 69,  0,   0.709,   0.173,   0.048,   0.000,   0.036,   0.010,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:52:42:906, 290278188113365,    0.334,   10.000, 3900,  25.043,   7.629,   2.119,  23.251,   7.004,   1.945, 66,  0,   0.845,   0.265,   0.074,   0.305,   0.069,   0.019,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:52:43:016, 290278429660113,    0.443,   17.000, 3900,  32.970,  11.236,   3.121,  30.643,  10.356,   2.877, 67,  0,   1.054,   0.381,   0.106,   0.345,   0.107,   0.030,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:52:43:125, 290278671242902,    0.552,   12.000, 3900,  26.210,  14.103,   3.918,  24.413,  13.027,   3.619, 70,  0,   0.936,   0.483,   0.134,   0.154,   0.124,   0.034,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:52:43:250, 290278947620204,    0.678,    8.000, 3900,  18.861,  16.464,   4.573,  16.672,  15.114,   4.198, 58,  0,   0.899,   0.596,   0.165,   0.458,   0.181,   0.050,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:52:43:359, 290279188720768,    0.787,    1.000, 4000,   6.644,  17.190,   4.775,   4.915,  15.651,   4.347, 54,  0,   0.807,   0.684,   0.190,   0.230,   0.206,   0.057,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:52:43:469, 290279430189238,    0.896,    3.000, 3900,  12.072,  18.510,   5.142,  10.341,  16.781,   4.662, 58,  0,   0.918,   0.784,   0.218,   0.104,   0.218,   0.061,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:52:43:578, 290279671859245,    1.006,    3.000, 4000,  10.498,  19.659,   5.461,   8.371,  17.698,   4.916, 54,  0,   1.034,   0.897,   0.249,   0.197,   0.240,   0.067,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:52:43:688, 290279913243408,    1.115,    2.000, 4000,   9.332,  20.679,   5.744,   7.529,  18.521,   5.145, 54,  0,   1.040,   1.011,   0.281,   0.000,   0.240,   0.067,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:52:43:798, 290280157155348,    1.225,    1.000, 4000,   7.918,  21.554,   5.987,   6.243,  19.210,   5.336, 54,  0,   0.823,   1.102,   0.306,   0.000,   0.240,   0.067,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:52:43:907, 290280398246685,    1.335,    1.000, 4100,   6.964,  22.314,   6.198,   5.444,  19.805,   5.501, 53,  0,   0.647,   1.172,   0.326,   0.000,   0.240,   0.067,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:52:44:017, 290280640901174,    1.445,    6.000, 4100,  17.460,  24.233,   6.731,  15.703,  21.531,   5.981, 56,  0,   0.734,   1.253,   0.348,   0.145,   0.255,   0.071,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:52:44:126, 290280881557246,    1.554,    7.000, 3900,  16.178,  25.996,   7.221,  14.247,  23.083,   6.412, 70,  0,   1.038,   1.366,   0.379,   0.225,   0.280,   0.078,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
