System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
23:44:51:761, 281289074683099,    1.332,   10.000, 3200,  10.750,  18.838,   5.233,   9.180,  16.389,   4.552, 59,  0,   0.589,   1.101,   0.306,   0.000,   0.219,   0.061,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:44:51:886, 281289350675650,    1.457,   13.000, 3200,  14.070,  20.597,   5.721,  12.308,  17.927,   4.980, 60,  0,   0.710,   1.190,   0.331,   0.111,   0.233,   0.065,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:44:51:996, 281289592272987,    1.567,   10.000, 3300,  12.838,  22.002,   6.112,  11.047,  19.136,   5.316, 61,  0,   0.676,   1.264,   0.351,   0.076,   0.241,   0.067,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:44:52:121, 281289868242704,    1.692,    9.000, 3400,  12.561,  23.572,   6.548,  10.952,  20.505,   5.696, 62,  0,   0.608,   1.340,   0.372,   0.000,   0.241,   0.067,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:44:52:230, 281290109671469,    1.801,   10.000, 3400,  14.059,  25.109,   6.975,  12.571,  21.880,   6.078, 62,  0,   0.650,   1.411,   0.392,   0.000,   0.241,   0.067,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:44:52:355, 281290385701647,    1.926,   20.000, 3200,  21.708,  27.823,   7.729,  19.772,  24.351,   6.764, 68,  0,   0.927,   1.527,   0.424,   0.227,   0.270,   0.075,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:44:52:480, 281290661689981,    2.051,   25.000, 3000,  21.228,  30.476,   8.466,  19.515,  26.791,   7.442, 66,  0,   0.697,   1.614,   0.448,   0.047,   0.276,   0.077,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:44:52:605, 281290937754748,    2.176,   16.000, 3000,  15.946,  32.470,   9.019,  14.308,  28.580,   7.939, 59,  0,   0.679,   1.699,   0.472,   0.000,   0.276,   0.077,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:44:52:761, 281291282666261,    2.332,   17.000, 3000,  14.001,  34.657,   9.627,  12.458,  30.526,   8.479, 63,  0,   0.653,   1.801,   0.500,   0.000,   0.276,   0.077,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:44:52:917, 281291627696356,    2.489,   14.000, 3100,  13.119,  36.707,  10.196,  11.407,  32.308,   8.974, 57,  0,   0.732,   1.915,   0.532,   0.000,   0.276,   0.077,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:44:53:042, 281291903706220,    2.614,    8.000, 3300,   9.750,  37.926,  10.535,   8.194,  33.332,   9.259, 60,  0,   0.573,   1.987,   0.552,   0.000,   0.276,   0.077,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:44:53:167, 281292179692592,    2.739,    8.000, 3400,  10.563,  39.246,  10.902,   9.001,  34.458,   9.572, 61,  0,   0.572,   2.058,   0.572,   0.000,   0.276,   0.077,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:44:53:292, 281292455772715,    2.864,    8.000, 3500,  12.243,  40.777,  11.327,  10.656,  35.790,   9.942, 61,  0,   0.598,   2.133,   0.593,   0.000,   0.276,   0.077,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:44:53:417, 281292731669851,    2.989,   13.000, 3500,  18.434,  43.080,  11.967,  16.871,  37.898,  10.527, 69,  0,   0.643,   2.214,   0.615,   0.000,   0.276,   0.077,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:44:53:542, 281293007679164,    3.114,   25.000, 3100,  24.669,  46.164,  12.823,  22.952,  40.767,  11.324, 62,  0,   0.973,   2.335,   0.649,   0.000,   0.276,   0.077,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:44:53:652, 281293249110218,    3.223,   77.000, 2800,  34.622,  49.950,  13.875,  32.477,  44.318,  12.311, 64,  0,   1.773,   2.529,   0.703,   0.283,   0.307,   0.085,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:44:53:756, 281293478615202,    3.327,   70.000, 2600,  29.105,  52.975,  14.715,  26.532,  47.076,  13.077, 64,  0,   1.777,   2.714,   0.754,   0.585,   0.367,   0.102,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:44:53:882, 281293756754655,    3.453,   58.000, 2400,  23.924,  55.989,  15.552,  19.771,  49.566,  13.768, 60,  0,   1.643,   2.921,   0.811,   2.142,   0.637,   0.177,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:44:53:985, 281293983855916,    3.556,   41.000, 2300,  19.726,  58.017,  16.116,  15.289,  51.139,  14.205, 58,  0,   1.632,   3.089,   0.858,   2.461,   0.890,   0.247,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:44:54:093, 281294222458562,    3.664,   21.000, 2400,  12.217,  59.338,  16.483,   9.646,  52.181,  14.495, 57,  0,   1.057,   3.203,   0.890,   0.773,   0.974,   0.270,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:44:54:203, 281294465510605,    3.774,   28.000, 2400,  13.536,  60.828,  16.897,  11.458,  53.443,  14.845, 57,  0,   1.107,   3.325,   0.923,   0.341,   1.011,   0.281,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:44:54:315, 281294712490357,    3.886,   24.000, 2500,  14.202,  62.416,  17.338,  12.005,  54.785,  15.218, 58,  0,   1.102,   3.448,   0.958,   0.383,   1.054,   0.293,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:44:54:441, 281294990793391,    4.012,   45.000, 2300,  18.327,  64.726,  17.980,  16.142,  56.820,  15.783, 59,  0,   1.380,   3.622,   1.006,   0.295,   1.091,   0.303,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:44:54:564, 281295262354427,    4.135,   29.000, 2300,  14.462,  66.505,  18.474,  12.117,  58.310,  16.197, 57,  0,   1.248,   3.775,   1.049,   0.499,   1.153,   0.320,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:44:54:691, 281295542761437,    4.262,   21.000, 2400,  11.695,  67.990,  18.886,   9.811,  59.556,  16.543, 59,  0,   0.982,   3.900,   1.083,   0.144,   1.171,   0.325,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:44:54:799, 281295781252124,    4.370,   31.000, 2400,  15.581,  69.673,  19.354,  13.549,  61.020,  16.950, 57,  0,   1.290,   4.039,   1.122,   0.210,   1.194,   0.332,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:44:54:909, 281296024195640,    4.480,   27.000, 2400,  14.452,  71.263,  19.795,  12.403,  62.384,  17.329, 57,  0,   1.202,   4.171,   1.159,   0.216,   1.217,   0.338,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:44:55:034, 281296300071678,    4.605,   37.000, 2300,  16.327,  73.303,  20.362,  14.452,  64.190,  17.831, 59,  0,   1.317,   4.336,   1.204,   0.032,   1.221,   0.339,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:44:55:161, 281296580486154,    4.732,   38.000, 2300,  16.329,  75.377,  20.938,  14.024,  65.971,  18.325, 57,  0,   1.265,   4.497,   1.249,   0.482,   1.283,   0.356,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:44:55:287, 281296858709184,    4.858,   30.000, 2300,  13.642,  77.096,  21.416,  11.499,  67.420,  18.728, 57,  0,   1.142,   4.641,   1.289,   0.326,   1.324,   0.368,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:44:55:399, 281297105984954,    4.970,   37.000, 2200,  16.305,  78.922,  21.923,  14.191,  69.009,  19.169, 57,  0,   1.389,   4.796,   1.332,   0.245,   1.351,   0.375,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:44:55:523, 281297379836766,    5.094,   43.000, 1500,  16.284,  80.941,  22.484,  14.068,  70.754,  19.654, 57,  0,   1.466,   4.978,   1.383,   0.295,   1.388,   0.385,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:44:55:664, 281297691149880,    5.235,   32.000, 1700,  10.070,  82.361,  22.878,   7.872,  71.864,  19.962, 55,  0,   1.247,   5.154,   1.432,   0.367,   1.439,   0.400,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:44:55:772, 281297931415094,    5.344,   23.000, 2000,  10.627,  83.518,  23.199,   7.310,  72.659,  20.183, 55,  0,   1.133,   5.277,   1.466,   1.508,   1.603,   0.445,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:44:55:883, 281298175370460,    5.454,   19.000, 1900,  12.461,  84.894,  23.582,   7.191,  73.454,  20.404, 55,  0,   1.147,   5.404,   1.501,   3.495,   1.989,   0.553,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:44:55:993, 281298418275686,    5.564,   21.000, 2000,  10.557,  86.056,  23.904,   7.253,  74.252,  20.626, 54,  0,   1.200,   5.536,   1.538,   1.480,   2.152,   0.598,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:44:56:103, 281298661258989,    5.674,   24.000, 2100,  11.506,  87.322,  24.256,   8.724,  75.212,  20.892, 54,  0,   1.130,   5.660,   1.572,   1.053,   2.268,   0.630,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:44:56:215, 281298908385396,    5.786,   18.000, 2300,  10.635,  88.512,  24.587,   7.732,  76.077,  21.133, 54,  0,   1.074,   5.780,   1.606,   1.061,   2.387,   0.663,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:44:56:325, 281299151299432,    5.896,   15.000, 2400,  10.395,  89.656,  24.904,   7.456,  76.898,  21.360, 54,  0,   1.090,   5.900,   1.639,   1.158,   2.514,   0.698,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:44:56:437, 281299398729560,    6.008,   38.000, 2400,  17.093,  91.571,  25.436,  14.378,  78.509,  21.808, 57,  0,   1.330,   6.049,   1.680,   0.995,   2.626,   0.729,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:44:56:548, 281299643458358,    6.119,   28.000, 2300,  14.666,  93.197,  25.888,  11.696,  79.805,  22.168, 55,  0,   1.231,   6.186,   1.718,   1.004,   2.737,   0.760,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:44:56:659, 281299888537868,    6.230,   18.000, 2500,  10.933,  94.410,  26.225,   8.712,  80.772,  22.437, 56,  0,   0.955,   6.292,   1.748,   0.505,   2.793,   0.776,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:44:56:771, 281300135837259,    6.342,   21.000, 2500,  13.544,  95.927,  26.646,  11.487,  82.059,  22.794, 56,  0,   0.911,   6.394,   1.776,   0.345,   2.832,   0.787,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:44:56:881, 281300378625043,    6.452,   12.000, 2600,   9.913,  97.017,  26.949,   7.830,  82.920,  23.033, 54,  0,   0.855,   6.488,   1.802,   0.359,   2.871,   0.798,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:44:56:991, 281300621705353,    6.562,   11.000, 2800,   9.956,  98.113,  27.254,   7.903,  83.790,  23.275, 55,  0,   0.827,   6.579,   1.827,   0.371,   2.912,   0.809,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:44:57:101, 281300864468424,    6.672,   10.000, 2900,  11.057,  99.329,  27.591,   8.947,  84.773,  23.548, 56,  0,   0.842,   6.671,   1.853,   0.416,   2.958,   0.822,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:44:57:211, 281301107396140,    6.782,   11.000, 3000,  11.275, 100.570,  27.936,   9.132,  85.778,  23.827, 56,  0,   0.846,   6.764,   1.879,   0.437,   3.006,   0.835,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:44:57:321, 281301350149852,    6.892,   10.000, 3100,  11.604, 101.845,  28.290,   9.599,  86.833,  24.120, 57,  0,   0.822,   6.855,   1.904,   0.342,   3.044,   0.845,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:44:57:432, 281301595321744,    7.003,   11.000, 3200,  13.899, 103.389,  28.719,  11.865,  88.151,  24.486, 60,  0,   0.847,   6.949,   1.930,   0.352,   3.083,   0.856,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:44:57:543, 281301840349272,    7.114,   30.000, 3000,  22.879, 105.928,  29.424,  20.785,  90.458,  25.127, 62,  0,   1.230,   7.085,   1.968,   0.328,   3.119,   0.866,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:44:57:651, 281302080492532,    7.223,   30.000, 2800,  20.728, 108.182,  30.051,  17.839,  92.398,  25.666, 58,  0,   1.377,   7.235,   2.010,   0.898,   3.217,   0.894,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:44:57:760, 281302320508154,    7.331,   42.000, 2600,  22.341, 110.610,  30.725,  18.935,  94.456,  26.238, 59,  0,   1.622,   7.411,   2.059,   1.571,   3.388,   0.941,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:44:57:862, 281302545700012,    7.433,   66.000, 2300,  24.220, 113.081,  31.411,  19.496,  96.444,  26.790, 59,  0,   2.026,   7.618,   2.116,   2.664,   3.659,   1.016,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:44:57:964, 281302770889406,    7.535,   38.000, 2500,  19.029, 115.021,  31.950,  15.862,  98.062,  27.239, 60,  0,   1.585,   7.779,   2.161,   1.220,   3.784,   1.051,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:44:58:086, 281303040316900,    7.657,   62.000, 2400,  22.243, 117.735,  32.704,  19.819, 100.480,  27.911, 60,  0,   1.603,   7.975,   2.215,   0.355,   3.827,   1.063,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:44:58:190, 281303270205763,    7.762,   33.000, 2500,  18.323, 119.643,  33.234,  15.888, 102.135,  28.371, 62,  0,   1.281,   8.109,   2.252,   0.592,   3.889,   1.080,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:44:58:305, 281303523852722,    7.876,   27.000, 2500,  16.081, 121.490,  33.747,  13.760, 103.715,  28.810, 60,  0,   1.088,   8.234,   2.287,   0.521,   3.949,   1.097,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:44:58:413, 281303762343892,    7.984,   27.000, 2400,  15.357, 123.149,  34.208,  13.253, 105.147,  29.207, 57,  0,   0.989,   8.340,   2.317,   0.441,   3.996,   1.110,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:44:58:522, 281304002973696,    8.093,   41.000, 2500,  14.084, 124.684,  34.634,  11.263, 106.374,  29.548, 59,  0,   1.028,   8.452,   2.348,   0.324,   4.032,   1.120,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:44:58:820, 281304661072086,    8.391,   44.000, 1400,  19.445, 130.480,  36.244,  11.765, 109.881,  30.522, 55,  0,   1.215,   8.814,   2.448,   0.130,   4.070,   1.131,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:44:59:185, 281305466280917,    8.756,   25.000, 1900,  14.390, 135.727,  37.702,   7.316, 112.549,  31.264, 56,  0,   1.005,   9.181,   2.550,   1.379,   4.573,   1.270,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:44:59:306, 281305733550108,    8.877,   23.000, 2200,   9.939, 136.930,  38.036,   7.676, 113.478,  31.522, 57,  0,   1.021,   9.305,   2.585,   0.483,   4.632,   1.287,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:44:59:407, 281305956389212,    8.978,   20.000, 2300,  10.462, 137.986,  38.329,   8.278, 114.313,  31.754, 57,  0,   0.958,   9.401,   2.611,   0.456,   4.678,   1.299,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:44:59:521, 281306208042072,    9.092,   24.000, 2400,  12.907, 139.457,  38.738,  10.588, 115.520,  32.089, 58,  0,   1.069,   9.523,   2.645,   0.591,   4.745,   1.318,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:44:59:634, 281306457588750,    9.205,   24.000, 2500,  13.548, 140.988,  39.163,  11.710, 116.844,  32.457, 58,  0,   0.972,   9.633,   2.676,   0.071,   4.753,   1.320,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:44:59:740, 281306691666766,    9.311,   33.000, 2400,  16.867, 142.776,  39.660,  14.914, 118.425,  32.896, 60,  0,   1.247,   9.765,   2.713,   0.141,   4.768,   1.324,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:44:59:866, 281306969909026,    9.437,   35.000, 2300,  16.946, 144.912,  40.253,  14.760, 120.285,  33.412, 58,  0,   1.383,   9.939,   2.761,   0.299,   4.806,   1.335,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:45:00:027, 281307325336512,    9.598,   58.000, 2200,  16.859, 147.626,  41.007,  14.855, 122.676,  34.077, 58,  0,   1.420,  10.168,   2.824,   0.156,   4.831,   1.342,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:45:00:151, 281307599154475,    9.722,   44.000, 1500,  15.447, 149.541,  41.539,  13.474, 124.347,  34.541, 57,  0,   1.361,  10.337,   2.871,   0.098,   4.843,   1.345,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:45:00:285, 281307895050690,    9.856,   63.000, 1600,  12.630, 151.234,  42.009,  10.576, 125.764,  34.935, 57,  0,   1.421,  10.527,   2.924,   0.158,   4.864,   1.351,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:45:00:397, 281308142261944,    9.968,   41.000, 1900,  12.737, 152.660,  42.405,   9.732, 126.854,  35.237, 56,  0,   1.285,  10.671,   2.964,   1.161,   4.994,   1.387,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:45:00:527, 281308429143831,   10.098,   41.000, 2000,  15.591, 154.685,  42.968,  12.062, 128.421,  35.673, 56,  0,   1.269,  10.836,   3.010,   1.703,   5.215,   1.449,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:45:00:709, 281308830767258,   10.280,   36.000, 2200,  13.650, 157.168,  43.658,  11.521, 130.517,  36.255, 58,  0,   1.211,  11.056,   3.071,   0.311,   5.272,   1.464,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:45:00:832, 281309102164275,   10.403,   37.000, 2300,  16.380, 159.182,  44.217,  14.264, 132.270,  36.742, 58,  0,   1.290,  11.215,   3.115,   0.264,   5.304,   1.473,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:45:00:957, 281309378779519,   10.528,   38.000, 1700,  13.694, 160.897,  44.694,  11.697, 133.735,  37.149, 55,  0,   1.140,  11.358,   3.155,   0.210,   5.331,   1.481,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:45:01:061, 281309609226762,   10.632,   39.000, 1800,  12.019, 162.152,  45.042,   9.669, 134.744,  37.429, 55,  0,   1.179,  11.481,   3.189,   0.501,   5.383,   1.495,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:45:01:165, 281309837587081,   10.736,   40.000, 1800,  12.771, 163.472,  45.409,  10.191, 135.798,  37.722, 56,  0,   1.261,  11.611,   3.225,   0.797,   5.465,   1.518,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:45:01:267, 281310063004128,   10.838,   38.000, 1900,  13.052, 164.805,  45.779,  10.852, 136.906,  38.030, 56,  0,   1.141,  11.728,   3.258,   0.447,   5.511,   1.531,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:45:01:386, 281310327179760,   10.958,   53.000, 1900,  15.091, 166.610,  46.281,  12.622, 138.416,  38.449, 55,  0,   1.371,  11.892,   3.303,   0.549,   5.577,   1.549,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:45:01:492, 281310560105090,   11.063,   38.000, 1900,  12.747, 167.955,  46.654,  10.659, 139.541,  38.761, 56,  0,   1.159,  12.014,   3.337,   0.351,   5.614,   1.559,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:45:01:594, 281310784851490,   11.165,   32.000, 2000,  12.893, 169.268,  47.019,  10.951, 140.656,  39.071, 56,  0,   1.102,  12.126,   3.368,   0.167,   5.631,   1.564,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:45:01:732, 281311090775666,   11.303,   40.000, 2100,  12.865, 171.050,  47.514,  10.895, 142.165,  39.490, 57,  0,   1.062,  12.273,   3.409,   0.158,   5.653,   1.570,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:45:01:885, 281311427096406,   11.456,   31.000, 2100,  15.156, 173.359,  48.155,  12.776, 144.111,  40.031, 57,  0,   1.179,  12.453,   3.459,   0.613,   5.746,   1.596,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:45:02:017, 281311720568097,   11.589,   44.000, 2000,  16.827, 175.595,  48.776,  13.656, 145.926,  40.535, 57,  0,   1.478,  12.649,   3.514,   1.273,   5.915,   1.643,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:45:02:155, 281312024517808,   11.726,   53.000, 1900,  16.633, 177.885,  49.412,  12.809, 147.689,  41.025, 56,  0,   1.489,  12.854,   3.571,   2.043,   6.196,   1.721,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:45:02:297, 281312337833981,   11.868,   60.000, 1900,  16.809, 180.270,  50.075,  13.147, 149.555,  41.543, 57,  0,   1.504,  13.068,   3.630,   1.665,   6.433,   1.787,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:45:02:419, 281312607220052,   11.990,   43.000, 1900,  14.121, 181.993,  50.554,  11.883, 151.005,  41.946, 58,  0,   1.114,  13.203,   3.668,   0.445,   6.487,   1.802,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:45:02:562, 281312923029884,   12.133,   32.000, 2000,  12.161, 183.732,  51.037,   9.783, 152.404,  42.334, 56,  0,   1.090,  13.359,   3.711,   0.581,   6.570,   1.825,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:45:02:678, 281313179102030,   12.249,   46.000, 2000,  15.348, 185.512,  51.531,  12.456, 153.849,  42.736, 56,  0,   1.495,  13.533,   3.759,   1.033,   6.690,   1.858,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:45:02:795, 281313437430402,   12.366,   32.000, 2000,  14.651, 187.227,  52.007,  11.655, 155.212,  43.115, 57,  0,   1.397,  13.696,   3.805,   1.107,   6.819,   1.894,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:45:02:932, 281313740092246,   12.503,   32.000, 2000,  12.584, 188.951,  52.487,  10.437, 156.643,  43.512, 57,  0,   1.153,  13.854,   3.848,   0.343,   6.866,   1.907,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:45:03:065, 281314033672976,   12.636,   29.000, 2300,  12.549, 190.620,  52.950,  10.714, 158.067,  43.908, 57,  0,   0.994,  13.986,   3.885,   0.088,   6.878,   1.911,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:45:03:169, 281314263227093,   12.740,   24.000, 2600,  14.179, 192.094,  53.359,  12.365, 159.353,  44.265, 61,  0,   0.958,  14.086,   3.913,   0.080,   6.886,   1.913,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
