System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
01:18:16:734, 293664888547016,    0.104,   15.000, 3900,  32.237,   3.354,   0.932,  25.938,   2.699,   0.750, 66,  0,   0.916,   0.095,   0.026,   0.255,   0.027,   0.007,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:18:16:859, 293665164545522,    0.229,   15.000, 3900,  37.925,   8.095,   2.249,  28.986,   6.322,   1.756, 66,  0,   0.741,   0.188,   0.052,   0.000,   0.027,   0.007,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:18:17:015, 293665509508074,    0.385,   16.000, 4000,  32.696,  13.203,   3.668,  27.902,  10.681,   2.967, 64,  0,   0.941,   0.335,   0.093,   0.425,   0.093,   0.026,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:18:17:124, 293665751208185,    0.495,   18.000, 3900,  32.746,  16.788,   4.663,  30.770,  14.050,   3.903, 69,  0,   1.005,   0.445,   0.124,   0.000,   0.093,   0.026,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:18:17:234, 293665992510054,    0.604,   11.000, 4000,  24.273,  19.440,   5.400,  22.500,  16.508,   4.586, 65,  0,   0.890,   0.542,   0.151,   0.146,   0.109,   0.030,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:18:17:359, 293666269353324,    0.729,    6.000, 3900,  17.444,  21.628,   6.008,  15.279,  18.424,   5.118, 63,  0,   0.916,   0.657,   0.183,   0.475,   0.168,   0.047,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:18:17:484, 293666545370130,    0.854,    1.000, 3900,   6.322,  22.418,   6.227,   4.581,  18.997,   5.277, 51,  0,   0.799,   0.757,   0.210,   0.266,   0.202,   0.056,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:18:17:593, 293666786071422,    0.963,    2.000, 4000,  10.866,  23.602,   6.556,   9.191,  19.999,   5.555, 52,  0,   0.737,   0.837,   0.233,   0.000,   0.202,   0.056,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:18:17:703, 293667027738347,    1.073,    2.000, 4000,   8.672,  24.552,   6.820,   7.107,  20.777,   5.771, 51,  0,   0.732,   0.917,   0.255,   0.000,   0.202,   0.056,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:18:17:812, 293667268947914,    1.182,    1.000, 4000,   7.286,  25.348,   7.041,   5.814,  21.412,   5.948, 51,  0,   0.575,   0.980,   0.272,   0.000,   0.202,   0.056,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:18:17:921, 293667510713339,    1.292,    1.000, 4000,   7.266,  26.143,   7.262,   5.825,  22.050,   6.125, 50,  0,   0.574,   1.043,   0.290,   0.000,   0.202,   0.056,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:18:18:031, 293667751929830,    1.401,    1.000, 4000,   8.057,  27.023,   7.507,   6.523,  22.762,   6.323, 50,  0,   0.615,   1.110,   0.308,   0.000,   0.202,   0.056,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:18:18:140, 293667993434386,    1.510,    1.000, 4000,   7.671,  27.862,   7.740,   6.209,  23.441,   6.512, 51,  0,   0.580,   1.174,   0.326,   0.000,   0.202,   0.056,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:18:18:249, 293668235173728,    1.620,    7.000, 3900,  17.593,  29.789,   8.275,  15.965,  25.189,   6.997, 66,  0,   0.867,   1.269,   0.352,   0.138,   0.217,   0.060,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
