System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
02:08:30:067, 300318346941134,    1.215,    0.000, 4000,   3.518,  14.806,   4.113,   2.279,  12.670,   3.519, 54,  0,   0.661,   0.983,   0.273,   0.000,   0.199,   0.055,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
02:08:30:176, 300318588337312,    1.324,    1.000, 4000,   8.333,  15.717,   4.366,   6.788,  13.412,   3.726, 54,  0,   0.703,   1.060,   0.295,   0.000,   0.199,   0.055,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
02:08:30:286, 300318829876804,    1.434,    8.000, 3900,  19.647,  17.866,   4.963,  17.838,  15.363,   4.268, 66,  0,   0.962,   1.166,   0.324,   0.116,   0.212,   0.059,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
02:08:30:411, 300319107039740,    1.559,    5.000, 4000,  14.417,  19.676,   5.466,  12.513,  16.934,   4.704, 54,  0,   0.872,   1.275,   0.354,   0.223,   0.240,   0.067,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
02:08:30:521, 300319348546688,    1.669,    0.000, 4000,   1.880,  19.882,   5.523,   0.611,  17.001,   4.722, 52,  0,   0.612,   1.342,   0.373,   0.000,   0.240,   0.067,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
02:08:30:630, 300319590089274,    1.778,    0.000, 3900,   2.532,  20.159,   5.600,   1.260,  17.139,   4.761, 52,  0,   0.609,   1.408,   0.391,   0.000,   0.240,   0.067,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
02:08:30:739, 300319831619934,    1.888,    0.000, 4000,   1.741,  20.349,   5.653,   0.549,  17.199,   4.777, 52,  0,   0.581,   1.472,   0.409,   0.000,   0.240,   0.067,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
02:08:30:849, 300320073035208,    1.997,    0.000, 4000,   1.588,  20.523,   5.701,   0.405,  17.243,   4.790, 51,  0,   0.577,   1.535,   0.426,   0.000,   0.240,   0.067,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
02:08:30:958, 300320314578981,    2.106,    0.000, 4000,   1.600,  20.698,   5.749,   0.428,  17.290,   4.803, 51,  0,   0.579,   1.598,   0.444,   0.000,   0.240,   0.067,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
02:08:31:059, 300320537724520,    2.207,    0.000, 4100,   1.609,  20.860,   5.795,   0.417,  17.332,   4.814, 51,  0,   0.577,   1.657,   0.460,   0.000,   0.240,   0.067,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
02:08:31:169, 300320779163640,    2.317,    0.000, 4100,   1.904,  21.069,   5.852,   0.712,  17.410,   4.836, 51,  0,   0.587,   1.721,   0.478,   0.000,   0.240,   0.067,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
02:08:31:278, 300321020792908,    2.426,    0.000, 4000,   2.155,  21.305,   5.918,   0.945,  17.513,   4.865, 51,  0,   0.600,   1.787,   0.496,   0.000,   0.240,   0.067,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
02:08:31:387, 300321262258982,    2.535,    3.000, 3900,   9.765,  22.372,   6.215,   8.419,  18.434,   5.121, 52,  0,   0.672,   1.860,   0.517,   0.000,   0.240,   0.067,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
02:08:31:497, 300321503778900,    2.645,    0.000, 3900,   1.676,  22.556,   6.265,   0.495,  18.488,   5.136, 51,  0,   0.581,   1.924,   0.534,   0.000,   0.240,   0.067,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
02:08:31:606, 300321745436947,    2.754,    0.000, 3900,   1.617,  22.733,   6.315,   0.431,  18.535,   5.149, 51,  0,   0.581,   1.987,   0.552,   0.000,   0.240,   0.067,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
02:08:31:716, 300321986688028,    2.864,    0.000, 4100,   1.740,  22.923,   6.367,   0.541,  18.594,   5.165, 51,  0,   0.582,   2.051,   0.570,   0.000,   0.240,   0.067,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
02:08:31:825, 300322228185842,    2.973,    0.000, 4100,   1.627,  23.101,   6.417,   0.441,  18.643,   5.179, 51,  0,   0.578,   2.114,   0.587,   0.000,   0.240,   0.067,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
02:08:31:934, 300322469817069,    3.082,    0.000, 4000,   1.810,  23.299,   6.472,   0.627,  18.711,   5.198, 51,  0,   0.583,   2.178,   0.605,   0.000,   0.240,   0.067,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
02:08:32:043, 300322710460190,    3.191,    7.000, 4000,  21.700,  25.664,   7.129,  14.277,  20.267,   5.630, 54,  0,   0.607,   2.244,   0.623,   0.000,   0.240,   0.067,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
02:08:32:168, 300322986283181,    3.316,   10.000, 4000,  10.875,  27.022,   7.506,   8.870,  21.375,   5.938, 62,  0,   0.687,   2.330,   0.647,   0.000,   0.240,   0.067,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
02:08:32:294, 300323263234200,    3.442,    0.000, 4000,   6.535,  27.842,   7.734,   3.704,  21.840,   6.067, 52,  0,   0.646,   2.411,   0.670,   0.157,   0.260,   0.072,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
02:08:32:403, 300323504651628,    3.551,    0.000, 4100,   1.564,  28.013,   7.781,   0.385,  21.882,   6.078, 51,  0,   0.580,   2.474,   0.687,   0.000,   0.260,   0.072,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
02:08:32:512, 300323746311328,    3.661,    0.000, 4000,   1.472,  28.174,   7.826,   0.299,  21.915,   6.087, 51,  0,   0.577,   2.537,   0.705,   0.000,   0.260,   0.072,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
02:08:32:622, 300323987826984,    3.770,    0.000, 3900,   1.480,  28.336,   7.871,   0.313,  21.949,   6.097, 51,  0,   0.575,   2.600,   0.722,   0.000,   0.260,   0.072,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
02:08:32:731, 300324229210690,    3.879,    0.000, 4100,   1.525,  28.503,   7.917,   0.329,  21.985,   6.107, 51,  0,   0.577,   2.663,   0.740,   0.000,   0.260,   0.072,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
02:08:32:841, 300324472401740,    3.989,    0.000, 4100,   1.444,  28.662,   7.962,   0.283,  22.016,   6.116, 51,  0,   0.575,   2.727,   0.757,   0.000,   0.260,   0.072,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
02:08:32:951, 300324713961994,    4.099,    0.000, 4000,   1.502,  28.826,   8.007,   0.322,  22.052,   6.125, 51,  0,   0.576,   2.790,   0.775,   0.000,   0.260,   0.072,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
02:08:33:061, 300324957639398,    4.209,    0.000, 4100,   1.670,  29.010,   8.058,   0.477,  22.104,   6.140, 51,  0,   0.583,   2.854,   0.793,   0.000,   0.260,   0.072,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
02:08:33:170, 300325199214812,    4.319,    0.000, 4000,   1.612,  29.187,   8.107,   0.432,  22.152,   6.153, 51,  0,   0.582,   2.918,   0.810,   0.000,   0.260,   0.072,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
02:08:33:271, 300325422455726,    4.420,    0.000, 3900,   1.744,  29.363,   8.156,   0.565,  22.209,   6.169, 51,  0,   0.582,   2.977,   0.827,   0.000,   0.260,   0.072,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
02:08:33:381, 300325663931986,    4.529,    0.000, 4000,   1.712,  29.550,   8.208,   0.525,  22.266,   6.185, 51,  0,   0.584,   3.040,   0.845,   0.000,   0.260,   0.072,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
02:08:33:490, 300325904198773,    4.638,   12.000, 3900,  24.940,  32.264,   8.962,  23.446,  24.817,   6.894, 72,  0,   0.863,   3.134,   0.871,   0.000,   0.260,   0.072,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
02:08:33:599, 300326145721660,    4.747,   12.000, 3900,  26.284,  35.139,   9.761,  24.656,  27.514,   7.643, 73,  0,   0.898,   3.233,   0.898,   0.000,   0.260,   0.072,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
02:08:33:708, 300326387159218,    4.857,   22.000, 3900,  39.985,  39.511,  10.975,  38.123,  31.683,   8.801, 81,  0,   1.071,   3.350,   0.930,   0.000,   0.260,   0.072,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
02:08:33:833, 300326663140740,    4.982,   29.000, 3900,  45.970,  45.257,  12.571,  41.398,  36.857,  10.238, 79,  0,   1.343,   3.518,   0.977,   0.181,   0.282,   0.078,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
02:08:33:974, 300326973612973,    5.122,   22.000, 3900,  49.782,  52.257,  14.516,  40.888,  42.607,  11.835, 74,  0,   1.129,   3.676,   1.021,   0.000,   0.282,   0.078,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
02:08:34:131, 300327319837488,    5.279,    0.000, 3900,  14.034,  54.458,  15.127,   9.153,  44.042,  12.234, 56,  0,   0.611,   3.772,   1.048,   0.000,   0.282,   0.078,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
02:08:34:240, 300327560335743,    5.388,    1.000, 3900,   5.642,  55.072,  15.298,   4.445,  44.526,  12.368, 65,  0,   0.657,   3.844,   1.068,   0.000,   0.282,   0.078,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
02:08:34:349, 300327801687094,    5.497,   21.000, 3900,  38.822,  59.316,  16.477,  36.930,  48.563,  13.490, 71,  0,   1.255,   3.981,   1.106,   0.078,   0.291,   0.081,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
02:08:34:459, 300328044462814,    5.607,   39.000, 3900,  51.095,  64.934,  18.037,  48.380,  53.882,  14.967, 82,  0,   1.691,   4.167,   1.157,   0.815,   0.380,   0.106,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
02:08:34:575, 300328300472280,    5.723,   40.000, 3900,  55.667,  71.388,  19.830,  53.487,  60.084,  16.690, 80,  0,   1.624,   4.355,   1.210,   0.234,   0.407,   0.113,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
02:08:34:691, 300328556633455,    5.839,   18.000, 3900,  36.289,  75.598,  21.000,  34.420,  64.077,  17.799, 80,  0,   0.854,   4.454,   1.237,   0.068,   0.415,   0.115,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
02:08:34:807, 300328812621907,    5.955,   18.000, 3900,  34.582,  79.608,  22.113,  32.860,  67.887,  18.857, 79,  0,   0.785,   4.545,   1.263,   0.000,   0.415,   0.115,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
02:08:34:933, 300329089911346,    6.081,   17.000, 3900,  31.900,  83.614,  23.226,  29.609,  71.605,  19.890, 75,  0,   1.037,   4.675,   1.299,   0.411,   0.467,   0.130,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
02:08:35:048, 300329346053357,    6.197,   26.000, 3900,  39.057,  88.145,  24.485,  36.312,  75.818,  21.060, 74,  0,   1.548,   4.855,   1.349,   0.814,   0.561,   0.156,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
02:08:35:164, 300329601933720,    6.312,   19.000, 3600,  32.616,  91.924,  25.535,  30.947,  79.404,  22.057, 71,  0,   1.173,   4.991,   1.386,   0.000,   0.561,   0.156,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
02:08:35:280, 300329856783001,    6.428,   11.000, 3500,  17.637,  93.960,  26.100,  15.889,  81.238,  22.566, 67,  0,   0.956,   5.101,   1.417,   0.000,   0.561,   0.156,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
02:08:35:402, 300330127181308,    6.550,   24.000, 3200,  23.465,  96.834,  26.898,  21.754,  83.902,  23.306, 66,  0,   1.165,   5.244,   1.457,   0.020,   0.564,   0.157,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
02:08:35:565, 300330486783198,    6.713,   39.000, 2700,  24.965, 100.899,  28.028,  22.525,  87.570,  24.325, 61,  0,   1.441,   5.478,   1.522,   0.483,   0.643,   0.179,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
02:08:35:719, 300330826080183,    6.867,   35.000, 2500,  20.312, 104.021,  28.895,  17.913,  90.323,  25.090, 61,  0,   1.285,   5.676,   1.577,   0.524,   0.723,   0.201,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
02:08:35:850, 300331116550159,    6.998,   36.000, 2400,  16.534, 106.196,  29.499,  14.097,  92.177,  25.605, 56,  0,   1.430,   5.864,   1.629,   0.594,   0.801,   0.223,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
02:08:35:967, 300331373515324,    7.115,    7.000, 2500,   7.085, 107.020,  29.728,   5.111,  92.772,  25.770, 54,  0,   0.895,   5.968,   1.658,   0.213,   0.826,   0.229,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
02:08:36:082, 300331628798279,    7.230,   21.000, 2500,  13.374, 108.567,  30.157,  11.485,  94.100,  26.139, 56,  0,   1.155,   6.102,   1.695,   0.133,   0.842,   0.234,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
02:08:36:205, 300331899238952,    7.353,   34.000, 2300,  17.253, 110.680,  30.744,  14.827,  95.916,  26.643, 58,  0,   1.396,   6.273,   1.742,   0.563,   0.910,   0.253,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
02:08:36:321, 300332155284583,    7.469,   18.000, 2400,  10.824, 111.935,  31.093,   8.772,  96.933,  26.926, 57,  0,   1.189,   6.411,   1.781,   0.223,   0.936,   0.260,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
02:08:36:452, 300332445716456,    7.600,   28.000, 2400,  13.575, 113.721,  31.589,  11.589,  98.458,  27.349, 57,  0,   1.232,   6.573,   1.826,   0.239,   0.968,   0.269,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
02:08:36:568, 300332701877116,    7.716,   19.000, 2500,  12.682, 115.192,  31.998,  10.072,  99.626,  27.674, 56,  0,   1.320,   6.726,   1.868,   0.721,   1.051,   0.292,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
02:08:36:684, 300332957927652,    7.832,   46.000, 2300,  19.452, 117.448,  32.624,  17.149, 101.615,  28.226, 57,  0,   1.667,   6.919,   1.922,   0.404,   1.098,   0.305,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
02:08:36:807, 300333228430915,    7.955,   37.000, 2200,  16.339, 119.449,  33.180,  14.134, 103.346,  28.707, 58,  0,   1.406,   7.091,   1.970,   0.269,   1.131,   0.314,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
02:08:36:923, 300333484380558,    8.071,   37.000, 2200,  14.556, 121.137,  33.649,  12.216, 104.763,  29.101, 58,  0,   1.506,   7.266,   2.018,   0.415,   1.179,   0.328,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
02:08:37:039, 300333740419336,    8.187,   29.000, 2200,  14.526, 122.821,  34.117,  12.200, 106.177,  29.494, 57,  0,   1.392,   7.427,   2.063,   0.436,   1.230,   0.342,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
02:08:37:186, 300334065595216,    8.334,   39.000, 2200,  15.120, 125.048,  34.735,  11.805, 107.916,  29.977, 56,  0,   1.734,   7.683,   2.134,   1.329,   1.426,   0.396,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
02:08:37:308, 300334335045554,    8.456,   19.000, 2300,  11.959, 126.507,  35.141,   7.869, 108.876,  30.243, 55,  0,   1.813,   7.904,   2.196,   2.131,   1.686,   0.468,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
02:08:37:424, 300334591488064,    8.572,   16.000, 2400,  10.954, 127.779,  35.494,   7.092, 109.700,  30.472, 54,  0,   1.624,   8.092,   2.248,   1.988,   1.917,   0.532,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
02:08:37:540, 300334847351058,    8.688,   15.000, 2600,  10.843, 129.036,  35.843,   7.691, 110.591,  30.720, 54,  0,   1.331,   8.247,   2.291,   1.394,   2.078,   0.577,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
02:08:37:656, 300335103732466,    8.804,    6.000, 2900,   7.319, 129.886,  36.079,   4.968, 111.168,  30.880, 53,  0,   1.090,   8.373,   2.326,   0.747,   2.165,   0.601,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
02:08:37:772, 300335359550196,    8.920,    7.000, 3200,   8.797, 130.905,  36.362,   6.230, 111.890,  31.080, 53,  0,   1.095,   8.500,   2.361,   0.863,   2.265,   0.629,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
02:08:37:888, 300335615445265,    9.036,   13.000, 3200,  14.773, 132.617,  36.838,  12.171, 113.300,  31.472, 55,  0,   1.187,   8.638,   2.399,   0.831,   2.361,   0.656,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
02:08:38:011, 300335886356916,    9.159,    7.000, 3400,  11.363, 134.011,  37.225,   8.802, 114.380,  31.772, 57,  0,   1.136,   8.777,   2.438,   0.805,   2.460,   0.683,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
02:08:38:112, 300336109496994,    9.260,    5.000, 3500,   9.431, 134.964,  37.490,   7.200, 115.108,  31.974, 55,  0,   1.004,   8.879,   2.466,   0.495,   2.510,   0.697,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
02:08:38:227, 300336364545942,    9.375,    2.000, 3900,   6.473, 135.712,  37.698,   5.029, 115.689,  32.136, 54,  0,   0.709,   8.960,   2.489,   0.025,   2.513,   0.698,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
02:08:38:343, 300336620312169,    9.491,    7.000, 3900,  16.761, 137.654,  38.237,  15.115, 117.440,  32.622, 58,  0,   0.900,   9.065,   2.518,   0.009,   2.514,   0.698,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
02:08:38:444, 300336843895380,    9.592,    3.000, 3900,   8.736, 138.538,  38.483,   7.299, 118.179,  32.827, 54,  0,   0.666,   9.132,   2.537,   0.014,   2.515,   0.699,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
02:08:38:560, 300337098641573,    9.708,   17.000, 2900,  17.432, 140.549,  39.041,  15.530, 119.970,  33.325, 61,  0,   0.941,   9.241,   2.567,   0.265,   2.546,   0.707,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
02:08:38:691, 300337388832106,    9.839,   35.000, 2600,  23.061, 143.580,  39.883,  17.290, 122.243,  33.956, 58,  0,   1.886,   9.489,   2.636,   3.814,   3.047,   0.846,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
02:08:38:813, 300337657859626,    9.961,   25.000, 2500,  18.036, 145.778,  40.494,  12.054, 123.711,  34.364, 57,  0,   1.730,   9.699,   2.694,   3.915,   3.524,   0.979,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
02:08:38:916, 300337886321408,   10.064,   34.000, 2400,  19.702, 147.816,  41.060,  14.102, 125.171,  34.770, 58,  0,   1.859,   9.892,   2.748,   3.436,   3.880,   1.078,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
02:08:39:030, 300338137565340,   10.178,   12.000, 2500,   9.400, 148.886,  41.357,   7.314, 126.003,  35.001, 54,  0,   0.951,  10.000,   2.778,   0.365,   3.921,   1.089,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
02:08:39:133, 300338363928006,   10.281,   13.000, 2600,  10.727, 149.986,  41.663,   8.774, 126.902,  35.251, 56,  0,   0.951,  10.097,   2.805,   0.280,   3.950,   1.097,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
02:08:39:234, 300338587637727,   10.382,   12.000, 2800,  10.938, 151.094,  41.971,   9.203, 127.835,  35.510, 57,  0,   0.896,  10.188,   2.830,   0.110,   3.961,   1.100,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
02:08:39:338, 300338818315002,   10.487,   22.000, 2800,  16.011, 152.766,  42.435,  13.923, 129.289,  35.914, 58,  0,   1.300,  10.324,   2.868,   0.191,   3.981,   1.106,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
02:08:39:444, 300339050338744,   10.592,   16.000, 2800,  13.543, 154.190,  42.830,  11.510, 130.499,  36.250, 57,  0,   1.131,  10.443,   2.901,   0.261,   4.009,   1.113,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
02:08:39:546, 300339277156680,   10.694,    8.000, 3000,   8.187, 155.031,  43.064,   6.541, 131.171,  36.436, 58,  0,   0.871,  10.532,   2.926,   0.024,   4.011,   1.114,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
02:08:39:654, 300339516079236,   10.803,    6.000, 3100,   8.800, 155.983,  43.329,   7.170, 131.947,  36.652, 53,  0,   0.803,  10.619,   2.950,   0.018,   4.013,   1.115,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
02:08:39:756, 300339741215050,   10.905,    0.000, 3500,   3.208, 156.310,  43.419,   1.734, 132.124,  36.701, 53,  0,   0.751,  10.696,   2.971,   0.032,   4.016,   1.116,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
02:08:39:858, 300339964277632,   11.006,    0.000, 3800,   3.624, 156.676,  43.521,   2.141, 132.340,  36.761, 52,  0,   0.739,  10.770,   2.992,   0.027,   4.019,   1.116,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
02:08:39:959, 300340187471588,   11.107,    1.000, 4000,   4.846, 157.166,  43.657,   3.357, 132.679,  36.855, 53,  0,   0.752,  10.846,   3.013,   0.028,   4.022,   1.117,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
02:08:40:061, 300340414532020,   11.209,    1.000, 4000,   5.434, 157.725,  43.812,   3.967, 133.087,  36.969, 53,  0,   0.742,  10.923,   3.034,   0.034,   4.025,   1.118,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
02:08:40:164, 300340640861886,   11.312,    1.000, 4000,   6.646, 158.406,  44.002,   5.135, 133.614,  37.115, 52,  0,   0.778,  11.003,   3.056,   0.026,   4.028,   1.119,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
02:08:40:267, 300340867445128,   11.415,    0.000, 4000,   4.018, 158.818,  44.116,   2.544, 133.875,  37.187, 52,  0,   0.743,  11.079,   3.077,   0.032,   4.031,   1.120,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
02:08:40:368, 300341091968596,   11.516,    0.000, 4000,   4.215, 159.247,  44.235,   2.754, 134.155,  37.265, 52,  0,   0.742,  11.154,   3.098,   0.026,   4.034,   1.121,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
02:08:40:471, 300341317848764,   11.619,    1.000, 4000,   5.348, 159.794,  44.387,   3.857, 134.549,  37.375, 52,  0,   0.745,  11.230,   3.120,   0.030,   4.037,   1.121,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
02:08:40:571, 300341540354410,   11.719,    1.000, 4000,   5.821, 160.381,  44.550,   4.296, 134.982,  37.495, 54,  0,   0.807,  11.312,   3.142,   0.026,   4.040,   1.122,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
