System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
00:30:57:599, 287396062142886,    0.104,   10.000, 3900,  23.578,   2.446,   0.679,  21.486,   2.229,   0.619, 64,  0,   0.880,   0.091,   0.025,   0.340,   0.035,   0.010,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:30:57:701, 287396286703730,    0.205,    8.000, 4000,  22.565,   4.741,   1.317,  19.930,   4.256,   1.182, 68,  0,   0.719,   0.164,   0.046,   0.000,   0.035,   0.010,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:30:57:811, 287396530310818,    0.316,   16.000, 3900,  27.051,   7.725,   2.146,  22.403,   6.727,   1.869, 67,  0,   0.699,   0.242,   0.067,   0.000,   0.035,   0.010,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:30:58:327, 287397668906350,    0.831,   43.000, 3900,  43.030,  29.914,   8.310,  33.503,  24.004,   6.668, 69,  0,   1.039,   0.778,   0.216,   0.143,   0.109,   0.030,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:30:58:483, 287398014186674,    0.988,    7.000, 3900,  24.513,  33.747,   9.374,  19.577,  27.065,   7.518, 56,  0,   0.890,   0.917,   0.255,   0.438,   0.177,   0.049,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:30:58:593, 287398256599572,    1.098,    1.000, 3900,   6.606,  34.473,   9.576,   4.954,  27.609,   7.669, 53,  0,   0.746,   0.999,   0.277,   0.141,   0.193,   0.054,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:30:58:702, 287398498026858,    1.207,    1.000, 4000,   5.660,  35.092,   9.748,   4.051,  28.052,   7.792, 50,  0,   0.750,   1.081,   0.300,   0.163,   0.211,   0.058,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:30:58:812, 287398739049690,    1.316,    1.000, 4000,   5.835,  35.728,   9.925,   4.271,  28.518,   7.922, 51,  0,   0.884,   1.177,   0.327,   0.000,   0.211,   0.058,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:30:58:921, 287398981091995,    1.426,    0.000, 4000,   3.439,  36.105,  10.029,   2.118,  28.750,   7.986, 50,  0,   0.712,   1.255,   0.349,   0.000,   0.211,   0.058,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
00:30:59:030, 287399221428583,    1.535,    0.000, 3900,   4.345,  36.578,  10.161,   2.953,  29.072,   8.075, 50,  0,   0.762,   1.338,   0.372,   0.000,   0.211,   0.058,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
