System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
23:53:14:079, 282398196595293,    0.103,   14.000, 3900,  32.670,   3.380,   0.939,  25.523,   2.641,   0.734, 65,  0,   0.916,   0.095,   0.026,   0.219,   0.023,   0.006,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:53:14:189, 282398438021424,    0.213,   17.000, 3900,  39.278,   7.675,   2.132,  30.434,   5.968,   1.658, 69,  0,   0.762,   0.178,   0.049,   0.000,   0.023,   0.006,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:53:14:345, 282398782977701,    0.369,   15.000, 3900,  33.790,  12.954,   3.598,  28.528,  10.425,   2.896, 66,  0,   0.951,   0.327,   0.091,   0.372,   0.081,   0.022,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:53:14:454, 282399024449561,    0.478,   21.000, 3900,  37.542,  17.060,   4.739,  35.826,  14.343,   3.984, 70,  0,   1.200,   0.458,   0.127,   0.098,   0.092,   0.025,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:53:14:564, 282399266138210,    0.588,   17.000, 3900,  31.479,  20.505,   5.696,  29.539,  17.577,   4.882, 69,  0,   1.028,   0.570,   0.158,   0.170,   0.110,   0.031,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:53:14:673, 282399507930263,    0.697,    9.000, 3900,  21.101,  22.816,   6.338,  18.776,  19.633,   5.454, 57,  0,   0.965,   0.676,   0.188,   0.452,   0.160,   0.044,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:53:14:783, 282399749336595,    0.807,    2.000, 3900,   9.153,  23.817,   6.616,   7.275,  20.428,   5.674, 55,  0,   0.778,   0.761,   0.211,   0.348,   0.198,   0.055,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:53:14:892, 282399990557718,    0.916,    2.000, 4000,   8.468,  24.742,   6.873,   6.888,  21.181,   5.884, 54,  0,   0.810,   0.850,   0.236,   0.000,   0.198,   0.055,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:53:15:002, 282400232707786,    1.026,    2.000, 4000,   9.932,  25.831,   7.175,   8.255,  22.086,   6.135, 53,  0,   0.836,   0.941,   0.261,   0.000,   0.198,   0.055,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:53:15:111, 282400473902550,    1.135,    2.000, 4000,   9.039,  26.818,   7.450,   7.379,  22.892,   6.359, 52,  0,   0.919,   1.042,   0.289,   0.000,   0.198,   0.055,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:53:15:222, 282400720270082,    1.246,    2.000, 4000,   8.389,  27.754,   7.710,   6.731,  23.643,   6.568, 51,  0,   0.901,   1.142,   0.317,   0.000,   0.198,   0.055,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:53:15:332, 282400961406989,    1.356,    1.000, 4000,   7.830,  28.610,   7.947,   6.333,  24.335,   6.760, 51,  0,   0.668,   1.215,   0.338,   0.000,   0.198,   0.055,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
23:53:15:441, 282401203544853,    1.465,    2.000, 3900,   8.921,  29.588,   8.219,   7.240,  25.129,   6.980, 52,  0,   0.934,   1.318,   0.366,   0.000,   0.198,   0.055,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
