System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
01:38:37:165, 296359608900060,    0.104,   11.000, 3400,  16.306,   1.698,   0.472,  14.233,   1.482,   0.412, 64,  0,   0.888,   0.092,   0.026,   0.352,   0.037,   0.010,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:38:37:275, 296359850465578,    0.214,    9.000, 3400,  14.430,   3.277,   0.910,  12.716,   2.874,   0.798, 65,  0,   0.721,   0.171,   0.048,   0.000,   0.037,   0.010,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:38:37:384, 296360091952217,    0.323,    8.000, 3400,  13.710,   4.776,   1.327,  12.171,   4.205,   1.168, 65,  0,   0.646,   0.242,   0.067,   0.000,   0.037,   0.010,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:38:37:493, 296360333325626,    0.432,   15.000, 3300,  19.508,   6.909,   1.919,  17.456,   6.113,   1.698, 62,  0,   1.052,   0.357,   0.099,   0.405,   0.081,   0.022,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:38:37:603, 296360574964050,    0.542,   17.000, 3000,  18.267,   8.908,   2.474,  16.400,   7.908,   2.197, 63,  0,   0.955,   0.461,   0.128,   0.046,   0.086,   0.024,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:38:37:743, 296360885349686,    0.682,   10.000, 3100,  12.050,  10.602,   2.945,  10.351,   9.363,   2.601, 61,  0,   0.805,   0.575,   0.160,   0.057,   0.094,   0.026,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:38:37:869, 296361162415800,    0.808,    6.000, 3400,   9.911,  11.846,   3.290,   7.887,  10.353,   2.876, 56,  0,   0.873,   0.684,   0.190,   0.349,   0.138,   0.038,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:38:37:978, 296361403935962,    0.917,    4.000, 3600,   8.458,  12.771,   3.547,   6.646,  11.080,   3.078, 54,  0,   0.811,   0.773,   0.215,   0.295,   0.170,   0.047,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:38:38:088, 296361645564708,    1.027,    0.000, 3900,   2.012,  12.991,   3.609,   0.718,  11.158,   3.099, 52,  0,   0.631,   0.842,   0.234,   0.000,   0.170,   0.047,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:38:38:197, 296361886041380,    1.135,    1.000, 3900,   5.330,  13.572,   3.770,   3.800,  11.572,   3.214, 57,  0,   0.764,   0.925,   0.257,   0.232,   0.195,   0.054,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:38:38:306, 296362128623526,    1.245,    1.000, 4000,   6.514,  14.287,   3.969,   4.938,  12.114,   3.365, 53,  0,   0.703,   1.002,   0.278,   0.000,   0.195,   0.054,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:38:38:415, 296362368970636,    1.354,    1.000, 3900,   5.200,  14.853,   4.126,   3.966,  12.546,   3.485, 59,  0,   0.630,   1.071,   0.297,   0.014,   0.197,   0.055,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:38:38:525, 296362610379660,    1.464,    5.000, 3900,  15.725,  16.573,   4.603,  13.898,  14.066,   3.907, 56,  0,   0.746,   1.152,   0.320,   0.157,   0.214,   0.059,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:38:38:634, 296362852021908,    1.573,    6.000, 3900,  14.397,  18.148,   5.041,  12.492,  15.433,   4.287, 59,  0,   0.827,   1.243,   0.345,   0.190,   0.235,   0.065,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:38:38:791, 296363197980522,    1.730,    4.000, 3900,  13.203,  20.217,   5.616,  11.717,  17.269,   4.797, 53,  0,   0.805,   1.369,   0.380,   0.023,   0.239,   0.066,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
