System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
01:21:04:846, 294036080967062,    0.111,    9.000, 3900,  22.050,   2.450,   0.680,  20.071,   2.230,   0.619, 66,  0,   0.863,   0.096,   0.027,   0.293,   0.033,   0.009,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:21:04:957, 294036326905224,    0.222,    8.000, 4000,  21.080,   4.798,   1.333,  19.326,   4.382,   1.217, 69,  0,   0.696,   0.173,   0.048,   0.000,   0.033,   0.009,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:21:05:067, 294036568469729,    0.332,   10.000, 3900,  24.948,   7.527,   2.091,  22.970,   6.895,   1.915, 65,  0,   0.860,   0.268,   0.074,   0.372,   0.073,   0.020,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:21:05:176, 294036809910974,    0.441,   16.000, 3900,  31.899,  11.015,   3.060,  30.283,  10.207,   2.835, 68,  0,   0.994,   0.376,   0.104,   0.107,   0.085,   0.024,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:21:05:301, 294037085952995,    0.566,   13.000, 3900,  26.501,  14.328,   3.980,  24.495,  13.269,   3.686, 68,  0,   0.947,   0.495,   0.137,   0.134,   0.102,   0.028,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:21:05:411, 294037327970042,    0.676,    8.000, 4000,  20.693,  16.596,   4.610,  18.303,  15.275,   4.243, 66,  0,   0.967,   0.601,   0.167,   0.520,   0.159,   0.044,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:21:05:520, 294037569314826,    0.785,    2.000, 3900,   8.195,  17.492,   4.859,   6.314,  15.966,   4.435, 56,  0,   0.823,   0.690,   0.192,   0.299,   0.191,   0.053,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:21:05:629, 294037810532960,    0.894,    3.000, 3900,  12.373,  18.844,   5.234,  10.830,  17.149,   4.764, 60,  0,   0.727,   0.770,   0.214,   0.077,   0.200,   0.055,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:21:05:738, 294038052060268,    1.004,    2.000, 4000,  10.113,  19.950,   5.542,   8.196,  18.045,   5.013, 56,  0,   0.887,   0.867,   0.241,   0.061,   0.206,   0.057,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
01:21:05:848, 294038293543564,    1.113,    1.000, 4000,   8.621,  20.893,   5.804,   7.022,  18.813,   5.226, 53,  0,   0.816,   0.956,   0.266,   0.000,   0.206,   0.057,  45.000,  60.000, 130.000,   0.000,   0.000,99999999,   0.000
