System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
10:19:43:685, 122769730304310,    0.110,   10.000, 3900,  24.508,   2.699,   0.750,  22.585,   2.487,   0.691, 69,  0,   0.855,   0.094,   0.026,  45.000,  60.000, 130.000,   0.000,   0.000
10:19:43:797, 122769977718335,    0.222,    9.000, 3900,  23.036,   5.280,   1.467,  20.805,   4.818,   1.338, 72,  0,   0.772,   0.181,   0.050,  45.000,  60.000, 130.000,   0.000,   0.000
10:19:43:906, 122770218348716,    0.331,   10.000, 3900,  24.517,   7.952,   2.209,  22.803,   7.303,   2.029, 71,  0,   0.805,   0.268,   0.075,  45.000,  60.000, 130.000,   0.000,   0.000
10:19:44:016, 122770461108282,    0.441,   21.000, 3900,  37.945,  12.124,   3.368,  35.834,  11.243,   3.123, 74,  0,   1.292,   0.410,   0.114,  45.000,  60.000, 130.000,   0.000,   0.000
10:19:44:128, 122770708508143,    0.553,   33.000, 3900,  47.091,  17.400,   4.833,  45.265,  16.315,   4.532, 78,  0,   1.288,   0.555,   0.154,  45.000,  60.000, 130.000,   0.000,   0.000
10:19:44:254, 122770986855528,    0.679,   12.000, 3900,  28.374,  20.977,   5.827,  26.362,  19.638,   5.455, 75,  0,   0.933,   0.672,   0.187,  45.000,  60.000, 130.000,   0.000,   0.000
10:19:44:362, 122771225483919,    0.787,    8.000, 3900,  18.308,  22.955,   6.377,  16.158,  21.384,   5.940, 60,  0,   0.931,   0.773,   0.215,  45.000,  60.000, 130.000,   0.000,   0.000
10:19:44:472, 122771466539126,    0.896,    2.000, 3900,   6.495,  23.665,   6.573,   5.004,  21.931,   6.092, 64,  0,   0.815,   0.862,   0.239,  45.000,  60.000, 130.000,   0.000,   0.000
10:19:44:581, 122771709051487,    1.006,    4.000, 3900,  11.546,  24.933,   6.926,   9.692,  22.995,   6.388, 57,  0,   0.872,   0.958,   0.266,  45.000,  60.000, 130.000,   0.000,   0.000
10:19:44:689, 122771946574934,    1.114,    4.000, 3900,  11.863,  26.209,   7.280,  10.125,  24.084,   6.690, 57,  0,   0.851,   1.049,   0.291,  45.000,  60.000, 130.000,   0.000,   0.000
10:19:44:798, 122772186378772,    1.222,    2.000, 3900,   9.377,  27.227,   7.563,   7.737,  24.924,   6.923, 56,  0,   0.827,   1.139,   0.316,  45.000,  60.000, 130.000,   0.000,   0.000
10:19:44:906, 122772426371783,    1.331,    1.000, 3900,   5.453,  27.820,   7.728,   3.706,  25.327,   7.035, 56,  0,   0.879,   1.234,   0.343,  45.000,  60.000, 130.000,   0.000,   0.000
10:19:45:013, 122772662051554,    1.438,    1.000, 4000,   5.918,  28.451,   7.903,   4.251,  25.781,   7.161, 56,  0,   0.853,   1.326,   0.368,  45.000,  60.000, 130.000,   0.000,   0.000
10:19:45:120, 122772898362184,    1.545,    2.000, 3900,   9.047,  29.420,   8.172,   7.278,  26.560,   7.378, 56,  0,   0.895,   1.421,   0.395,  45.000,  60.000, 130.000,   0.000,   0.000
10:19:45:230, 122773140319181,    1.654,    2.000, 3900,   7.418,  30.233,   8.398,   5.772,  27.192,   7.553, 56,  0,   0.932,   1.523,   0.423,  45.000,  60.000, 130.000,   0.000,   0.000
10:19:45:340, 122773383480356,    1.765,    1.000, 3900,   6.318,  30.928,   8.591,   4.563,  27.695,   7.693, 56,  0,   0.890,   1.621,   0.450,  45.000,  60.000, 130.000,   0.000,   0.000
10:19:45:448, 122773621803690,    1.873,    1.000, 4000,   6.098,  31.586,   8.774,   4.418,  28.172,   7.826, 55,  0,   0.869,   1.715,   0.476,  45.000,  60.000, 130.000,   0.000,   0.000
10:19:45:557, 122773863836216,    1.982,    3.000, 3900,   9.320,  32.608,   9.058,   7.713,  29.017,   8.060, 66,  0,   0.821,   1.805,   0.501,  45.000,  60.000, 130.000,   0.000,   0.000
10:19:45:668, 122774107856384,    2.093,    1.000, 4000,   7.170,  33.400,   9.278,   5.309,  29.604,   8.223, 55,  0,   0.898,   1.904,   0.529,  45.000,  60.000, 130.000,   0.000,   0.000
10:19:45:778, 122774350271122,    2.202,    6.000, 3900,  15.817,  35.137,   9.760,  14.041,  31.146,   8.652, 57,  0,   0.938,   2.007,   0.558,  45.000,  60.000, 130.000,   0.000,   0.000
10:19:45:888, 122774594548634,    2.313,    1.000, 3900,   5.997,  35.800,   9.945,   4.359,  31.628,   8.786, 57,  0,   0.796,   2.095,   0.582,  45.000,  60.000, 130.000,   0.000,   0.000
10:19:45:998, 122774835691146,    2.422,    0.000, 4000,   4.166,  36.255,  10.071,   2.606,  31.912,   8.865, 54,  0,   0.734,   2.176,   0.604,  45.000,  60.000, 130.000,   0.000,   0.000
10:19:46:109, 122775081084644,    2.533,    1.000, 3900,   5.114,  36.824,  10.229,   3.507,  32.302,   8.973, 55,  0,   0.758,   2.260,   0.628,  45.000,  60.000, 130.000,   0.000,   0.000
10:19:46:217, 122775319806902,    2.642,    0.000, 3900,   4.292,  37.288,  10.358,   2.744,  32.599,   9.055, 54,  0,   0.766,   2.343,   0.651,  45.000,  60.000, 130.000,   0.000,   0.000
10:19:46:327, 122775563357288,    2.752,   13.000, 3900,  25.598,  40.111,  11.142,  23.860,  35.231,   9.786, 69,  0,   0.995,   2.452,   0.681,  45.000,  60.000, 130.000,   0.000,   0.000
10:19:46:440, 122775813683978,    2.865,   45.000, 3900,  40.676,  44.723,  12.423,  37.816,  39.518,  10.977, 74,  0,   1.431,   2.615,   0.726,  45.000,  60.000, 130.000,   0.000,   0.000
10:19:46:595, 122776155052836,    3.020,   62.000, 3900,  59.741,  53.959,  14.989,  56.566,  48.263,  13.406, 80,  0,   2.171,   2.950,   0.820,  45.000,  60.000, 130.000,   0.000,   0.000
10:19:46:739, 122776473475958,    3.164,   27.000, 3900,  42.076,  60.027,  16.674,  38.648,  53.837,  14.955, 72,  0,   1.276,   3.134,   0.871,  45.000,  60.000, 130.000,   0.000,   0.000
10:19:46:848, 122776713620532,    3.273,   13.000, 3900,  25.227,  62.771,  17.436,  23.430,  56.385,  15.663, 70,  0,   1.006,   3.244,   0.901,  45.000,  60.000, 130.000,   0.000,   0.000
10:19:46:958, 122776955741708,    3.382,    4.000, 3900,  11.172,  63.996,  17.777,   9.481,  57.425,  15.951, 59,  0,   0.913,   3.344,   0.929,  45.000,  60.000, 130.000,   0.000,   0.000
10:19:47:066, 122777195903766,    3.491,   11.000, 3900,  18.930,  66.055,  18.349,  17.101,  59.285,  16.468, 59,  0,   1.057,   3.459,   0.961,  45.000,  60.000, 130.000,   0.000,   0.000
10:19:47:174, 122777433505672,    3.599,    7.000, 3900,  16.902,  67.874,  18.854,  15.159,  60.916,  16.921, 60,  0,   0.962,   3.562,   0.990,  45.000,  60.000, 130.000,   0.000,   0.000
10:19:47:282, 122777671600935,    3.707,   16.000, 3900,  30.715,  71.186,  19.774,  28.857,  64.028,  17.786, 70,  0,   1.197,   3.691,   1.025,  45.000,  60.000, 130.000,   0.000,   0.000
