System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
10:18:21:569, 122588417883140,    5.863,    2.000, 3300,  10.993, 100.096,  27.804,   4.489,  82.718,  22.977, 59,  0,   0.634,   5.667,   1.574,  45.000,  60.000, 130.000,   0.000,   0.000
10:18:21:678, 122588656706383,    5.971,    0.000, 3400,  10.742, 101.258,  28.127,   3.833,  83.133,  23.092, 60,  0,   0.580,   5.730,   1.592,  45.000,  60.000, 130.000,   0.000,   0.000
10:18:21:787, 122588897720664,    6.080,    0.000, 3500,  10.828, 102.440,  28.455,   3.952,  83.564,  23.212, 60,  0,   0.587,   5.794,   1.609,  45.000,  60.000, 130.000,   0.000,   0.000
10:18:21:894, 122589134336528,    6.187,    2.000, 3600,  12.646, 103.795,  28.832,   5.778,  84.183,  23.384, 60,  0,   0.586,   5.856,   1.627,  45.000,  60.000, 130.000,   0.000,   0.000
10:18:22:003, 122589375244759,    6.296,    0.000, 3700,  10.969, 104.992,  29.164,   4.103,  84.631,  23.509, 61,  0,   0.569,   5.919,   1.644,  45.000,  60.000, 130.000,   0.000,   0.000
10:18:22:112, 122589616429823,    6.406,    0.000, 3800,  11.120, 106.206,  29.502,   4.188,  85.088,  23.636, 61,  0,   0.575,   5.981,   1.661,  45.000,  60.000, 130.000,   0.000,   0.000
10:18:22:219, 122589852948234,    6.513,    0.000, 3900,  11.101, 107.395,  29.832,   4.627,  85.584,  23.773, 60,  0,   0.573,   6.043,   1.679,  45.000,  60.000, 130.000,   0.000,   0.000
10:18:22:330, 122590096518148,    6.623,    4.000, 3900,  16.551, 109.221,  30.339,  12.463,  86.959,  24.155, 64,  0,   0.681,   6.118,   1.699,  45.000,  60.000, 130.000,   0.000,   0.000
10:18:22:440, 122590339434122,    6.733,   25.000, 3600,  37.042, 113.296,  31.471,  32.328,  90.515,  25.143, 63,  0,   1.330,   6.264,   1.740,  45.000,  60.000, 130.000,   0.000,   0.000
10:18:22:548, 122590578079337,    6.841,   16.000, 3300,  23.624, 115.850,  32.180,  19.239,  92.595,  25.721, 66,  0,   0.987,   6.371,   1.770,  45.000,  60.000, 130.000,   0.000,   0.000
10:18:22:660, 122590825355200,    6.953,   46.000, 2800,  29.540, 119.158,  33.099,  25.944,  95.500,  26.528, 65,  0,   1.729,   6.565,   1.823,  45.000,  60.000, 130.000,   0.000,   0.000
10:18:22:775, 122591079156418,    7.068,   53.000, 2500,  23.134, 121.817,  33.838,  21.092,  97.925,  27.201, 62,  0,   1.651,   6.754,   1.876,  45.000,  60.000, 130.000,   0.000,   0.000
10:18:22:881, 122591313249790,    7.174,   39.000, 2400,  17.800, 123.704,  34.362,  15.770,  99.597,  27.666, 63,  0,   1.496,   6.913,   1.920,  45.000,  60.000, 130.000,   0.000,   0.000
10:18:22:991, 122591556277228,    7.284,   14.000, 2500,   9.902, 124.794,  34.665,   8.021, 100.480,  27.911, 61,  0,   0.916,   7.014,   1.948,  45.000,  60.000, 130.000,   0.000,   0.000
10:18:23:094, 122591783691390,    7.387,   10.000, 2700,   9.322, 125.754,  34.932,   7.632, 101.266,  28.129, 62,  0,   0.777,   7.094,   1.971,  45.000,  60.000, 130.000,   0.000,   0.000
10:18:23:235, 122592094863728,    7.528,   10.000, 2900,   9.486, 127.091,  35.303,   7.842, 102.371,  28.436, 62,  0,   0.695,   7.192,   1.998,  45.000,  60.000, 130.000,   0.000,   0.000
10:18:23:346, 122592339887486,    7.639,   13.000, 3000,  11.509, 128.368,  35.658,   9.932, 103.473,  28.742, 65,  0,   0.789,   7.279,   2.022,  45.000,  60.000, 130.000,   0.000,   0.000
10:18:23:452, 122592574012823,    7.745,   39.000, 2800,  23.258, 130.834,  36.343,  21.393, 105.741,  29.373, 64,  0,   1.349,   7.422,   2.062,  45.000,  60.000, 130.000,   0.000,   0.000
10:18:23:556, 122592803793030,    7.849,   20.000, 2700,  13.472, 132.236,  36.732,  11.648, 106.953,  29.709, 64,  0,   0.951,   7.521,   2.089,  45.000,  60.000, 130.000,   0.000,   0.000
10:18:23:669, 122593053284252,    7.962,   11.000, 2900,  11.222, 133.504,  37.084,   9.548, 108.032,  30.009, 65,  0,   0.773,   7.609,   2.114,  45.000,  60.000, 130.000,   0.000,   0.000
10:18:23:776, 122593289451842,    8.069,   14.000, 3000,  12.366, 134.827,  37.452,  10.662, 109.173,  30.326, 66,  0,   0.842,   7.699,   2.139,  45.000,  60.000, 130.000,   0.000,   0.000
10:18:23:898, 122593558881750,    8.191,   16.000, 3000,  14.044, 136.540,  37.928,  12.146, 110.655,  30.737, 65,  0,   0.934,   7.813,   2.170,  45.000,  60.000, 130.000,   0.000,   0.000
10:18:24:005, 122593795196886,    8.298,   19.000, 3000,  15.096, 138.156,  38.377,  13.220, 112.070,  31.130, 65,  0,   1.033,   7.923,   2.201,  45.000,  60.000, 130.000,   0.000,   0.000
10:18:24:112, 122594031467666,    8.405,   12.000, 3100,  12.552, 139.499,  38.750,  10.842, 113.230,  31.453, 66,  0,   0.770,   8.006,   2.224,  45.000,  60.000, 130.000,   0.000,   0.000
10:18:24:260, 122594359729418,    8.554,   11.000, 3100,  12.608, 141.374,  39.270,  10.842, 114.842,  31.900, 66,  0,   0.786,   8.123,   2.256,  45.000,  60.000, 130.000,   0.000,   0.000
10:18:24:484, 122594853102466,    8.777,   27.000, 3000,  17.068, 145.188,  40.330,  15.350, 118.272,  32.853, 66,  0,   0.905,   8.325,   2.312,  45.000,  60.000, 130.000,   0.000,   0.000
10:18:24:586, 122595078430072,    8.879,   27.000, 2800,  20.167, 147.246,  40.902,  18.135, 120.122,  33.367, 64,  0,   1.286,   8.456,   2.349,  45.000,  60.000, 130.000,   0.000,   0.000
10:18:24:701, 122595332346708,    8.994,   31.000, 2700,  18.049, 149.321,  41.478,  16.185, 121.983,  33.884, 64,  0,   1.264,   8.601,   2.389,  45.000,  60.000, 130.000,   0.000,   0.000
10:18:24:804, 122595559745530,    9.097,   22.000, 2700,  15.880, 150.957,  41.932,  14.005, 123.426,  34.285, 63,  0,   1.126,   8.717,   2.421,  45.000,  60.000, 130.000,   0.000,   0.000
10:18:24:963, 122595910754464,    9.256,   38.000, 2500,  17.447, 153.730,  42.703,  15.641, 125.912,  34.976, 63,  0,   1.249,   8.916,   2.477,  45.000,  60.000, 130.000,   0.000,   0.000
10:18:25:105, 122596224357546,    9.398,   43.000, 2300,  18.552, 156.365,  43.435,  16.384, 128.239,  35.622, 62,  0,   1.501,   9.129,   2.536,  45.000,  60.000, 130.000,   0.000,   0.000
10:18:25:230, 122596500288421,    9.523,   40.000, 2300,  15.491, 158.301,  43.973,  13.590, 129.938,  36.094, 60,  0,   1.270,   9.288,   2.580,  45.000,  60.000, 130.000,   0.000,   0.000
10:18:25:340, 122596743176812,    9.633,   25.000, 2300,  12.953, 159.726,  44.368,  10.985, 131.146,  36.429, 61,  0,   1.092,   9.408,   2.613,  45.000,  60.000, 130.000,   0.000,   0.000
10:18:25:467, 122597023857815,    9.760,   40.000, 2300,  15.587, 161.707,  44.919,  13.676, 132.884,  36.912, 61,  0,   1.231,   9.564,   2.657,  45.000,  60.000, 130.000,   0.000,   0.000
10:18:25:571, 122597253229484,    9.864,   22.000, 2400,  11.680, 162.921,  45.256,   9.874, 133.910,  37.197, 61,  0,   0.961,   9.664,   2.684,  45.000,  60.000, 130.000,   0.000,   0.000
10:18:25:675, 122597482876136,    9.968,   24.000, 2400,  12.759, 164.248,  45.624,  11.008, 135.055,  37.515, 62,  0,   1.028,   9.771,   2.714,  45.000,  60.000, 130.000,   0.000,   0.000
10:18:25:778, 122597710384139,   10.071,   23.000, 2500,  12.424, 165.528,  45.980,  10.710, 136.159,  37.822, 62,  0,   0.922,   9.866,   2.741,  45.000,  60.000, 130.000,   0.000,   0.000
10:18:25:882, 122597939938214,   10.175,   22.000, 2600,  13.054, 166.885,  46.357,  11.312, 137.335,  38.149, 60,  0,   0.953,   9.965,   2.768,  45.000,  60.000, 130.000,   0.000,   0.000
10:18:25:986, 122598169596046,   10.279,   29.000, 2500,  16.485, 168.599,  46.833,  14.558, 138.849,  38.569, 61,  0,   1.235,  10.094,   2.804,  45.000,  60.000, 130.000,   0.000,   0.000
10:18:26:115, 122598454362162,   10.408,   24.000, 2600,  13.184, 170.300,  47.306,  11.377, 140.316,  38.977, 61,  0,   1.025,  10.226,   2.840,  45.000,  60.000, 130.000,   0.000,   0.000
10:18:26:219, 122598684113872,   10.512,   22.000, 2600,  13.469, 171.701,  47.695,  11.675, 141.531,  39.314, 61,  0,   1.040,  10.334,   2.871,  45.000,  60.000, 130.000,   0.000,   0.000
10:18:26:324, 122598915890334,   10.617,   20.000, 2700,  13.176, 173.084,  48.079,  11.544, 142.743,  39.651, 64,  0,   0.955,  10.434,   2.898,  45.000,  60.000, 130.000,   0.000,   0.000
10:18:26:429, 122599147815897,   10.722,   15.000, 2700,  11.875, 174.332,  48.426,  10.187, 143.813,  39.948, 59,  0,   0.839,  10.522,   2.923,  45.000,  60.000, 130.000,   0.000,   0.000
10:18:26:533, 122599377464008,   10.826,   25.000, 2700,  15.572, 175.951,  48.875,  13.739, 145.242,  40.345, 64,  0,   1.080,  10.635,   2.954,  45.000,  60.000, 130.000,   0.000,   0.000
10:18:26:636, 122599604850465,   10.929,   30.000, 2600,  17.921, 177.797,  49.388,  16.031, 146.893,  40.804, 62,  0,   1.332,  10.772,   2.992,  45.000,  60.000, 130.000,   0.000,   0.000
10:18:26:752, 122599861064614,   11.045,   32.000, 2100,  18.384, 179.930,  49.981,  13.816, 148.496,  41.249, 61,  0,   1.213,  10.913,   3.031,  45.000,  60.000, 130.000,   0.000,   0.000
10:18:26:910, 122600209823514,   11.203,   52.000, 1900,  18.062, 182.783,  50.773,  12.519, 150.473,  41.798, 59,  0,   1.368,  11.129,   3.091,  45.000,  60.000, 130.000,   0.000,   0.000
10:18:27:023, 122600459366314,   11.316,   50.000, 1900,  14.519, 184.424,  51.229,  12.368, 151.871,  42.186, 59,  0,   1.527,  11.301,   3.139,  45.000,  60.000, 130.000,   0.000,   0.000
10:18:27:132, 122600699941048,   11.425,   57.000, 2100,  16.278, 186.198,  51.722,  13.898, 153.385,  42.607, 61,  0,   1.658,  11.482,   3.189,  45.000,  60.000, 130.000,   0.000,   0.000
10:18:27:244, 122600947238938,   11.537,   39.000, 2300,  14.703, 187.844,  52.179,  12.781, 154.817,  43.005, 60,  0,   1.333,  11.631,   3.231,  45.000,  60.000, 130.000,   0.000,   0.000
10:18:27:371, 122601227690366,   11.664,   48.000, 2300,  17.686, 190.091,  52.803,  15.688, 156.810,  43.558, 61,  0,   1.382,  11.807,   3.280,  45.000,  60.000, 130.000,   0.000,   0.000
10:18:27:494, 122601499299940,   11.787,   48.000, 2300,  16.860, 192.165,  53.379,  14.796, 158.630,  44.064, 60,  0,   1.511,  11.992,   3.331,  45.000,  60.000, 130.000,   0.000,   0.000
10:18:27:605, 122601744451834,   11.898,   31.000, 2300,  15.040, 193.835,  53.843,  13.009, 160.074,  44.465, 61,  0,   1.381,  12.146,   3.374,  45.000,  60.000, 130.000,   0.000,   0.000
10:18:27:740, 122602042403266,   12.033,   19.000, 2400,  10.686, 195.277,  54.243,   8.917, 161.277,  44.799, 61,  0,   0.974,  12.277,   3.410,  45.000,  60.000, 130.000,   0.000,   0.000
10:18:27:846, 122602276470204,   12.139,   16.000, 2600,  10.840, 196.426,  54.563,   9.167, 162.249,  45.069, 62,  0,   0.951,  12.378,   3.438,  45.000,  60.000, 130.000,   0.000,   0.000
10:18:27:949, 122602503904693,   12.242,   18.000, 2700,  12.361, 197.699,  54.916,  10.617, 163.343,  45.373, 59,  0,   1.054,  12.487,   3.469,  45.000,  60.000, 130.000,   0.000,   0.000
10:18:28:054, 122602735842844,   12.347,   18.000, 2700,  13.293, 199.095,  55.304,  11.470, 164.548,  45.708, 62,  0,   0.991,  12.591,   3.497,  45.000,  60.000, 130.000,   0.000,   0.000
10:18:28:159, 122602967621281,   12.452,   15.000, 2800,  13.259, 200.487,  55.691,  11.475, 165.752,  46.042, 64,  0,   0.991,  12.695,   3.526,  45.000,  60.000, 130.000,   0.000,   0.000
10:18:28:299, 122603276747470,   12.592,   15.000, 2900,  12.594, 202.250,  56.181,  10.868, 167.274,  46.465, 65,  0,   0.883,  12.818,   3.561,  45.000,  60.000, 130.000,   0.000,   0.000
10:18:28:458, 122603627880448,   12.751,   13.000, 3000,  12.463, 204.232,  56.731,  10.707, 168.976,  46.938, 65,  0,   0.842,  12.952,   3.598,  45.000,  60.000, 130.000,   0.000,   0.000
10:18:28:580, 122603897227776,   12.873,   18.000, 3000,  15.500, 206.123,  57.256,  13.718, 170.650,  47.403, 65,  0,   1.037,  13.079,   3.633,  45.000,  60.000, 130.000,   0.000,   0.000
10:18:28:706, 122604175496984,   12.999,   16.000, 3000,  15.043, 208.019,  57.783,  13.347, 172.332,  47.870, 65,  0,   0.970,  13.201,   3.667,  45.000,  60.000, 130.000,   0.000,   0.000
10:18:28:811, 122604407274982,   13.104,   16.000, 3000,  15.954, 209.694,  58.248,  14.110, 173.813,  48.281, 62,  0,   1.008,  13.307,   3.696,  45.000,  60.000, 130.000,   0.000,   0.000
10:18:28:934, 122604677880466,   13.227,    4.000, 3300,   7.801, 210.650,  58.514,   6.101, 174.561,  48.489, 57,  0,   0.760,  13.400,   3.722,  45.000,  60.000, 130.000,   0.000,   0.000
10:18:29:036, 122604904491446,   13.330,    5.000, 3500,   8.679, 211.540,  58.761,   6.916, 175.271,  48.686, 58,  0,   0.978,  13.500,   3.750,  45.000,  60.000, 130.000,   0.000,   0.000
10:18:29:139, 122605130591750,   13.432,    3.000, 3800,   7.912, 212.351,  58.986,   6.214, 175.907,  48.863, 58,  0,   0.928,  13.595,   3.777,  45.000,  60.000, 130.000,   0.000,   0.000
10:18:29:241, 122605356342429,   13.534,    3.000, 4000,   9.270, 213.298,  59.250,   7.558, 176.680,  49.078, 58,  0,   0.918,  13.689,   3.803,  45.000,  60.000, 130.000,   0.000,   0.000
10:18:29:346, 122605587653298,   13.639,    4.000, 3900,  10.202, 214.367,  59.546,   8.497, 177.570,  49.325, 57,  0,   0.893,  13.783,   3.829,  45.000,  60.000, 130.000,   0.000,   0.000
10:18:29:448, 122605812908954,   13.741,    3.000, 3900,   9.750, 215.362,  59.823,   8.037, 178.390,  49.553, 59,  0,   0.909,  13.876,   3.854,  45.000,  60.000, 130.000,   0.000,   0.000
10:18:29:550, 122606038792408,   13.843,    5.000, 3900,  10.841, 216.471,  60.131,   9.124, 179.323,  49.812, 58,  0,   0.841,  13.962,   3.878,  45.000,  60.000, 130.000,   0.000,   0.000
10:18:29:653, 122606266849736,   13.947,    2.000, 3900,   8.633, 217.363,  60.379,   6.845, 180.030,  50.008, 58,  0,   0.930,  14.058,   3.905,  45.000,  60.000, 130.000,   0.000,   0.000
10:18:29:756, 122606493135510,   14.049,    3.000, 4000,   9.619, 218.348,  60.652,   8.048, 180.855,  50.238, 59,  0,   0.871,  14.147,   3.930,  45.000,  60.000, 130.000,   0.000,   0.000
10:18:29:857, 122606717794026,   14.151,    2.000, 3900,   8.034, 219.166,  60.879,   6.200, 181.486,  50.413, 58,  0,   0.903,  14.239,   3.955,  45.000,  60.000, 130.000,   0.000,   0.000
10:18:29:959, 122606942293896,   14.252,    3.000, 3900,   9.504, 220.132,  61.148,   7.790, 182.278,  50.633, 57,  0,   0.912,  14.331,   3.981,  45.000,  60.000, 130.000,   0.000,   0.000
10:18:30:062, 122607170405772,   14.356,    6.000, 4000,  14.154, 221.594,  61.554,  12.379, 183.557,  50.988, 61,  0,   1.010,  14.436,   4.010,  45.000,  60.000, 130.000,   0.000,   0.000
10:18:30:166, 122607398155934,   14.459,    3.000, 3900,   8.442, 222.465,  61.796,   6.740, 184.252,  51.181, 57,  0,   0.916,  14.530,   4.036,  45.000,  60.000, 130.000,   0.000,   0.000
10:18:30:267, 122607622027752,   14.560,    4.000, 3900,  10.302, 223.510,  62.086,   8.617, 185.126,  51.424, 58,  0,   0.916,  14.623,   4.062,  45.000,  60.000, 130.000,   0.000,   0.000
10:18:30:370, 122607850384756,   14.664,    3.000, 3900,   8.767, 224.417,  62.338,   7.049, 185.855,  51.626, 58,  0,   0.895,  14.716,   4.088,  45.000,  60.000, 130.000,   0.000,   0.000
