System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
10:49:53:043, 126764804305457,    3.063,    9.000, 3500,  14.288,  47.041,  13.067,  12.581,  40.741,  11.317, 65,  0,   0.607,   2.268,   0.630,  45.000,  60.000, 130.000,   0.000,   0.000
10:49:53:155, 126765051353066,    3.174,    8.000, 3600,  13.436,  48.544,  13.485,  11.824,  42.064,  11.684, 66,  0,   0.589,   2.334,   0.648,  45.000,  60.000, 130.000,   0.000,   0.000
10:49:53:281, 126765329675232,    3.301,    9.000, 3600,  15.081,  50.445,  14.013,  13.469,  43.761,  12.156, 66,  0,   0.603,   2.410,   0.670,  45.000,  60.000, 130.000,   0.000,   0.000
10:49:53:393, 126765577069499,    3.413,    8.000, 3600,  14.366,  52.055,  14.460,  12.750,  45.190,  12.553, 67,  0,   0.598,   2.477,   0.688,  45.000,  60.000, 130.000,   0.000,   0.000
10:49:53:535, 126765890614019,    3.555,    9.000, 3600,  14.511,  54.116,  15.032,  12.881,  47.019,  13.061, 66,  0,   0.600,   2.563,   0.712,  45.000,  60.000, 130.000,   0.000,   0.000
10:49:53:641, 126766124537692,    3.661,    8.000, 3600,  14.341,  55.635,  15.454,  12.722,  48.367,  13.435, 66,  0,   0.586,   2.625,   0.729,  45.000,  60.000, 130.000,   0.000,   0.000
10:49:53:768, 126766404965210,    3.788,    9.000, 3600,  14.457,  57.471,  15.964,  12.841,  49.998,  13.888, 67,  0,   0.591,   2.700,   0.750,  45.000,  60.000, 130.000,   0.000,   0.000
10:49:53:891, 126766676438182,    3.910,    8.000, 3700,  15.153,  59.334,  16.482,  13.540,  51.662,  14.351, 68,  0,   0.592,   2.773,   0.770,  45.000,  60.000, 130.000,   0.000,   0.000
10:49:54:019, 126766959280444,    4.039,    8.000, 3700,  15.478,  61.317,  17.032,  13.920,  53.446,  14.846, 63,  0,   0.590,   2.848,   0.791,  45.000,  60.000, 130.000,   0.000,   0.000
10:49:54:128, 126767199852238,    4.148,    8.000, 3600,  14.547,  62.902,  17.473,  12.878,  54.849,  15.236, 66,  0,   0.597,   2.913,   0.809,  45.000,  60.000, 130.000,   0.000,   0.000
10:49:54:256, 126767482488061,    4.276,    9.000, 3700,  14.997,  64.821,  18.006,  13.393,  56.563,  15.712, 68,  0,   0.587,   2.988,   0.830,  45.000,  60.000, 130.000,   0.000,   0.000
10:49:54:384, 126767765207471,    4.404,    9.000, 3600,  16.446,  66.927,  18.591,  14.857,  58.465,  16.240, 69,  0,   0.592,   3.064,   0.851,  45.000,  60.000, 130.000,   0.000,   0.000
10:49:54:512, 126768047711471,    4.532,   10.000, 3500,  16.441,  69.031,  19.175,  14.825,  60.362,  16.767, 68,  0,   0.593,   3.140,   0.872,  45.000,  60.000, 130.000,   0.000,   0.000
10:49:54:636, 126768321590767,    4.656,    9.000, 3500,  14.932,  70.883,  19.690,  13.300,  62.012,  17.226, 68,  0,   0.600,   3.215,   0.893,  45.000,  60.000, 130.000,   0.000,   0.000
10:49:54:746, 126768564515541,    4.766,    9.000, 3500,  14.525,  72.481,  20.134,  12.914,  63.433,  17.620, 66,  0,   0.600,   3.281,   0.911,  45.000,  60.000, 130.000,   0.000,   0.000
10:49:54:856, 126768807271434,    4.876,   11.000, 3500,  16.357,  74.279,  20.633,  14.691,  65.048,  18.069, 66,  0,   0.633,   3.350,   0.931,  45.000,  60.000, 130.000,   0.000,   0.000
10:49:54:968, 126769054696207,    4.988,    9.000, 2900,  15.215,  75.984,  21.107,   9.985,  66.167,  18.380, 60,  0,   0.605,   3.418,   0.949,  45.000,  60.000, 130.000,   0.000,   0.000
10:49:55:094, 126769332825952,    5.114,    9.000, 2900,  12.624,  77.575,  21.548,   7.496,  67.111,  18.642, 59,  0,   0.593,   3.493,   0.970,  45.000,  60.000, 130.000,   0.000,   0.000
10:49:55:219, 126769608800668,    5.239,    9.000, 3100,   9.821,  78.802,  21.889,   8.201,  68.136,  18.927, 61,  0,   0.596,   3.567,   0.991,  45.000,  60.000, 130.000,   0.000,   0.000
10:49:55:346, 126769889196446,    5.366,    9.000, 3300,  10.794,  80.173,  22.270,   9.187,  69.303,  19.251, 62,  0,   0.585,   3.641,   1.012,  45.000,  60.000, 130.000,   0.000,   0.000
10:49:55:472, 126770167437036,    5.492,    9.000, 3400,  12.157,  81.705,  22.696,  10.562,  70.634,  19.621, 63,  0,   0.592,   3.716,   1.032,  45.000,  60.000, 130.000,   0.000,   0.000
10:49:55:598, 126770445640474,    5.618,    9.000, 3400,  12.433,  83.271,  23.131,  10.787,  71.993,  19.998, 64,  0,   0.591,   3.790,   1.053,  45.000,  60.000, 130.000,   0.000,   0.000
10:49:55:710, 126770692926574,    5.730,    8.000, 3800,  16.353,  85.103,  23.640,  14.719,  73.641,  20.456, 69,  0,   0.605,   3.858,   1.072,  45.000,  60.000, 130.000,   0.000,   0.000
10:49:55:838, 126770975535976,    5.858,    9.000, 3800,  16.567,  87.223,  24.229,  14.963,  75.557,  20.988, 69,  0,   0.597,   3.935,   1.093,  45.000,  60.000, 130.000,   0.000,   0.000
10:49:55:981, 126771291288284,    6.001,   10.000, 3700,  17.165,  89.678,  24.910,  15.555,  77.781,  21.606, 68,  0,   0.601,   4.021,   1.117,  45.000,  60.000, 130.000,   0.000,   0.000
10:49:56:106, 126771567338987,    6.126,    9.000, 3600,  17.010,  91.804,  25.501,  15.417,  79.708,  22.141, 69,  0,   0.598,   4.095,   1.138,  45.000,  60.000, 130.000,   0.000,   0.000
10:49:56:234, 126771850031021,    6.254,    9.000, 3600,  15.278,  93.760,  26.045,  13.665,  81.458,  22.627, 62,  0,   0.601,   4.172,   1.159,  45.000,  60.000, 130.000,   0.000,   0.000
10:49:56:362, 126772132531397,    6.382,   11.000, 3800,  17.492,  95.998,  26.666,  15.824,  83.483,  23.190, 71,  0,   0.702,   4.262,   1.184,  45.000,  60.000, 130.000,   0.000,   0.000
10:49:56:506, 126772450529212,    6.526,   29.000, 3200,  28.239, 100.065,  27.796,  26.451,  87.292,  24.248, 69,  0,   0.917,   4.394,   1.221,  45.000,  60.000, 130.000,   0.000,   0.000
10:49:56:616, 126772693354868,    6.636,   27.000, 2900,  22.248, 102.512,  28.476,  20.448,  89.541,  24.872, 65,  0,   0.940,   4.497,   1.249,  45.000,  60.000, 130.000,   0.000,   0.000
10:49:56:744, 126772976100993,    6.764,   19.000, 2900,  13.516, 104.243,  28.956,  11.867,  91.060,  25.295, 63,  0,   0.649,   4.581,   1.272,  45.000,  60.000, 130.000,   0.000,   0.000
10:49:56:856, 126773223288342,    6.876,   17.000, 3000,  12.666, 105.661,  29.350,  10.994,  92.291,  25.636, 64,  0,   0.608,   4.649,   1.291,  45.000,  60.000, 130.000,   0.000,   0.000
10:49:56:980, 126773497093150,    7.000,   17.000, 3000,  14.299, 107.434,  29.843,  12.707,  93.867,  26.074, 65,  0,   0.605,   4.724,   1.312,  45.000,  60.000, 130.000,   0.000,   0.000
10:49:57:107, 126773776283012,    7.126,   13.000, 2500,  15.926, 109.448,  30.402,  12.061,  95.392,  26.498, 59,  0,   1.045,   4.856,   1.349,  45.000,  60.000, 130.000,   0.000,   0.000
10:49:57:411, 126774447608856,    7.430,   42.000, 2500,  14.512, 113.860,  31.628,  10.776,  98.668,  27.408, 59,  0,   0.768,   5.089,   1.414,  45.000,  60.000, 130.000,   0.000,   0.000
10:49:57:521, 126774690458274,    7.540,   21.000, 2500,  13.505, 115.346,  32.040,  11.825,  99.969,  27.769, 58,  0,   0.838,   5.182,   1.439,  45.000,  60.000, 130.000,   0.000,   0.000
10:49:57:633, 126774937659618,    7.652,   43.000, 2500,  18.344, 117.399,  32.611,  16.407, 101.806,  28.279, 59,  0,   1.312,   5.329,   1.480,  45.000,  60.000, 130.000,   0.000,   0.000
10:49:57:745, 126775185019639,    7.764,   63.000, 2300,  20.723, 119.721,  33.256,  18.688, 103.899,  28.861, 59,  0,   1.544,   5.502,   1.528,  45.000,  60.000, 130.000,   0.000,   0.000
10:49:57:855, 126775427825146,    7.874,   51.000, 2400,  18.150, 121.717,  33.810,  16.222, 105.683,  29.356, 60,  0,   1.366,   5.652,   1.570,  45.000,  60.000, 130.000,   0.000,   0.000
10:49:57:983, 126775710496191,    8.002,   86.000, 2100,  22.554, 124.604,  34.612,  19.418, 108.169,  30.047, 60,  0,   1.813,   5.884,   1.634,  45.000,  60.000, 130.000,   0.000,   0.000
10:49:58:093, 126775953305873,    8.112,   57.000, 2000,  18.167, 126.602,  35.167,  14.687, 109.784,  30.496, 58,  0,   1.475,   6.046,   1.679,  45.000,  60.000, 130.000,   0.000,   0.000
10:49:58:231, 126776258045584,    8.250,   46.000, 2100,  15.750, 128.776,  35.771,  13.695, 111.674,  31.021, 59,  0,   1.348,   6.232,   1.731,  45.000,  60.000, 130.000,   0.000,   0.000
10:49:58:339, 126776496575010,    8.358,   39.000, 2100,  14.694, 130.363,  36.212,  12.721, 113.049,  31.402, 58,  0,   1.276,   6.370,   1.769,  45.000,  60.000, 130.000,   0.000,   0.000
10:49:58:449, 126776739446002,    8.468,   34.000, 2100,  13.393, 131.836,  36.621,  11.650, 114.330,  31.758, 58,  0,   1.011,   6.481,   1.800,  45.000,  60.000, 130.000,   0.000,   0.000
10:49:58:557, 126776977908872,    8.576,   27.000, 2200,  12.027, 133.135,  36.982,  10.240, 115.436,  32.066, 57,  0,   0.997,   6.589,   1.830,  45.000,  60.000, 130.000,   0.000,   0.000
10:49:58:666, 126777218547697,    8.685,   27.000, 2500,  14.100, 134.672,  37.409,  12.266, 116.773,  32.437, 58,  0,   1.022,   6.700,   1.861,  45.000,  60.000, 130.000,   0.000,   0.000
10:49:58:775, 126777459257678,    8.794,   41.000, 2300,  18.033, 136.638,  37.955,  16.154, 118.534,  32.926, 60,  0,   1.331,   6.845,   1.901,  45.000,  60.000, 130.000,   0.000,   0.000
10:49:58:900, 126777735231285,    8.919,   35.000, 2200,  16.319, 138.677,  38.521,  14.530, 120.350,  33.431, 60,  0,   1.085,   6.981,   1.939,  45.000,  60.000, 130.000,   0.000,   0.000
10:49:59:024, 126778008976791,    9.043,   37.000, 2200,  15.140, 140.554,  39.043,  13.282, 121.997,  33.888, 59,  0,   1.135,   7.121,   1.978,  45.000,  60.000, 130.000,   0.000,   0.000
10:49:59:136, 126778256311212,    9.155,   27.000, 2200,  13.871, 142.108,  39.475,  12.115, 123.354,  34.265, 59,  0,   1.082,   7.243,   2.012,  45.000,  60.000, 130.000,   0.000,   0.000
10:49:59:273, 126778558778657,    9.292,   33.000, 2300,  14.533, 144.099,  40.028,  12.719, 125.096,  34.749, 59,  0,   1.154,   7.401,   2.056,  45.000,  60.000, 130.000,   0.000,   0.000
10:49:59:412, 126778865804479,    9.431,   55.000, 2100,  17.569, 146.542,  40.706,  15.656, 127.273,  35.354, 59,  0,   1.384,   7.593,   2.109,  45.000,  60.000, 130.000,   0.000,   0.000
10:49:59:535, 126779137292248,    9.554,   42.000, 2000,  16.353, 148.553,  41.265,  14.517, 129.058,  35.849, 59,  0,   1.245,   7.746,   2.152,  45.000,  60.000, 130.000,   0.000,   0.000
10:49:59:691, 126779481785351,    9.710,   45.000, 2000,  14.981, 150.890,  41.914,  13.059, 131.095,  36.415, 58,  0,   1.199,   7.933,   2.204,  45.000,  60.000, 130.000,   0.000,   0.000
10:49:59:799, 126779720258176,    9.818,   30.000, 2100,  12.331, 152.222,  42.284,  10.449, 132.224,  36.729, 58,  0,   1.146,   8.057,   2.238,  45.000,  60.000, 130.000,   0.000,   0.000
10:49:59:909, 126779963111312,    9.928,   33.000, 2100,  13.913, 153.752,  42.709,  12.055, 133.550,  37.097, 59,  0,   1.117,   8.180,   2.272,  45.000,  60.000, 130.000,   0.000,   0.000
10:50:00:065, 126780307595488,   10.084,   49.000, 2100,  15.984, 156.246,  43.402,  13.892, 135.717,  37.699, 58,  0,   1.401,   8.398,   2.333,  45.000,  60.000, 130.000,   0.000,   0.000
10:50:00:191, 126780585842786,   10.210,   45.000, 1600,  14.984, 158.134,  43.926,  11.385, 137.152,  38.098, 58,  0,   1.335,   8.567,   2.380,  45.000,  60.000, 130.000,   0.000,   0.000
10:50:00:301, 126780828791188,   10.320,   25.000, 1600,  12.988, 159.563,  44.323,   7.390, 137.965,  38.324, 57,  0,   1.025,   8.680,   2.411,  45.000,  60.000, 130.000,   0.000,   0.000
10:50:00:413, 126781076108670,   10.432,   29.000, 1700,   9.423, 160.619,  44.616,   7.555, 138.811,  38.559, 57,  0,   1.088,   8.801,   2.445,  45.000,  60.000, 130.000,   0.000,   0.000
10:50:00:523, 126781318783322,   10.542,   18.000, 1900,   7.877, 161.484,  44.857,   6.093, 139.481,  38.745, 56,  0,   0.872,   8.897,   2.471,  45.000,  60.000, 130.000,   0.000,   0.000
10:50:00:634, 126781563999696,   10.653,   24.000, 2100,  10.160, 162.613,  45.170,   8.383, 140.412,  39.003, 56,  0,   0.896,   8.997,   2.499,  45.000,  60.000, 130.000,   0.000,   0.000
10:50:00:745, 126781809004941,   10.764,   32.000, 2100,  12.731, 164.025,  45.563,  10.788, 141.609,  39.336, 58,  0,   1.186,   9.128,   2.536,  45.000,  60.000, 130.000,   0.000,   0.000
10:50:00:871, 126782087293000,   10.890,   33.000, 2200,  13.365, 165.710,  46.031,  11.470, 143.055,  39.737, 59,  0,   1.127,   9.270,   2.575,  45.000,  60.000, 130.000,   0.000,   0.000
10:50:01:011, 126782396405540,   11.030,   39.000, 2300,  17.557, 168.168,  46.713,  15.686, 145.251,  40.347, 58,  0,   1.316,   9.455,   2.626,  45.000,  60.000, 130.000,   0.000,   0.000
10:50:01:119, 126782634747786,   11.138,   31.000, 2300,  14.827, 169.768,  47.158,  13.031, 146.657,  40.738, 59,  0,   1.042,   9.567,   2.658,  45.000,  60.000, 130.000,   0.000,   0.000
10:50:01:229, 126782877704072,   11.248,   34.000, 2300,  14.982, 171.417,  47.616,  13.213, 148.111,  41.142, 58,  0,   1.085,   9.687,   2.691,  45.000,  60.000, 130.000,   0.000,   0.000
10:50:01:338, 126783118342587,   11.357,   33.000, 2300,  15.540, 173.110,  48.086,  13.266, 149.557,  41.544, 60,  0,   1.150,   9.812,   2.726,  45.000,  60.000, 130.000,   0.000,   0.000
10:50:01:464, 126783396518922,   11.483,   34.000, 2300,  15.448, 175.057,  48.627,  13.470, 151.254,  42.015, 59,  0,   1.140,   9.956,   2.765,  45.000,  60.000, 130.000,   0.000,   0.000
10:50:01:588, 126783670319868,   11.607,   27.000, 2300,  13.841, 176.773,  49.104,  11.914, 152.731,  42.425, 59,  0,   0.981,  10.077,   2.799,  45.000,  60.000, 130.000,   0.000,   0.000
10:50:01:714, 126783948663266,   11.733,   25.000, 2500,  14.118, 178.553,  49.598,  12.024, 154.247,  42.846, 59,  0,   0.933,  10.195,   2.832,  45.000,  60.000, 130.000,   0.000,   0.000
10:50:01:825, 126784193622774,   11.844,   24.000, 2600,  14.165, 180.124,  50.035,  12.118, 155.591,  43.220, 59,  0,   0.909,  10.296,   2.860,  45.000,  60.000, 130.000,   0.000,   0.000
10:50:01:936, 126784438766254,   11.955,   26.000, 2500,  16.138, 181.916,  50.532,  14.252, 157.174,  43.659, 61,  0,   0.944,  10.401,   2.889,  45.000,  60.000, 130.000,   0.000,   0.000
10:50:02:048, 126784686082496,   12.067,   25.000, 2500,  15.518, 183.654,  51.015,  13.751, 158.714,  44.087, 59,  0,   0.956,  10.508,   2.919,  45.000,  60.000, 130.000,   0.000,   0.000
10:50:02:158, 126784928953100,   12.177,   43.000, 2400,  18.521, 185.691,  51.581,  16.609, 160.541,  44.595, 60,  0,   1.488,  10.671,   2.964,  45.000,  60.000, 130.000,   0.000,   0.000
10:50:02:270, 126785176337652,   12.289,   28.000, 2400,  14.133, 187.275,  52.021,  12.390, 161.929,  44.980, 58,  0,   1.012,  10.785,   2.996,  45.000,  60.000, 130.000,   0.000,   0.000
10:50:02:382, 126785423552948,   12.401,   15.000, 2500,  10.235, 188.421,  52.339,   8.519, 162.883,  45.245, 58,  0,   0.803,  10.875,   3.021,  45.000,  60.000, 130.000,   0.000,   0.000
10:50:02:494, 126785670776156,   12.513,   29.000, 2600,  14.870, 190.086,  52.802,  13.093, 164.349,  45.652, 63,  0,   1.032,  10.990,   3.053,  45.000,  60.000, 130.000,   0.000,   0.000
10:50:02:604, 126785913667139,   12.623,   39.000, 2500,  18.245, 192.093,  53.359,  16.336, 166.146,  46.152, 59,  0,   1.339,  11.137,   3.094,  45.000,  60.000, 130.000,   0.000,   0.000
10:50:02:711, 126786149985638,   12.730,   45.000, 2300,  18.403, 194.062,  53.906,  16.447, 167.906,  46.641, 60,  0,   1.495,  11.297,   3.138,  45.000,  60.000, 130.000,   0.000,   0.000
10:50:02:837, 126786428094771,   12.856,   90.000, 1700,  20.579, 196.654,  54.626,  18.047, 170.180,  47.272, 59,  0,   1.835,  11.529,   3.202,  45.000,  60.000, 130.000,   0.000,   0.000
10:50:02:944, 126786664366131,   12.963,   62.000, 1700,  15.050, 198.265,  55.074,  12.058, 171.470,  47.630, 58,  0,   1.671,  11.707,   3.252,  45.000,  60.000, 130.000,   0.000,   0.000
10:50:03:063, 126786927116174,   13.082,   59.000, 1700,  13.866, 199.915,  55.532,  11.791, 172.873,  48.020, 58,  0,   1.567,  11.894,   3.304,  45.000,  60.000, 130.000,   0.000,   0.000
10:50:03:192, 126787212009302,   13.211,   51.000, 1800,  13.206, 201.619,  56.005,  10.371, 174.211,  48.392, 58,  0,   1.143,  12.041,   3.345,  45.000,  60.000, 130.000,   0.000,   0.000
10:50:03:298, 126787446166787,   13.317,   21.000, 1900,   9.159, 202.590,  56.275,   7.481, 175.004,  48.612, 57,  0,   0.846,  12.131,   3.370,  45.000,  60.000, 130.000,   0.000,   0.000
10:50:03:403, 126787677889424,   13.422,   24.000, 2100,  10.278, 203.669,  56.575,   8.422, 175.888,  48.858, 57,  0,   0.915,  12.227,   3.396,  45.000,  60.000, 130.000,   0.000,   0.000
10:50:03:509, 126787911927496,   13.528,   13.000, 2200,   8.153, 204.533,  56.815,   6.371, 176.564,  49.045, 56,  0,   0.764,  12.308,   3.419,  45.000,  60.000, 130.000,   0.000,   0.000
10:50:03:626, 126788170251084,   13.645,   13.000, 2500,   8.368, 205.512,  57.087,   6.655, 177.342,  49.262, 58,  0,   0.702,  12.390,   3.442,  45.000,  60.000, 130.000,   0.000,   0.000
10:50:03:733, 126788406468596,   13.752,   21.000, 2600,  12.630, 206.863,  57.462,  10.830, 178.501,  49.584, 59,  0,   0.945,  12.491,   3.470,  45.000,  60.000, 130.000,   0.000,   0.000
10:50:03:840, 126788642779926,   13.859,   38.000, 2500,  17.510, 208.737,  57.982,  15.644, 180.175,  50.049, 60,  0,   1.299,  12.630,   3.508,  45.000,  60.000, 130.000,   0.000,   0.000
10:50:03:948, 126788881197768,   13.967,   15.000, 2600,  10.582, 209.880,  58.300,   8.849, 181.131,  50.314, 60,  0,   0.774,  12.714,   3.532,  45.000,  60.000, 130.000,   0.000,   0.000
10:50:04:068, 126789146188810,   14.087,   11.000, 2800,   9.217, 210.986,  58.607,   7.606, 182.044,  50.568, 59,  0,   0.641,  12.791,   3.553,  45.000,  60.000, 130.000,   0.000,   0.000
10:50:04:173, 126789378030160,   14.192,    9.000, 2900,   9.087, 211.940,  58.872,   7.475, 182.828,  50.786, 58,  0,   0.603,  12.854,   3.571,  45.000,  60.000, 130.000,   0.000,   0.000
10:50:04:277, 126789607621676,   14.296,    9.000, 3100,   9.789, 212.958,  59.155,   8.169, 183.678,  51.022, 59,  0,   0.596,  12.916,   3.588,  45.000,  60.000, 130.000,   0.000,   0.000
10:50:04:380, 126789835040044,   14.399,    9.000, 3200,  10.898, 214.080,  59.467,   9.287, 184.634,  51.287, 60,  0,   0.599,  12.978,   3.605,  45.000,  60.000, 130.000,   0.000,   0.000
10:50:04:487, 126790071316540,   14.506,    8.000, 3300,  11.668, 215.329,  59.814,  10.061, 185.711,  51.586, 63,  0,   0.593,  13.041,   3.623,  45.000,  60.000, 130.000,   0.000,   0.000
10:50:04:590, 126790298745470,   14.609,   13.000, 3300,  16.428, 217.021,  60.284,  14.804, 187.236,  52.010, 65,  0,   0.719,  13.115,   3.643,  45.000,  60.000, 130.000,   0.000,   0.000
10:50:04:693, 126790526110146,   14.712,   27.000, 3100,  24.841, 219.579,  60.994,  22.977, 189.602,  52.667, 63,  0,   1.222,  13.241,   3.678,  45.000,  60.000, 130.000,   0.000,   0.000
10:50:04:796, 126790753567162,   14.815,   30.000, 2900,  21.856, 221.830,  61.620,  19.908, 191.653,  53.237, 63,  0,   1.333,  13.378,   3.716,  45.000,  60.000, 130.000,   0.000,   0.000
10:50:04:907, 126790998645194,   14.926,   30.000, 2700,  18.800, 223.917,  62.199,  16.895, 193.528,  53.758, 61,  0,   1.206,  13.512,   3.753,  45.000,  60.000, 130.000,   0.000,   0.000
10:50:05:022, 126791253051297,   15.041,   76.000, 2400,  25.697, 226.878,  63.022,  23.682, 196.257,  54.516, 62,  0,   2.021,  13.745,   3.818,  45.000,  60.000, 130.000,   0.000,   0.000
10:50:05:138, 126791508714643,   15.157,   75.000, 2200,  21.347, 229.350,  63.708,  19.286, 198.490,  55.136, 62,  0,   1.881,  13.963,   3.879,  45.000,  60.000, 130.000,   0.000,   0.000
10:50:05:252, 126791760410603,   15.271,   81.000, 2100,  19.578, 231.581,  64.328,  17.639, 200.500,  55.695, 60,  0,   1.674,  14.154,   3.932,  45.000,  60.000, 130.000,   0.000,   0.000
