System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
10:32:09:956, 124417500383260,    2.202,   19.000, 3200,  21.213,  33.683,   9.356,  19.466,  29.157,   8.099, 63,  0,   0.830,   1.679,   0.466,  45.000,  60.000, 130.000,   0.000,   0.000
10:32:10:084, 124417783013662,    2.330,    8.000, 3300,  11.253,  35.123,   9.756,   9.659,  30.393,   8.443, 61,  0,   0.582,   1.753,   0.487,  45.000,  60.000, 130.000,   0.000,   0.000
10:32:10:196, 124418030153431,    2.442,    9.000, 3400,  11.914,  36.457,  10.127,  10.311,  31.547,   8.763, 63,  0,   0.604,   1.821,   0.506,  45.000,  60.000, 130.000,   0.000,   0.000
10:32:10:324, 124418312910698,    2.570,    8.000, 3500,  13.044,  38.127,  10.591,  11.454,  33.014,   9.171, 64,  0,   0.582,   1.895,   0.526,  45.000,  60.000, 130.000,   0.000,   0.000
10:32:10:448, 124418587483121,    2.694,   21.000, 2700,  20.281,  40.649,  11.291,  18.427,  35.306,   9.807, 64,  0,   0.837,   1.999,   0.555,  45.000,  60.000, 130.000,   0.000,   0.000
10:32:10:560, 124418834062552,    2.806,   16.000, 2900,  18.741,  42.742,  11.873,  12.149,  36.662,  10.184, 60,  0,   1.039,   2.115,   0.588,  45.000,  60.000, 130.000,   0.000,   0.000
10:32:10:672, 124419081292634,    2.918,    8.000, 3000,  10.331,  43.899,  12.194,   7.021,  37.448,  10.402, 60,  0,   0.583,   2.181,   0.606,  45.000,  60.000, 130.000,   0.000,   0.000
10:32:10:800, 124419363931630,    3.046,    8.000, 3200,  10.066,  45.188,  12.552,   8.455,  38.531,  10.703, 60,  0,   0.580,   2.255,   0.626,  45.000,  60.000, 130.000,   0.000,   0.000
10:32:10:928, 124419646514948,    3.174,   10.000, 3300,  11.170,  46.617,  12.949,   9.583,  39.757,  11.044, 62,  0,   0.587,   2.330,   0.647,  45.000,  60.000, 130.000,   0.000,   0.000
10:32:11:040, 124419893850050,    3.286,    8.000, 3400,  11.681,  47.925,  13.313,  10.077,  40.886,  11.357, 59,  0,   0.586,   2.396,   0.665,  45.000,  60.000, 130.000,   0.000,   0.000
10:32:11:168, 124420176476350,    3.414,    8.000, 3500,  13.008,  49.590,  13.775,  11.369,  42.341,  11.761, 63,  0,   0.608,   2.474,   0.687,  45.000,  60.000, 130.000,   0.000,   0.000
10:32:11:280, 124420422904538,    3.525,   10.000, 3800,  16.998,  51.488,  14.302,  15.460,  44.067,  12.241, 69,  0,   0.611,   2.542,   0.706,  45.000,  60.000, 130.000,   0.000,   0.000
10:32:11:408, 124420705525644,    3.653,    8.000, 3800,  15.547,  53.477,  14.855,  13.967,  45.854,  12.737, 70,  0,   0.582,   2.616,   0.727,  45.000,  60.000, 130.000,   0.000,   0.000
10:32:11:534, 124420983786149,    3.779,    8.000, 3700,  15.716,  55.458,  15.405,  14.119,  47.634,  13.232, 69,  0,   0.584,   2.690,   0.747,  45.000,  60.000, 130.000,   0.000,   0.000
10:32:11:677, 124421301653346,    3.923,    8.000, 3700,  16.476,  57.830,  16.064,  14.870,  49.775,  13.826, 70,  0,   0.595,   2.776,   0.771,  45.000,  60.000, 130.000,   0.000,   0.000
10:32:11:803, 124421579841868,    4.049,    8.000, 3600,  15.933,  59.837,  16.622,  14.331,  51.580,  14.328, 69,  0,   0.591,   2.850,   0.792,  45.000,  60.000, 130.000,   0.000,   0.000
10:32:11:914, 124421822809370,    4.159,    8.000, 3600,  14.901,  61.477,  17.077,  13.308,  53.044,  14.735, 66,  0,   0.582,   2.914,   0.809,  45.000,  60.000, 130.000,   0.000,   0.000
10:32:12:041, 124422105378314,    4.287,   11.000, 3700,  17.101,  63.666,  17.685,  15.498,  55.028,  15.286, 69,  0,   0.624,   2.994,   0.832,  45.000,  60.000, 130.000,   0.000,   0.000
10:32:12:169, 124422388021370,    4.415,   12.000, 3600,  17.966,  65.965,  18.324,  16.287,  57.113,  15.865, 66,  0,   0.639,   3.076,   0.854,  45.000,  60.000, 130.000,   0.000,   0.000
10:32:12:297, 124422670660954,    4.543,    8.000, 3600,  13.859,  67.740,  18.817,  12.270,  58.683,  16.301, 65,  0,   0.584,   3.150,   0.875,  45.000,  60.000, 130.000,   0.000,   0.000
10:32:12:426, 124422953284418,    4.671,    8.000, 3600,  14.338,  69.575,  19.326,  12.756,  60.316,  16.755, 66,  0,   0.587,   3.226,   0.896,  45.000,  60.000, 130.000,   0.000,   0.000
10:32:12:554, 124423235917096,    4.799,   11.000, 3600,  16.562,  71.695,  19.915,  14.962,  62.232,  17.287, 66,  0,   0.648,   3.308,   0.919,  45.000,  60.000, 130.000,   0.000,   0.000
10:32:12:666, 124423483212746,    4.911,    8.000, 3600,  13.847,  73.246,  20.346,  12.201,  63.598,  17.666, 67,  0,   0.586,   3.374,   0.937,  45.000,  60.000, 130.000,   0.000,   0.000
10:32:12:777, 124423730502907,    5.023,    8.000, 3600,  13.976,  74.811,  20.781,  12.381,  64.985,  18.051, 66,  0,   0.589,   3.440,   0.956,  45.000,  60.000, 130.000,   0.000,   0.000
10:32:12:889, 124423977800734,    5.135,    8.000, 3700,  14.258,  76.408,  21.224,  12.673,  66.404,  18.446, 66,  0,   0.586,   3.506,   0.974,  45.000,  60.000, 130.000,   0.000,   0.000
10:32:13:017, 124424260416948,    5.263,   13.000, 3500,  18.922,  78.830,  21.897,  17.347,  68.624,  19.062, 70,  0,   0.679,   3.593,   0.998,  45.000,  60.000, 130.000,   0.000,   0.000
10:32:13:144, 124424538623100,    5.389,   16.000, 3200,  20.081,  81.360,  22.600,  18.310,  70.931,  19.703, 63,  0,   0.812,   3.695,   1.026,  45.000,  60.000, 130.000,   0.000,   0.000
10:32:13:255, 124424785766190,    5.501,   18.000, 2400,  17.922,  83.366,  23.157,  16.059,  72.729,  20.202, 60,  0,   0.841,   3.789,   1.053,  45.000,  60.000, 130.000,   0.000,   0.000
10:32:13:368, 124425033271802,    5.613,   16.000, 2300,  16.060,  85.166,  23.657,   9.045,  73.743,  20.484, 59,  0,   0.775,   3.876,   1.077,  45.000,  60.000, 130.000,   0.000,   0.000
10:32:13:495, 124425315718061,    5.741,   18.000, 2400,  12.473,  86.762,  24.101,   8.863,  74.877,  20.799, 59,  0,   0.793,   3.977,   1.105,  45.000,  60.000, 130.000,   0.000,   0.000
10:32:13:623, 124425596889886,    5.869,   25.000, 2500,  12.555,  88.361,  24.545,  10.784,  76.250,  21.181, 59,  0,   0.880,   4.089,   1.136,  45.000,  60.000, 130.000,   0.000,   0.000
10:32:13:734, 124425843351152,    5.980,   20.000, 2800,  12.484,  89.754,  24.932,  10.833,  77.459,  21.516, 60,  0,   0.852,   4.185,   1.162,  45.000,  60.000, 130.000,   0.000,   0.000
10:32:13:846, 124426090728436,    6.092,   22.000, 2800,  16.281,  91.578,  25.438,  14.516,  79.085,  21.968, 60,  0,   0.941,   4.290,   1.192,  45.000,  60.000, 130.000,   0.000,   0.000
10:32:13:956, 124426333502923,    6.202,   22.000, 2800,  14.902,  93.217,  25.894,  13.270,  80.544,  22.373, 61,  0,   0.950,   4.394,   1.221,  45.000,  60.000, 130.000,   0.000,   0.000
10:32:14:112, 124426678071374,    6.358,   36.000, 2700,  21.937,  96.640,  26.844,  18.871,  83.489,  23.191, 60,  0,   1.150,   4.574,   1.271,  45.000,  60.000, 130.000,   0.000,   0.000
10:32:14:222, 124426920917828,    6.468,   39.000, 2500,  19.837,  98.822,  27.451,  18.003,  85.469,  23.742, 60,  0,   1.332,   4.720,   1.311,  45.000,  60.000, 130.000,   0.000,   0.000
10:32:14:334, 124427167355646,    6.580,   26.000, 2400,  14.593, 100.451,  27.903,  12.790,  86.897,  24.138, 59,  0,   0.937,   4.825,   1.340,  45.000,  60.000, 130.000,   0.000,   0.000
10:32:14:446, 124427414754014,    6.692,   11.000, 2700,   8.977, 101.457,  28.182,   7.371,  87.723,  24.367, 58,  0,   0.606,   4.893,   1.359,  45.000,  60.000, 130.000,   0.000,   0.000
10:32:14:572, 124427692925358,    6.818,   12.000, 2900,   9.950, 102.710,  28.531,   8.335,  88.773,  24.659, 62,  0,   0.711,   4.982,   1.384,  45.000,  60.000, 130.000,   0.000,   0.000
10:32:14:684, 124427940138126,    6.930,   56.000, 2600,  23.832, 105.378,  29.272,  21.961,  91.232,  25.342, 62,  0,   1.489,   5.149,   1.430,  45.000,  60.000, 130.000,   0.000,   0.000
10:32:14:795, 124428185200805,    7.041,   39.000, 2500,  20.660, 107.671,  29.909,  18.735,  93.311,  25.920, 60,  0,   1.441,   5.309,   1.475,  45.000,  60.000, 130.000,   0.000,   0.000
10:32:14:920, 124428461307558,    7.166,   31.000, 2500,  16.273, 109.706,  30.474,  14.503,  95.125,  26.424, 60,  0,   1.170,   5.456,   1.515,  45.000,  60.000, 130.000,   0.000,   0.000
10:32:15:029, 124428702041201,    7.275,   48.000, 2300,  18.688, 111.744,  31.040,  16.806,  96.957,  26.933, 62,  0,   1.351,   5.603,   1.556,  45.000,  60.000, 130.000,   0.000,   0.000
10:32:15:154, 124428977898943,    7.400,   53.000, 2100,  19.594, 114.192,  31.720,  17.581,  99.154,  27.543, 59,  0,   1.470,   5.786,   1.607,  45.000,  60.000, 130.000,   0.000,   0.000
10:32:15:298, 124429295908924,    7.544,   64.000, 2000,  16.659, 116.591,  32.386,  14.860, 101.294,  28.137, 59,  0,   1.296,   5.973,   1.659,  45.000,  60.000, 130.000,   0.000,   0.000
10:32:15:410, 124429543256750,    7.656,   22.000, 2000,  11.971, 117.932,  32.759,  10.297, 102.447,  28.458, 58,  0,   0.778,   6.060,   1.683,  45.000,  60.000, 130.000,   0.000,   0.000
10:32:15:554, 124429861185548,    7.800,   32.000, 2200,  12.561, 119.741,  33.261,  10.881, 104.014,  28.893, 58,  0,   0.805,   6.176,   1.716,  45.000,  60.000, 130.000,   0.000,   0.000
10:32:15:697, 124430175822350,    7.942,   36.000, 2200,  13.347, 121.643,  33.790,  11.712, 105.683,  29.356, 59,  0,   0.819,   6.293,   1.748,  45.000,  60.000, 130.000,   0.000,   0.000
10:32:15:807, 124430418732771,    8.052,   41.000, 2200,  16.306, 123.436,  34.288,  14.563, 107.285,  29.801, 58,  0,   1.069,   6.411,   1.781,  45.000,  60.000, 130.000,   0.000,   0.000
10:32:15:916, 124430659348167,    8.161,   40.000, 2100,  16.675, 125.254,  34.793,  14.775, 108.895,  30.249, 59,  0,   1.169,   6.538,   1.816,  45.000,  60.000, 130.000,   0.000,   0.000
10:32:16:041, 124430935417675,    8.286,   39.000, 2100,  14.511, 127.068,  35.297,  12.796, 110.495,  30.693, 60,  0,   1.020,   6.665,   1.852,  45.000,  60.000, 130.000,   0.000,   0.000
10:32:16:151, 124431178235998,    8.396,   59.000, 2000,  17.659, 129.010,  35.836,  15.694, 112.221,  31.172, 59,  0,   1.526,   6.833,   1.898,  45.000,  60.000, 130.000,   0.000,   0.000
10:32:16:274, 124431451246041,    8.520,   39.000, 2000,  13.923, 130.731,  36.314,  12.103, 113.717,  31.588, 59,  0,   1.162,   6.977,   1.938,  45.000,  60.000, 130.000,   0.000,   0.000
10:32:16:384, 124431694295134,    8.630,   26.000, 2100,  10.934, 131.935,  36.649,   9.234, 114.734,  31.870, 57,  0,   0.909,   7.077,   1.966,  45.000,  60.000, 130.000,   0.000,   0.000
10:32:16:491, 124431930447901,    8.737,   26.000, 2200,  11.646, 133.181,  36.995,   9.913, 115.794,  32.165, 58,  0,   1.015,   7.185,   1.996,  45.000,  60.000, 130.000,   0.000,   0.000
10:32:16:601, 124432173286342,    8.847,   26.000, 2300,  12.952, 134.605,  37.390,  11.224, 117.028,  32.508, 59,  0,   1.093,   7.306,   2.029,  45.000,  60.000, 130.000,   0.000,   0.000
10:32:16:740, 124432480320022,    8.986,   26.000, 2400,  13.145, 136.433,  37.898,  11.327, 118.603,  32.945, 59,  0,   1.032,   7.449,   2.069,  45.000,  60.000, 130.000,   0.000,   0.000
10:32:16:879, 124432787100888,    9.125,   56.000, 2200,  18.350, 138.983,  38.606,  16.548, 120.903,  33.584, 59,  0,   1.330,   7.634,   2.121,  45.000,  60.000, 130.000,   0.000,   0.000
10:32:17:004, 124433063108141,    9.250,   38.000, 2200,  14.660, 140.815,  39.115,  12.822, 122.505,  34.029, 58,  0,   1.151,   7.778,   2.161,  45.000,  60.000, 130.000,   0.000,   0.000
10:32:17:113, 124433303915392,    9.359,   29.000, 2300,  12.659, 142.196,  39.499,  10.977, 123.703,  34.362, 59,  0,   0.880,   7.874,   2.187,  45.000,  60.000, 130.000,   0.000,   0.000
10:32:17:223, 124433546804102,    9.469,   32.000, 2300,  14.661, 143.809,  39.947,  12.920, 125.124,  34.757, 58,  0,   1.016,   7.986,   2.218,  45.000,  60.000, 130.000,   0.000,   0.000
10:32:17:331, 124433785105044,    9.577,   27.000, 2300,  12.867, 145.197,  40.333,  11.080, 126.320,  35.089, 59,  0,   1.051,   8.099,   2.250,  45.000,  60.000, 130.000,   0.000,   0.000
10:32:17:439, 124434023655930,    9.685,   23.000, 2400,  12.625, 146.561,  40.711,  10.898, 127.497,  35.416, 60,  0,   0.881,   8.194,   2.276,  45.000,  60.000, 130.000,   0.000,   0.000
10:32:17:550, 124434268668439,    9.796,   31.000, 2400,  15.236, 148.252,  41.181,  13.418, 128.986,  35.829, 59,  0,   1.203,   8.328,   2.313,  45.000,  60.000, 130.000,   0.000,   0.000
10:32:17:658, 124434507160737,    9.904,   40.000, 2300,  17.249, 150.115,  41.699,  15.310, 130.640,  36.289, 59,  0,   1.450,   8.484,   2.357,  45.000,  60.000, 130.000,   0.000,   0.000
10:32:17:768, 124434750135740,   10.014,   29.000, 2300,  14.910, 151.756,  42.154,  13.045, 132.075,  36.688, 58,  0,   1.182,   8.615,   2.393,  45.000,  60.000, 130.000,   0.000,   0.000
10:32:17:908, 124435059264970,   10.154,   27.000, 2400,  11.901, 153.422,  42.617,  10.145, 133.496,  37.082, 58,  0,   1.007,   8.755,   2.432,  45.000,  60.000, 130.000,   0.000,   0.000
10:32:18:018, 124435302160332,   10.264,   33.000, 2400,  16.636, 155.252,  43.126,  14.816, 135.125,  37.535, 59,  0,   1.129,   8.880,   2.467,  45.000,  60.000, 130.000,   0.000,   0.000
10:32:18:126, 124435540600872,   10.372,   36.000, 2300,  16.542, 157.038,  43.622,  14.700, 136.713,  37.976, 59,  0,   1.240,   9.014,   2.504,  45.000,  60.000, 130.000,   0.000,   0.000
10:32:18:236, 124435783369478,   10.482,   28.000, 2300,  13.467, 158.519,  44.033,  11.638, 137.992,  38.331, 58,  0,   1.144,   9.139,   2.539,  45.000,  60.000, 130.000,   0.000,   0.000
10:32:18:346, 124436026245401,   10.592,   26.000, 2400,  13.287, 159.981,  44.439,  11.460, 139.253,  38.681, 59,  0,   1.032,   9.253,   2.570,  45.000,  60.000, 130.000,   0.000,   0.000
10:32:18:458, 124436273694966,   10.704,   30.000, 1800,  16.324, 161.810,  44.947,   9.802, 140.352,  38.987, 59,  0,   1.133,   9.380,   2.606,  45.000,  60.000, 130.000,   0.000,   0.000
10:32:18:565, 124436509884398,   10.811,   36.000, 1800,  15.192, 163.435,  45.399,  10.246, 141.448,  39.291, 57,  0,   1.220,   9.510,   2.642,  45.000,  60.000, 130.000,   0.000,   0.000
10:32:18:688, 124436781398718,   10.934,   51.000, 1800,  13.064, 165.042,  45.845,  11.073, 142.809,  39.669, 58,  0,   1.359,   9.677,   2.688,  45.000,  60.000, 130.000,   0.000,   0.000
10:32:18:796, 124437019895966,   11.042,   43.000, 1800,  13.343, 166.483,  46.245,  11.513, 144.053,  40.015, 57,  0,   1.165,   9.803,   2.723,  45.000,  60.000, 130.000,   0.000,   0.000
10:32:18:935, 124437326781590,   11.181,   46.000, 1900,  13.381, 168.343,  46.762,  11.532, 145.655,  40.460, 58,  0,   1.230,   9.974,   2.771,  45.000,  60.000, 130.000,   0.000,   0.000
10:32:19:059, 124437600582452,   11.305,   58.000, 1900,  15.237, 170.232,  47.287,  13.362, 147.312,  40.920, 60,  0,   1.513,  10.162,   2.823,  45.000,  60.000, 130.000,   0.000,   0.000
10:32:19:197, 124437905263602,   11.443,   56.000, 2000,  16.620, 172.525,  47.924,  14.539, 149.319,  41.477, 58,  0,   1.497,  10.368,   2.880,  45.000,  60.000, 130.000,   0.000,   0.000
10:32:19:305, 124438144032334,   11.551,   32.000, 2100,  12.806, 173.910,  48.308,  10.938, 150.502,  41.806, 58,  0,   1.133,  10.491,   2.914,  45.000,  60.000, 130.000,   0.000,   0.000
10:32:19:412, 124438380303846,   11.658,   24.000, 2200,  11.039, 175.092,  48.637,   9.243, 151.491,  42.081, 58,  0,   0.951,  10.593,   2.942,  45.000,  60.000, 130.000,   0.000,   0.000
10:32:19:539, 124438660778280,   11.785,   31.000, 2200,  13.225, 176.771,  49.103,  11.243, 152.919,  42.477, 58,  0,   1.194,  10.744,   2.985,  45.000,  60.000, 130.000,   0.000,   0.000
10:32:19:648, 124438901438491,   11.894,   21.000, 2400,  11.029, 177.974,  49.437,   9.200, 153.921,  42.756, 58,  0,   0.972,  10.850,   3.014,  45.000,  60.000, 130.000,   0.000,   0.000
10:32:19:759, 124439146627640,   12.005,   18.000, 2500,  10.760, 179.168,  49.769,   8.907, 154.911,  43.031, 58,  0,   0.898,  10.950,   3.042,  45.000,  60.000, 130.000,   0.000,   0.000
10:32:19:868, 124439387227655,   12.114,   21.000, 2800,  14.274, 180.724,  50.201,  12.382, 156.260,  43.405, 60,  0,   1.042,  11.064,   3.073,  45.000,  60.000, 130.000,   0.000,   0.000
10:32:19:991, 124439658773396,   12.237,   20.000, 2800,  14.405, 182.495,  50.693,  12.591, 157.808,  43.836, 60,  0,   0.927,  11.178,   3.105,  45.000,  60.000, 130.000,   0.000,   0.000
10:32:20:101, 124439901588294,   12.347,   17.000, 2900,  13.198, 183.947,  51.096,  11.491, 159.072,  44.187, 59,  0,   0.925,  11.279,   3.133,  45.000,  60.000, 130.000,   0.000,   0.000
10:32:20:225, 124440175457164,   12.471,   24.000, 2800,  17.218, 186.082,  51.690,  15.350, 160.976,  44.716, 60,  0,   0.971,  11.400,   3.167,  45.000,  60.000, 130.000,   0.000,   0.000
10:32:20:348, 124440447066341,   12.594,   21.000, 2800,  14.312, 187.843,  52.179,  12.527, 162.517,  45.144, 61,  0,   0.993,  11.522,   3.201,  45.000,  60.000, 130.000,   0.000,   0.000
10:32:20:473, 124440723005306,   12.719,   27.000, 2700,  17.581, 190.040,  52.789,  15.798, 164.491,  45.692, 60,  0,   1.159,  11.667,   3.241,  45.000,  60.000, 130.000,   0.000,   0.000
10:32:20:598, 124440998901504,   12.844,   32.000, 2600,  17.766, 192.260,  53.406,  15.938, 166.483,  46.245, 61,  0,   1.143,  11.810,   3.280,  45.000,  60.000, 130.000,   0.000,   0.000
10:32:20:707, 124441239649258,   12.953,   30.000, 2500,  16.848, 194.097,  53.916,  14.841, 168.101,  46.695, 61,  0,   1.131,  11.933,   3.315,  45.000,  60.000, 130.000,   0.000,   0.000
10:32:20:815, 124441478108620,   13.061,   35.000, 2400,  17.235, 195.958,  54.433,  15.252, 169.748,  47.152, 60,  0,   1.209,  12.064,   3.351,  45.000,  60.000, 130.000,   0.000,   0.000
10:32:20:939, 124441751873033,   13.185,   44.000, 2300,  18.305, 198.228,  55.063,  16.276, 171.766,  47.713, 60,  0,   1.429,  12.241,   3.400,  45.000,  60.000, 130.000,   0.000,   0.000
10:32:21:076, 124442054357700,   13.322,   47.000, 2200,  16.619, 200.505,  55.696,  14.602, 173.766,  48.268, 60,  0,   1.461,  12.441,   3.456,  45.000,  60.000, 130.000,   0.000,   0.000
10:32:21:183, 124442290751270,   13.429,   41.000, 2100,  17.233, 202.350,  56.208,  15.390, 175.414,  48.726, 59,  0,   1.266,  12.576,   3.493,  45.000,  60.000, 130.000,   0.000,   0.000
10:32:21:339, 124442634282680,   13.585,   45.000, 2100,  14.723, 204.640,  56.845,  12.909, 177.422,  49.284, 59,  0,   1.151,  12.756,   3.543,  45.000,  60.000, 130.000,   0.000,   0.000
10:32:21:505, 124443000840899,   13.751,   43.000, 2100,  14.348, 207.022,  57.506,  12.511, 179.499,  49.861, 59,  0,   1.354,  12.980,   3.606,  45.000,  60.000, 130.000,   0.000,   0.000
10:32:21:608, 124443228149258,   13.854,   23.000, 2200,  10.937, 208.148,  57.819,   9.229, 180.450,  50.125, 58,  0,   0.957,  13.079,   3.633,  45.000,  60.000, 130.000,   0.000,   0.000
10:32:21:713, 124443459970954,   13.959,   30.000, 2300,  13.606, 209.577,  58.216,  11.914, 181.700,  50.472, 58,  0,   0.895,  13.173,   3.659,  45.000,  60.000, 130.000,   0.000,   0.000
10:32:21:817, 124443689711846,   14.063,   25.000, 2400,  12.790, 210.908,  58.585,  11.040, 182.849,  50.791, 58,  0,   0.903,  13.267,   3.685,  45.000,  60.000, 130.000,   0.000,   0.000
10:32:21:921, 124443919332192,   14.167,   10.000, 2600,   8.162, 211.756,  58.821,   6.539, 183.529,  50.980, 58,  0,   0.656,  13.335,   3.704,  45.000,  60.000, 130.000,   0.000,   0.000
10:32:22:025, 124444148949822,   14.271,   10.000, 2800,   9.079, 212.701,  59.083,   7.387, 184.297,  51.194, 59,  0,   0.629,  13.400,   3.722,  45.000,  60.000, 130.000,   0.000,   0.000
10:32:22:131, 124444382978056,   14.377,   16.000, 2900,  12.307, 214.005,  59.446,  10.601, 185.421,  51.506, 60,  0,   0.988,  13.505,   3.751,  45.000,  60.000, 130.000,   0.000,   0.000
10:32:22:234, 124444610426370,   14.480,   10.000, 3000,  10.544, 215.091,  59.748,   8.932, 186.341,  51.761, 60,  0,   0.661,  13.573,   3.770,  45.000,  60.000, 130.000,   0.000,   0.000
10:32:22:339, 124444842309544,   14.585,   11.000, 3100,  11.943, 216.345,  60.096,  10.349, 187.428,  52.063, 63,  0,   0.647,  13.641,   3.789,  45.000,  60.000, 130.000,   0.000,   0.000
10:32:22:450, 124445087354406,   14.696,    9.000, 3300,  11.008, 217.567,  60.435,   9.433, 188.475,  52.354, 64,  0,   0.596,  13.707,   3.808,  45.000,  60.000, 130.000,   0.000,   0.000
10:32:22:557, 124445323618498,   14.803,    9.000, 3400,  12.012, 218.852,  60.792,  10.430, 189.591,  52.664, 65,  0,   0.591,  13.770,   3.825,  45.000,  60.000, 130.000,   0.000,   0.000
10:32:22:666, 124445564190202,   14.912,   12.000, 3400,  16.609, 220.662,  61.295,  14.733, 191.196,  53.110, 67,  0,   0.718,  13.849,   3.847,  45.000,  60.000, 130.000,   0.000,   0.000
10:32:22:770, 124445793893114,   15.016,   12.000, 3300,  15.660, 222.291,  61.748,  13.772, 192.629,  53.508, 66,  0,   0.779,  13.930,   3.869,  45.000,  60.000, 130.000,   0.000,   0.000
10:32:22:878, 124446032340214,   15.124,   23.000, 3100,  21.138, 224.574,  62.382,  19.107, 194.692,  54.081, 65,  0,   1.030,  14.041,   3.900,  45.000,  60.000, 130.000,   0.000,   0.000
10:32:22:981, 124446259716733,   15.227,   15.000, 3100,  15.634, 226.184,  62.829,  13.627, 196.095,  54.471, 64,  0,   0.883,  14.132,   3.925,  45.000,  60.000, 130.000,   0.000,   0.000
