System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
11:03:02:449, 128507815541460,    2.672,    9.000, 3400,  13.793,  41.266,  11.463,  12.153,  36.427,  10.119, 65,  0,   0.597,   2.051,   0.570,  45.000,  60.000, 130.000,   0.000,   0.000
11:03:02:573, 128508089276099,    2.796,    8.000, 3500,  14.879,  43.110,  11.975,  13.246,  38.069,  10.575, 67,  0,   0.591,   2.124,   0.590,  45.000,  60.000, 130.000,   0.000,   0.000
11:03:02:715, 128508402906196,    2.938,    8.000, 3500,  14.357,  45.150,  12.542,  12.726,  39.877,  11.077, 65,  0,   0.590,   2.208,   0.613,  45.000,  60.000, 130.000,   0.000,   0.000
11:03:02:842, 128508683389597,    3.065,    9.000, 3500,  13.961,  46.923,  13.034,  12.330,  41.443,  11.512, 64,  0,   0.601,   2.284,   0.635,  45.000,  60.000, 130.000,   0.000,   0.000
11:03:02:969, 128508963753042,    3.192,    9.000, 3600,  13.839,  48.680,  13.522,  12.183,  42.990,  11.942, 66,  0,   0.595,   2.360,   0.656,  45.000,  60.000, 130.000,   0.000,   0.000
11:03:03:079, 128509206627176,    3.302,    8.000, 3600,  14.704,  50.298,  13.972,  13.089,  44.430,  12.342, 66,  0,   0.587,   2.424,   0.673,  45.000,  60.000, 130.000,   0.000,   0.000
11:03:03:221, 128509520127072,    3.444,    9.000, 3600,  14.906,  52.414,  14.559,  13.346,  46.325,  12.868, 67,  0,   0.596,   2.509,   0.697,  45.000,  60.000, 130.000,   0.000,   0.000
11:03:03:332, 128509765284123,    3.555,    9.000, 3600,  15.444,  54.129,  15.036,  13.624,  47.837,  13.288, 66,  0,   0.604,   2.576,   0.716,  45.000,  60.000, 130.000,   0.000,   0.000
11:03:03:459, 128510045702636,    3.682,    9.000, 3600,  14.590,  55.982,  15.550,  12.962,  49.484,  13.745, 67,  0,   0.594,   2.652,   0.737,  45.000,  60.000, 130.000,   0.000,   0.000
11:03:03:585, 128510323907510,    3.808,    9.000, 3600,  14.426,  57.799,  16.055,  12.940,  51.114,  14.198, 66,  0,   0.581,   2.725,   0.757,  45.000,  60.000, 130.000,   0.000,   0.000
11:03:03:697, 128510571156250,    3.920,    8.000, 3600,  14.379,  59.409,  16.503,  12.727,  52.539,  14.594, 66,  0,   0.584,   2.790,   0.775,  45.000,  60.000, 130.000,   0.000,   0.000
11:03:03:807, 128510814102428,    4.030,   10.000, 3600,  15.791,  61.147,  16.985,  14.024,  54.082,  15.023, 67,  0,   0.609,   2.857,   0.794,  45.000,  60.000, 130.000,   0.000,   0.000
11:03:03:931, 128511087870068,    4.154,    8.000, 3600,  14.127,  62.899,  17.472,  12.485,  55.630,  15.453, 66,  0,   0.589,   2.930,   0.814,  45.000,  60.000, 130.000,   0.000,   0.000
11:03:04:054, 128511359495112,    4.277,    8.000, 3700,  14.649,  64.701,  17.972,  13.015,  57.231,  15.898, 67,  0,   0.595,   3.004,   0.834,  45.000,  60.000, 130.000,   0.000,   0.000
11:03:04:179, 128511635395376,    4.402,    9.000, 3600,  16.028,  66.703,  18.529,  14.510,  59.044,  16.401, 69,  0,   0.590,   3.077,   0.855,  45.000,  60.000, 130.000,   0.000,   0.000
11:03:04:307, 128511918031358,    4.530,   11.000, 3500,  18.113,  69.022,  19.173,  16.455,  61.151,  16.986, 68,  0,   0.629,   3.158,   0.877,  45.000,  60.000, 130.000,   0.000,   0.000
11:03:04:419, 128512165308350,    4.642,   12.000, 3400,  17.006,  70.927,  19.702,  15.408,  62.876,  17.466, 65,  0,   0.733,   3.240,   0.900,  45.000,  60.000, 130.000,   0.000,   0.000
11:03:04:562, 128512481090165,    4.785,   19.000, 2500,  17.160,  73.381,  20.384,  10.743,  64.413,  17.892, 60,  0,   0.793,   3.353,   0.931,  45.000,  60.000, 130.000,   0.000,   0.000
11:03:04:673, 128512726123677,    4.896,   30.000, 2400,  17.003,  75.268,  20.908,  13.561,  65.918,  18.310, 59,  0,   0.934,   3.457,   0.960,  45.000,  60.000, 130.000,   0.000,   0.000
11:03:04:783, 128512969014026,    5.006,   20.000, 2500,  11.304,  76.511,  21.253,   9.628,  66.977,  18.605, 61,  0,   0.672,   3.531,   0.981,  45.000,  60.000, 130.000,   0.000,   0.000
11:03:04:893, 128513211960115,    5.116,   18.000, 2600,  10.761,  77.695,  21.582,   8.974,  67.964,  18.879, 61,  0,   0.685,   3.606,   1.002,  45.000,  60.000, 130.000,   0.000,   0.000
11:03:05:017, 128513485680944,    5.240,   14.000, 2800,  10.260,  78.967,  21.935,   8.679,  69.040,  19.178, 58,  0,   0.599,   3.681,   1.022,  45.000,  60.000, 130.000,   0.000,   0.000
11:03:05:143, 128513763970342,    5.366,    8.000, 3000,   8.667,  80.060,  22.239,   6.974,  69.919,  19.422, 59,  0,   0.588,   3.755,   1.043,  45.000,  60.000, 130.000,   0.000,   0.000
11:03:05:271, 128514046432710,    5.494,   20.000, 3200,  19.125,  82.506,  22.918,  17.549,  72.164,  20.046, 63,  0,   0.758,   3.852,   1.070,  45.000,  60.000, 130.000,   0.000,   0.000
11:03:05:383, 128514293738751,    5.606,   25.000, 3000,  20.795,  84.835,  23.565,  19.066,  74.299,  20.639, 61,  0,   0.959,   3.959,   1.100,  45.000,  60.000, 130.000,   0.000,   0.000
11:03:05:494, 128514539802232,    5.717,   51.000, 2700,  25.551,  87.683,  24.356,  23.574,  76.927,  21.368, 65,  0,   1.419,   4.117,   1.144,  45.000,  60.000, 130.000,   0.000,   0.000
11:03:05:622, 128514822476985,    5.846,   69.000, 2300,  24.523,  90.822,  25.228,  22.440,  79.799,  22.166, 61,  0,   1.689,   4.333,   1.204,  45.000,  60.000, 130.000,   0.000,   0.000
11:03:05:761, 128515129582076,    5.985,   83.000, 2000,  20.976,  93.740,  26.039,  18.463,  82.367,  22.880, 60,  0,   1.670,   4.566,   1.268,  45.000,  60.000, 130.000,   0.000,   0.000
11:03:05:884, 128515401089679,    6.108,   43.000, 2100,  16.695,  95.793,  26.609,  12.898,  83.953,  23.320, 59,  0,   1.224,   4.716,   1.310,  45.000,  60.000, 130.000,   0.000,   0.000
11:03:06:009, 128515677001134,    6.233,   57.000, 2000,  17.067,  97.925,  27.202,  14.990,  85.826,  23.841, 58,  0,   1.415,   4.893,   1.359,  45.000,  60.000, 130.000,   0.000,   0.000
11:03:06:133, 128515950803548,    6.357,   52.000, 2000,  15.694,  99.872,  27.742,  13.783,  87.536,  24.315, 57,  0,   1.218,   5.044,   1.401,  45.000,  60.000, 130.000,   0.000,   0.000
11:03:06:243, 128516193674184,    6.467,   33.000, 2000,  12.730, 101.272,  28.131,  10.987,  88.744,  24.651, 58,  0,   0.997,   5.154,   1.432,  45.000,  60.000, 130.000,   0.000,   0.000
11:03:06:352, 128516434390991,    6.576,   49.000, 2000,  15.098, 102.918,  28.588,  13.189,  90.182,  25.051, 58,  0,   1.252,   5.290,   1.469,  45.000,  60.000, 130.000,   0.000,   0.000
11:03:06:460, 128516672880140,    6.684,   35.000, 2100,  13.058, 104.328,  28.980,  11.230,  91.395,  25.388, 57,  0,   1.056,   5.404,   1.501,  45.000,  60.000, 130.000,   0.000,   0.000
11:03:06:566, 128516906832129,    6.790,   35.000, 2100,  14.357, 105.849,  29.403,  12.479,  92.717,  25.755, 58,  0,   1.220,   5.533,   1.537,  45.000,  60.000, 130.000,   0.000,   0.000
11:03:06:706, 128517215979798,    6.930,   39.000, 2100,  13.932, 107.800,  29.944,  12.083,  94.409,  26.225, 58,  0,   1.117,   5.690,   1.580,  45.000,  60.000, 130.000,   0.000,   0.000
11:03:06:828, 128517485340352,    7.052,   37.000, 2100,  14.435, 109.561,  30.434,  12.508,  95.935,  26.649, 57,  0,   1.388,   5.859,   1.628,  45.000,  60.000, 130.000,   0.000,   0.000
11:03:06:939, 128517730458082,    7.163,   27.000, 2100,  14.263, 111.145,  30.873,  12.463,  97.319,  27.033, 58,  0,   1.000,   5.970,   1.658,  45.000,  60.000, 130.000,   0.000,   0.000
11:03:07:110, 128518107968544,    7.334,   47.000, 2100,  15.671, 113.824,  31.618,  13.840,  99.685,  27.690, 59,  0,   1.224,   6.179,   1.716,  45.000,  60.000, 130.000,   0.000,   0.000
11:03:07:286, 128518496639235,    7.510,   70.000, 2000,  17.049, 116.825,  32.451,  15.152, 102.352,  28.431, 59,  0,   1.376,   6.421,   1.784,  45.000,  60.000, 130.000,   0.000,   0.000
11:03:07:424, 128518801314121,    7.648,   62.000, 1900,  17.436, 119.231,  33.120,  15.474, 104.487,  29.024, 59,  0,   1.561,   6.637,   1.844,  45.000,  60.000, 130.000,   0.000,   0.000
11:03:07:578, 128519141348447,    7.802,   50.000, 1900,  13.870, 121.367,  33.713,  12.054, 106.343,  29.540, 59,  0,   1.106,   6.807,   1.891,  45.000,  60.000, 130.000,   0.000,   0.000
11:03:07:690, 128519388667742,    7.914,   49.000, 1900,  14.795, 123.024,  34.173,  12.712, 107.767,  29.935, 57,  0,   1.262,   6.948,   1.930,  45.000,  60.000, 130.000,   0.000,   0.000
11:03:07:800, 128519631527239,    8.024,   33.000, 2000,  11.404, 124.278,  34.522,   9.585, 108.822,  30.228, 57,  0,   1.099,   7.069,   1.964,  45.000,  60.000, 130.000,   0.000,   0.000
11:03:07:907, 128519867816560,    8.131,   39.000, 2000,  14.188, 125.797,  34.944,  12.313, 110.139,  30.594, 58,  0,   1.174,   7.195,   1.999,  45.000,  60.000, 130.000,   0.000,   0.000
11:03:08:045, 128520172420725,    8.268,   54.000, 2000,  16.213, 128.033,  35.565,  14.023, 112.074,  31.132, 59,  0,   1.446,   7.394,   2.054,  45.000,  60.000, 130.000,   0.000,   0.000
11:03:08:152, 128520408740387,    8.376,   53.000, 1900,  15.073, 129.647,  36.013,  13.006, 113.466,  31.518, 59,  0,   1.527,   7.558,   2.099,  45.000,  60.000, 130.000,   0.000,   0.000
11:03:08:261, 128520649439498,    8.485,   32.000, 2000,  12.282, 130.986,  36.385,  10.398, 114.599,  31.833, 58,  0,   1.094,   7.677,   2.133,  45.000,  60.000, 130.000,   0.000,   0.000
11:03:08:373, 128520896762979,    8.597,   29.000, 2100,  12.696, 132.408,  36.780,  10.854, 115.815,  32.171, 58,  0,   1.120,   7.802,   2.167,  45.000,  60.000, 130.000,   0.000,   0.000
11:03:08:517, 128521214824546,    8.741,   26.000, 2200,  11.128, 134.011,  37.225,   9.294, 117.154,  32.543, 56,  0,   0.960,   7.941,   2.206,  45.000,  60.000, 130.000,   0.000,   0.000
11:03:08:626, 128521455428890,    8.850,   24.000, 2300,  12.167, 135.337,  37.594,  10.324, 118.279,  32.855, 57,  0,   0.989,   8.049,   2.236,  45.000,  60.000, 130.000,   0.000,   0.000
11:03:08:735, 128521696089586,    8.959,   21.000, 2400,  11.652, 136.607,  37.946,   9.916, 119.360,  33.155, 57,  0,   0.918,   8.149,   2.263,  45.000,  60.000, 130.000,   0.000,   0.000
11:03:08:846, 128521941117248,    9.070,   23.000, 2500,  14.732, 138.241,  38.400,  12.843, 120.785,  33.551, 60,  0,   1.066,   8.267,   2.296,  45.000,  60.000, 130.000,   0.000,   0.000
11:03:09:018, 128522320802856,    9.241,   37.000, 2400,  16.027, 140.997,  39.166,  14.254, 123.236,  34.232, 61,  0,   0.914,   8.424,   2.340,  45.000,  60.000, 130.000,   0.000,   0.000
11:03:09:145, 128522601315252,    9.369,   27.000, 2400,  14.487, 142.838,  39.677,  12.327, 124.802,  34.667, 58,  0,   0.988,   8.549,   2.375,  45.000,  60.000, 130.000,   0.000,   0.000
11:03:09:255, 128522844099924,    9.478,   25.000, 2500,  14.050, 144.383,  40.106,  12.045, 126.126,  35.035, 59,  0,   1.000,   8.659,   2.405,  45.000,  60.000, 130.000,   0.000,   0.000
11:03:09:411, 128523188530304,    9.634,   34.000, 2400,  15.577, 146.813,  40.781,  13.633, 128.253,  35.626, 59,  0,   1.051,   8.823,   2.451,  45.000,  60.000, 130.000,   0.000,   0.000
11:03:09:523, 128523435868823,    9.747,   27.000, 2400,  14.064, 148.388,  41.219,  12.083, 129.606,  36.002, 58,  0,   0.969,   8.932,   2.481,  45.000,  60.000, 130.000,   0.000,   0.000
11:03:09:633, 128523678867314,    9.857,   25.000, 2400,  13.736, 149.900,  41.639,  11.649, 130.888,  36.358, 59,  0,   0.961,   9.038,   2.510,  45.000,  60.000, 130.000,   0.000,   0.000
11:03:09:759, 128523957059747,    9.983,   28.000, 2000,  15.990, 151.914,  42.198,  12.379, 132.448,  36.791, 58,  0,   1.009,   9.165,   2.546,  45.000,  60.000, 130.000,   0.000,   0.000
11:03:09:869, 128524199890930,   10.093,   23.000, 2000,  16.085, 153.683,  42.690,   9.046, 133.443,  37.067, 59,  0,   0.853,   9.259,   2.572,  45.000,  60.000, 130.000,   0.000,   0.000
11:03:09:977, 128524438361196,   10.201,   38.000, 2000,  14.325, 155.231,  43.120,  11.838, 134.721,  37.423, 58,  0,   1.119,   9.379,   2.605,  45.000,  60.000, 130.000,   0.000,   0.000
11:03:10:103, 128524716494318,   10.326,   40.000, 2000,  13.889, 156.980,  43.606,  12.064, 136.241,  37.845, 57,  0,   1.217,   9.533,   2.648,  45.000,  60.000, 130.000,   0.000,   0.000
11:03:10:229, 128524994721319,   10.453,   52.000, 2000,  14.700, 158.832,  44.120,  12.836, 137.858,  38.294, 58,  0,   1.331,   9.700,   2.695,  45.000,  60.000, 130.000,   0.000,   0.000
11:03:10:340, 128525239878950,   10.564,   41.000, 2000,  14.563, 160.449,  44.569,  12.591, 139.256,  38.682, 57,  0,   1.360,   9.851,   2.736,  45.000,  60.000, 130.000,   0.000,   0.000
11:03:10:462, 128525509156382,   10.685,   63.000, 2200,  16.139, 162.418,  45.116,  14.201, 140.988,  39.163, 59,  0,   1.381,  10.020,   2.783,  45.000,  60.000, 130.000,   0.000,   0.000
11:03:10:567, 128525741009907,   10.790,   56.000, 2100,  18.254, 164.334,  45.648,  16.273, 142.697,  39.638, 59,  0,   1.545,  10.182,   2.828,  45.000,  60.000, 130.000,   0.000,   0.000
11:03:10:689, 128526010443787,   10.913,   48.000, 2100,  15.718, 166.252,  46.181,  13.679, 144.366,  40.102, 59,  0,   1.458,  10.360,   2.878,  45.000,  60.000, 130.000,   0.000,   0.000
11:03:10:797, 128526248893592,   11.021,   35.000, 2100,  13.968, 167.761,  46.600,  12.001, 145.662,  40.462, 58,  0,   1.271,  10.497,   2.916,  45.000,  60.000, 130.000,   0.000,   0.000
11:03:10:900, 128526476330142,   11.124,   25.000, 2100,  11.808, 168.977,  46.938,   9.993, 146.692,  40.748, 58,  0,   1.020,  10.602,   2.945,  45.000,  60.000, 130.000,   0.000,   0.000
11:03:11:006, 128526710474638,   11.230,   21.000, 2300,  11.103, 170.155,  47.265,   9.302, 147.678,  41.022, 57,  0,   0.984,  10.707,   2.974,  45.000,  60.000, 130.000,   0.000,   0.000
11:03:11:110, 128526940062486,   11.334,   13.000, 2400,   9.225, 171.114,  47.532,   7.478, 148.456,  41.238, 57,  0,   0.779,  10.788,   2.997,  45.000,  60.000, 130.000,   0.000,   0.000
11:03:11:215, 128527171280288,   11.438,   18.000, 2800,  12.879, 172.462,  47.906,  10.983, 149.606,  41.557, 58,  0,   0.902,  10.882,   3.023,  45.000,  60.000, 130.000,   0.000,   0.000
11:03:11:324, 128527411958152,   11.547,   13.000, 2900,  11.968, 173.767,  48.269,  10.161, 150.713,  41.865, 60,  0,   0.792,  10.968,   3.047,  45.000,  60.000, 130.000,   0.000,   0.000
11:03:11:430, 128527647186432,   11.654,   11.000, 3000,  11.428, 174.984,  48.607,   9.745, 151.751,  42.153, 61,  0,   0.723,  11.045,   3.068,  45.000,  60.000, 130.000,   0.000,   0.000
11:03:11:533, 128527874590873,   11.757,   39.000, 2800,  22.911, 177.344,  49.262,  21.091, 153.924,  42.757, 61,  0,   1.379,  11.187,   3.108,  45.000,  60.000, 130.000,   0.000,   0.000
11:03:11:636, 128528102077230,   11.860,   17.000, 2800,  12.634, 178.646,  49.624,  10.800, 155.036,  43.066, 58,  0,   0.883,  11.278,   3.133,  45.000,  60.000, 130.000,   0.000,   0.000
11:03:11:739, 128528329353158,   11.963,   13.000, 2900,  11.830, 179.863,  49.962,  10.122, 156.078,  43.355, 59,  0,   0.763,  11.357,   3.155,  45.000,  60.000, 130.000,   0.000,   0.000
11:03:11:847, 128528567944246,   12.071,   12.000, 3000,  12.462, 181.210,  50.336,  10.671, 157.231,  43.675, 60,  0,   0.767,  11.440,   3.178,  45.000,  60.000, 130.000,   0.000,   0.000
11:03:11:953, 128528801942342,   12.177,   11.000, 3100,  11.917, 182.473,  50.687,  10.215, 158.314,  43.976, 61,  0,   0.723,  11.516,   3.199,  45.000,  60.000, 130.000,   0.000,   0.000
11:03:12:057, 128529031649158,   12.281,    9.000, 3200,  12.140, 183.736,  51.038,  10.508, 159.407,  44.280, 61,  0,   0.648,  11.584,   3.218,  45.000,  60.000, 130.000,   0.000,   0.000
11:03:12:161, 128529261248978,   12.385,    9.000, 3300,  11.899, 184.973,  51.381,  10.266, 160.474,  44.576, 62,  0,   0.633,  11.650,   3.236,  45.000,  60.000, 130.000,   0.000,   0.000
11:03:12:268, 128529497513212,   12.492,    9.000, 3400,  12.981, 186.362,  51.767,  11.354, 161.689,  44.914, 59,  0,   0.633,  11.718,   3.255,  45.000,  60.000, 130.000,   0.000,   0.000
11:03:12:371, 128529724810946,   12.595,   24.000, 3100,  24.267, 188.860,  52.461,  22.536, 164.009,  45.558, 65,  0,   1.076,  11.828,   3.286,  45.000,  60.000, 130.000,   0.000,   0.000
11:03:12:473, 128529950035450,   12.697,   25.000, 2900,  20.493, 190.951,  53.042,  18.557, 165.902,  46.084, 61,  0,   1.166,  11.947,   3.319,  45.000,  60.000, 130.000,   0.000,   0.000
11:03:12:581, 128530188495750,   12.805,   38.000, 2700,  21.541, 193.277,  53.688,  19.605, 168.020,  46.672, 62,  0,   1.434,  12.102,   3.362,  45.000,  60.000, 130.000,   0.000,   0.000
11:03:12:686, 128530420484170,   12.910,   29.000, 2600,  17.505, 195.116,  54.199,  15.592, 169.658,  47.127, 60,  0,   1.223,  12.231,   3.397,  45.000,  60.000, 130.000,   0.000,   0.000
11:03:12:794, 128530658820356,   13.018,   66.000, 2300,  22.437, 197.538,  54.872,  20.445, 171.865,  47.740, 61,  0,   1.836,  12.429,   3.452,  45.000,  60.000, 130.000,   0.000,   0.000
11:03:12:908, 128530910484277,   13.132,   64.000, 2200,  19.591, 199.771,  55.492,  17.587, 173.869,  48.297, 60,  0,   1.698,  12.622,   3.506,  45.000,  60.000, 130.000,   0.000,   0.000
11:03:13:012, 128531140158598,   13.236,   58.000, 2100,  17.560, 201.598,  55.999,  15.461, 175.477,  48.744, 60,  0,   1.598,  12.789,   3.552,  45.000,  60.000, 130.000,   0.000,   0.000
11:03:13:115, 128531367655713,   13.339,   43.000, 2000,  15.266, 203.171,  56.436,  13.141, 176.831,  49.120, 59,  0,   1.458,  12.939,   3.594,  45.000,  60.000, 130.000,   0.000,   0.000
11:03:13:248, 128531661259872,   13.472,   53.000, 2000,  15.950, 205.292,  57.025,  13.950, 178.686,  49.635, 58,  0,   1.484,  13.136,   3.649,  45.000,  60.000, 130.000,   0.000,   0.000
11:03:13:357, 128531902030188,   13.581,   26.000, 2100,  10.981, 206.489,  57.358,   9.016, 179.669,  49.908, 57,  0,   1.008,  13.246,   3.679,  45.000,  60.000, 130.000,   0.000,   0.000
11:03:13:462, 128532133923020,   13.686,   32.000, 2100,  13.458, 207.902,  57.751,  11.570, 180.885,  50.246, 58,  0,   1.113,  13.363,   3.712,  45.000,  60.000, 130.000,   0.000,   0.000
11:03:13:569, 128532370055246,   13.793,   57.000, 2100,  16.798, 209.699,  58.250,  14.860, 182.474,  50.687, 60,  0,   1.538,  13.527,   3.758,  45.000,  60.000, 130.000,   0.000,   0.000
11:03:13:672, 128532597490220,   13.896,   47.000, 2100,  15.480, 211.293,  58.693,  13.667, 183.882,  51.078, 58,  0,   1.323,  13.664,   3.795,  45.000,  60.000, 130.000,   0.000,   0.000
11:03:13:778, 128532831528449,   14.002,   35.000, 2100,  13.362, 212.710,  59.086,  11.561, 185.107,  51.419, 59,  0,   1.179,  13.788,   3.830,  45.000,  60.000, 130.000,   0.000,   0.000
11:03:13:884, 128533065593234,   14.108,   34.000, 2200,  13.247, 214.114,  59.476,  11.394, 186.315,  51.754, 58,  0,   1.219,  13.918,   3.866,  45.000,  60.000, 130.000,   0.000,   0.000
11:03:13:994, 128533308404680,   14.218,   39.000, 2200,  15.049, 215.769,  59.936,  13.160, 187.762,  52.156, 59,  0,   1.282,  14.059,   3.905,  45.000,  60.000, 130.000,   0.000,   0.000
11:03:14:098, 128533538060604,   14.322,   38.000, 2200,  15.001, 217.329,  60.369,  13.234, 189.139,  52.538, 60,  0,   1.209,  14.184,   3.940,  45.000,  60.000, 130.000,   0.000,   0.000
11:03:14:201, 128533765520836,   14.425,   22.000, 2200,  11.286, 218.492,  60.692,   9.521, 190.119,  52.811, 58,  0,   0.952,  14.282,   3.967,  45.000,  60.000, 130.000,   0.000,   0.000
11:03:14:306, 128533996342482,   14.529,   34.000, 2300,  14.724, 220.031,  61.120,  12.869, 191.465,  53.185, 58,  0,   1.094,  14.397,   3.999,  45.000,  60.000, 130.000,   0.000,   0.000
11:03:14:409, 128534223689110,   14.632,   40.000, 2200,  15.893, 221.667,  61.574,  14.049, 192.911,  53.586, 58,  0,   1.230,  14.523,   4.034,  45.000,  60.000, 130.000,   0.000,   0.000
11:03:14:521, 128534472318482,   14.745,   38.000, 2200,  16.437, 223.518,  62.088,  14.524, 194.547,  54.041, 58,  0,   1.399,  14.681,   4.078,  45.000,  60.000, 130.000,   0.000,   0.000
11:03:14:658, 128534774831383,   14.882,   48.000, 2100,  15.906, 225.697,  62.694,  14.023, 196.468,  54.574, 59,  0,   1.241,  14.851,   4.125,  45.000,  60.000, 130.000,   0.000,   0.000
11:03:14:772, 128535026607996,   14.996,   49.000, 1700,  16.431, 227.571,  63.214,  13.324, 197.987,  54.996, 59,  0,   1.333,  15.003,   4.167,  45.000,  60.000, 130.000,   0.000,   0.000
