System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
10:41:05:062, 125599018446438,    1.251,    1.000, 4000,   6.821,  18.111,   5.031,   5.247,  15.963,   4.434, 57,  0,   0.781,   1.126,   0.313,  45.000,  60.000, 130.000,   0.000,   0.000
10:41:05:172, 125599260697033,    1.361,    2.000, 3900,   7.358,  18.918,   5.255,   5.709,  16.589,   4.608, 62,  0,   0.855,   1.220,   0.339,  45.000,  60.000, 130.000,   0.000,   0.000
10:41:05:280, 125599498944252,    1.468,    1.000, 3900,   7.891,  19.770,   5.492,   6.278,  17.266,   4.796, 57,  0,   0.717,   1.297,   0.360,  45.000,  60.000, 130.000,   0.000,   0.000
10:41:05:387, 125599736571708,    1.576,    1.000, 3900,   6.005,  20.416,   5.671,   4.342,  17.734,   4.926, 57,  0,   0.873,   1.391,   0.386,  45.000,  60.000, 130.000,   0.000,   0.000
10:41:05:498, 125599980026490,    1.686,    9.000, 3900,  20.737,  22.703,   6.306,  19.014,  19.830,   5.508, 78,  0,   0.836,   1.483,   0.412,  45.000,  60.000, 130.000,   0.000,   0.000
10:41:05:624, 125600259450586,    1.813,    3.000, 3900,  10.735,  24.061,   6.684,   9.052,  20.976,   5.827, 58,  0,   0.773,   1.581,   0.439,  45.000,  60.000, 130.000,   0.000,   0.000
10:41:05:734, 125600501573739,    1.923,    0.000, 3900,   3.941,  24.493,   6.804,   2.374,  21.236,   5.899, 57,  0,   0.749,   1.663,   0.462,  45.000,  60.000, 130.000,   0.000,   0.000
10:41:05:843, 125600741836940,    2.031,    0.000, 4000,   4.813,  25.017,   6.949,   3.233,  21.588,   5.997, 57,  0,   0.740,   1.744,   0.484,  45.000,  60.000, 130.000,   0.000,   0.000
10:41:05:952, 125600982183129,    2.140,    0.000, 3900,   4.289,  25.484,   7.079,   2.722,  21.884,   6.079, 56,  0,   0.736,   1.824,   0.507,  45.000,  60.000, 130.000,   0.000,   0.000
10:41:06:063, 125601227600132,    2.251,    0.000, 4000,   4.116,  25.942,   7.206,   2.518,  22.164,   6.157, 56,  0,   0.752,   1.908,   0.530,  45.000,  60.000, 130.000,   0.000,   0.000
10:41:06:173, 125601471616762,    2.362,    0.000, 4000,   4.639,  26.454,   7.348,   3.090,  22.506,   6.252, 56,  0,   0.737,   1.989,   0.553,  45.000,  60.000, 130.000,   0.000,   0.000
10:41:06:282, 125601710692316,    2.470,    0.000, 4000,   4.884,  26.983,   7.495,   3.293,  22.862,   6.351, 56,  0,   0.753,   2.071,   0.575,  45.000,  60.000, 130.000,   0.000,   0.000
10:41:06:391, 125601952197815,    2.579,    0.000, 3900,   4.079,  27.429,   7.619,   2.453,  23.130,   6.425, 56,  0,   0.788,   2.157,   0.599,  45.000,  60.000, 130.000,   0.000,   0.000
10:41:06:501, 125602195509028,    2.690,    3.000, 3900,   9.987,  28.530,   7.925,   8.354,  24.051,   6.681, 56,  0,   0.795,   2.244,   0.623,  45.000,  60.000, 130.000,   0.000,   0.000
10:41:06:610, 125602436578864,    2.799,    1.000, 4000,   4.516,  29.023,   8.062,   2.916,  24.370,   6.769, 56,  0,   0.799,   2.332,   0.648,  45.000,  60.000, 130.000,   0.000,   0.000
10:41:06:721, 125602681121696,    2.910,    0.000, 4000,   3.655,  29.427,   8.174,   2.077,  24.599,   6.833, 56,  0,   0.758,   2.416,   0.671,  45.000,  60.000, 130.000,   0.000,   0.000
10:41:06:830, 125602921743995,    3.019,    0.000, 4000,   3.382,  29.796,   8.277,   1.837,  24.800,   6.889, 56,  0,   0.729,   2.495,   0.693,  45.000,  60.000, 130.000,   0.000,   0.000
10:41:06:941, 125603166008024,    3.129,    3.000, 4000,   8.819,  30.772,   8.548,   7.209,  25.597,   7.110, 56,  0,   0.735,   2.576,   0.716,  45.000,  60.000, 130.000,   0.000,   0.000
10:41:07:068, 125603446880888,    3.256,    0.000, 4000,   5.681,  31.494,   8.748,   4.100,  26.119,   7.255, 56,  0,   0.746,   2.671,   0.742,  45.000,  60.000, 130.000,   0.000,   0.000
10:41:07:179, 125603692775018,    3.368,    0.000, 4000,   3.909,  31.930,   8.869,   2.350,  26.380,   7.328, 56,  0,   0.760,   2.756,   0.766,  45.000,  60.000, 130.000,   0.000,   0.000
10:41:07:290, 125603937296594,    3.479,    0.000, 4000,   3.974,  32.370,   8.992,   2.386,  26.645,   7.401, 56,  0,   0.770,   2.841,   0.789,  45.000,  60.000, 130.000,   0.000,   0.000
10:41:07:401, 125604181928568,    3.589,    0.000, 3900,   3.838,  32.795,   9.110,   2.227,  26.891,   7.470, 56,  0,   0.772,   2.927,   0.813,  45.000,  60.000, 130.000,   0.000,   0.000
10:41:07:511, 125604426322708,    3.700,    1.000, 3900,   4.825,  33.329,   9.258,   3.109,  27.236,   7.565, 56,  0,   0.750,   3.010,   0.836,  45.000,  60.000, 130.000,   0.000,   0.000
10:41:07:620, 125604665838059,    3.808,    0.000, 3800,  11.244,  34.549,   9.597,   4.426,  27.716,   7.699, 60,  0,   0.564,   3.071,   0.853,  45.000,  60.000, 130.000,   0.000,   0.000
10:41:07:728, 125604904794740,    3.917,    0.000, 4000,  10.956,  35.734,   9.926,   4.104,  28.160,   7.822, 61,  0,   0.564,   3.132,   0.870,  45.000,  60.000, 130.000,   0.000,   0.000
10:41:07:837, 125605145972522,    4.026,    0.000, 4000,  10.641,  36.897,  10.249,   3.700,  28.564,   7.934, 61,  0,   0.564,   3.194,   0.887,  45.000,  60.000, 130.000,   0.000,   0.000
10:41:07:946, 125605385720786,    4.135,    0.000, 4000,  11.157,  38.108,  10.586,   4.345,  29.036,   8.066, 61,  0,   0.563,   3.255,   0.904,  45.000,  60.000, 130.000,   0.000,   0.000
10:41:08:055, 125605626586699,    4.244,    0.000, 3900,  11.088,  39.318,  10.922,   4.239,  29.498,   8.194, 61,  0,   0.565,   3.316,   0.921,  45.000,  60.000, 130.000,   0.000,   0.000
10:41:08:164, 125605866406480,    4.352,    0.000, 4000,  11.765,  40.596,  11.277,   4.784,  30.018,   8.338, 61,  0,   0.578,   3.379,   0.939,  45.000,  60.000, 130.000,   0.000,   0.000
10:41:08:272, 125606105561660,    4.461,    1.000, 3900,  11.438,  41.834,  11.621,   5.402,  30.603,   8.501, 60,  0,   0.579,   3.442,   0.956,  45.000,  60.000, 130.000,   0.000,   0.000
10:41:08:381, 125606346563750,    4.570,    0.000, 3900,   8.449,  42.757,  11.877,   4.480,  31.092,   8.637, 58,  0,   0.568,   3.504,   0.973,  45.000,  60.000, 130.000,   0.000,   0.000
10:41:08:491, 125606589635497,    4.680,    1.000, 3900,   9.620,  43.816,  12.171,   5.605,  31.709,   8.808, 58,  0,   0.567,   3.566,   0.991,  45.000,  60.000, 130.000,   0.000,   0.000
10:41:08:600, 125606829157084,    4.788,    3.000, 3900,  11.223,  45.033,  12.509,   7.265,  32.497,   9.027, 65,  0,   0.621,   3.633,   1.009,  45.000,  60.000, 130.000,   0.000,   0.000
10:41:08:727, 125607111112766,    4.916,   14.000, 3900,  33.273,  49.282,  13.689,  28.636,  36.154,  10.043, 71,  0,   0.979,   3.759,   1.044,  45.000,  60.000, 130.000,   0.000,   0.000
10:41:08:853, 125607389498802,    5.042,   11.000, 3900,  28.324,  52.853,  14.681,  24.483,  39.241,  10.900, 78,  0,   0.882,   3.870,   1.075,  45.000,  60.000, 130.000,   0.000,   0.000
10:41:08:963, 125607632457756,    5.152,   18.000, 3900,  33.012,  56.486,  15.690,  31.265,  42.681,  11.856, 76,  0,   1.178,   3.999,   1.111,  45.000,  60.000, 130.000,   0.000,   0.000
10:41:09:075, 125607879653515,    5.264,   23.000, 3900,  42.449,  61.238,  17.011,  39.846,  47.142,  13.095, 81,  0,   1.317,   4.147,   1.152,  45.000,  60.000, 130.000,   0.000,   0.000
10:41:09:185, 125608122517056,    5.374,   21.000, 3900,  39.039,  65.532,  18.203,  37.087,  51.221,  14.228, 76,  0,   1.154,   4.274,   1.187,  45.000,  60.000, 130.000,   0.000,   0.000
10:41:09:297, 125608368674732,    5.485,    2.000, 4000,   8.484,  66.478,  18.466,   6.897,  51.990,  14.442, 60,  0,   0.656,   4.347,   1.207,  45.000,  60.000, 130.000,   0.000,   0.000
10:41:09:406, 125608609576056,    5.595,    0.000, 3900,   3.297,  66.837,  18.566,   1.745,  52.180,  14.495, 57,  0,   0.735,   4.427,   1.230,  45.000,  60.000, 130.000,   0.000,   0.000
10:41:09:515, 125608850594348,    5.704,   10.000, 3900,  21.351,  69.168,  19.213,  19.887,  54.351,  15.098, 75,  0,   0.943,   4.530,   1.258,  45.000,  60.000, 130.000,   0.000,   0.000
10:41:09:642, 125609130950819,    5.831,   35.000, 3900,  48.742,  75.357,  20.932,  46.876,  60.303,  16.751, 75,  0,   1.621,   4.736,   1.315,  45.000,  60.000, 130.000,   0.000,   0.000
10:41:09:752, 125609373947324,    5.941,   41.000, 3900,  56.134,  81.535,  22.649,  54.085,  66.255,  18.404, 84,  0,   1.618,   4.914,   1.365,  45.000,  60.000, 130.000,   0.000,   0.000
10:41:09:863, 125609618972036,    6.052,   25.000, 3900,  44.040,  86.422,  24.006,  42.063,  70.923,  19.701, 84,  0,   1.129,   5.039,   1.400,  45.000,  60.000, 130.000,   0.000,   0.000
10:41:09:975, 125609866242569,    6.164,   21.000, 3900,  38.025,  90.680,  25.189,  36.325,  74.991,  20.831, 82,  0,   0.864,   5.136,   1.427,  45.000,  60.000, 130.000,   0.000,   0.000
10:41:10:087, 125610113532098,    6.276,   22.000, 3400,  31.867,  94.249,  26.180,  29.967,  78.347,  21.763, 75,  0,   0.912,   5.238,   1.455,  45.000,  60.000, 130.000,   0.000,   0.000
10:41:10:199, 125610360773634,    6.388,   30.000, 3100,  25.676,  97.124,  26.979,  23.829,  81.016,  22.504, 71,  0,   1.296,   5.383,   1.495,  45.000,  60.000, 130.000,   0.000,   0.000
10:41:10:324, 125610636833792,    6.513,   45.000, 2700,  25.524, 100.315,  27.865,  23.284,  83.927,  23.313, 68,  0,   1.785,   5.606,   1.557,  45.000,  60.000, 130.000,   0.000,   0.000
10:41:10:449, 125610912884086,    6.638,   21.000, 2600,  14.592, 102.140,  28.372,  12.766,  85.523,  23.756, 63,  0,   1.182,   5.754,   1.598,  45.000,  60.000, 130.000,   0.000,   0.000
10:41:10:557, 125611151276578,    6.746,   13.000, 2700,  11.085, 103.336,  28.705,   9.350,  86.532,  24.037, 63,  0,   0.907,   5.852,   1.626,  45.000,  60.000, 130.000,   0.000,   0.000
10:41:10:666, 125611391883266,    6.855,   14.000, 2800,  12.045, 104.649,  29.069,  10.386,  87.664,  24.351, 62,  0,   0.940,   5.954,   1.654,  45.000,  60.000, 130.000,   0.000,   0.000
10:41:10:804, 125611696630904,    6.993,   39.000, 2600,  21.388, 107.601,  29.889,  19.511,  90.357,  25.099, 64,  0,   1.392,   6.146,   1.707,  45.000,  60.000, 130.000,   0.000,   0.000
10:41:10:959, 125612038914183,    7.148,   26.000, 2500,  16.703, 110.190,  30.608,  14.864,  92.661,  25.739, 62,  0,   1.104,   6.318,   1.755,  45.000,  60.000, 130.000,   0.000,   0.000
10:41:11:131, 125612418617232,    7.320,   29.000, 2500,  13.585, 112.526,  31.257,  11.790,  94.688,  26.302, 58,  0,   1.023,   6.494,   1.804,  45.000,  60.000, 130.000,   0.000,   0.000
10:41:11:242, 125612662492587,    7.430,    4.000, 2800,   6.052, 113.195,  31.443,   4.373,  95.171,  26.437, 57,  0,   0.859,   6.588,   1.830,  45.000,  60.000, 130.000,   0.000,   0.000
10:41:11:349, 125612899879174,    7.538,   14.000, 2900,  11.183, 114.397,  31.777,   9.375,  96.179,  26.716, 58,  0,   1.116,   6.708,   1.863,  45.000,  60.000, 130.000,   0.000,   0.000
10:41:11:458, 125613140294836,    7.647,   14.000, 2900,  11.758, 115.677,  32.133,  10.083,  97.277,  27.021, 58,  0,   0.931,   6.810,   1.892,  45.000,  60.000, 130.000,   0.000,   0.000
10:41:11:568, 125613382618034,    7.756,   23.000, 2900,  17.199, 117.565,  32.657,  15.297,  98.956,  27.488, 59,  0,   1.237,   6.945,   1.929,  45.000,  60.000, 130.000,   0.000,   0.000
10:41:11:676, 125613621884628,    7.865,   18.000, 2900,  14.512, 119.138,  33.094,  12.824, 100.346,  27.874, 59,  0,   1.023,   7.056,   1.960,  45.000,  60.000, 130.000,   0.000,   0.000
10:41:11:784, 125613859537534,    7.972,   12.000, 3000,  11.809, 120.409,  33.447,   9.853, 101.406,  28.168, 60,  0,   1.073,   7.172,   1.992,  45.000,  60.000, 130.000,   0.000,   0.000
10:41:11:921, 125614162449770,    8.109,   13.000, 3000,  12.600, 122.137,  33.927,  10.834, 102.892,  28.581, 62,  0,   1.013,   7.311,   2.031,  45.000,  60.000, 130.000,   0.000,   0.000
10:41:12:091, 125614537940416,    8.280,   13.000, 3000,  14.387, 124.584,  34.607,  12.586, 105.033,  29.176, 64,  0,   0.950,   7.472,   2.076,  45.000,  60.000, 130.000,   0.000,   0.000
10:41:12:203, 125614785152054,    8.392,   17.000, 3000,  15.772, 126.350,  35.097,  13.936, 106.593,  29.609, 64,  0,   1.141,   7.600,   2.111,  45.000,  60.000, 130.000,   0.000,   0.000
10:41:12:314, 125615030122488,    8.502,   25.000, 2900,  19.930, 128.561,  35.711,  18.110, 108.602,  30.167, 65,  0,   1.255,   7.739,   2.150,  45.000,  60.000, 130.000,   0.000,   0.000
10:41:12:423, 125615271029720,    8.612,   23.000, 2800,  17.320, 130.451,  36.236,  15.272, 110.269,  30.630, 61,  0,   1.220,   7.872,   2.187,  45.000,  60.000, 130.000,   0.000,   0.000
10:41:12:532, 125615511995350,    8.721,    7.000, 3000,   7.375, 131.255,  36.460,   5.572, 110.877,  30.799, 59,  0,   1.002,   7.982,   2.217,  45.000,  60.000, 130.000,   0.000,   0.000
10:41:12:641, 125615752747425,    8.830,    9.000, 3100,  10.231, 132.371,  36.770,   8.413, 111.794,  31.054, 58,  0,   0.949,   8.085,   2.246,  45.000,  60.000, 130.000,   0.000,   0.000
10:41:12:749, 125615991103212,    8.938,   16.000, 3100,  15.863, 134.083,  37.245,  13.971, 113.302,  31.473, 61,  0,   1.203,   8.215,   2.282,  45.000,  60.000, 130.000,   0.000,   0.000
10:41:12:856, 125616226316302,    9.044,   42.000, 2800,  26.075, 136.861,  38.017,  24.103, 115.870,  32.186, 65,  0,   1.458,   8.370,   2.325,  45.000,  60.000, 130.000,   0.000,   0.000
10:41:12:967, 125616471422627,    9.155,   28.000, 2700,  17.819, 138.839,  38.566,  15.978, 117.643,  32.679, 64,  0,   1.260,   8.510,   2.364,  45.000,  60.000, 130.000,   0.000,   0.000
10:41:13:123, 125616815908090,    9.311,   42.000, 2500,  19.312, 141.852,  39.403,  17.421, 120.361,  33.434, 64,  0,   1.333,   8.718,   2.422,  45.000,  60.000, 130.000,   0.000,   0.000
10:41:13:232, 125617056601054,    9.420,   42.000, 2400,  18.844, 143.906,  39.974,  16.768, 122.189,  33.941, 63,  0,   1.642,   8.897,   2.471,  45.000,  60.000, 130.000,   0.000,   0.000
10:41:13:355, 125617328233316,    9.543,   23.000, 2400,  12.585, 145.454,  40.404,  10.525, 123.484,  34.301, 59,  0,   1.224,   9.048,   2.513,  45.000,  60.000, 130.000,   0.000,   0.000
10:41:13:463, 125617567161505,    9.651,   11.000, 2600,   8.379, 146.361,  40.656,   6.558, 124.194,  34.498, 58,  0,   1.014,   9.158,   2.544,  45.000,  60.000, 130.000,   0.000,   0.000
10:41:13:572, 125617808036870,    9.761,   19.000, 2700,  12.755, 147.753,  41.042,   9.826, 125.266,  34.796, 59,  0,   1.233,   9.292,   2.581,  45.000,  60.000, 130.000,   0.000,   0.000
10:41:13:682, 125618050736086,    9.870,   11.000, 2600,  15.281, 149.432,  41.509,   8.025, 126.148,  35.041, 61,  0,   0.936,   9.395,   2.610,  45.000,  60.000, 130.000,   0.000,   0.000
10:41:13:790, 125618288749890,    9.978,    9.000, 2800,   9.829, 150.492,  41.803,   6.373, 126.835,  35.232, 59,  0,   0.937,   9.496,   2.638,  45.000,  60.000, 130.000,   0.000,   0.000
10:41:13:899, 125618530243244,   10.088,    8.000, 2900,   8.224, 151.391,  42.053,   6.448, 127.540,  35.428, 58,  0,   0.998,   9.605,   2.668,  45.000,  60.000, 130.000,   0.000,   0.000
10:41:14:007, 125618769320044,   10.196,   15.000, 3000,  13.036, 152.803,  42.445,  11.245, 128.758,  35.766, 59,  0,   1.001,   9.714,   2.698,  45.000,  60.000, 130.000,   0.000,   0.000
10:41:14:115, 125619008170196,   10.304,   15.000, 3000,  13.976, 154.315,  42.865,  12.115, 130.068,  36.130, 62,  0,   1.117,   9.834,   2.732,  45.000,  60.000, 130.000,   0.000,   0.000
10:41:14:224, 125619248605902,   10.413,    5.000, 3200,   8.187, 155.206,  43.113,   6.548, 130.781,  36.328, 58,  0,   0.829,   9.925,   2.757,  45.000,  60.000, 130.000,   0.000,   0.000
10:41:14:333, 125619488934619,   10.522,    1.000, 3900,   4.048, 155.647,  43.235,   2.421, 131.045,  36.401, 57,  0,   0.793,  10.011,   2.781,  45.000,  60.000, 130.000,   0.000,   0.000
10:41:14:445, 125619735336090,   10.633,   10.000, 3800,  20.589, 157.944,  43.873,  18.968, 133.161,  36.989, 63,  0,   0.803,  10.101,   2.806,  45.000,  60.000, 130.000,   0.000,   0.000
10:41:14:555, 125619977494903,   10.743,    5.000, 3900,   6.984, 158.710,  44.086,   5.417, 133.755,  37.154, 64,  0,   0.735,  10.181,   2.828,  45.000,  60.000, 130.000,   0.000,   0.000
10:41:14:678, 125620249071282,   10.866,   31.000, 3300,  34.611, 162.967,  45.269,  32.609, 137.766,  38.268, 69,  0,   1.274,  10.338,   2.872,  45.000,  60.000, 130.000,   0.000,   0.000
10:41:14:784, 125620483037294,   10.972,   22.000, 3100,  21.070, 165.200,  45.889,  18.925, 139.772,  38.825, 65,  0,   1.210,  10.466,   2.907,  45.000,  60.000, 130.000,   0.000,   0.000
10:41:14:891, 125620719320006,   11.079,   17.000, 3000,  16.667, 166.984,  46.384,  14.656, 141.340,  39.261, 65,  0,   1.102,  10.584,   2.940,  45.000,  60.000, 130.000,   0.000,   0.000
10:41:14:995, 125620949416175,   11.183,   23.000, 2800,  20.584, 169.129,  46.980,  18.526, 143.271,  39.797, 63,  0,   1.448,  10.735,   2.982,  45.000,  60.000, 130.000,   0.000,   0.000
10:41:15:161, 125621315799566,   11.349,   22.000, 2900,  14.669, 171.563,  47.656,  12.735, 145.384,  40.384, 59,  0,   1.201,  10.934,   3.037,  45.000,  60.000, 130.000,   0.000,   0.000
10:41:15:265, 125621547118544,   11.454,   11.000, 3100,  11.355, 172.752,  47.987,   9.608, 146.390,  40.664, 62,  0,   0.955,  11.034,   3.065,  45.000,  60.000, 130.000,   0.000,   0.000
10:41:15:369, 125621774998962,   11.557,    8.000, 3200,   9.601, 173.743,  48.262,   7.880, 147.203,  40.890, 58,  0,   0.989,  11.136,   3.093,  45.000,  60.000, 130.000,   0.000,   0.000
10:41:15:471, 125622000007606,   11.659,    3.000, 3400,   7.059, 174.462,  48.462,   5.360, 147.750,  41.042, 58,  0,   0.938,  11.232,   3.120,  45.000,  60.000, 130.000,   0.000,   0.000
10:41:15:573, 125622225742558,   11.761,    9.000, 3500,  13.141, 175.806,  48.835,  11.559, 148.931,  41.370, 62,  0,   0.875,  11.321,   3.145,  45.000,  60.000, 130.000,   0.000,   0.000
10:41:15:679, 125622459714036,   11.867,   12.000, 3400,  16.939, 177.601,  49.334,  15.088, 150.530,  41.814, 59,  0,   1.085,  11.436,   3.177,  45.000,  60.000, 130.000,   0.000,   0.000
10:41:15:782, 125622687678754,   11.971,    9.000, 3500,  12.914, 178.934,  49.704,  11.239, 151.690,  42.136, 62,  0,   1.058,  11.546,   3.207,  45.000,  60.000, 130.000,   0.000,   0.000
10:41:15:884, 125622911988194,   12.072,    5.000, 3700,   9.870, 179.937,  49.982,   8.098, 152.513,  42.365, 58,  0,   0.902,  11.637,   3.233,  45.000,  60.000, 130.000,   0.000,   0.000
10:41:15:985, 125623135980382,   12.174,    4.000, 3800,   9.800, 180.931,  50.259,   8.167, 153.342,  42.595, 62,  0,   0.779,  11.716,   3.255,  45.000,  60.000, 130.000,   0.000,   0.000
10:41:16:087, 125623360547156,   12.275,    7.000, 3800,  16.301, 182.589,  50.719,  14.672, 154.834,  43.009, 71,  0,   0.926,  11.810,   3.281,  45.000,  60.000, 130.000,   0.000,   0.000
10:41:16:197, 125623604468822,   12.386,    6.000, 3800,  14.340, 184.173,  51.159,  12.611, 156.227,  43.396, 59,  0,   0.825,  11.902,   3.306,  45.000,  60.000, 130.000,   0.000,   0.000
10:41:16:299, 125623828542612,   12.487,    3.000, 4000,   8.985, 185.085,  51.412,   7.387, 156.977,  43.605, 60,  0,   0.858,  11.989,   3.330,  45.000,  60.000, 130.000,   0.000,   0.000
10:41:16:401, 125624055509262,   12.590,    2.000, 3900,   8.177, 185.925,  51.646,   6.497, 157.645,  43.790, 59,  0,   0.863,  12.077,   3.355,  45.000,  60.000, 130.000,   0.000,   0.000
10:41:16:504, 125624281695336,   12.692,    3.000, 3900,  11.418, 187.095,  51.971,   9.700, 158.638,  44.066, 58,  0,   0.888,  12.168,   3.380,  45.000,  60.000, 130.000,   0.000,   0.000
10:41:16:606, 125624506883510,   12.794,    1.000, 4000,   5.805, 187.687,  52.135,   4.156, 159.062,  44.184, 57,  0,   0.837,  12.254,   3.404,  45.000,  60.000, 130.000,   0.000,   0.000
10:41:16:707, 125624730957274,   12.896,    2.000, 4000,   8.395, 188.539,  52.372,   6.755, 159.748,  44.374, 57,  0,   0.823,  12.337,   3.427,  45.000,  60.000, 130.000,   0.000,   0.000
10:41:16:810, 125624957476962,   12.999,    6.000, 3900,  14.136, 189.989,  52.775,  12.478, 161.028,  44.730, 59,  0,   0.906,  12.430,   3.453,  45.000,  60.000, 130.000,   0.000,   0.000
10:41:16:912, 125625182825968,   13.101,    7.000, 3900,  16.290, 191.652,  53.237,  14.261, 162.483,  45.134, 60,  0,   1.036,  12.536,   3.482,  45.000,  60.000, 130.000,   0.000,   0.000
10:41:17:014, 125625408241650,   13.203,    5.000, 3900,  11.865, 192.863,  53.573,   9.978, 163.502,  45.417, 60,  0,   0.954,  12.633,   3.509,  45.000,  60.000, 130.000,   0.000,   0.000
10:41:17:116, 125625633553760,   13.305,   17.000, 3900,  29.261, 195.849,  54.402,  27.339, 166.292,  46.192, 65,  0,   1.358,  12.772,   3.548,  45.000,  60.000, 130.000,   0.000,   0.000
10:41:17:222, 125625867585024,   13.411,   23.000, 3800,  35.993, 199.664,  55.462,  33.809, 169.875,  47.188, 65,  0,   1.531,  12.934,   3.593,  45.000,  60.000, 130.000,   0.000,   0.000
10:41:17:325, 125626094206105,   13.513,   18.000, 3500,  24.253, 202.153,  56.154,  22.128, 172.146,  47.818, 68,  0,   1.290,  13.066,   3.630,  45.000,  60.000, 130.000,   0.000,   0.000
10:41:17:436, 125626338874098,   13.624,   21.000, 3200,  24.039, 204.817,  56.894,  22.008, 174.585,  48.496, 68,  0,   1.421,  13.224,   3.673,  45.000,  60.000, 130.000,   0.000,   0.000
10:41:17:548, 125626586119410,   13.736,   33.000, 2900,  22.213, 207.304,  57.585,  20.206, 176.848,  49.124, 67,  0,   1.438,  13.385,   3.718,  45.000,  60.000, 130.000,   0.000,   0.000
10:41:17:653, 125626817945264,   13.841,   32.000, 2700,  20.221, 209.427,  58.174,  18.072, 178.745,  49.651, 65,  0,   1.552,  13.548,   3.763,  45.000,  60.000, 130.000,   0.000,   0.000
10:41:17:765, 125627065211848,   13.953,   28.000, 2500,  18.015, 211.445,  58.735,  15.526, 180.484,  50.134, 62,  0,   1.466,  13.712,   3.809,  45.000,  60.000, 130.000,   0.000,   0.000
10:41:17:892, 125627346519845,   14.081,   21.000, 2600,  12.882, 213.086,  59.191,  10.996, 181.885,  50.523, 62,  0,   1.007,  13.840,   3.845,  45.000,  60.000, 130.000,   0.000,   0.000
10:41:17:999, 125627582751116,   14.187,   29.000, 2600,  17.121, 214.918,  59.699,  14.734, 183.461,  50.961, 64,  0,   1.390,  13.989,   3.886,  45.000,  60.000, 130.000,   0.000,   0.000
10:41:18:104, 125627814586936,   14.292,   30.000, 2500,  15.884, 216.585,  60.163,  13.865, 184.917,  51.366, 61,  0,   1.318,  14.127,   3.924,  45.000,  60.000, 130.000,   0.000,   0.000
10:41:18:207, 125628041941246,   14.395,   27.000, 2500,  14.459, 218.074,  60.576,  12.623, 186.216,  51.727, 62,  0,   1.192,  14.250,   3.958,  45.000,  60.000, 130.000,   0.000,   0.000
