System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
10:13:56:221, 122002526984849,    2.975,   65.000, 3500,  59.796,  62.066,  17.241,  52.269,  49.944,  13.873, 80,  0,   2.061,   2.734,   0.759,  45.000,  60.000, 130.000,   0.000,   0.000
10:13:56:360, 122002833979566,    3.114,   27.000, 3700,  49.292,  68.919,  19.144,  41.104,  55.659,  15.461, 71,  0,   1.258,   2.909,   0.808,  45.000,  60.000, 130.000,   0.000,   0.000
10:13:56:469, 122003075115547,    3.223,   14.000, 3900,  28.470,  72.028,  20.008,  24.982,  58.388,  16.219, 71,  0,   1.026,   3.021,   0.839,  45.000,  60.000, 130.000,   0.000,   0.000
10:13:56:580, 122003319718556,    3.334,    3.000, 3900,  10.696,  73.213,  20.337,   8.917,  59.376,  16.493, 59,  0,   0.788,   3.108,   0.863,  45.000,  60.000, 130.000,   0.000,   0.000
10:13:56:688, 122003557947794,    3.442,   13.000, 3900,  23.696,  75.770,  21.047,  21.908,  61.739,  17.150, 62,  0,   1.068,   3.224,   0.895,  45.000,  60.000, 130.000,   0.000,   0.000
10:13:56:795, 122003794050798,    3.549,    9.000, 3900,  19.829,  77.890,  21.636,  18.043,  63.669,  17.686, 66,  0,   0.993,   3.330,   0.925,  45.000,  60.000, 130.000,   0.000,   0.000
10:13:56:904, 122004036140785,    3.659,   13.000, 3900,  25.745,  80.713,  22.420,  24.070,  66.308,  18.419, 73,  0,   1.059,   3.446,   0.957,  45.000,  60.000, 130.000,   0.000,   0.000
10:13:57:028, 122004309024604,    3.782,   16.000, 3900,  30.262,  84.453,  23.459,  28.383,  69.815,  19.393, 73,  0,   1.041,   3.574,   0.993,  45.000,  60.000, 130.000,   0.000,   0.000
10:13:57:136, 122004548376904,    3.891,   12.000, 3900,  25.714,  87.241,  24.233,  23.978,  72.415,  20.115, 75,  0,   0.970,   3.680,   1.022,  45.000,  60.000, 130.000,   0.000,   0.000
10:13:57:263, 122004828612242,    4.018,   18.000, 3900,  32.674,  91.388,  25.385,  30.827,  76.327,  21.202, 71,  0,   1.132,   3.823,   1.062,  45.000,  60.000, 130.000,   0.000,   0.000
10:13:57:371, 122005066488018,    4.125,   15.000, 3900,  29.212,  94.535,  26.260,  27.283,  79.267,  22.019, 72,  0,   1.198,   3.952,   1.098,  45.000,  60.000, 130.000,   0.000,   0.000
10:13:57:478, 122005302578388,    4.232,   32.000, 3200,  37.593,  98.554,  27.376,  35.591,  83.072,  23.076, 69,  0,   1.572,   4.120,   1.145,  45.000,  60.000, 130.000,   0.000,   0.000
10:13:57:603, 122005578729666,    4.357,   26.000, 2900,  21.947, 101.299,  28.139,  19.939,  85.566,  23.768, 62,  0,   1.287,   4.281,   1.189,  45.000,  60.000, 130.000,   0.000,   0.000
10:13:57:727, 122005852452054,    4.481,   17.000, 2900,  13.982, 103.032,  28.620,  12.201,  87.078,  24.188, 64,  0,   0.983,   4.403,   1.223,  45.000,  60.000, 130.000,   0.000,   0.000
10:13:57:839, 122006099684140,    4.593,   28.000, 2800,  19.920, 105.263,  29.240,  17.782,  89.070,  24.742, 61,  0,   1.401,   4.560,   1.267,  45.000,  60.000, 130.000,   0.000,   0.000
10:13:57:963, 122006374326169,    4.718,   15.000, 2800,  12.425, 106.808,  29.669,  10.595,  90.387,  25.108, 57,  0,   1.059,   4.692,   1.303,  45.000,  60.000, 130.000,   0.000,   0.000
10:13:58:074, 122006618484368,    4.828,   15.000, 2900,  11.745, 108.107,  30.030,   9.894,  91.481,  25.411, 57,  0,   1.109,   4.815,   1.337,  45.000,  60.000, 130.000,   0.000,   0.000
10:13:58:182, 122006858068928,    4.937,    7.000, 3100,   7.266, 108.895,  30.249,   5.470,  92.075,  25.576, 57,  0,   1.009,   4.924,   1.368,  45.000,  60.000, 130.000,   0.000,   0.000
10:13:58:291, 122007096501396,    5.045,   10.000, 3300,  10.723, 110.053,  30.570,   9.009,  93.048,  25.847, 57,  0,   0.982,   5.030,   1.397,  45.000,  60.000, 130.000,   0.000,   0.000
10:13:58:399, 122007337025818,    5.154,   11.000, 3300,  12.062, 111.367,  30.935,  10.341,  94.174,  26.159, 57,  0,   1.033,   5.143,   1.429,  45.000,  60.000, 130.000,   0.000,   0.000
10:13:58:508, 122007577012592,    5.262,    9.000, 3400,  11.292, 112.595,  31.276,   9.430,  95.199,  26.444, 57,  0,   1.004,   5.252,   1.459,  45.000,  60.000, 130.000,   0.000,   0.000
10:13:58:618, 122007819890008,    5.372,   18.000, 3300,  19.972, 114.792,  31.887,  18.275,  97.209,  27.003, 65,  0,   1.030,   5.365,   1.490,  45.000,  60.000, 130.000,   0.000,   0.000
10:13:58:730, 122008065820590,    5.484,   14.000, 3200,  17.579, 116.750,  32.430,  15.831,  98.973,  27.492, 58,  0,   0.858,   5.461,   1.517,  45.000,  60.000, 130.000,   0.000,   0.000
10:13:58:839, 122008308083672,    5.593,    6.000, 3300,  10.265, 117.876,  32.743,   8.690,  99.926,  27.757, 60,  0,   0.773,   5.545,   1.540,  45.000,  60.000, 130.000,   0.000,   0.000
10:13:58:950, 122008553636411,    5.705,   10.000, 3400,  13.966, 119.429,  33.175,  12.270, 101.291,  28.136, 56,  0,   0.674,   5.620,   1.561,  45.000,  60.000, 130.000,   0.000,   0.000
10:13:59:060, 122008795380514,    5.814,    1.000, 3700,   4.603, 119.933,  33.315,   3.059, 101.626,  28.229, 55,  0,   0.774,   5.705,   1.585,  45.000,  60.000, 130.000,   0.000,   0.000
10:13:59:169, 122009035678475,    5.923,    0.000, 3900,   3.844, 120.351,  33.431,   2.316, 101.878,  28.299, 55,  0,   0.762,   5.788,   1.608,  45.000,  60.000, 130.000,   0.000,   0.000
10:13:59:277, 122009275335908,    6.031,    1.000, 3900,   4.834, 120.876,  33.577,   3.201, 102.225,  28.396, 56,  0,   0.811,   5.876,   1.632,  45.000,  60.000, 130.000,   0.000,   0.000
10:13:59:385, 122009513872405,    6.140,    0.000, 3900,   4.242, 121.334,  33.704,   2.731, 102.520,  28.478, 55,  0,   0.777,   5.960,   1.656,  45.000,  60.000, 130.000,   0.000,   0.000
10:13:59:495, 122009756966001,    6.250,    1.000, 3900,   6.011, 121.996,  33.888,   4.319, 102.996,  28.610, 54,  0,   0.789,   6.047,   1.680,  45.000,  60.000, 130.000,   0.000,   0.000
10:13:59:606, 122010002237700,    6.361,    0.000, 3900,   4.548, 122.501,  34.028,   2.969, 103.325,  28.702, 55,  0,   0.773,   6.133,   1.704,  45.000,  60.000, 130.000,   0.000,   0.000
10:13:59:716, 122010243166858,    6.470,    0.000, 3900,   4.117, 122.951,  34.153,   2.585, 103.608,  28.780, 54,  0,   0.761,   6.216,   1.727,  45.000,  60.000, 130.000,   0.000,   0.000
10:13:59:826, 122010486117285,    6.580,   11.000, 3900,  22.069, 125.379,  34.827,  20.598, 105.874,  29.409, 72,  0,   1.002,   6.326,   1.757,  45.000,  60.000, 130.000,   0.000,   0.000
10:13:59:936, 122010728942012,    6.690,   31.000, 3900,  42.015, 129.999,  36.111,  40.180, 110.293,  30.637, 64,  0,   1.580,   6.500,   1.806,  45.000,  60.000, 130.000,   0.000,   0.000
10:14:00:045, 122010970844112,    6.799,   18.000, 3900,  31.130, 133.410,  37.058,  28.967, 113.466,  31.518, 73,  0,   1.140,   6.625,   1.840,  45.000,  60.000, 130.000,   0.000,   0.000
10:14:00:148, 122011198206446,    6.902,   26.000, 3500,  34.862, 137.000,  38.055,  32.868, 116.851,  32.459, 66,  0,   1.436,   6.773,   1.881,  45.000,  60.000, 130.000,   0.000,   0.000
10:14:00:257, 122011439554162,    7.012,   34.000, 3000,  32.227, 140.522,  39.034,  26.049, 119.698,  33.249, 66,  0,   1.449,   6.931,   1.925,  45.000,  60.000, 130.000,   0.000,   0.000
10:14:00:372, 122011693466498,    7.127,   48.000, 2600,  27.743, 143.713,  39.920,  22.201, 122.251,  33.959, 63,  0,   1.692,   7.126,   1.979,  45.000,  60.000, 130.000,   0.000,   0.000
10:14:00:479, 122011927562924,    7.233,   18.000, 2600,  12.878, 145.078,  40.299,  10.986, 123.416,  34.282, 62,  0,   1.029,   7.235,   2.010,  45.000,  60.000, 130.000,   0.000,   0.000
10:14:00:584, 122012159418774,    7.338,   11.000, 2700,  10.150, 146.144,  40.595,   8.459, 124.304,  34.529, 63,  0,   0.802,   7.319,   2.033,  45.000,  60.000, 130.000,   0.000,   0.000
10:14:00:727, 122012475208268,    7.481,    9.000, 2900,   9.530, 147.507,  40.974,   7.885, 125.432,  34.842, 64,  0,   0.698,   7.419,   2.061,  45.000,  60.000, 130.000,   0.000,   0.000
10:14:00:847, 122012740140554,    7.601,    9.000, 3100,  10.461, 148.762,  41.323,   8.812, 126.489,  35.136, 64,  0,   0.709,   7.504,   2.084,  45.000,  60.000, 130.000,   0.000,   0.000
10:14:00:949, 122012967399204,    7.704,   30.000, 3000,  22.002, 151.026,  41.952,  20.274, 128.576,  35.716, 64,  0,   1.241,   7.632,   2.120,  45.000,  60.000, 130.000,   0.000,   0.000
10:14:01:060, 122013210461830,    7.814,   27.000, 2800,  17.974, 153.005,  42.501,  16.106, 130.349,  36.208, 64,  0,   1.081,   7.751,   2.153,  45.000,  60.000, 130.000,   0.000,   0.000
10:14:01:162, 122013435638680,    7.916,   12.000, 2900,  11.204, 154.148,  42.819,   9.547, 131.323,  36.479, 64,  0,   0.770,   7.829,   2.175,  45.000,  60.000, 130.000,   0.000,   0.000
10:14:01:274, 122013682983394,    8.028,   11.000, 3000,  11.061, 155.387,  43.163,   9.409, 132.377,  36.771, 64,  0,   0.734,   7.911,   2.198,  45.000,  60.000, 130.000,   0.000,   0.000
10:14:01:381, 122013919195930,    8.135,   18.000, 3000,  15.538, 157.049,  43.625,  13.713, 133.844,  37.179, 67,  0,   1.032,   8.022,   2.228,  45.000,  60.000, 130.000,   0.000,   0.000
10:14:01:486, 122014153199894,    8.241,   14.000, 3100,  13.552, 158.485,  44.024,  11.704, 135.084,  37.523, 65,  0,   0.891,   8.116,   2.255,  45.000,  60.000, 130.000,   0.000,   0.000
10:14:01:590, 122014382852090,    8.345,   14.000, 3100,  14.610, 160.005,  44.446,  12.772, 136.413,  37.892, 67,  0,   0.818,   8.201,   2.278,  45.000,  60.000, 130.000,   0.000,   0.000
10:14:01:739, 122014709739936,    8.493,   11.000, 3200,  12.786, 161.898,  44.972,  10.978, 138.038,  38.344, 67,  0,   0.775,   8.316,   2.310,  45.000,  60.000, 130.000,   0.000,   0.000
10:14:01:900, 122015065168924,    8.654,   13.000, 3300,  13.858, 164.128,  45.591,  12.186, 139.999,  38.889, 69,  0,   0.766,   8.439,   2.344,  45.000,  60.000, 130.000,   0.000,   0.000
10:14:02:002, 122015292534065,    8.757,   26.000, 3000,  22.966, 166.493,  46.248,  21.048, 142.167,  39.491, 63,  0,   1.197,   8.563,   2.378,  45.000,  60.000, 130.000,   0.000,   0.000
10:14:02:106, 122015519944638,    8.860,   24.000, 2800,  18.431, 168.392,  46.775,  16.445, 143.860,  39.961, 61,  0,   1.185,   8.685,   2.412,  45.000,  60.000, 130.000,   0.000,   0.000
10:14:02:218, 122015769442007,    8.973,   31.000, 2700,  17.196, 170.335,  47.315,  15.341, 145.594,  40.443, 65,  0,   1.213,   8.822,   2.450,  45.000,  60.000, 130.000,   0.000,   0.000
10:14:02:323, 122015999195801,    9.077,   18.000, 2800,  13.488, 171.738,  47.705,  11.640, 146.805,  40.779, 61,  0,   1.027,   8.929,   2.480,  45.000,  60.000, 130.000,   0.000,   0.000
10:14:02:425, 122016226449329,    9.180,   12.000, 2900,  10.706, 172.840,  48.011,   9.074, 147.739,  41.039, 62,  0,   0.789,   9.010,   2.503,  45.000,  60.000, 130.000,   0.000,   0.000
10:14:02:540, 122016480416986,    9.295,   21.000, 2900,  15.247, 174.594,  48.498,  13.484, 149.290,  41.469, 65,  0,   0.937,   9.117,   2.533,  45.000,  60.000, 130.000,   0.000,   0.000
10:14:02:670, 122016765405440,    9.424,   11.000, 3000,  11.990, 176.141,  48.928,  10.291, 150.618,  41.838, 62,  0,   0.777,   9.218,   2.561,  45.000,  60.000, 130.000,   0.000,   0.000
10:14:02:797, 122017047879120,    9.552,   27.000, 2900,  18.176, 178.467,  49.574,  16.524, 152.732,  42.426, 66,  0,   1.006,   9.346,   2.596,  45.000,  60.000, 130.000,   0.000,   0.000
10:14:02:900, 122017275241828,    9.655,   37.000, 2600,  21.411, 180.672,  50.187,  19.480, 154.738,  42.983, 63,  0,   1.430,   9.494,   2.637,  45.000,  60.000, 130.000,   0.000,   0.000
10:14:03:010, 122017516068950,    9.764,   25.000, 2500,  17.023, 182.528,  50.702,  14.887, 156.362,  43.434, 64,  0,   1.219,   9.627,   2.674,  45.000,  60.000, 130.000,   0.000,   0.000
10:14:03:149, 122017823043320,    9.903,   33.000, 2500,  16.050, 184.760,  51.322,  14.151, 158.329,  43.980, 61,  0,   1.210,   9.795,   2.721,  45.000,  60.000, 130.000,   0.000,   0.000
10:14:03:277, 122018105626068,   10.031,   28.000, 2500,  13.947, 186.545,  51.818,  12.022, 159.868,  44.408, 61,  0,   1.068,   9.932,   2.759,  45.000,  60.000, 130.000,   0.000,   0.000
10:14:03:385, 122018346203159,   10.140,   31.000, 2400,  16.031, 188.291,  52.303,  14.111, 161.405,  44.835, 61,  0,   1.208,  10.063,   2.795,  45.000,  60.000, 130.000,   0.000,   0.000
10:14:03:494, 122018584822818,   10.248,   22.000, 2500,  12.357, 189.627,  52.674,  10.614, 162.552,  45.153, 59,  0,   0.976,  10.169,   2.825,  45.000,  60.000, 130.000,   0.000,   0.000
10:14:03:597, 122018812147272,   10.351,   20.000, 2600,  12.490, 190.913,  53.031,  10.764, 163.661,  45.461, 62,  0,   0.950,  10.267,   2.852,  45.000,  60.000, 130.000,   0.000,   0.000
10:14:03:711, 122019063868688,   10.465,   21.000, 2600,  13.603, 192.463,  53.462,  11.824, 165.009,  45.836, 59,  0,   1.033,  10.384,   2.885,  45.000,  60.000, 130.000,   0.000,   0.000
10:14:03:857, 122019388385214,   10.612,   27.000, 2600,  15.338, 194.718,  54.088,  13.574, 167.004,  46.390, 61,  0,   1.097,  10.546,   2.929,  45.000,  60.000, 130.000,   0.000,   0.000
10:14:03:990, 122019679865338,   10.744,   25.000, 2600,  15.160, 196.719,  54.644,  13.280, 168.757,  46.877, 60,  0,   1.167,  10.700,   2.972,  45.000,  60.000, 130.000,   0.000,   0.000
10:14:04:101, 122019924958048,   10.855,   27.000, 2500,  15.768, 198.469,  55.130,  14.014, 170.312,  47.309, 63,  0,   1.154,  10.828,   3.008,  45.000,  60.000, 130.000,   0.000,   0.000
10:14:04:238, 122020227470536,   10.992,   36.000, 2400,  16.960, 200.793,  55.776,  15.086, 172.379,  47.883, 59,  0,   1.292,  11.005,   3.057,  45.000,  60.000, 130.000,   0.000,   0.000
10:14:04:365, 122020507908824,   11.119,   44.000, 2300,  18.276, 203.114,  56.421,  15.481, 174.345,  48.429, 60,  0,   1.437,  11.187,   3.108,  45.000,  60.000, 130.000,   0.000,   0.000
10:14:04:473, 122020746417476,   11.227,   43.000, 2200,  17.161, 204.968,  56.936,  14.894, 175.954,  48.876, 59,  0,   1.587,  11.359,   3.155,  45.000,  60.000, 130.000,   0.000,   0.000
10:14:04:585, 122020993688273,   11.339,   58.000, 1700,  16.963, 206.867,  57.463,  13.376, 177.452,  49.292, 59,  0,   1.617,  11.540,   3.205,  45.000,  60.000, 130.000,   0.000,   0.000
10:14:04:709, 122021267459882,   11.463,   38.000, 1700,  14.233, 208.632,  57.953,  10.837, 178.796,  49.666, 59,  0,   1.321,  11.704,   3.251,  45.000,  60.000, 130.000,   0.000,   0.000
10:14:04:890, 122021667201006,   11.644,   48.000, 1800,  13.713, 211.115,  58.643,   9.716, 180.555,  50.154, 59,  0,   1.297,  11.938,   3.316,  45.000,  60.000, 130.000,   0.000,   0.000
10:14:05:006, 122021923246246,   11.760,   46.000, 1800,  13.692, 212.703,  59.084,  11.237, 181.858,  50.516, 58,  0,   1.510,  12.113,   3.365,  45.000,  60.000, 130.000,   0.000,   0.000
10:14:05:124, 122022183943417,   11.878,   31.000, 1900,  10.972, 213.998,  59.444,   9.079, 182.930,  50.814, 58,  0,   1.266,  12.263,   3.406,  45.000,  60.000, 130.000,   0.000,   0.000
10:14:05:234, 122022426774868,   11.988,   33.000, 2000,  11.413, 215.253,  59.793,   9.640, 183.990,  51.108, 59,  0,   1.178,  12.392,   3.442,  45.000,  60.000, 130.000,   0.000,   0.000
10:14:05:363, 122022711465689,   12.117,   42.000, 2000,  15.043, 217.193,  60.331,  13.043, 185.672,  51.575, 60,  0,   1.265,  12.555,   3.488,  45.000,  60.000, 130.000,   0.000,   0.000
10:14:05:483, 122022976454148,   12.237,   39.000, 2000,  12.863, 218.737,  60.760,  10.967, 186.988,  51.941, 58,  0,   1.241,  12.704,   3.529,  45.000,  60.000, 130.000,   0.000,   0.000
10:14:05:599, 122023232757850,   12.353,   29.000, 2100,  12.820, 220.225,  61.174,  10.824, 188.244,  52.290, 60,  0,   1.176,  12.841,   3.567,  45.000,  60.000, 130.000,   0.000,   0.000
10:14:05:757, 122023581604006,   12.511,   18.000, 2300,  10.176, 221.832,  61.620,   8.411, 189.573,  52.659, 60,  0,   1.027,  13.003,   3.612,  45.000,  60.000, 130.000,   0.000,   0.000
10:14:05:921, 122023943681606,   12.675,   15.000, 2500,   9.629, 223.411,  62.059,   7.887, 190.867,  53.018, 62,  0,   0.854,  13.143,   3.651,  45.000,  60.000, 130.000,   0.000,   0.000
10:14:06:081, 122024296880186,   12.835,   21.000, 2700,  11.649, 225.275,  62.576,   9.936, 192.456,  53.460, 60,  0,   0.926,  13.291,   3.692,  45.000,  60.000, 130.000,   0.000,   0.000
10:14:06:192, 122024541994661,   12.946,   15.000, 2700,  12.828, 226.699,  62.972,  11.062, 193.684,  53.801, 63,  0,   0.974,  13.400,   3.722,  45.000,  60.000, 130.000,   0.000,   0.000
10:14:06:334, 122024855657442,   13.088,   15.000, 2800,  12.025, 228.407,  63.446,  10.279, 195.144,  54.207, 59,  0,   0.877,  13.524,   3.757,  45.000,  60.000, 130.000,   0.000,   0.000
10:14:06:449, 122025109416531,   13.203,   17.000, 2900,  13.684, 229.980,  63.883,  11.912, 196.513,  54.587, 59,  0,   1.020,  13.641,   3.789,  45.000,  60.000, 130.000,   0.000,   0.000
10:14:06:551, 122025334700080,   13.305,    6.000, 3100,   8.137, 230.810,  64.114,   6.403, 197.166,  54.768, 57,  0,   0.894,  13.733,   3.815,  45.000,  60.000, 130.000,   0.000,   0.000
10:14:06:654, 122025563226924,   13.408,    4.000, 3300,   7.002, 231.535,  64.315,   5.348, 197.720,  54.922, 57,  0,   0.915,  13.827,   3.841,  45.000,  60.000, 130.000,   0.000,   0.000
10:14:06:756, 122025788037282,   13.510,    3.000, 3500,   6.172, 232.163,  64.490,   4.476, 198.175,  55.049, 58,  0,   0.886,  13.918,   3.866,  45.000,  60.000, 130.000,   0.000,   0.000
10:14:06:858, 122026014253182,   13.613,    2.000, 3800,   6.852, 232.865,  64.685,   5.184, 198.707,  55.196, 57,  0,   0.889,  14.009,   3.891,  45.000,  60.000, 130.000,   0.000,   0.000
10:14:06:961, 122026241417044,   13.715,   13.000, 3700,  20.307, 234.954,  65.265,  18.524, 200.612,  55.726, 67,  0,   0.835,  14.095,   3.915,  45.000,  60.000, 130.000,   0.000,   0.000
10:14:07:064, 122026468330164,   13.818,    3.000, 3800,   8.997, 235.879,  65.522,   7.362, 201.369,  55.936, 60,  0,   0.845,  14.181,   3.939,  45.000,  60.000, 130.000,   0.000,   0.000
10:14:07:166, 122026693643116,   13.920,    2.000, 3900,   7.993, 236.695,  65.748,   6.308, 202.013,  56.115, 57,  0,   0.869,  14.270,   3.964,  45.000,  60.000, 130.000,   0.000,   0.000
10:14:07:267, 122026917650900,   14.022,    4.000, 3900,  10.759, 237.786,  66.052,   9.051, 202.931,  56.370, 58,  0,   0.908,  14.362,   3.990,  45.000,  60.000, 130.000,   0.000,   0.000
10:14:07:370, 122027145147664,   14.125,    2.000, 3900,   7.602, 238.569,  66.269,   5.917, 203.540,  56.539, 57,  0,   0.886,  14.453,   4.015,  45.000,  60.000, 130.000,   0.000,   0.000
10:14:07:473, 122027370641020,   14.227,    4.000, 3900,   9.602, 239.550,  66.542,   7.996, 204.357,  56.766, 63,  0,   0.901,  14.546,   4.040,  45.000,  60.000, 130.000,   0.000,   0.000
10:14:07:577, 122027601782214,   14.331,    6.000, 3900,  13.918, 241.007,  66.946,  12.001, 205.613,  57.115, 59,  0,   1.030,  14.653,   4.070,  45.000,  60.000, 130.000,   0.000,   0.000
10:14:07:679, 122027826720632,   14.433,    6.000, 3900,  12.952, 242.326,  67.313,  11.301, 206.765,  57.435, 67,  0,   0.873,  14.742,   4.095,  45.000,  60.000, 130.000,   0.000,   0.000
10:14:07:783, 122028055413586,   14.537,   11.000, 3900,  20.670, 244.467,  67.908,  18.927, 208.725,  57.979, 59,  0,   0.817,  14.827,   4.119,  45.000,  60.000, 130.000,   0.000,   0.000
10:14:07:887, 122028285031896,   14.641,    3.000, 3900,   8.609, 245.363,  68.156,   6.886, 209.441,  58.178, 60,  0,   0.941,  14.925,   4.146,  45.000,  60.000, 130.000,   0.000,   0.000
