System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
10:53:14:454, 127209519015332,    4.355,    8.000, 3600,  15.706,  65.847,  18.291,  14.092,  57.650,  16.014, 69,  0,   0.587,   3.075,   0.854,  45.000,  60.000, 130.000,   0.000,   0.000
10:53:14:582, 127209801689332,    4.483,    9.000, 3500,  14.967,  67.763,  18.823,  13.341,  59.358,  16.488, 66,  0,   0.585,   3.150,   0.875,  45.000,  60.000, 130.000,   0.000,   0.000
10:53:14:693, 127210046804092,    4.594,    9.000, 3500,  15.038,  69.432,  19.287,  13.417,  60.847,  16.902, 67,  0,   0.595,   3.216,   0.893,  45.000,  60.000, 130.000,   0.000,   0.000
10:53:14:820, 127210327073845,    4.721,   11.000, 3500,  15.954,  71.458,  19.849,  14.292,  62.661,  17.406, 67,  0,   0.598,   3.292,   0.914,  45.000,  60.000, 130.000,   0.000,   0.000
10:53:14:948, 127210609842110,    4.849,   18.000, 3300,  20.864,  74.130,  20.592,  19.165,  65.116,  18.088, 65,  0,   0.898,   3.407,   0.946,  45.000,  60.000, 130.000,   0.000,   0.000
10:53:15:076, 127210892306323,    4.977,   27.000, 3000,  21.970,  76.940,  21.372,  20.140,  67.692,  18.803, 63,  0,   0.944,   3.527,   0.980,  45.000,  60.000, 130.000,   0.000,   0.000
10:53:15:188, 127211139667140,    5.089,   18.000, 3000,  13.818,  78.488,  21.802,  12.191,  69.058,  19.183, 63,  0,   0.654,   3.601,   1.000,  45.000,  60.000, 130.000,   0.000,   0.000
10:53:15:300, 127211387072982,    5.201,   16.000, 3000,  13.163,  79.963,  22.212,  11.518,  70.348,  19.541, 60,  0,   0.634,   3.672,   1.020,  45.000,  60.000, 130.000,   0.000,   0.000
10:53:15:428, 127211669629248,    5.329,   10.000, 3200,  10.948,  81.364,  22.601,   9.297,  71.538,  19.872, 61,  0,   0.602,   3.749,   1.041,  45.000,  60.000, 130.000,   0.000,   0.000
10:53:15:540, 127211916835133,    5.441,    8.000, 3300,  10.496,  82.539,  22.928,   8.872,  72.531,  20.148, 61,  0,   0.577,   3.813,   1.059,  45.000,  60.000, 130.000,   0.000,   0.000
10:53:15:667, 127212197306777,    5.568,   21.000, 2700,  19.309,  84.992,  23.609,  13.628,  74.263,  20.628, 59,  0,   0.744,   3.908,   1.086,  45.000,  60.000, 130.000,   0.000,   0.000
10:53:15:792, 127212473563108,    5.693,   26.000, 2500,  17.203,  87.144,  24.207,  12.765,  75.860,  21.072, 57,  0,   0.983,   4.031,   1.120,  45.000,  60.000, 130.000,   0.000,   0.000
10:53:15:904, 127212720909308,    5.805,   39.000, 2500,  16.983,  89.047,  24.735,  15.226,  77.565,  21.546, 60,  0,   1.121,   4.157,   1.155,  45.000,  60.000, 130.000,   0.000,   0.000
10:53:16:048, 127213038798084,    5.949,   94.000, 2200,  23.581,  92.442,  25.678,  21.502,  80.661,  22.406, 60,  0,   1.681,   4.398,   1.222,  45.000,  60.000, 130.000,   0.000,   0.000
10:53:16:158, 127213282140189,    6.059,   69.000, 2000,  19.291,  94.568,  26.269,  17.175,  82.554,  22.932, 59,  0,   1.605,   4.575,   1.271,  45.000,  60.000, 130.000,   0.000,   0.000
10:53:16:313, 127213624248010,    6.214,   86.000, 2000,  19.660,  97.614,  27.115,  15.955,  85.026,  23.618, 60,  0,   1.551,   4.816,   1.338,  45.000,  60.000, 130.000,   0.000,   0.000
10:53:16:423, 127213867537681,    6.325,   48.000, 2000,  16.301,  99.410,  27.614,  13.617,  86.526,  24.035, 59,  0,   1.046,   4.931,   1.370,  45.000,  60.000, 130.000,   0.000,   0.000
10:53:16:533, 127214109702179,    6.434,   61.000, 1900,  16.187, 101.185,  28.107,  14.097,  88.073,  24.465, 57,  0,   1.470,   5.092,   1.414,  45.000,  60.000, 130.000,   0.000,   0.000
10:53:16:655, 127214379125595,    6.556,   42.000, 1900,  13.758, 102.864,  28.573,  11.871,  89.521,  24.867, 57,  0,   1.108,   5.227,   1.452,  45.000,  60.000, 130.000,   0.000,   0.000
10:53:16:781, 127214657364204,    6.682,   53.000, 1900,  14.988, 104.753,  29.098,  13.079,  91.169,  25.325, 57,  0,   1.285,   5.389,   1.497,  45.000,  60.000, 130.000,   0.000,   0.000
10:53:16:904, 127214928996632,    6.805,   36.000, 1900,  12.751, 106.321,  29.534,  10.936,  92.515,  25.698, 57,  0,   1.025,   5.515,   1.532,  45.000,  60.000, 130.000,   0.000,   0.000
10:53:17:016, 127215176235586,    6.917,   30.000, 2000,  12.028, 107.668,  29.908,  10.239,  93.661,  26.017, 59,  0,   0.985,   5.626,   1.563,  45.000,  60.000, 130.000,   0.000,   0.000
10:53:17:124, 127215414723508,    7.025,   34.000, 2300,  14.997, 109.288,  30.358,  13.074,  95.073,  26.409, 58,  0,   1.121,   5.747,   1.596,  45.000,  60.000, 130.000,   0.000,   0.000
10:53:17:232, 127215653197486,    7.133,   26.000, 2300,  12.439, 110.631,  30.731,  10.673,  96.226,  26.729, 57,  0,   0.903,   5.844,   1.623,  45.000,  60.000, 130.000,   0.000,   0.000
10:53:17:373, 127215964538546,    7.274,   23.000, 2400,  13.027, 112.468,  31.241,  11.205,  97.806,  27.168, 58,  0,   1.033,   5.990,   1.664,  45.000,  60.000, 130.000,   0.000,   0.000
10:53:17:485, 127216211756091,    7.386,   35.000, 2400,  16.026, 114.263,  31.740,  14.242,  99.400,  27.611, 59,  0,   1.040,   6.106,   1.696,  45.000,  60.000, 130.000,   0.000,   0.000
10:53:17:595, 127216454707826,    7.496,   45.000, 2300,  17.637, 116.203,  32.279,  15.817, 101.141,  28.095, 59,  0,   1.229,   6.242,   1.734,  45.000,  60.000, 130.000,   0.000,   0.000
10:53:17:716, 127216721837283,    7.617,   53.000, 2100,  18.106, 118.394,  32.887,  16.252, 103.107,  28.641, 59,  0,   1.365,   6.407,   1.780,  45.000,  60.000, 130.000,   0.000,   0.000
10:53:17:839, 127216993421300,    7.740,   53.000, 2000,  16.791, 120.459,  33.461,  14.760, 104.922,  29.145, 58,  0,   1.513,   6.593,   1.831,  45.000,  60.000, 130.000,   0.000,   0.000
10:53:17:961, 127217263151723,    7.862,   54.000, 2000,  16.491, 122.474,  34.020,  14.609, 106.707,  29.641, 59,  0,   1.373,   6.760,   1.878,  45.000,  60.000, 130.000,   0.000,   0.000
10:53:18:085, 127217536564706,    7.986,   44.000, 1900,  14.361, 124.252,  34.514,  12.510, 108.256,  30.071, 57,  0,   1.200,   6.909,   1.919,  45.000,  60.000, 130.000,   0.000,   0.000
10:53:18:195, 127217779457224,    8.096,   33.000, 2000,  13.306, 125.716,  34.921,  11.304, 109.500,  30.417, 57,  0,   1.128,   7.033,   1.954,  45.000,  60.000, 130.000,   0.000,   0.000
10:53:18:302, 127218015725043,    8.203,   33.000, 2100,  12.908, 127.097,  35.305,  11.071, 110.684,  30.746, 59,  0,   1.145,   7.156,   1.988,  45.000,  60.000, 130.000,   0.000,   0.000
10:53:18:424, 127218285076614,    8.325,   46.000, 2100,  15.683, 129.010,  35.836,  13.710, 112.357,  31.210, 58,  0,   1.504,   7.339,   2.039,  45.000,  60.000, 130.000,   0.000,   0.000
10:53:18:549, 127218561061795,    8.450,   53.000, 2000,  16.480, 131.070,  36.408,  14.581, 114.179,  31.716, 58,  0,   1.311,   7.503,   2.084,  45.000,  60.000, 130.000,   0.000,   0.000
10:53:18:673, 127218834895814,    8.574,   59.000, 1900,  16.220, 133.081,  36.967,  13.905, 115.904,  32.195, 58,  0,   1.594,   7.701,   2.139,  45.000,  60.000, 130.000,   0.000,   0.000
10:53:18:780, 127219071144098,    8.681,   36.000, 1900,  12.633, 134.433,  37.343,  10.656, 117.044,  32.512, 57,  0,   1.216,   7.831,   2.175,  45.000,  60.000, 130.000,   0.000,   0.000
10:53:18:887, 127219307456784,    8.788,   33.000, 2000,  13.132, 135.839,  37.733,  11.211, 118.244,  32.845, 59,  0,   1.120,   7.951,   2.208,  45.000,  60.000, 130.000,   0.000,   0.000
10:53:18:995, 127219545925538,    8.896,   26.000, 2100,  11.607, 137.092,  38.081,   9.718, 119.293,  33.137, 58,  0,   1.035,   8.062,   2.240,  45.000,  60.000, 130.000,   0.000,   0.000
10:53:19:103, 127219784357759,    9.004,   24.000, 2300,  11.181, 138.300,  38.417,   9.401, 120.308,  33.419, 57,  0,   0.937,   8.164,   2.268,  45.000,  60.000, 130.000,   0.000,   0.000
10:53:19:215, 127220031646134,    9.116,   23.000, 2400,  11.884, 139.631,  38.786,  10.014, 121.430,  33.731, 59,  0,   1.010,   8.277,   2.299,  45.000,  60.000, 130.000,   0.000,   0.000
10:53:19:325, 127220274470448,    9.226,   23.000, 2400,  12.588, 141.015,  39.171,  10.768, 122.614,  34.059, 58,  0,   0.995,   8.386,   2.329,  45.000,  60.000, 130.000,   0.000,   0.000
10:53:19:465, 127220583630644,    9.366,   28.000, 2400,  14.945, 143.108,  39.752,  13.209, 124.464,  34.573, 60,  0,   0.913,   8.514,   2.365,  45.000,  60.000, 130.000,   0.000,   0.000
10:53:19:637, 127220963380930,    9.538,   36.000, 2400,  15.262, 145.732,  40.481,  13.420, 126.772,  35.214, 57,  0,   0.943,   8.676,   2.410,  45.000,  60.000, 130.000,   0.000,   0.000
10:53:19:747, 127221206245316,    9.648,   31.000, 2400,  16.464, 147.543,  40.984,  14.285, 128.343,  35.651, 60,  0,   1.134,   8.801,   2.445,  45.000,  60.000, 130.000,   0.000,   0.000
10:53:19:887, 127221515415488,    9.788,   29.000, 2400,  14.938, 149.635,  41.565,  12.888, 130.148,  36.152, 58,  0,   1.058,   8.949,   2.486,  45.000,  60.000, 130.000,   0.000,   0.000
10:53:20:024, 127221817912144,    9.925,   26.000, 2400,  13.627, 151.502,  42.084,  11.620, 131.740,  36.594, 59,  0,   0.964,   9.081,   2.523,  45.000,  60.000, 130.000,   0.000,   0.000
10:53:20:147, 127222089537726,   10.048,   22.000, 2000,  15.291, 153.383,  42.606,   9.956, 132.964,  36.935, 58,  0,   0.897,   9.191,   2.553,  45.000,  60.000, 130.000,   0.000,   0.000
10:53:20:304, 127222436171732,   10.205,   24.000, 2000,  13.632, 155.523,  43.201,   8.837, 134.352,  37.320, 57,  0,   0.895,   9.332,   2.592,  45.000,  60.000, 130.000,   0.000,   0.000
10:53:20:463, 127222787256296,   10.364,   26.000, 2200,  10.780, 157.237,  43.677,   9.034, 135.788,  37.719, 56,  0,   0.837,   9.465,   2.629,  45.000,  60.000, 130.000,   0.000,   0.000
10:53:20:586, 127223058813598,   10.487,   44.000, 2200,  15.942, 159.198,  44.222,  14.087, 137.521,  38.200, 59,  0,   1.291,   9.624,   2.673,  45.000,  60.000, 130.000,   0.000,   0.000
10:53:20:698, 127223306121362,   10.599,   39.000, 2200,  15.645, 160.950,  44.708,  13.817, 139.068,  38.630, 59,  0,   1.196,   9.758,   2.711,  45.000,  60.000, 130.000,   0.000,   0.000
10:53:20:808, 127223548991604,   10.709,   57.000, 2300,  17.368, 162.860,  45.239,  15.343, 140.756,  39.099, 58,  0,   1.666,   9.941,   2.761,  45.000,  60.000, 130.000,   0.000,   0.000
10:53:20:917, 127223789778159,   10.818,   46.000, 2200,  16.931, 164.707,  45.752,  15.033, 142.395,  39.554, 59,  0,   1.313,  10.084,   2.801,  45.000,  60.000, 130.000,   0.000,   0.000
10:53:21:023, 127224023644764,   10.924,   57.000, 2100,  18.192, 166.634,  46.287,  16.190, 144.110,  40.031, 59,  0,   1.561,  10.250,   2.847,  45.000,  60.000, 130.000,   0.000,   0.000
10:53:21:128, 127224255573770,   11.029,   57.000, 2000,  17.287, 168.450,  46.792,  15.298, 145.717,  40.477, 60,  0,   1.507,  10.408,   2.891,  45.000,  60.000, 130.000,   0.000,   0.000
10:53:21:231, 127224484158359,   11.133,   39.000, 2000,  13.923, 169.891,  47.192,  11.867, 146.946,  40.818, 58,  0,   1.314,  10.544,   2.929,  45.000,  60.000, 130.000,   0.000,   0.000
10:53:21:341, 127224727097196,   11.243,   27.000, 2100,  11.733, 171.182,  47.551,   9.935, 148.039,  41.122, 57,  0,   1.056,  10.660,   2.961,  45.000,  60.000, 130.000,   0.000,   0.000
10:53:21:461, 127224992184136,   11.363,   21.000, 2300,  10.840, 172.483,  47.912,   9.048, 149.125,  41.424, 56,  0,   0.964,  10.776,   2.993,  45.000,  60.000, 130.000,   0.000,   0.000
10:53:21:564, 127225219562290,   11.466,   14.000, 2700,   9.993, 173.512,  48.198,   8.191, 149.969,  41.658, 57,  0,   0.803,  10.859,   3.016,  45.000,  60.000, 130.000,   0.000,   0.000
10:53:21:672, 127225457935600,   11.574,   12.000, 2800,  10.816, 174.680,  48.522,   9.103, 150.951,  41.931, 59,  0,   0.742,  10.939,   3.039,  45.000,  60.000, 130.000,   0.000,   0.000
10:53:21:776, 127225687582648,   11.678,   12.000, 2900,  11.645, 175.891,  48.859,   9.925, 151.984,  42.218, 59,  0,   0.780,  11.020,   3.061,  45.000,  60.000, 130.000,   0.000,   0.000
10:53:21:884, 127225926027226,   11.786,   24.000, 2900,  17.149, 177.743,  49.373,  15.187, 153.624,  42.673, 60,  0,   1.073,  11.136,   3.093,  45.000,  60.000, 130.000,   0.000,   0.000
10:53:21:988, 127226155648600,   11.890,   41.000, 2600,  22.302, 180.063,  50.017,  20.347, 155.740,  43.261, 61,  0,   1.461,  11.288,   3.135,  45.000,  60.000, 130.000,   0.000,   0.000
10:53:22:095, 127226391928368,   11.997,   27.000, 2600,  15.825, 181.756,  50.488,  14.002, 157.238,  43.677, 58,  0,   1.058,  11.401,   3.167,  45.000,  60.000, 130.000,   0.000,   0.000
10:53:22:198, 127226619431144,   12.100,   12.000, 2700,  10.291, 182.816,  50.782,   8.564, 158.120,  43.922, 57,  0,   0.754,  11.479,   3.189,  45.000,  60.000, 130.000,   0.000,   0.000
10:53:22:303, 127226851228546,   12.205,   13.000, 2800,  11.085, 183.980,  51.106,   9.381, 159.105,  44.196, 60,  0,   0.741,  11.556,   3.210,  45.000,  60.000, 130.000,   0.000,   0.000
10:53:22:406, 127227078692088,   12.308,   12.000, 2900,  12.058, 185.222,  51.451,  10.311, 160.167,  44.491, 59,  0,   0.774,  11.636,   3.232,  45.000,  60.000, 130.000,   0.000,   0.000
10:53:22:518, 127227325936202,   12.420,   12.000, 3100,  11.729, 186.536,  51.815,  10.097, 161.298,  44.805, 61,  0,   0.657,  11.710,   3.253,  45.000,  60.000, 130.000,   0.000,   0.000
10:53:22:620, 127227551226826,   12.522,    9.000, 3200,  11.550, 187.714,  52.143,   9.899, 162.308,  45.086, 61,  0,   0.647,  11.776,   3.271,  45.000,  60.000, 130.000,   0.000,   0.000
10:53:22:725, 127227783104064,   12.627,    9.000, 3300,  11.690, 188.942,  52.484,  10.060, 163.365,  45.379, 62,  0,   0.620,  11.841,   3.289,  45.000,  60.000, 130.000,   0.000,   0.000
10:53:22:834, 127228023686196,   12.736,   17.000, 3200,  18.596, 190.968,  53.047,  16.828, 165.198,  45.888, 64,  0,   0.869,  11.936,   3.315,  45.000,  60.000, 130.000,   0.000,   0.000
10:53:22:937, 127228250958966,   12.839,   29.000, 2900,  23.064, 193.342,  53.706,  21.122, 167.372,  46.492, 62,  0,   1.261,  12.065,   3.352,  45.000,  60.000, 130.000,   0.000,   0.000
10:53:23:040, 127228478473592,   12.942,   30.000, 2800,  19.353, 195.336,  54.260,  17.454, 169.171,  46.992, 63,  0,   1.281,  12.197,   3.388,  45.000,  60.000, 130.000,   0.000,   0.000
10:53:23:143, 127228705831090,   13.045,   35.000, 2600,  19.900, 197.385,  54.829,  18.135, 171.038,  47.511, 62,  0,   1.295,  12.331,   3.425,  45.000,  60.000, 130.000,   0.000,   0.000
10:53:23:246, 127228933330615,   13.148,   54.000, 2400,  20.545, 199.502,  55.417,  18.440, 172.938,  48.038, 60,  0,   1.499,  12.485,   3.468,  45.000,  60.000, 130.000,   0.000,   0.000
10:53:23:350, 127229162908230,   13.252,   49.000, 2300,  19.181, 201.496,  55.971,  17.274, 174.734,  48.537, 61,  0,   1.473,  12.638,   3.511,  45.000,  60.000, 130.000,   0.000,   0.000
10:53:23:463, 127229412410732,   13.365,   43.000, 2200,  17.227, 203.443,  56.512,  15.357, 176.469,  49.019, 60,  0,   1.349,  12.791,   3.553,  45.000,  60.000, 130.000,   0.000,   0.000
10:53:23:593, 127229699568910,   13.495,   35.000, 2200,  15.013, 205.395,  57.054,  13.132, 178.177,  49.494, 59,  0,   1.298,  12.959,   3.600,  45.000,  60.000, 130.000,   0.000,   0.000
10:53:23:726, 127229993146690,   13.628,   45.000, 2100,  15.599, 207.470,  57.630,  13.653, 179.993,  49.998, 59,  0,   1.355,  13.140,   3.650,  45.000,  60.000, 130.000,   0.000,   0.000
10:53:23:838, 127230240475864,   13.740,   29.000, 2200,  12.475, 208.867,  58.019,  10.480, 181.167,  50.324, 57,  0,   1.148,  13.268,   3.686,  45.000,  60.000, 130.000,   0.000,   0.000
10:53:23:940, 127230465587227,   13.842,   33.000, 2200,  14.458, 210.341,  58.428,  12.573, 182.448,  50.680, 58,  0,   1.269,  13.397,   3.722,  45.000,  60.000, 130.000,   0.000,   0.000
10:53:24:055, 127230719585662,   13.957,   51.000, 2200,  16.728, 212.265,  58.963,  14.701, 184.140,  51.150, 59,  0,   1.387,  13.557,   3.766,  45.000,  60.000, 130.000,   0.000,   0.000
10:53:24:158, 127230947046154,   14.060,   41.000, 2100,  15.998, 213.913,  59.420,  14.031, 185.585,  51.551, 59,  0,   1.332,  13.694,   3.804,  45.000,  60.000, 130.000,   0.000,   0.000
10:53:24:275, 127231205307403,   14.177,   44.000, 2100,  15.667, 215.746,  59.929,  13.709, 187.189,  51.997, 60,  0,   1.292,  13.845,   3.846,  45.000,  60.000, 130.000,   0.000,   0.000
10:53:24:401, 127231483565802,   14.303,   41.000, 2100,  14.702, 217.599,  60.444,  12.865, 188.810,  52.447, 59,  0,   1.292,  14.008,   3.891,  45.000,  60.000, 130.000,   0.000,   0.000
10:53:24:506, 127231715507630,   14.408,   38.000, 2100,  14.535, 219.125,  60.868,  12.672, 190.141,  52.817, 58,  0,   1.265,  14.141,   3.928,  45.000,  60.000, 130.000,   0.000,   0.000
10:53:24:615, 127231956047656,   14.517,   45.000, 2100,  15.185, 220.780,  61.328,  13.316, 191.592,  53.220, 58,  0,   1.377,  14.291,   3.970,  45.000,  60.000, 130.000,   0.000,   0.000
10:53:24:718, 127232183568072,   14.620,   39.000, 2100,  14.074, 222.230,  61.731,  12.268, 192.856,  53.571, 59,  0,   1.233,  14.418,   4.005,  45.000,  60.000, 130.000,   0.000,   0.000
10:53:24:825, 127232419778989,   14.727,   47.000, 2100,  16.006, 223.942,  62.206,  14.076, 194.362,  53.989, 58,  0,   1.463,  14.575,   4.048,  45.000,  60.000, 130.000,   0.000,   0.000
10:53:24:954, 127232704555272,   14.856,   48.000, 2000,  15.498, 225.941,  62.761,  13.579, 196.113,  54.476, 58,  0,   1.350,  14.749,   4.097,  45.000,  60.000, 130.000,   0.000,   0.000
10:53:25:077, 127232976530722,   14.979,   36.000, 1700,  15.602, 227.863,  63.295,  10.264, 197.377,  54.827, 59,  0,   1.200,  14.896,   4.138,  45.000,  60.000, 130.000,   0.000,   0.000
