System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
10:09:36:131, 121428247569046,    4.736,   25.000, 2500,  15.253,  84.964,  23.601,  13.391,  69.806,  19.391, 59,  0,   1.243,   4.676,   1.299,  45.000,  60.000, 130.000,   0.000,   0.000
10:09:36:269, 121428552490668,    4.874,   20.000, 2600,  11.902,  86.608,  24.058,   9.780,  71.157,  19.766, 57,  0,   0.992,   4.813,   1.337,  45.000,  60.000, 130.000,   0.000,   0.000
10:09:36:379, 121428794289968,    4.984,   12.000, 2800,   9.828,  87.684,  24.357,   7.977,  72.030,  20.008, 58,  0,   1.088,   4.932,   1.370,  45.000,  60.000, 130.000,   0.000,   0.000
10:09:36:486, 121429031563648,    5.091,   22.000, 2800,  13.246,  89.107,  24.752,  11.341,  73.249,  20.347, 58,  0,   1.114,   5.052,   1.403,  45.000,  60.000, 130.000,   0.000,   0.000
10:09:36:597, 121429275735878,    5.202,   14.000, 2900,  11.517,  90.381,  25.106,   9.678,  74.319,  20.644, 59,  0,   0.968,   5.159,   1.433,  45.000,  60.000, 130.000,   0.000,   0.000
10:09:36:707, 121429518292468,    5.312,   14.000, 3000,  11.661,  91.662,  25.462,   9.901,  75.407,  20.946, 60,  0,   1.023,   5.271,   1.464,  45.000,  60.000, 130.000,   0.000,   0.000
10:09:36:815, 121429757108420,    5.420,    7.000, 3200,   7.838,  92.510,  25.697,   6.020,  76.058,  21.127, 56,  0,   1.002,   5.380,   1.494,  45.000,  60.000, 130.000,   0.000,   0.000
10:09:36:925, 121430000161728,    5.530,   15.000, 3300,  14.219,  94.075,  26.132,  12.558,  77.440,  21.511, 61,  0,   1.062,   5.497,   1.527,  45.000,  60.000, 130.000,   0.000,   0.000
10:09:37:049, 121430274450002,    5.654,   19.000, 3100,  19.024,  96.438,  26.788,  17.100,  79.564,  22.101, 59,  0,   1.020,   5.623,   1.562,  45.000,  60.000, 130.000,   0.000,   0.000
10:09:37:157, 121430512542950,    5.762,    8.000, 3200,  10.797,  97.602,  27.112,   9.153,  80.551,  22.375, 61,  0,   0.892,   5.720,   1.589,  45.000,  60.000, 130.000,   0.000,   0.000
10:09:37:267, 121430754010581,    5.871,   13.000, 3200,  15.795,  99.330,  27.592,  14.006,  82.083,  22.801, 58,  0,   0.803,   5.807,   1.613,  45.000,  60.000, 130.000,   0.000,   0.000
10:09:37:377, 121430998692119,    5.982,    4.000, 3400,   7.028, 100.109,  27.808,   5.339,  82.675,  22.965, 57,  0,   0.885,   5.905,   1.640,  45.000,  60.000, 130.000,   0.000,   0.000
10:09:37:485, 121431236615080,    6.090,    3.000, 3500,  12.933, 101.502,  28.195,   6.345,  83.359,  23.155, 59,  0,   0.715,   5.982,   1.662,  45.000,  60.000, 130.000,   0.000,   0.000
10:09:37:593, 121431474960736,    6.198,    5.000, 3400,  16.673, 103.302,  28.695,   9.679,  84.403,  23.445, 60,  0,   0.768,   6.065,   1.685,  45.000,  60.000, 130.000,   0.000,   0.000
10:09:37:702, 121431715465673,    6.307,    2.000, 3500,  12.593, 104.674,  29.076,   5.637,  85.017,  23.616, 60,  0,   0.677,   6.139,   1.705,  45.000,  60.000, 130.000,   0.000,   0.000
10:09:37:811, 121431956689104,    6.416,    2.000, 3500,  12.917, 106.085,  29.468,   5.990,  85.672,  23.798, 60,  0,   0.659,   6.211,   1.725,  45.000,  60.000, 130.000,   0.000,   0.000
10:09:37:920, 121432195972620,    6.525,    3.000, 3600,  15.024, 107.713,  29.920,   8.019,  86.541,  24.039, 61,  0,   0.706,   6.288,   1.747,  45.000,  60.000, 130.000,   0.000,   0.000
10:09:38:031, 121432442299366,    6.636,   25.000, 3100,  30.512, 111.117,  30.866,  23.439,  89.156,  24.765, 66,  0,   1.340,   6.437,   1.788,  45.000,  60.000, 130.000,   0.000,   0.000
10:09:38:138, 121432678954814,    6.743,   15.000, 3400,  15.928, 112.824,  31.340,  13.901,  90.646,  25.179, 62,  0,   1.003,   6.545,   1.818,  45.000,  60.000, 130.000,   0.000,   0.000
10:09:38:240, 121432902892960,    6.845,   34.000, 3100,  26.119, 115.473,  32.076,  23.949,  93.074,  25.854, 65,  0,   1.471,   6.694,   1.859,  45.000,  60.000, 130.000,   0.000,   0.000
10:09:38:365, 121433178883006,    6.970,   58.000, 2600,  26.832, 118.827,  33.007,  24.721,  96.164,  26.712, 63,  0,   1.810,   6.920,   1.922,  45.000,  60.000, 130.000,   0.000,   0.000
10:09:38:473, 121433417349972,    7.078,   50.000, 2400,  21.058, 121.101,  33.639,  18.935,  98.209,  27.280, 62,  0,   1.784,   7.113,   1.976,  45.000,  60.000, 130.000,   0.000,   0.000
10:09:38:581, 121433655904568,    7.186,   26.000, 2400,  14.548, 122.673,  34.076,  12.630,  99.574,  27.659, 63,  0,   1.238,   7.246,   2.013,  45.000,  60.000, 130.000,   0.000,   0.000
10:09:38:706, 121433931956808,    7.311,   28.000, 2400,  13.800, 124.398,  34.555,  11.945, 101.067,  28.074, 63,  0,   1.269,   7.405,   2.057,  45.000,  60.000, 130.000,   0.000,   0.000
10:09:38:808, 121434157193506,    7.413,   11.000, 2600,   8.684, 125.284,  34.801,   6.949, 101.776,  28.271, 63,  0,   0.772,   7.484,   2.079,  45.000,  60.000, 130.000,   0.000,   0.000
10:09:38:917, 121434397861128,    7.522,   12.000, 3000,  10.615, 126.441,  35.122,   8.846, 102.740,  28.539, 65,  0,   0.809,   7.572,   2.103,  45.000,  60.000, 130.000,   0.000,   0.000
10:09:39:040, 121434669485838,    7.645,   12.000, 3100,  12.009, 127.918,  35.533,  10.294, 104.007,  28.891, 66,  0,   0.828,   7.674,   2.132,  45.000,  60.000, 130.000,   0.000,   0.000
10:09:39:142, 121434894602978,    7.747,   32.000, 2900,  21.785, 130.139,  36.150,  19.933, 106.039,  29.455, 66,  0,   1.307,   7.807,   2.169,  45.000,  60.000, 130.000,   0.000,   0.000
10:09:39:246, 121435124320592,    7.851,   29.000, 2700,  19.580, 132.177,  36.716,  17.704, 107.881,  29.967, 65,  0,   1.257,   7.938,   2.205,  45.000,  60.000, 130.000,   0.000,   0.000
10:09:39:374, 121435406965272,    7.979,   10.000, 2900,   9.362, 133.375,  37.049,   7.707, 108.867,  30.241, 65,  0,   0.699,   8.027,   2.230,  45.000,  60.000, 130.000,   0.000,   0.000
10:09:39:482, 121435645274424,    8.087,    9.000, 3000,  10.094, 134.464,  37.351,   8.434, 109.778,  30.494, 64,  0,   0.719,   8.105,   2.251,  45.000,  60.000, 130.000,   0.000,   0.000
10:09:39:588, 121435879355646,    8.193,   17.000, 3000,  15.858, 136.146,  37.818,  14.062, 111.268,  30.908, 66,  0,   0.959,   8.207,   2.280,  45.000,  60.000, 130.000,   0.000,   0.000
10:09:39:690, 121436104567606,    8.295,   13.000, 3000,  13.938, 137.567,  38.213,  11.966, 112.489,  31.247, 66,  0,   0.978,   8.306,   2.307,  45.000,  60.000, 130.000,   0.000,   0.000
10:09:39:812, 121436374026336,    8.417,   11.000, 3100,  12.467, 139.089,  38.636,  10.715, 113.797,  31.610, 66,  0,   0.751,   8.398,   2.333,  45.000,  60.000, 130.000,   0.000,   0.000
10:09:40:004, 121436799344806,    8.609,   12.000, 3300,  12.538, 141.504,  39.307,  10.918, 115.900,  32.194, 68,  0,   0.751,   8.543,   2.373,  45.000,  60.000, 130.000,   0.000,   0.000
10:09:40:196, 121437221046246,    8.800,   32.000, 2900,  20.594, 145.437,  40.399,  18.643, 119.460,  33.183, 61,  0,   1.124,   8.758,   2.433,  45.000,  60.000, 130.000,   0.000,   0.000
10:09:40:303, 121437459525781,    8.908,   31.000, 2800,  18.577, 147.444,  40.957,  16.732, 121.267,  33.685, 63,  0,   1.280,   8.896,   2.471,  45.000,  60.000, 130.000,   0.000,   0.000
10:09:40:406, 121437686970527,    9.011,   26.000, 2700,  16.497, 149.143,  41.429,  14.642, 122.776,  34.104, 60,  0,   1.186,   9.018,   2.505,  45.000,  60.000, 130.000,   0.000,   0.000
10:09:40:540, 121437982768422,    9.145,   25.000, 2600,  16.835, 151.398,  42.055,  15.055, 124.792,  34.665, 63,  0,   1.120,   9.168,   2.547,  45.000,  60.000, 130.000,   0.000,   0.000
10:09:40:671, 121438269937628,    9.275,   48.000, 2400,  20.278, 154.036,  42.788,  18.260, 127.167,  35.324, 61,  0,   1.549,   9.370,   2.603,  45.000,  60.000, 130.000,   0.000,   0.000
10:09:40:789, 121438532594462,    9.394,   39.000, 2300,  17.221, 156.084,  43.357,  15.056, 128.958,  35.822, 59,  0,   1.421,   9.539,   2.650,  45.000,  60.000, 130.000,   0.000,   0.000
10:09:40:920, 121438821783257,    9.525,   41.000, 2200,  15.594, 158.126,  43.924,  13.584, 130.737,  36.316, 60,  0,   1.328,   9.712,   2.698,  45.000,  60.000, 130.000,   0.000,   0.000
10:09:41:028, 121439058182900,    9.632,   23.000, 2300,  11.380, 159.345,  44.262,   9.456, 131.750,  36.597, 59,  0,   1.000,   9.820,   2.728,  45.000,  60.000, 130.000,   0.000,   0.000
10:09:41:131, 121439285605809,    9.735,   31.000, 2300,  14.753, 160.864,  44.685,  12.766, 133.065,  36.962, 60,  0,   1.178,   9.941,   2.761,  45.000,  60.000, 130.000,   0.000,   0.000
10:09:41:260, 121439571256335,    9.865,   27.000, 2400,  12.502, 162.482,  45.134,  10.819, 134.464,  37.351, 61,  0,   0.962,  10.065,   2.796,  45.000,  60.000, 130.000,   0.000,   0.000
10:09:41:363, 121439799883768,    9.968,   22.000, 2500,  12.565, 163.783,  45.495,  10.871, 135.590,  37.664, 61,  0,   1.007,  10.170,   2.825,  45.000,  60.000, 130.000,   0.000,   0.000
10:09:41:516, 121440137705556,   10.121,   26.000, 2500,  13.488, 165.847,  46.068,  11.780, 137.392,  38.165, 61,  0,   0.982,  10.320,   2.867,  45.000,  60.000, 130.000,   0.000,   0.000
10:09:41:619, 121440363341824,   10.223,   28.000, 2500,  16.375, 167.520,  46.533,  14.357, 138.859,  38.572, 61,  0,   1.172,  10.440,   2.900,  45.000,  60.000, 130.000,   0.000,   0.000
10:09:41:739, 121440628262376,   10.343,   25.000, 2500,  13.304, 169.116,  46.977,  11.457, 140.234,  38.954, 61,  0,   1.085,  10.570,   2.936,  45.000,  60.000, 130.000,   0.000,   0.000
10:09:41:868, 121440914839974,   10.473,   22.000, 2600,  14.056, 170.940,  47.483,  12.331, 141.835,  39.398, 60,  0,   1.057,  10.707,   2.974,  45.000,  60.000, 130.000,   0.000,   0.000
10:09:42:009, 121441226054474,   10.614,   28.000, 2600,  14.406, 172.971,  48.047,  12.690, 143.623,  39.895, 60,  0,   1.046,  10.854,   3.015,  45.000,  60.000, 130.000,   0.000,   0.000
10:09:42:121, 121441473309825,   10.726,   21.000, 2600,  14.057, 174.545,  48.485,  12.169, 144.986,  40.274, 60,  0,   1.080,  10.975,   3.049,  45.000,  60.000, 130.000,   0.000,   0.000
10:09:42:237, 121441729503019,   10.842,   31.000, 2600,  15.928, 176.393,  48.998,  14.113, 146.623,  40.729, 62,  0,   1.220,  11.117,   3.088,  45.000,  60.000, 130.000,   0.000,   0.000
10:09:42:342, 121441961311440,   10.947,   28.000, 2500,  16.317, 178.106,  49.474,  14.361, 148.131,  41.148, 63,  0,   1.255,  11.249,   3.125,  45.000,  60.000, 130.000,   0.000,   0.000
10:09:42:488, 121442283783016,   11.093,   43.000, 2300,  18.373, 180.790,  50.219,  16.198, 150.497,  41.805, 61,  0,   1.358,  11.447,   3.180,  45.000,  60.000, 130.000,   0.000,   0.000
10:09:42:602, 121442535384957,   11.207,   48.000, 1800,  19.207, 182.978,  50.827,  13.417, 152.026,  42.229, 60,  0,   1.463,  11.614,   3.226,  45.000,  60.000, 130.000,   0.000,   0.000
10:09:42:739, 121442837857324,   11.344,   60.000, 1800,  17.883, 185.428,  51.508,  12.144, 153.689,  42.691, 60,  0,   1.585,  11.831,   3.286,  45.000,  60.000, 130.000,   0.000,   0.000
10:09:42:852, 121443087432166,   11.457,   45.000, 2100,  13.161, 186.916,  51.921,  11.143, 154.949,  43.041, 59,  0,   1.353,  11.984,   3.329,  45.000,  60.000, 130.000,   0.000,   0.000
10:09:42:958, 121443321476455,   11.563,   46.000, 2000,  15.409, 188.549,  52.375,  13.508, 156.381,  43.439, 60,  0,   1.268,  12.118,   3.366,  45.000,  60.000, 130.000,   0.000,   0.000
10:09:43:067, 121443562104866,   11.672,   39.000, 2200,  15.791, 190.270,  52.853,  13.702, 157.874,  43.854, 60,  0,   1.537,  12.286,   3.413,  45.000,  60.000, 130.000,   0.000,   0.000
10:09:43:223, 121443906573278,   11.828,   38.000, 2200,  14.912, 192.596,  53.499,  12.878, 159.883,  44.412, 59,  0,   1.424,  12.508,   3.474,  45.000,  60.000, 130.000,   0.000,   0.000
10:09:43:345, 121444175949598,   11.950,   24.000, 2400,  11.180, 193.960,  53.878,   9.379, 161.027,  44.730, 60,  0,   1.078,  12.639,   3.511,  45.000,  60.000, 130.000,   0.000,   0.000
10:09:43:447, 121444401297092,   12.052,   16.000, 2500,  10.644, 195.047,  54.180,   8.829, 161.928,  44.980, 61,  0,   0.946,  12.736,   3.538,  45.000,  60.000, 130.000,   0.000,   0.000
10:09:43:555, 121444639765242,   12.160,   16.000, 2600,  11.465, 196.285,  54.524,   9.722, 162.978,  45.272, 61,  0,   0.971,  12.841,   3.567,  45.000,  60.000, 130.000,   0.000,   0.000
10:09:43:658, 121444867181388,   12.263,   21.000, 2700,  14.194, 197.747,  54.930,  12.395, 164.255,  45.626, 61,  0,   1.083,  12.952,   3.598,  45.000,  60.000, 130.000,   0.000,   0.000
10:09:43:760, 121445092367790,   12.365,   17.000, 2700,  12.450, 199.017,  55.282,  10.711, 165.347,  45.930, 63,  0,   0.990,  13.053,   3.626,  45.000,  60.000, 130.000,   0.000,   0.000
10:09:43:864, 121445321973130,   12.469,   13.000, 2800,  12.164, 200.281,  55.634,  10.417, 166.431,  46.231, 64,  0,   0.890,  13.146,   3.652,  45.000,  60.000, 130.000,   0.000,   0.000
10:09:44:009, 121445642082398,   12.614,   16.000, 3000,  12.593, 202.107,  56.141,  10.934, 168.016,  46.671, 66,  0,   0.879,  13.273,   3.687,  45.000,  60.000, 130.000,   0.000,   0.000
10:09:44:112, 121445869642756,   12.717,   14.000, 3000,  12.814, 203.428,  56.508,  10.960, 169.145,  46.985, 65,  0,   0.830,  13.359,   3.711,  45.000,  60.000, 130.000,   0.000,   0.000
10:09:44:225, 121446118967956,   12.830,   15.000, 3000,  15.755, 205.207,  57.002,  13.974, 170.723,  47.423, 65,  0,   1.113,  13.485,   3.746,  45.000,  60.000, 130.000,   0.000,   0.000
10:09:44:428, 121446566264316,   13.033,   15.000, 3100,  13.593, 207.961,  57.767,  11.835, 173.121,  48.089, 65,  0,   0.838,  13.654,   3.793,  45.000,  60.000, 130.000,   0.000,   0.000
10:09:44:541, 121446815986072,   13.146,    7.000, 3300,   9.876, 209.078,  58.077,   8.173, 174.045,  48.346, 58,  0,   0.752,  13.739,   3.817,  45.000,  60.000, 130.000,   0.000,   0.000
10:09:44:642, 121447040127098,   13.247,    3.000, 3600,   7.468, 209.836,  58.288,   5.866, 174.641,  48.511, 57,  0,   0.812,  13.822,   3.839,  45.000,  60.000, 130.000,   0.000,   0.000
10:09:44:746, 121447268797906,   13.351,    4.000, 3800,   9.230, 210.792,  58.553,   7.504, 175.418,  48.727, 57,  0,   0.981,  13.923,   3.868,  45.000,  60.000, 130.000,   0.000,   0.000
10:09:44:848, 121447493680402,   13.453,    3.000, 3900,   8.105, 211.617,  58.782,   6.412, 176.071,  48.909, 59,  0,   0.904,  14.015,   3.893,  45.000,  60.000, 130.000,   0.000,   0.000
10:09:44:950, 121447717981618,   13.554,    4.000, 3900,   9.729, 212.605,  59.057,   8.037, 176.887,  49.135, 57,  0,   0.896,  14.107,   3.918,  45.000,  60.000, 130.000,   0.000,   0.000
10:09:45:051, 121447942519378,   13.656,    2.000, 4000,   8.489, 213.469,  59.297,   6.788, 177.577,  49.327, 58,  0,   0.898,  14.198,   3.944,  45.000,  60.000, 130.000,   0.000,   0.000
10:09:45:154, 121448169333968,   13.759,    3.000, 3900,   8.007, 214.291,  59.525,   6.514, 178.247,  49.513, 57,  0,   0.907,  14.291,   3.970,  45.000,  60.000, 130.000,   0.000,   0.000
10:09:45:258, 121448398967812,   13.863,    3.000, 3900,   9.406, 215.269,  59.797,   7.506, 179.027,  49.730, 58,  0,   0.926,  14.387,   3.996,  45.000,  60.000, 130.000,   0.000,   0.000
10:09:45:361, 121448625860758,   13.966,    4.000, 3900,  10.121, 216.309,  60.086,   8.432, 179.894,  49.970, 58,  0,   0.882,  14.478,   4.022,  45.000,  60.000, 130.000,   0.000,   0.000
10:09:45:462, 121448849870536,   14.067,    3.000, 3900,   9.871, 217.311,  60.364,   8.132, 180.719,  50.200, 58,  0,   0.896,  14.569,   4.047,  45.000,  60.000, 130.000,   0.000,   0.000
10:09:45:564, 121449074405124,   14.169,    3.000, 3900,   9.166, 218.243,  60.623,   7.423, 181.474,  50.409, 58,  0,   0.892,  14.660,   4.072,  45.000,  60.000, 130.000,   0.000,   0.000
10:09:45:667, 121449301380094,   14.271,    5.000, 3900,  12.264, 219.504,  60.973,  10.493, 182.552,  50.709, 60,  0,   0.959,  14.758,   4.099,  45.000,  60.000, 130.000,   0.000,   0.000
10:09:45:768, 121449525528804,   14.373,    3.000, 3900,   9.447, 220.463,  61.240,   7.757, 183.340,  50.928, 57,  0,   0.921,  14.852,   4.125,  45.000,  60.000, 130.000,   0.000,   0.000
10:09:45:871, 121449752096754,   14.476,    5.000, 3900,  11.592, 221.652,  61.570,   9.926, 184.358,  51.211, 58,  0,   0.884,  14.942,   4.151,  45.000,  60.000, 130.000,   0.000,   0.000
10:09:45:973, 121449978159760,   14.578,    3.000, 3900,   9.148, 222.589,  61.830,   7.501, 185.126,  51.424, 61,  0,   0.918,  15.036,   4.177,  45.000,  60.000, 130.000,   0.000,   0.000
10:09:46:076, 121450204690570,   14.681,    2.000, 3900,   7.643, 223.373,  62.048,   5.881, 185.729,  51.591, 57,  0,   0.897,  15.128,   4.202,  45.000,  60.000, 130.000,   0.000,   0.000
10:09:46:179, 121450431622030,   14.783,    3.000, 3900,   8.039, 224.199,  62.278,   6.335, 186.380,  51.772, 57,  0,   0.918,  15.223,   4.229,  45.000,  60.000, 130.000,   0.000,   0.000
