System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
11:04:44:528, 128733207892152,    4.820,    9.000, 3500,  15.944,  70.481,  19.578,  14.309,  60.343,  16.762, 68,  0,   0.590,   3.316,   0.921,  45.000,  60.000, 130.000,   0.000,   0.000
11:04:44:654, 128733486061508,    4.946,    9.000, 3500,  14.910,  72.359,  20.100,  13.277,  62.015,  17.226, 67,  0,   0.594,   3.391,   0.942,  45.000,  60.000, 130.000,   0.000,   0.000
11:04:44:782, 128733768696794,    5.074,   11.000, 3700,  20.032,  74.923,  20.812,  18.411,  64.372,  17.881, 70,  0,   0.664,   3.476,   0.965,  45.000,  60.000, 130.000,   0.000,   0.000
11:04:44:910, 128734051290882,    5.202,   22.000, 3300,  24.256,  78.028,  21.674,  22.440,  67.244,  18.679, 66,  0,   0.939,   3.596,   0.999,  45.000,  60.000, 130.000,   0.000,   0.000
11:04:45:020, 128734294113534,    5.312,   29.000, 3000,  23.318,  80.592,  22.387,  21.510,  69.610,  19.336, 67,  0,   0.951,   3.700,   1.028,  45.000,  60.000, 130.000,   0.000,   0.000
11:04:45:132, 128734541425206,    5.424,   18.000, 3000,  14.883,  82.259,  22.850,  13.210,  71.089,  19.747, 64,  0,   0.663,   3.775,   1.049,  45.000,  60.000, 130.000,   0.000,   0.000
11:04:45:241, 128734782098262,    5.533,   16.000, 3000,  13.078,  83.685,  23.246,  11.438,  72.336,  20.093, 64,  0,   0.616,   3.842,   1.067,  45.000,  60.000, 130.000,   0.000,   0.000
11:04:45:368, 128735062538801,    5.660,   10.000, 3200,  11.217,  85.109,  23.641,   9.558,  73.550,  20.431, 61,  0,   0.603,   3.918,   1.088,  45.000,  60.000, 130.000,   0.000,   0.000
11:04:45:493, 128735338572132,    5.785,   11.000, 3300,  12.078,  86.619,  24.061,  10.467,  74.859,  20.794, 61,  0,   0.623,   3.996,   1.110,  45.000,  60.000, 130.000,   0.000,   0.000
11:04:45:604, 128735583658176,    5.896,   21.000, 3100,  20.113,  88.852,  24.681,  18.490,  76.911,  21.364, 63,  0,   0.777,   4.082,   1.134,  45.000,  60.000, 130.000,   0.000,   0.000
11:04:45:716, 128735830835952,    6.008,   24.000, 3000,  19.036,  90.983,  25.273,  17.293,  78.847,  21.902, 62,  0,   0.945,   4.188,   1.163,  45.000,  60.000, 130.000,   0.000,   0.000
11:04:45:826, 128736073767759,    6.118,   50.000, 2300,  20.379,  93.225,  25.896,  17.445,  80.766,  22.435, 60,  0,   1.281,   4.329,   1.203,  45.000,  60.000, 130.000,   0.000,   0.000
11:04:45:981, 128736415981208,    6.273,   78.000, 2000,  21.117,  96.498,  26.805,  18.721,  83.668,  23.241, 59,  0,   1.620,   4.580,   1.272,  45.000,  60.000, 130.000,   0.000,   0.000
11:04:46:105, 128736691024976,    6.397,   80.000, 1900,  18.275,  98.774,  27.437,  15.826,  85.639,  23.789, 59,  0,   1.544,   4.773,   1.326,  45.000,  60.000, 130.000,   0.000,   0.000
11:04:46:258, 128737027661827,    6.550,   65.000, 1800,  17.943, 101.510,  28.197,  13.689,  87.726,  24.368, 58,  0,   1.338,   4.977,   1.382,  45.000,  60.000, 130.000,   0.000,   0.000
11:04:46:367, 128737268287007,    6.659,   49.000, 1800,  14.261, 103.064,  28.629,  12.455,  89.083,  24.745, 57,  0,   1.059,   5.092,   1.414,  45.000,  60.000, 130.000,   0.000,   0.000
11:04:46:478, 128737513400246,    6.770,   70.000, 1800,  15.477, 104.782,  29.106,  13.453,  90.577,  25.160, 58,  0,   1.477,   5.256,   1.460,  45.000,  60.000, 130.000,   0.000,   0.000
11:04:46:585, 128737749675105,    6.877,   44.000, 1800,  12.812, 106.153,  29.487,  10.885,  91.742,  25.484, 57,  0,   1.138,   5.378,   1.494,  45.000,  60.000, 130.000,   0.000,   0.000
11:04:46:697, 128737997051488,    6.989,   44.000, 1800,  12.711, 107.577,  29.883,  10.923,  92.965,  25.824, 57,  0,   1.067,   5.497,   1.527,  45.000,  60.000, 130.000,   0.000,   0.000
11:04:46:823, 128738275182760,    7.115,   45.000, 1900,  13.550, 109.284,  30.357,  11.631,  94.430,  26.231, 57,  0,   1.237,   5.653,   1.570,  45.000,  60.000, 130.000,   0.000,   0.000
11:04:46:929, 128738509325000,    7.221,   22.000, 2000,   9.694, 110.312,  30.642,   7.889,  95.267,  26.463, 56,  0,   0.930,   5.752,   1.598,  45.000,  60.000, 130.000,   0.000,   0.000
11:04:47:037, 128738747802604,    7.329,   30.000, 2100,  13.202, 111.738,  31.038,  11.368,  96.495,  26.804, 57,  0,   1.152,   5.876,   1.632,  45.000,  60.000, 130.000,   0.000,   0.000
11:04:47:192, 128739090031958,    7.484,   35.000, 2100,  12.667, 113.701,  31.584,  10.854,  98.177,  27.271, 57,  0,   0.973,   6.027,   1.674,  45.000,  60.000, 130.000,   0.000,   0.000
11:04:47:301, 128739330565095,    7.593,   32.000, 2200,  13.343, 115.155,  31.987,  11.603,  99.441,  27.623, 60,  0,   1.061,   6.143,   1.706,  45.000,  60.000, 130.000,   0.000,   0.000
11:04:47:411, 128739573523903,    7.703,   41.000, 2200,  16.484, 116.969,  32.491,  14.590, 101.046,  28.068, 58,  0,   1.224,   6.277,   1.744,  45.000,  60.000, 130.000,   0.000,   0.000
11:04:47:521, 128739816352492,    7.813,   47.000, 2100,  16.959, 118.834,  33.009,  15.038, 102.700,  28.528, 58,  0,   1.447,   6.437,   1.788,  45.000,  60.000, 130.000,   0.000,   0.000
11:04:47:630, 128740057121460,    7.922,   42.000, 2100,  15.816, 120.558,  33.488,  13.957, 104.222,  28.951, 59,  0,   1.255,   6.573,   1.826,  45.000,  60.000, 130.000,   0.000,   0.000
11:04:47:799, 128740430271994,    8.091,   55.000, 2000,  16.473, 123.342,  34.262,  14.544, 106.680,  29.633, 59,  0,   1.383,   6.807,   1.891,  45.000,  60.000, 130.000,   0.000,   0.000
11:04:47:923, 128740704001212,    8.215,   43.000, 2000,  15.884, 125.311,  34.809,  13.936, 108.408,  30.113, 58,  0,   1.436,   6.985,   1.940,  45.000,  60.000, 130.000,   0.000,   0.000
11:04:48:107, 128741110241194,    8.399,   48.000, 2000,  14.693, 128.015,  35.560,  12.767, 110.757,  30.766, 58,  0,   1.232,   7.212,   2.003,  45.000,  60.000, 130.000,   0.000,   0.000
11:04:48:230, 128741381829996,    8.522,   31.000, 2000,  12.583, 129.562,  35.990,  10.732, 112.077,  31.132, 58,  0,   1.060,   7.342,   2.040,  45.000,  60.000, 130.000,   0.000,   0.000
11:04:48:353, 128741653383389,    8.645,   38.000, 1900,  18.291, 131.812,  36.614,  11.439, 113.484,  31.523, 59,  0,   1.118,   7.480,   2.078,  45.000,  60.000, 130.000,   0.000,   0.000
11:04:48:478, 128741929409855,    8.770,   32.000, 1900,  14.124, 133.578,  37.105,  10.463, 114.792,  31.887, 57,  0,   1.032,   7.609,   2.114,  45.000,  60.000, 130.000,   0.000,   0.000
11:04:48:605, 128742209898347,    8.897,   51.000, 1900,  14.765, 135.453,  37.626,  12.856, 116.425,  32.340, 57,  0,   1.282,   7.772,   2.159,  45.000,  60.000, 130.000,   0.000,   0.000
11:04:48:731, 128742488093399,    9.023,   64.000, 1900,  15.671, 137.428,  38.174,  13.438, 118.118,  32.811, 58,  0,   1.439,   7.953,   2.209,  45.000,  60.000, 130.000,   0.000,   0.000
11:04:48:854, 128742759685848,    9.146,   44.000, 1900,  13.550, 139.094,  38.637,  11.462, 119.528,  33.202, 57,  0,   1.332,   8.117,   2.255,  45.000,  60.000, 130.000,   0.000,   0.000
11:04:48:965, 128743004901592,    9.257,   20.000, 2100,   9.345, 140.132,  38.926,   7.372, 120.346,  33.430, 56,  0,   0.933,   8.220,   2.283,  45.000,  60.000, 130.000,   0.000,   0.000
11:04:49:076, 128743249912188,    9.368,   23.000, 2200,  11.022, 141.355,  39.265,   9.205, 121.368,  33.713, 57,  0,   0.962,   8.327,   2.313,  45.000,  60.000, 130.000,   0.000,   0.000
11:04:49:186, 128743492782316,    9.478,   23.000, 2300,  11.485, 142.618,  39.616,   9.600, 122.424,  34.007, 57,  0,   0.993,   8.436,   2.343,  45.000,  60.000, 130.000,   0.000,   0.000
11:04:49:298, 128743740094488,    9.590,   34.000, 2300,  14.560, 144.249,  40.069,  12.788, 123.856,  34.404, 59,  0,   1.085,   8.558,   2.377,  45.000,  60.000, 130.000,   0.000,   0.000
11:04:49:410, 128743987366994,    9.702,   32.000, 2300,  14.955, 145.924,  40.534,  13.191, 125.333,  34.815, 59,  0,   0.912,   8.660,   2.406,  45.000,  60.000, 130.000,   0.000,   0.000
11:04:49:521, 128744232398458,    9.813,   36.000, 2300,  16.190, 147.721,  41.034,  14.412, 126.933,  35.259, 59,  0,   1.026,   8.774,   2.437,  45.000,  60.000, 130.000,   0.000,   0.000
11:04:49:648, 128744512896744,    9.940,   33.000, 2300,  14.723, 149.591,  41.553,  12.489, 128.519,  35.700, 58,  0,   1.032,   8.905,   2.474,  45.000,  60.000, 130.000,   0.000,   0.000
11:04:49:760, 128744760129724,   10.052,   26.000, 2300,  13.045, 151.052,  41.959,  11.000, 129.751,  36.042, 58,  0,   0.969,   9.014,   2.504,  45.000,  60.000, 130.000,   0.000,   0.000
11:04:49:917, 128745106742159,   10.209,   36.000, 2300,  14.623, 153.347,  42.597,  12.681, 131.742,  36.595, 57,  0,   1.079,   9.183,   2.551,  45.000,  60.000, 130.000,   0.000,   0.000
11:04:50:026, 128745347497360,   10.318,   26.000, 2400,  13.461, 154.815,  43.004,  11.372, 132.982,  36.939, 60,  0,   0.965,   9.288,   2.580,  45.000,  60.000, 130.000,   0.000,   0.000
11:04:50:134, 128745585910660,   10.426,   25.000, 2400,  13.920, 156.318,  43.422,  11.882, 134.265,  37.296, 61,  0,   0.967,   9.393,   2.609,  45.000,  60.000, 130.000,   0.000,   0.000
11:04:50:262, 128745868646978,   10.554,   24.000, 2400,  14.081, 158.121,  43.923,  12.008, 135.802,  37.723, 60,  0,   0.984,   9.519,   2.644,  45.000,  60.000, 130.000,   0.000,   0.000
11:04:50:404, 128746181994193,   10.696,   23.000, 2500,  13.140, 159.986,  44.441,  11.431, 137.424,  38.173, 59,  0,   0.880,   9.643,   2.679,  45.000,  60.000, 130.000,   0.000,   0.000
11:04:50:530, 128746460246373,   10.822,   35.000, 2500,  17.122, 162.144,  45.040,  15.280, 139.350,  38.708, 59,  0,   1.109,   9.783,   2.718,  45.000,  60.000, 130.000,   0.000,   0.000
11:04:50:642, 128746707501520,   10.934,   34.000, 2400,  16.589, 164.001,  45.556,  14.730, 140.999,  39.167, 58,  0,   1.190,   9.916,   2.755,  45.000,  60.000, 130.000,   0.000,   0.000
11:04:50:754, 128746954035156,   11.045,   51.000, 2300,  19.313, 166.158,  46.155,  17.322, 142.934,  39.704, 59,  0,   1.561,  10.091,   2.803,  45.000,  60.000, 130.000,   0.000,   0.000
11:04:50:878, 128747227845229,   11.169,   44.000, 2200,  17.027, 168.269,  46.741,  15.084, 144.804,  40.223, 58,  0,   1.313,  10.253,   2.848,  45.000,  60.000, 130.000,   0.000,   0.000
11:04:51:005, 128747508226358,   11.296,   65.000, 2100,  17.678, 170.514,  47.365,  15.726, 146.801,  40.778, 59,  0,   1.478,  10.441,   2.900,  45.000,  60.000, 130.000,   0.000,   0.000
11:04:51:118, 128747757749248,   11.409,   55.000, 2000,  17.097, 172.446,  47.902,  15.108, 148.508,  41.252, 58,  0,   1.547,  10.616,   2.949,  45.000,  60.000, 130.000,   0.000,   0.000
11:04:51:222, 128747987415330,   11.513,   40.000, 2000,  14.023, 173.905,  48.307,  12.044, 149.761,  41.600, 57,  0,   1.340,  10.755,   2.988,  45.000,  60.000, 130.000,   0.000,   0.000
11:04:51:331, 128748228032334,   11.622,   38.000, 2100,  14.001, 175.430,  48.731,  12.096, 151.079,  41.966, 59,  0,   1.268,  10.893,   3.026,  45.000,  60.000, 130.000,   0.000,   0.000
11:04:51:455, 128748501831663,   11.746,   33.000, 2100,  12.671, 177.002,  49.167,  10.825, 152.422,  42.339, 57,  0,   1.067,  11.026,   3.063,  45.000,  60.000, 130.000,   0.000,   0.000
11:04:51:558, 128748729313778,   11.849,   13.000, 2300,   8.573, 177.885,  49.412,   6.839, 153.126,  42.535, 57,  0,   0.775,  11.106,   3.085,  45.000,  60.000, 130.000,   0.000,   0.000
11:04:51:663, 128748961184364,   11.955,   14.000, 2500,   9.236, 178.855,  49.682,   7.519, 153.916,  42.754, 57,  0,   0.763,  11.186,   3.107,  45.000,  60.000, 130.000,   0.000,   0.000
11:04:51:766, 128749188638994,   12.058,   21.000, 2500,  12.870, 180.181,  50.050,  10.927, 155.042,  43.067, 57,  0,   0.963,  11.285,   3.135,  45.000,  60.000, 130.000,   0.000,   0.000
11:04:51:869, 128749415954656,   12.160,   14.000, 2700,  10.535, 181.265,  50.351,   8.820, 155.950,  43.319, 59,  0,   0.823,  11.370,   3.158,  45.000,  60.000, 130.000,   0.000,   0.000
11:04:51:972, 128749643387540,   12.263,   41.000, 2500,  20.243, 183.350,  50.931,  18.287, 157.833,  43.843, 59,  0,   1.406,  11.515,   3.198,  45.000,  60.000, 130.000,   0.000,   0.000
11:04:52:078, 128749877416192,   12.369,   28.000, 2500,  14.904, 184.930,  51.369,  13.041, 159.215,  44.226, 58,  0,   1.072,  11.628,   3.230,  45.000,  60.000, 130.000,   0.000,   0.000
11:04:52:183, 128750109373474,   12.475,   12.000, 2700,   9.641, 185.943,  51.651,   7.937, 160.049,  44.458, 59,  0,   0.747,  11.707,   3.252,  45.000,  60.000, 130.000,   0.000,   0.000
11:04:52:286, 128750336760606,   12.578,   14.000, 2800,  11.635, 187.141,  51.984,   9.882, 161.067,  44.741, 60,  0,   0.791,  11.788,   3.274,  45.000,  60.000, 130.000,   0.000,   0.000
11:04:52:390, 128750566466406,   12.682,   11.000, 2900,  10.604, 188.244,  52.290,   8.899, 161.993,  44.998, 59,  0,   0.716,  11.863,   3.295,  45.000,  60.000, 130.000,   0.000,   0.000
11:04:52:496, 128750800445386,   12.788,   11.000, 3000,  10.929, 189.402,  52.612,   9.296, 162.978,  45.272, 58,  0,   0.644,  11.931,   3.314,  45.000,  60.000, 130.000,   0.000,   0.000
11:04:52:598, 128751025665636,   12.890,   11.000, 3100,  12.233, 190.650,  52.958,  10.560, 164.055,  45.571, 61,  0,   0.728,  12.005,   3.335,  45.000,  60.000, 130.000,   0.000,   0.000
11:04:52:702, 128751255318268,   12.994,    9.000, 3200,  11.037, 191.798,  53.277,   9.390, 165.031,  45.842, 61,  0,   0.625,  12.070,   3.353,  45.000,  60.000, 130.000,   0.000,   0.000
11:04:52:805, 128751482637837,   13.096,   14.000, 3200,  15.524, 193.396,  53.721,  13.870, 166.459,  46.239, 63,  0,   0.781,  12.150,   3.375,  45.000,  60.000, 130.000,   0.000,   0.000
11:04:52:908, 128751710009350,   13.199,   27.000, 3000,  22.833, 195.748,  54.374,  20.967, 168.619,  46.838, 61,  0,   1.186,  12.273,   3.409,  45.000,  60.000, 130.000,   0.000,   0.000
11:04:53:011, 128751937454938,   13.302,   29.000, 2900,  20.051, 197.813,  54.948,  18.158, 170.489,  47.358, 63,  0,   1.210,  12.397,   3.444,  45.000,  60.000, 130.000,   0.000,   0.000
11:04:53:119, 128752175916065,   13.410,   50.000, 2600,  23.081, 200.306,  55.640,  21.026, 172.760,  47.989, 62,  0,   1.642,  12.575,   3.493,  45.000,  60.000, 130.000,   0.000,   0.000
11:04:53:231, 128752423230748,   13.522,   61.000, 2400,  23.485, 202.936,  56.371,  21.363, 175.153,  48.653, 61,  0,   1.887,  12.786,   3.552,  45.000,  60.000, 130.000,   0.000,   0.000
11:04:53:346, 128752677126060,   13.637,   64.000, 2100,  22.163, 205.485,  57.079,  17.270, 177.138,  49.205, 61,  0,   1.664,  12.977,   3.605,  45.000,  60.000, 130.000,   0.000,   0.000
11:04:53:449, 128752904557174,   13.740,   43.000, 2000,  20.564, 207.603,  57.667,  13.623, 178.542,  49.595, 59,  0,   1.377,  13.119,   3.644,  45.000,  60.000, 130.000,   0.000,   0.000
11:04:53:551, 128753129856555,   13.842,   54.000, 1900,  15.781, 209.213,  58.115,  13.661, 179.936,  49.982, 58,  0,   1.609,  13.283,   3.690,  45.000,  60.000, 130.000,   0.000,   0.000
11:04:53:657, 128753363942948,   13.949,   31.000, 2000,  12.458, 210.534,  58.482,  10.403, 181.039,  50.288, 58,  0,   1.197,  13.410,   3.725,  45.000,  60.000, 130.000,   0.000,   0.000
11:04:53:801, 128753681870620,   14.092,   38.000, 2100,  12.527, 212.338,  58.983,  10.640, 182.571,  50.714, 57,  0,   1.183,  13.580,   3.772,  45.000,  60.000, 130.000,   0.000,   0.000
11:04:53:909, 128753920400300,   14.201,   42.000, 2100,  14.320, 213.885,  59.412,  12.346, 183.904,  51.085, 59,  0,   1.277,  13.718,   3.811,  45.000,  60.000, 130.000,   0.000,   0.000
11:04:54:018, 128754160939704,   14.309,   62.000, 2200,  18.559, 215.906,  59.974,  16.489, 185.701,  51.583, 59,  0,   1.588,  13.891,   3.859,  45.000,  60.000, 130.000,   0.000,   0.000
11:04:54:137, 128754423682020,   14.428,   47.000, 2100,  16.354, 217.853,  60.515,  14.368, 187.410,  52.058, 58,  0,   1.423,  14.061,   3.906,  45.000,  60.000, 130.000,   0.000,   0.000
11:04:54:245, 128754662227212,   14.536,   30.000, 2200,  12.805, 219.236,  60.899,  11.023, 188.601,  52.389, 57,  0,   1.088,  14.178,   3.938,  45.000,  60.000, 130.000,   0.000,   0.000
11:04:54:349, 128754891857382,   14.640,   37.000, 2200,  14.296, 220.723,  61.312,  12.543, 189.906,  52.752, 59,  0,   1.147,  14.298,   3.972,  45.000,  60.000, 130.000,   0.000,   0.000
11:04:54:459, 128755134793414,   14.751,   42.000, 2200,  15.996, 222.483,  61.801,  14.081, 191.455,  53.182, 59,  0,   1.344,  14.445,   4.013,  45.000,  60.000, 130.000,   0.000,   0.000
11:04:54:563, 128755364297902,   14.854,   43.000, 2200,  16.333, 224.180,  62.272,  14.455, 192.957,  53.599, 59,  0,   1.339,  14.585,   4.051,  45.000,  60.000, 130.000,   0.000,   0.000
11:04:54:668, 128755596142796,   14.959,   44.000, 2100,  16.529, 225.916,  62.754,  14.669, 194.498,  54.027, 60,  0,   1.332,  14.725,   4.090,  45.000,  60.000, 130.000,   0.000,   0.000
11:04:54:778, 128755839039172,   15.069,   58.000, 2200,  17.798, 227.874,  63.298,  15.688, 196.223,  54.506, 59,  0,   1.572,  14.897,   4.138,  45.000,  60.000, 130.000,   0.000,   0.000
