System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
10:35:26:584, 124851655300950,   12.512,   37.000, 2600,  20.462, 188.559,  52.378,  18.363, 164.378,  45.660, 62,  0,   1.285,  11.067,   3.074,  45.000,  60.000, 130.000,   0.000,   0.000
10:35:26:691, 124851891614869,   12.619,   33.000, 2500,  18.586, 190.548,  52.930,  16.580, 166.152,  46.153, 61,  0,   1.219,  11.198,   3.110,  45.000,  60.000, 130.000,   0.000,   0.000
10:35:26:812, 124852158751288,   12.740,   50.000, 2300,  18.075, 192.735,  53.538,  15.994, 168.087,  46.691, 60,  0,   1.472,  11.376,   3.160,  45.000,  60.000, 130.000,   0.000,   0.000
10:35:26:916, 124852388520860,   12.844,   28.000, 2300,  13.237, 194.113,  53.920,  11.309, 169.264,  47.018, 59,  0,   1.182,  11.499,   3.194,  45.000,  60.000, 130.000,   0.000,   0.000
10:35:27:020, 124852618012260,   12.948,   25.000, 2400,  12.822, 195.445,  54.290,  11.110, 170.419,  47.339, 59,  0,   0.883,  11.590,   3.220,  45.000,  60.000, 130.000,   0.000,   0.000
10:35:27:123, 124852847534725,   13.052,   26.000, 2400,  13.703, 196.870,  54.686,  11.972, 171.663,  47.684, 59,  0,   0.979,  11.692,   3.248,  45.000,  60.000, 130.000,   0.000,   0.000
10:35:27:229, 124853079453552,   13.157,   28.000, 2500,  14.549, 198.398,  55.111,  12.764, 173.004,  48.057, 60,  0,   1.137,  11.812,   3.281,  45.000,  60.000, 130.000,   0.000,   0.000
10:35:27:332, 124853306923914,   13.260,   27.000, 2500,  14.284, 199.869,  55.519,  12.487, 174.290,  48.414, 58,  0,   1.104,  11.925,   3.313,  45.000,  60.000, 130.000,   0.000,   0.000
10:35:27:435, 124853534337590,   13.363,   16.000, 2600,  10.778, 200.979,  55.828,   9.104, 175.228,  48.674, 59,  0,   0.776,  12.005,   3.335,  45.000,  60.000, 130.000,   0.000,   0.000
10:35:27:537, 124853760698100,   13.465,   17.000, 2300,  12.074, 202.217,  56.171,   9.596, 176.212,  48.948, 59,  0,   0.794,  12.087,   3.357,  45.000,  60.000, 130.000,   0.000,   0.000
10:35:27:646, 124854001437856,   13.574,   17.000, 2200,  15.219, 203.877,  56.632,   8.161, 177.102,  49.195, 60,  0,   0.797,  12.174,   3.382,  45.000,  60.000, 130.000,   0.000,   0.000
10:35:27:749, 124854228846328,   13.677,   19.000, 2300,  12.334, 205.147,  56.985,   8.880, 178.016,  49.449, 58,  0,   0.815,  12.258,   3.405,  45.000,  60.000, 130.000,   0.000,   0.000
10:35:27:863, 124854480541726,   13.791,   10.000, 2500,   7.511, 206.003,  57.223,   5.882, 178.687,  49.635, 57,  0,   0.616,  12.328,   3.424,  45.000,  60.000, 130.000,   0.000,   0.000
10:35:27:970, 124854716910056,   13.899,    9.000, 2700,   8.235, 206.885,  57.468,   6.623, 179.396,  49.832, 57,  0,   0.620,  12.394,   3.443,  45.000,  60.000, 130.000,   0.000,   0.000
10:35:28:074, 124854946415206,   14.002,   15.000, 2800,  12.057, 208.138,  57.816,  10.379, 180.475,  50.132, 61,  0,   0.898,  12.487,   3.469,  45.000,  60.000, 130.000,   0.000,   0.000
10:35:28:176, 124855171675946,   14.104,   11.000, 2900,  10.514, 209.211,  58.114,   8.754, 181.368,  50.380, 60,  0,   0.679,  12.557,   3.488,  45.000,  60.000, 130.000,   0.000,   0.000
10:35:28:280, 124855401258094,   14.208,   10.000, 3300,  11.621, 210.419,  58.450,  10.020, 182.410,  50.669, 65,  0,   0.635,  12.623,   3.506,  45.000,  60.000, 130.000,   0.000,   0.000
10:35:28:395, 124855655273031,   14.323,   19.000, 3200,  19.134, 212.620,  59.061,  17.259, 184.395,  51.221, 66,  0,   0.735,  12.707,   3.530,  45.000,  60.000, 130.000,   0.000,   0.000
10:35:28:500, 124855887163430,   14.429,   11.000, 3300,  13.861, 214.076,  59.465,  11.836, 185.638,  51.566, 66,  0,   0.721,  12.783,   3.551,  45.000,  60.000, 130.000,   0.000,   0.000
10:35:28:612, 124856134250444,   14.540,   12.000, 3300,  15.214, 215.778,  59.938,  13.376, 187.135,  51.982, 65,  0,   0.731,  12.865,   3.574,  45.000,  60.000, 130.000,   0.000,   0.000
10:35:28:717, 124856366312400,   14.646,   20.000, 3100,  20.319, 217.914,  60.532,  18.187, 189.046,  52.513, 64,  0,   1.006,  12.971,   3.603,  45.000,  60.000, 130.000,   0.000,   0.000
10:35:28:828, 124856611299237,   14.756,   14.000, 3100,  13.853, 219.451,  60.959,  12.039, 190.382,  52.884, 63,  0,   0.789,  13.058,   3.627,  45.000,  60.000, 130.000,   0.000,   0.000
10:35:28:932, 124856840909373,   14.860,   27.000, 2900,  21.776, 221.715,  61.588,  19.570, 192.417,  53.449, 63,  0,   1.218,  13.185,   3.663,  45.000,  60.000, 130.000,   0.000,   0.000
