System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
10:51:35:179, 126990319855290,    3.713,    9.000, 3400,  13.559,  53.165,  14.768,  11.940,  45.738,  12.705, 65,  0,   0.592,   2.717,   0.755,  45.000,  60.000, 130.000,   0.000,   0.000
10:51:35:305, 126990598076632,    3.839,   10.000, 3400,  15.728,  55.146,  15.318,  14.115,  47.517,  13.199, 65,  0,   0.628,   2.796,   0.777,  45.000,  60.000, 130.000,   0.000,   0.000
10:51:35:414, 126990838781178,    3.948,   13.000, 3300,  17.263,  57.028,  15.841,  15.619,  49.220,  13.672, 65,  0,   0.655,   2.867,   0.796,  45.000,  60.000, 130.000,   0.000,   0.000
10:51:35:540, 126991117007730,    4.074,    9.000, 3300,  13.592,  58.741,  16.317,  11.943,  50.725,  14.090, 65,  0,   0.615,   2.945,   0.818,  45.000,  60.000, 130.000,   0.000,   0.000
10:51:35:665, 126991393036114,    4.199,    9.000, 3400,  13.472,  60.425,  16.785,  11.859,  52.207,  14.502, 63,  0,   0.600,   3.020,   0.839,  45.000,  60.000, 130.000,   0.000,   0.000
10:51:35:792, 126991673401346,    4.326,   11.000, 3400,  14.593,  62.278,  17.300,  12.930,  53.849,  14.958, 65,  0,   0.653,   3.103,   0.862,  45.000,  60.000, 130.000,   0.000,   0.000
10:51:35:916, 126991947223868,    4.450,   13.000, 3400,  15.818,  64.240,  17.844,  14.182,  55.608,  15.447, 66,  0,   0.709,   3.191,   0.886,  45.000,  60.000, 130.000,   0.000,   0.000
10:51:36:075, 126992298204434,    4.609,   21.000, 3200,  20.860,  67.556,  18.766,  19.118,  58.646,  16.291, 66,  0,   0.876,   3.330,   0.925,  45.000,  60.000, 130.000,   0.000,   0.000
10:51:36:186, 126992543382158,    4.720,   26.000, 3000,  21.449,  69.938,  19.427,  19.681,  60.832,  16.898, 65,  0,   0.892,   3.429,   0.952,  45.000,  60.000, 130.000,   0.000,   0.000
10:51:36:312, 126992821463386,    4.846,   22.000, 2900,  17.033,  72.083,  20.023,  15.378,  62.769,  17.436, 63,  0,   0.724,   3.520,   0.978,  45.000,  60.000, 130.000,   0.000,   0.000
10:51:36:424, 126993068730479,    4.958,   25.000, 2800,  18.217,  74.123,  20.590,  16.507,  64.617,  17.949, 61,  0,   0.821,   3.612,   1.003,  45.000,  60.000, 130.000,   0.000,   0.000
10:51:36:552, 126993351531074,    5.086,   17.000, 2900,  12.392,  75.710,  21.031,  10.770,  65.997,  18.332, 60,  0,   0.612,   3.691,   1.025,  45.000,  60.000, 130.000,   0.000,   0.000
10:51:36:680, 126993633982559,    5.214,   21.000, 2900,  16.151,  77.776,  21.604,  14.489,  67.850,  18.847, 63,  0,   0.735,   3.785,   1.051,  45.000,  60.000, 130.000,   0.000,   0.000
10:51:36:838, 126993982942756,    5.372,   43.000, 2600,  19.739,  80.896,  22.471,  17.938,  70.685,  19.635, 62,  0,   1.011,   3.944,   1.096,  45.000,  60.000, 130.000,   0.000,   0.000
10:51:36:948, 126994225771196,    5.482,   33.000, 2500,  18.937,  82.978,  23.050,  17.180,  72.574,  20.159, 62,  0,   1.043,   4.059,   1.128,  45.000,  60.000, 130.000,   0.000,   0.000
10:51:37:074, 126994503946150,    5.608,   71.000, 2200,  23.944,  85.995,  23.887,  20.510,  75.158,  20.877, 61,  0,   1.606,   4.261,   1.184,  45.000,  60.000, 130.000,   0.000,   0.000
10:51:37:216, 126994817464199,    5.750,   63.000, 2000,  19.422,  88.753,  24.654,  17.326,  77.618,  21.561, 60,  0,   1.599,   4.488,   1.247,  45.000,  60.000, 130.000,   0.000,   0.000
10:51:37:420, 126995267963118,    5.954,   70.000, 1900,  16.871,  92.195,  25.610,  13.455,  80.363,  22.323, 57,  0,   1.389,   4.772,   1.326,  45.000,  60.000, 130.000,   0.000,   0.000
10:51:37:531, 126995513010306,    6.065,   29.000, 2000,  11.258,  93.444,  25.957,   9.482,  81.416,  22.615, 57,  0,   0.998,   4.883,   1.356,  45.000,  60.000, 130.000,   0.000,   0.000
10:51:37:641, 126995755964880,    6.175,   60.000, 2000,  16.223,  95.229,  26.453,  14.155,  82.973,  23.048, 58,  0,   1.470,   5.044,   1.401,  45.000,  60.000, 130.000,   0.000,   0.000
10:51:37:750, 126995996663784,    6.284,   46.000, 2000,  15.071,  96.872,  26.909,  13.179,  84.410,  23.447, 58,  0,   1.376,   5.195,   1.443,  45.000,  60.000, 130.000,   0.000,   0.000
10:51:37:860, 126996239440706,    6.394,   57.000, 1900,  15.992,  98.631,  27.397,  14.083,  85.958,  23.877, 58,  0,   1.381,   5.346,   1.485,  45.000,  60.000, 130.000,   0.000,   0.000
10:51:37:997, 126996541953180,    6.531,   38.000, 1900,  12.816, 100.386,  27.885,  10.959,  87.460,  24.294, 59,  0,   1.072,   5.493,   1.526,  45.000,  60.000, 130.000,   0.000,   0.000
10:51:38:104, 126996778068858,    6.638,   32.000, 2000,  12.217, 101.693,  28.248,  10.440,  88.576,  24.605, 58,  0,   1.000,   5.600,   1.556,  45.000,  60.000, 130.000,   0.000,   0.000
10:51:38:211, 126997014502938,    6.745,   41.000, 1900,  19.991, 103.834,  28.843,  13.420,  90.013,  25.004, 59,  0,   1.308,   5.740,   1.594,  45.000,  60.000, 130.000,   0.000,   0.000
10:51:38:351, 126997323703838,    6.885,   41.000, 1800,  15.364, 105.985,  29.440,  11.135,  91.573,  25.437, 57,  0,   1.051,   5.887,   1.635,  45.000,  60.000, 130.000,   0.000,   0.000
10:51:38:477, 126997601955406,    7.011,   39.000, 1900,  12.717, 107.588,  29.885,  10.853,  92.940,  25.817, 57,  0,   1.113,   6.028,   1.674,  45.000,  60.000, 130.000,   0.000,   0.000
10:51:38:619, 126997915429860,    7.153,   22.000, 2100,   9.880, 108.990,  30.275,   8.139,  94.096,  26.138, 56,  0,   0.864,   6.150,   1.708,  45.000,  60.000, 130.000,   0.000,   0.000
10:51:38:728, 126998156011641,    7.262,   38.000, 2200,  14.153, 110.533,  30.703,  12.324,  95.439,  26.511, 58,  0,   1.161,   6.277,   1.744,  45.000,  60.000, 130.000,   0.000,   0.000
10:51:38:852, 126998429887902,    7.386,   52.000, 2000,  18.159, 112.785,  31.329,  16.285,  97.459,  27.072, 59,  0,   1.365,   6.446,   1.791,  45.000,  60.000, 130.000,   0.000,   0.000
10:51:38:975, 126998701488304,    7.509,   74.000, 1900,  17.991, 114.998,  31.944,  15.995,  99.426,  27.618, 59,  0,   1.530,   6.634,   1.843,  45.000,  60.000, 130.000,   0.000,   0.000
10:51:39:082, 126998937787857,    7.616,   38.000, 1900,  15.319, 116.638,  32.399,  13.464, 100.867,  28.019, 59,  0,   1.239,   6.767,   1.880,  45.000,  60.000, 130.000,   0.000,   0.000
10:51:39:236, 126999277719035,    7.770,   61.000, 1900,  14.644, 118.892,  33.026,  12.701, 102.822,  28.562, 58,  0,   1.302,   6.967,   1.935,  45.000,  60.000, 130.000,   0.000,   0.000
10:51:39:373, 126999580299688,    7.907,   44.000, 1900,  13.691, 120.768,  33.547,  11.781, 104.437,  29.010, 58,  0,   1.171,   7.128,   1.980,  45.000,  60.000, 130.000,   0.000,   0.000
10:51:39:516, 126999895965900,    8.050,   35.000, 2000,  13.201, 122.656,  34.071,  11.279, 106.049,  29.458, 57,  0,   1.202,   7.300,   2.028,  45.000,  60.000, 130.000,   0.000,   0.000
10:51:39:641, 127000172006302,    8.175,   38.000, 2000,  13.324, 124.321,  34.534,  11.381, 107.472,  29.853, 57,  0,   1.077,   7.434,   2.065,  45.000,  60.000, 130.000,   0.000,   0.000
10:51:39:767, 127000450178396,    8.301,   39.000, 2000,  14.801, 126.186,  35.052,  12.620, 109.062,  30.295, 58,  0,   1.515,   7.625,   2.118,  45.000,  60.000, 130.000,   0.000,   0.000
10:51:39:921, 127000790142911,    8.455,   33.000, 2100,  12.021, 128.037,  35.566,  10.065, 110.612,  30.726, 57,  0,   1.153,   7.803,   2.167,  45.000,  60.000, 130.000,   0.000,   0.000
10:51:40:029, 127001028755468,    8.563,   27.000, 2200,  12.179, 129.353,  35.931,  10.320, 111.727,  31.035, 56,  0,   1.051,   7.916,   2.199,  45.000,  60.000, 130.000,   0.000,   0.000
10:51:40:137, 127001267240454,    8.671,   16.000, 2400,   9.665, 130.397,  36.221,   7.835, 112.573,  31.270, 57,  0,   0.884,   8.012,   2.226,  45.000,  60.000, 130.000,   0.000,   0.000
10:51:40:247, 127001510027671,    8.781,   20.000, 2500,  12.092, 131.727,  36.591,  10.285, 113.704,  31.585, 58,  0,   0.930,   8.114,   2.254,  45.000,  60.000, 130.000,   0.000,   0.000
10:51:40:356, 127001750644381,    8.890,   21.000, 2500,  12.840, 133.126,  36.979,  11.011, 114.904,  31.918, 57,  0,   0.964,   8.219,   2.283,  45.000,  60.000, 130.000,   0.000,   0.000
10:51:40:468, 127001997975837,    9.002,   24.000, 2600,  14.042, 134.699,  37.416,  12.233, 116.274,  32.298, 60,  0,   0.986,   8.330,   2.314,  45.000,  60.000, 130.000,   0.000,   0.000
10:51:40:596, 127002280673274,    9.130,   21.000, 2600,  14.054, 136.498,  37.916,  12.315, 117.851,  32.736, 62,  0,   0.851,   8.439,   2.344,  45.000,  60.000, 130.000,   0.000,   0.000
10:51:40:706, 127002523402585,    9.240,   20.000, 2600,  13.607, 137.994,  38.332,  11.906, 119.160,  33.100, 59,  0,   0.787,   8.525,   2.368,  45.000,  60.000, 130.000,   0.000,   0.000
10:51:40:814, 127002762037058,    9.348,   22.000, 2600,  14.693, 139.582,  38.773,  12.480, 120.509,  33.475, 59,  0,   0.946,   8.627,   2.397,  45.000,  60.000, 130.000,   0.000,   0.000
10:51:40:942, 127003044513846,    9.476,   27.000, 2600,  16.084, 141.640,  39.344,  14.145, 122.318,  33.977, 59,  0,   0.957,   8.750,   2.431,  45.000,  60.000, 130.000,   0.000,   0.000
10:51:41:050, 127003283029840,    9.584,   31.000, 2500,  17.733, 143.555,  39.876,  15.681, 124.012,  34.448, 59,  0,   1.052,   8.863,   2.462,  45.000,  60.000, 130.000,   0.000,   0.000
10:51:41:159, 127003523656533,    9.693,   25.000, 2500,  14.596, 145.146,  40.318,  12.596, 125.385,  34.829, 58,  0,   0.951,   8.967,   2.491,  45.000,  60.000, 130.000,   0.000,   0.000
10:51:41:267, 127003762171694,    9.801,   28.000, 2500,  15.746, 146.847,  40.791,  13.690, 126.864,  35.240, 59,  0,   1.022,   9.078,   2.522,  45.000,  60.000, 130.000,   0.000,   0.000
10:51:41:379, 127004009488094,    9.913,   20.000, 2500,  13.257, 148.332,  41.203,  11.260, 128.125,  35.590, 58,  0,   0.992,   9.189,   2.552,  45.000,  60.000, 130.000,   0.000,   0.000
10:51:41:503, 127004283199111,   10.037,   27.000, 2500,  15.716, 150.280,  41.744,  13.998, 129.860,  36.072, 59,  0,   0.919,   9.303,   2.584,  45.000,  60.000, 130.000,   0.000,   0.000
10:51:41:661, 127004632140754,   10.195,   44.000, 2400,  17.205, 152.999,  42.500,  15.347, 132.286,  36.746, 58,  0,   1.143,   9.483,   2.634,  45.000,  60.000, 130.000,   0.000,   0.000
10:51:41:773, 127004879432563,   10.307,   25.000, 2500,  13.620, 154.524,  42.923,  11.853, 133.613,  37.115, 59,  0,   1.001,   9.595,   2.665,  45.000,  60.000, 130.000,   0.000,   0.000
10:51:41:883, 127005122342496,   10.417,   39.000, 2400,  18.005, 156.505,  43.474,  16.151, 135.390,  37.608, 61,  0,   1.300,   9.738,   2.705,  45.000,  60.000, 130.000,   0.000,   0.000
10:51:42:024, 127005433583166,   10.558,   50.000, 2300,  17.992, 159.041,  44.178,  16.036, 137.650,  38.236, 58,  0,   1.386,   9.934,   2.759,  45.000,  60.000, 130.000,   0.000,   0.000
10:51:42:133, 127005674250252,   10.667,   40.000, 2200,  16.165, 160.803,  44.668,  14.225, 139.201,  38.667, 59,  0,   1.401,  10.086,   2.802,  45.000,  60.000, 130.000,   0.000,   0.000
10:51:42:256, 127005945871513,   10.790,   57.000, 2200,  17.715, 162.982,  45.273,  15.799, 141.145,  39.207, 58,  0,   1.421,  10.261,   2.850,  45.000,  60.000, 130.000,   0.000,   0.000
10:51:42:361, 127006177710196,   10.895,   43.000, 2100,  15.330, 164.592,  45.720,  13.281, 142.539,  39.594, 58,  0,   1.483,  10.417,   2.894,  45.000,  60.000, 130.000,   0.000,   0.000
10:51:42:466, 127006409537072,   11.000,   37.000, 2100,  13.951, 166.057,  46.127,  12.010, 143.800,  39.944, 58,  0,   1.286,  10.552,   2.931,  45.000,  60.000, 130.000,   0.000,   0.000
10:51:42:580, 127006661283120,   11.114,   23.000, 2200,  11.443, 167.361,  46.489,   9.611, 144.896,  40.249, 57,  0,   1.040,  10.671,   2.964,  45.000,  60.000, 130.000,   0.000,   0.000
10:51:42:685, 127006893186894,   11.219,   16.000, 2400,   9.704, 168.381,  46.772,   7.945, 145.730,  40.481, 57,  0,   0.844,  10.759,   2.989,  45.000,  60.000, 130.000,   0.000,   0.000
10:51:42:790, 127007124945124,   11.324,   18.000, 2500,  11.318, 169.569,  47.102,   9.544, 146.732,  40.759, 56,  0,   0.920,  10.856,   3.016,  45.000,  60.000, 130.000,   0.000,   0.000
10:51:42:901, 127007370132570,   11.435,   25.000, 2500,  14.088, 171.133,  47.537,  12.197, 148.086,  41.135, 59,  0,   1.050,  10.972,   3.048,  45.000,  60.000, 130.000,   0.000,   0.000
10:51:43:006, 127007601836578,   11.540,   17.000, 2600,  10.963, 172.283,  47.856,   9.168, 149.048,  41.402, 58,  0,   0.845,  11.061,   3.073,  45.000,  60.000, 130.000,   0.000,   0.000
10:51:43:115, 127007842515636,   11.649,   44.000, 2500,  19.937, 174.457,  48.460,  17.995, 151.010,  41.947, 59,  0,   1.416,  11.215,   3.115,  45.000,  60.000, 130.000,   0.000,   0.000
10:51:43:219, 127008072214825,   11.753,   14.000, 2600,   9.864, 175.483,  48.745,   8.149, 151.858,  42.183, 58,  0,   0.769,  11.295,   3.138,  45.000,  60.000, 130.000,   0.000,   0.000
10:51:43:328, 127008312953346,   11.862,   12.000, 2600,  15.818, 177.207,  49.224,   8.774, 152.814,  42.448, 60,  0,   0.773,  11.380,   3.161,  45.000,  60.000, 130.000,   0.000,   0.000
10:51:43:437, 127008553649544,   11.971,   14.000, 2600,  12.861, 178.609,  49.614,   8.621, 153.754,  42.709, 58,  0,   0.754,  11.462,   3.184,  45.000,  60.000, 130.000,   0.000,   0.000
10:51:43:542, 127008785437508,   12.076,   11.000, 2800,  10.262, 179.687,  49.913,   8.564, 154.653,  42.959, 59,  0,   0.712,  11.537,   3.205,  45.000,  60.000, 130.000,   0.000,   0.000
10:51:43:647, 127009017334738,   12.181,   10.000, 2900,  10.346, 180.773,  50.215,   8.689, 155.566,  43.213, 59,  0,   0.678,  11.608,   3.224,  45.000,  60.000, 130.000,   0.000,   0.000
10:51:43:749, 127009242449386,   12.283,   11.000, 3400,  11.543, 181.950,  50.542,   9.867, 156.572,  43.492, 61,  0,   0.702,  11.679,   3.244,  45.000,  60.000, 130.000,   0.000,   0.000
10:51:43:853, 127009472081116,   12.387,   10.000, 3400,  14.887, 183.498,  50.972,  13.151, 157.939,  43.872, 62,  0,   0.646,  11.747,   3.263,  45.000,  60.000, 130.000,   0.000,   0.000
10:51:43:956, 127009699419770,   12.490,   10.000, 3700,  15.941, 185.140,  51.428,  14.339, 159.416,  44.282, 68,  0,   0.652,  11.814,   3.282,  45.000,  60.000, 130.000,   0.000,   0.000
10:51:44:058, 127009924677380,   12.592,   23.000, 3200,  28.448, 188.042,  52.234,  26.566, 162.126,  45.035, 66,  0,   1.122,  11.928,   3.313,  45.000,  60.000, 130.000,   0.000,   0.000
10:51:44:161, 127010152038862,   12.695,   25.000, 3000,  22.449, 190.354,  52.876,  20.592, 164.246,  45.624, 65,  0,   1.179,  12.050,   3.347,  45.000,  60.000, 130.000,   0.000,   0.000
10:51:44:265, 127010381697995,   12.799,   39.000, 2700,  21.651, 192.605,  53.502,  19.734, 166.299,  46.194, 62,  0,   1.427,  12.198,   3.388,  45.000,  60.000, 130.000,   0.000,   0.000
10:51:44:373, 127010620238643,   12.907,   70.000, 2400,  24.992, 195.305,  54.252,  22.834, 168.766,  46.879, 62,  0,   1.985,  12.413,   3.448,  45.000,  60.000, 130.000,   0.000,   0.000
10:51:44:478, 127010852017401,   13.012,   52.000, 2200,  18.768, 197.276,  54.799,  16.829, 170.532,  47.370, 60,  0,   1.536,  12.574,   3.493,  45.000,  60.000, 130.000,   0.000,   0.000
10:51:44:585, 127011088271159,   13.119,   62.000, 2100,  18.685, 199.275,  55.354,  16.778, 172.328,  47.869, 60,  0,   1.590,  12.744,   3.540,  45.000,  60.000, 130.000,   0.000,   0.000
10:51:44:695, 127011331142355,   13.229,   51.000, 2200,  17.078, 201.153,  55.876,  14.994, 173.977,  48.327, 61,  0,   1.518,  12.911,   3.586,  45.000,  60.000, 130.000,   0.000,   0.000
10:51:44:806, 127011576304310,   13.340,   34.000, 2200,  14.442, 202.757,  56.321,  12.356, 175.349,  48.708, 59,  0,   1.240,  13.049,   3.625,  45.000,  60.000, 130.000,   0.000,   0.000
10:51:44:912, 127011810280947,   13.446,   32.000, 2200,  13.808, 204.220,  56.728,  11.949, 176.615,  49.060, 60,  0,   1.221,  13.178,   3.661,  45.000,  60.000, 130.000,   0.000,   0.000
10:51:45:022, 127012053216030,   13.556,   33.000, 2200,  14.395, 205.804,  57.168,  12.352, 177.974,  49.437, 59,  0,   1.175,  13.307,   3.696,  45.000,  60.000, 130.000,   0.000,   0.000
10:51:45:148, 127012331439953,   13.682,   58.000, 2100,  17.703, 208.034,  57.787,  15.659, 179.947,  49.985, 59,  0,   1.466,  13.492,   3.748,  45.000,  60.000, 130.000,   0.000,   0.000
10:51:45:252, 127012561002590,   13.786,   58.000, 2000,  17.019, 209.804,  58.279,  15.030, 181.510,  50.419, 58,  0,   1.583,  13.657,   3.793,  45.000,  60.000, 130.000,   0.000,   0.000
10:51:45:358, 127012795101076,   13.892,   32.000, 2100,  12.149, 211.092,  58.637,  10.380, 182.610,  50.725, 57,  0,   1.091,  13.772,   3.826,  45.000,  60.000, 130.000,   0.000,   0.000
10:51:45:462, 127013024753375,   13.996,   37.000, 2100,  13.944, 212.542,  59.040,  12.128, 183.872,  51.075, 58,  0,   1.253,  13.903,   3.862,  45.000,  60.000, 130.000,   0.000,   0.000
10:51:45:566, 127013254386210,   14.100,   48.000, 2100,  15.991, 214.205,  59.501,  14.120, 185.340,  51.483, 59,  0,   1.411,  14.049,   3.903,  45.000,  60.000, 130.000,   0.000,   0.000
10:51:45:674, 127013492848970,   14.208,   41.000, 2100,  14.940, 215.819,  59.950,  13.045, 186.749,  51.875, 60,  0,   1.352,  14.195,   3.943,  45.000,  60.000, 130.000,   0.000,   0.000
10:51:45:786, 127013740110637,   14.320,   48.000, 2000,  15.458, 217.550,  60.431,  13.572, 188.269,  52.297, 58,  0,   1.372,  14.349,   3.986,  45.000,  60.000, 130.000,   0.000,   0.000
10:51:45:893, 127013976383180,   14.427,   48.000, 2000,  15.093, 219.165,  60.879,  13.103, 189.671,  52.686, 59,  0,   1.394,  14.498,   4.027,  45.000,  60.000, 130.000,   0.000,   0.000
10:51:45:997, 127014205988776,   14.531,   45.000, 2000,  14.790, 220.703,  61.306,  12.912, 191.014,  53.059, 58,  0,   1.358,  14.639,   4.066,  45.000,  60.000, 130.000,   0.000,   0.000
10:51:46:101, 127014435625064,   14.635,   41.000, 2000,  13.667, 222.124,  61.701,  11.878, 192.249,  53.403, 58,  0,   1.207,  14.765,   4.101,  45.000,  60.000, 130.000,   0.000,   0.000
10:51:46:207, 127014669643258,   14.741,   55.000, 2000,  16.536, 223.877,  62.188,  14.632, 193.800,  53.833, 59,  0,   1.437,  14.917,   4.144,  45.000,  60.000, 130.000,   0.000,   0.000
10:51:46:323, 127014925815694,   14.857,   48.000, 2000,  14.804, 225.594,  62.665,  12.897, 195.296,  54.249, 59,  0,   1.405,  15.080,   4.189,  45.000,  60.000, 130.000,   0.000,   0.000
10:51:46:428, 127015158954938,   14.963,   35.000, 2000,  12.966, 226.964,  63.045,  11.294, 196.489,  54.580, 58,  0,   1.134,  15.200,   4.222,  45.000,  60.000, 130.000,   0.000,   0.000
10:51:46:550, 127015428414485,   15.085,   58.000, 2000,  16.253, 228.947,  63.596,  13.902, 198.185,  55.051, 59,  0,   1.600,  15.395,   4.276,  45.000,  60.000, 130.000,   0.000,   0.000
