System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
10:36:47:776, 125030929125274,    1.339,   12.000, 3000,  11.225,  18.349,   5.097,   9.495,  15.864,   4.407, 61,  0,   0.649,   1.121,   0.311,  45.000,  60.000, 130.000,   0.000,   0.000
10:36:47:886, 125031171955258,    1.449,   10.000, 3100,  10.884,  19.546,   5.429,   9.239,  16.880,   4.689, 62,  0,   0.610,   1.188,   0.330,  45.000,  60.000, 130.000,   0.000,   0.000
10:36:48:010, 125031445764359,    1.573,    9.000, 3300,  10.959,  20.905,   5.807,   9.335,  18.038,   5.011, 63,  0,   0.590,   1.261,   0.350,  45.000,  60.000, 130.000,   0.000,   0.000
10:36:48:119, 125031686464103,    1.682,    9.000, 3400,  12.061,  22.220,   6.172,  10.435,  19.175,   5.327, 65,  0,   0.600,   1.327,   0.369,  45.000,  60.000, 130.000,   0.000,   0.000
10:36:48:243, 125031960254920,    1.806,   10.000, 3400,  14.216,  23.983,   6.662,  12.108,  20.677,   5.744, 65,  0,   0.654,   1.408,   0.391,  45.000,  60.000, 130.000,   0.000,   0.000
10:36:48:355, 125032207516660,    1.918,    8.000, 3500,  13.096,  25.449,   7.069,  11.431,  21.957,   6.099, 65,  0,   0.609,   1.476,   0.410,  45.000,  60.000, 130.000,   0.000,   0.000
10:36:48:465, 125032450361654,    2.028,   15.000, 3400,  19.393,  27.582,   7.662,  17.673,  23.901,   6.639, 67,  0,   0.774,   1.561,   0.434,  45.000,  60.000, 130.000,   0.000,   0.000
10:36:48:577, 125032697529103,    2.140,   19.000, 3200,  20.973,  29.930,   8.314,  19.173,  26.047,   7.235, 65,  0,   0.848,   1.656,   0.460,  45.000,  60.000, 130.000,   0.000,   0.000
10:36:48:689, 125032944979786,    2.252,    9.000, 3300,  11.951,  31.269,   8.686,  10.294,  27.201,   7.556, 64,  0,   0.601,   1.724,   0.479,  45.000,  60.000, 130.000,   0.000,   0.000
10:36:48:801, 125033192300062,    2.364,   10.000, 3300,  15.992,  33.060,   9.183,  11.772,  28.519,   7.922, 62,  0,   0.646,   1.796,   0.499,  45.000,  60.000, 130.000,   0.000,   0.000
10:36:48:911, 125033435079798,    2.474,   10.000, 3200,  19.170,  35.168,   9.769,  12.044,  29.844,   8.290, 63,  0,   0.656,   1.868,   0.519,  45.000,  60.000, 130.000,   0.000,   0.000
10:36:49:023, 125033682512125,    2.586,   10.000, 3200,  11.857,  36.497,  10.138,  10.038,  30.968,   8.602, 63,  0,   0.641,   1.940,   0.539,  45.000,  60.000, 130.000,   0.000,   0.000
10:36:49:133, 125033925305696,    2.696,   10.000, 3300,  13.691,  38.002,  10.556,  11.833,  32.270,   8.964, 65,  0,   0.649,   2.011,   0.559,  45.000,  60.000, 130.000,   0.000,   0.000
10:36:49:243, 125034168187574,    2.806,    9.000, 3300,  13.464,  39.483,  10.968,  11.721,  33.559,   9.322, 66,  0,   0.643,   2.082,   0.578,  45.000,  60.000, 130.000,   0.000,   0.000
10:36:49:371, 125034450021345,    2.933,   11.000, 3400,  14.135,  41.288,  11.469,  12.544,  35.160,   9.767, 61,  0,   0.638,   2.163,   0.601,  45.000,  60.000, 130.000,   0.000,   0.000
10:36:49:483, 125034697390496,    3.045,   12.000, 3300,  17.011,  43.193,  11.998,  15.233,  36.867,  10.241, 66,  0,   0.716,   2.244,   0.623,  45.000,  60.000, 130.000,   0.000,   0.000
10:36:49:593, 125034940297398,    3.155,   25.000, 3200,  29.349,  46.422,  12.895,  27.496,  39.892,  11.081, 64,  0,   0.923,   2.345,   0.651,  45.000,  60.000, 130.000,   0.000,   0.000
10:36:49:703, 125035183229098,    3.265,   17.000, 3100,  18.527,  48.461,  13.461,  16.695,  41.728,  11.591, 64,  0,   0.741,   2.427,   0.674,  45.000,  60.000, 130.000,   0.000,   0.000
10:36:49:815, 125035430554992,    3.377,   17.000, 3000,  16.760,  50.338,  13.983,  14.891,  43.396,  12.055, 63,  0,   0.769,   2.513,   0.698,  45.000,  60.000, 130.000,   0.000,   0.000
10:36:49:923, 125035668888750,    3.485,   17.000, 3000,  15.894,  52.054,  14.459,  14.154,  44.924,  12.479, 62,  0,   0.759,   2.595,   0.721,  45.000,  60.000, 130.000,   0.000,   0.000
10:36:50:035, 125035916223530,    3.597,   23.000, 2900,  18.716,  54.150,  15.042,  16.867,  46.814,  13.004, 61,  0,   0.806,   2.685,   0.746,  45.000,  60.000, 130.000,   0.000,   0.000
10:36:50:145, 125036159129310,    3.707,   21.000, 2800,  16.948,  56.014,  15.560,  15.120,  48.477,  13.466, 60,  0,   0.825,   2.776,   0.771,  45.000,  60.000, 130.000,   0.000,   0.000
10:36:50:257, 125036406443838,    3.819,   32.000, 2800,  21.460,  58.418,  16.227,  19.437,  50.654,  14.071, 63,  0,   0.925,   2.879,   0.800,  45.000,  60.000, 130.000,   0.000,   0.000
10:36:50:385, 125036689067454,    3.947,   23.000, 2700,  17.722,  60.687,  16.857,  14.856,  52.556,  14.599, 61,  0,   0.890,   2.993,   0.831,  45.000,  60.000, 130.000,   0.000,   0.000
10:36:50:495, 125036931957650,    4.057,   20.000, 2700,  14.860,  62.321,  17.311,  12.289,  53.907,  14.974, 61,  0,   0.807,   3.082,   0.856,  45.000,  60.000, 130.000,   0.000,   0.000
10:36:50:605, 125037174904810,    4.167,   19.000, 2700,  14.152,  63.878,  17.744,  11.975,  55.225,  15.340, 60,  0,   0.751,   3.165,   0.879,  45.000,  60.000, 130.000,   0.000,   0.000
10:36:50:715, 125037417647914,    4.277,   37.000, 2600,  20.136,  66.092,  18.359,  18.034,  57.208,  15.891, 61,  0,   1.134,   3.289,   0.914,  45.000,  60.000, 130.000,   0.000,   0.000
10:36:50:824, 125037658384840,    4.386,   23.000, 2500,  14.471,  67.670,  18.797,  12.621,  58.584,  16.273, 59,  0,   0.813,   3.378,   0.938,  45.000,  60.000, 130.000,   0.000,   0.000
10:36:50:965, 125037969582456,    4.527,   20.000, 2600,  12.821,  69.477,  19.299,  10.908,  60.121,  16.700, 59,  0,   0.718,   3.479,   0.966,  45.000,  60.000, 130.000,   0.000,   0.000
10:36:51:075, 125038212619326,    4.637,   12.000, 2800,   9.971,  70.574,  19.604,   8.127,  61.016,  16.949, 59,  0,   0.667,   3.553,   0.987,  45.000,  60.000, 130.000,   0.000,   0.000
10:36:51:187, 125038459979986,    4.749,   12.000, 2900,  11.496,  71.862,  19.962,   9.426,  62.072,  17.242, 62,  0,   0.692,   3.630,   1.008,  45.000,  60.000, 130.000,   0.000,   0.000
10:36:51:299, 125038707202566,    4.861,   12.000, 3000,  12.591,  73.272,  20.353,  10.549,  63.253,  17.570, 61,  0,   0.687,   3.707,   1.030,  45.000,  60.000, 130.000,   0.000,   0.000
10:36:51:410, 125038952251745,    4.972,   11.000, 3100,  12.232,  74.630,  20.730,  10.311,  64.397,  17.888, 61,  0,   0.642,   3.779,   1.050,  45.000,  60.000, 130.000,   0.000,   0.000
10:36:51:519, 125039193034192,    5.081,   11.000, 3200,  13.583,  76.111,  21.142,  11.881,  65.693,  18.248, 63,  0,   0.649,   3.849,   1.069,  45.000,  60.000, 130.000,   0.000,   0.000
10:36:51:631, 125039440240824,    5.193,   18.000, 3100,  17.834,  78.107,  21.697,  16.129,  67.498,  18.750, 64,  0,   0.843,   3.944,   1.095,  45.000,  60.000, 130.000,   0.000,   0.000
10:36:51:743, 125039687447408,    5.305,   23.000, 2900,  19.812,  80.326,  22.313,  17.963,  69.510,  19.308, 64,  0,   1.022,   4.058,   1.127,  45.000,  60.000, 130.000,   0.000,   0.000
10:36:51:885, 125040001094574,    5.447,   21.000, 2800,  16.325,  82.645,  22.957,  14.490,  71.568,  19.880, 63,  0,   0.915,   4.188,   1.163,  45.000,  60.000, 130.000,   0.000,   0.000
10:36:51:993, 125040239505667,    5.555,   22.000, 2300,  15.574,  84.326,  23.424,  13.470,  73.022,  20.284, 60,  0,   0.962,   4.292,   1.192,  45.000,  60.000, 130.000,   0.000,   0.000
10:36:52:121, 125040522194846,    5.683,   24.000, 2300,  13.613,  86.069,  23.908,  10.892,  74.417,  20.671, 60,  0,   0.966,   4.416,   1.227,  45.000,  60.000, 130.000,   0.000,   0.000
10:36:52:233, 125040769363774,    5.795,   30.000, 2400,  15.299,  87.782,  24.384,  13.471,  75.925,  21.090, 61,  0,   1.171,   4.547,   1.263,  45.000,  60.000, 130.000,   0.000,   0.000
10:36:52:377, 125041087345670,    5.939,   39.000, 2300,  17.021,  90.233,  25.065,  13.807,  77.913,  21.643, 60,  0,   1.149,   4.712,   1.309,  45.000,  60.000, 130.000,   0.000,   0.000
10:36:52:505, 125041370018900,    6.067,   34.000, 2200,  14.872,  92.137,  25.594,  13.037,  79.582,  22.106, 58,  0,   1.089,   4.852,   1.348,  45.000,  60.000, 130.000,   0.000,   0.000
10:36:52:617, 125041617407294,    6.179,   12.000, 2400,   7.987,  93.032,  25.842,   6.334,  80.292,  22.303, 58,  0,   0.617,   4.921,   1.367,  45.000,  60.000, 130.000,   0.000,   0.000
10:36:52:729, 125041864731850,    6.291,    9.000, 2700,   7.669,  93.891,  26.081,   6.049,  80.969,  22.492, 58,  0,   0.605,   4.988,   1.386,  45.000,  60.000, 130.000,   0.000,   0.000
10:36:52:841, 125042111923030,    6.403,   15.000, 2800,  12.294,  95.267,  26.463,  10.685,  82.166,  22.824, 60,  0,   0.751,   5.073,   1.409,  45.000,  60.000, 130.000,   0.000,   0.000
10:36:52:951, 125042354798575,    6.513,   32.000, 2700,  19.269,  97.387,  27.052,  17.471,  84.087,  23.358, 60,  0,   1.205,   5.205,   1.446,  45.000,  60.000, 130.000,   0.000,   0.000
10:36:53:063, 125042602033891,    6.625,   43.000, 2500,  20.024,  99.629,  27.675,  18.152,  86.120,  23.922, 63,  0,   1.377,   5.359,   1.489,  45.000,  60.000, 130.000,   0.000,   0.000
10:36:53:175, 125042849389512,    6.737,   53.000, 2300,  20.773, 101.956,  28.321,  18.791,  88.225,  24.507, 62,  0,   1.407,   5.517,   1.532,  45.000,  60.000, 130.000,   0.000,   0.000
10:36:53:286, 125043094415303,    6.848,   59.000, 2200,  19.893, 104.164,  28.934,  17.934,  90.215,  25.060, 62,  0,   1.519,   5.685,   1.579,  45.000,  60.000, 130.000,   0.000,   0.000
10:36:53:395, 125043335076164,    6.957,   43.000, 2100,  16.795, 105.994,  29.443,  14.955,  91.845,  25.513, 60,  0,   1.216,   5.818,   1.616,  45.000,  60.000, 130.000,   0.000,   0.000
10:36:53:523, 125043617716613,    7.085,   42.000, 2100,  15.199, 107.940,  29.983,  13.417,  93.563,  25.990, 59,  0,   1.007,   5.947,   1.652,  45.000,  60.000, 130.000,   0.000,   0.000
10:36:53:635, 125043865012096,    7.197,   37.000, 2100,  15.639, 109.691,  30.470,  13.826,  95.111,  26.420, 59,  0,   1.057,   6.065,   1.685,  45.000,  60.000, 130.000,   0.000,   0.000
10:36:53:763, 125044147831937,    7.325,   28.000, 2100,  13.389, 111.406,  30.946,  11.668,  96.606,  26.835, 60,  0,   0.865,   6.176,   1.716,  45.000,  60.000, 130.000,   0.000,   0.000
10:36:53:937, 125044531859642,    7.499,   53.000, 2100,  15.278, 114.064,  31.684,  13.413,  98.938,  27.483, 60,  0,   1.138,   6.374,   1.771,  45.000,  60.000, 130.000,   0.000,   0.000
10:36:54:065, 125044814502989,    7.627,   46.000, 2100,  16.179, 116.135,  32.260,  13.712, 100.694,  27.970, 60,  0,   1.274,   6.537,   1.816,  45.000,  60.000, 130.000,   0.000,   0.000
10:36:54:189, 125045088236287,    7.751,   63.000, 1800,  21.971, 118.859,  33.016,  14.558, 102.498,  28.472, 61,  0,   1.618,   6.738,   1.872,  45.000,  60.000, 130.000,   0.000,   0.000
10:36:54:298, 125045330291085,    7.861,   51.000, 1800,  14.935, 120.496,  33.471,  12.003, 103.814,  28.837, 59,  0,   1.268,   6.877,   1.910,  45.000,  60.000, 130.000,   0.000,   0.000
10:36:54:408, 125045573103216,    7.971,   51.000, 1800,  13.971, 122.032,  33.898,  12.086, 105.143,  29.206, 59,  0,   1.426,   7.033,   1.954,  45.000,  60.000, 130.000,   0.000,   0.000
10:36:54:535, 125045853597678,    8.098,   54.000, 1800,  13.918, 123.800,  34.389,  12.012, 106.669,  29.630, 59,  0,   1.515,   7.226,   2.007,  45.000,  60.000, 130.000,   0.000,   0.000
10:36:54:677, 125046167152751,    8.240,   48.000, 1900,  13.972, 125.784,  34.940,  12.075, 108.384,  30.107, 59,  0,   1.305,   7.411,   2.059,  45.000,  60.000, 130.000,   0.000,   0.000
10:36:54:799, 125046436435506,    8.362,   50.000, 2100,  15.361, 127.658,  35.460,  13.487, 110.029,  30.564, 61,  0,   1.349,   7.576,   2.104,  45.000,  60.000, 130.000,   0.000,   0.000
10:36:54:907, 125046674898663,    8.470,   58.000, 2000,  17.226, 129.518,  35.977,  15.357, 111.688,  31.024, 60,  0,   1.357,   7.722,   2.145,  45.000,  60.000, 130.000,   0.000,   0.000
10:36:55:013, 125046908952988,    8.576,   54.000, 1900,  16.244, 131.240,  36.456,  14.246, 113.198,  31.444, 59,  0,   1.547,   7.886,   2.191,  45.000,  60.000, 130.000,   0.000,   0.000
10:36:55:152, 125047216017738,    8.715,   45.000, 1900,  13.601, 133.131,  36.981,  11.802, 114.839,  31.900, 59,  0,   1.106,   8.040,   2.233,  45.000,  60.000, 130.000,   0.000,   0.000
10:36:55:262, 125047458730112,    8.825,   34.000, 2000,  12.571, 134.513,  37.365,  10.796, 116.026,  32.229, 59,  0,   0.960,   8.146,   2.263,  45.000,  60.000, 130.000,   0.000,   0.000
10:36:55:371, 125047699467584,    8.934,   40.000, 2000,  14.265, 136.069,  37.797,  12.422, 117.380,  32.606, 59,  0,   1.222,   8.279,   2.300,  45.000,  60.000, 130.000,   0.000,   0.000
10:36:55:479, 125047937849925,    9.042,   39.000, 2100,  14.016, 137.582,  38.217,  12.188, 118.696,  32.971, 61,  0,   1.076,   8.395,   2.332,  45.000,  60.000, 130.000,   0.000,   0.000
10:36:55:588, 125048178512284,    9.151,   36.000, 2300,  14.555, 139.168,  38.658,  12.675, 120.077,  33.355, 61,  0,   1.009,   8.505,   2.363,  45.000,  60.000, 130.000,   0.000,   0.000
10:36:55:756, 125048549534919,    9.319,   31.000, 2200,  15.833, 141.829,  39.397,  13.942, 122.420,  34.006, 59,  0,   1.216,   8.709,   2.419,  45.000,  60.000, 130.000,   0.000,   0.000
10:36:55:971, 125049024313111,    9.534,   71.000, 2100,  16.704, 145.421,  40.395,  14.782, 125.599,  34.888, 61,  0,   1.351,   9.000,   2.500,  45.000,  60.000, 130.000,   0.000,   0.000
10:36:56:078, 125049260501726,    9.641,   48.000, 2000,  16.828, 147.221,  40.895,  14.954, 127.198,  35.333, 59,  0,   1.296,   9.138,   2.538,  45.000,  60.000, 130.000,   0.000,   0.000
10:36:56:238, 125049613818355,    9.801,   55.000, 1900,  16.903, 149.925,  41.646,  14.892, 129.581,  35.995, 59,  0,   1.548,   9.386,   2.607,  45.000,  60.000, 130.000,   0.000,   0.000
10:36:56:395, 125049960465506,    9.958,   47.000, 1900,  14.624, 152.221,  42.284,  12.650, 131.567,  36.546, 60,  0,   1.385,   9.604,   2.668,  45.000,  60.000, 130.000,   0.000,   0.000
10:36:56:564, 125050333581147,   10.127,   61.000, 1900,  15.077, 154.769,  42.991,  13.078, 133.777,  37.160, 60,  0,   1.547,   9.865,   2.740,  45.000,  60.000, 130.000,   0.000,   0.000
10:36:56:720, 125050678070828,   10.283,   51.000, 1900,  15.412, 157.174,  43.659,  13.371, 135.863,  37.740, 60,  0,   1.518,  10.102,   2.806,  45.000,  60.000, 130.000,   0.000,   0.000
10:36:56:906, 125051088775813,   10.469,   93.000, 1800,  15.486, 160.054,  44.460,  13.499, 138.374,  38.437, 59,  0,   1.518,  10.384,   2.884,  45.000,  60.000, 130.000,   0.000,   0.000
10:36:57:014, 125051327262194,   10.577,   56.000, 1800,  14.841, 161.657,  44.905,  12.928, 139.770,  38.825, 58,  0,   1.453,  10.541,   2.928,  45.000,  60.000, 130.000,   0.000,   0.000
10:36:57:138, 125051601033331,   10.701,   57.000, 1800,  14.546, 163.461,  45.406,  12.526, 141.323,  39.256, 59,  0,   1.412,  10.716,   2.977,  45.000,  60.000, 130.000,   0.000,   0.000
10:36:57:262, 125051874789910,   10.825,   63.000, 1800,  14.980, 165.318,  45.922,  12.994, 142.934,  39.704, 59,  0,   1.378,  10.887,   3.024,  45.000,  60.000, 130.000,   0.000,   0.000
10:36:57:384, 125052144282192,   10.947,   48.000, 1800,  14.038, 167.031,  46.398,  12.098, 144.411,  40.114, 58,  0,   1.345,  11.051,   3.070,  45.000,  60.000, 130.000,   0.000,   0.000
10:36:57:588, 125052594568373,   11.151,   42.000, 1900,  13.741, 169.834,  47.176,  11.724, 146.802,  40.778, 59,  0,   1.349,  11.326,   3.146,  45.000,  60.000, 130.000,   0.000,   0.000
10:36:57:744, 125052939116763,   11.307,   70.000, 1900,  15.019, 172.177,  47.827,  13.003, 148.831,  41.342, 59,  0,   1.433,  11.550,   3.208,  45.000,  60.000, 130.000,   0.000,   0.000
10:36:57:856, 125053186389925,   11.419,   24.000, 1900,  12.120, 173.535,  48.204,  10.134, 149.966,  41.657, 59,  0,   1.125,  11.676,   3.243,  45.000,  60.000, 130.000,   0.000,   0.000
10:36:58:047, 125053608045650,   11.610,   45.000, 2100,  12.206, 175.865,  48.852,  10.273, 151.928,  42.202, 58,  0,   1.095,  11.885,   3.301,  45.000,  60.000, 130.000,   0.000,   0.000
10:36:58:156, 125053848846794,   11.719,   38.000, 2100,  14.697, 177.468,  49.297,  12.706, 153.313,  42.587, 60,  0,   1.329,  12.030,   3.342,  45.000,  60.000, 130.000,   0.000,   0.000
10:36:58:282, 125054126923041,   11.845,   58.000, 2000,  17.226, 179.638,  49.899,  15.199, 155.227,  43.119, 60,  0,   1.552,  12.225,   3.396,  45.000,  60.000, 130.000,   0.000,   0.000
10:36:58:456, 125054511161527,   12.019,   26.000, 2200,  12.071, 181.738,  50.483,  10.192, 157.001,  43.611, 59,  0,   1.050,  12.408,   3.447,  45.000,  60.000, 130.000,   0.000,   0.000
10:36:58:584, 125054793801428,   12.147,   25.000, 2300,  11.933, 183.266,  50.907,  10.126, 158.297,  43.971, 59,  0,   0.899,  12.523,   3.479,  45.000,  60.000, 130.000,   0.000,   0.000
10:36:58:708, 125055067542438,   12.271,   26.000, 2400,  12.672, 184.837,  51.344,  10.888, 159.647,  44.346, 61,  0,   1.084,  12.658,   3.516,  45.000,  60.000, 130.000,   0.000,   0.000
10:36:58:813, 125055299091237,   12.376,   30.000, 2400,  14.574, 186.365,  51.768,  12.494, 160.957,  44.710, 58,  0,   1.259,  12.790,   3.553,  45.000,  60.000, 130.000,   0.000,   0.000
10:36:58:923, 125055541591872,   12.486,   17.000, 2500,  10.814, 187.553,  52.098,   8.831, 161.927,  44.980, 59,  0,   0.982,  12.897,   3.583,  45.000,  60.000, 130.000,   0.000,   0.000
10:36:59:025, 125055767572359,   12.588,   28.000, 2500,  14.877, 189.075,  52.521,  12.906, 163.248,  45.347, 58,  0,   1.299,  13.030,   3.620,  45.000,  60.000, 130.000,   0.000,   0.000
10:36:59:143, 125056028218880,   12.706,   41.000, 2400,  18.270, 191.232,  53.120,  16.195, 165.160,  45.878, 60,  0,   1.561,  13.215,   3.671,  45.000,  60.000, 130.000,   0.000,   0.000
10:36:59:251, 125056265761541,   12.814,   24.000, 2000,  16.132, 192.968,  53.602,   9.448, 166.176,  46.160, 61,  0,   1.190,  13.343,   3.706,  45.000,  60.000, 130.000,   0.000,   0.000
10:36:59:379, 125056548396832,   12.942,   36.000, 2000,  14.108, 194.773,  54.104,   9.403, 167.380,  46.494, 58,  0,   1.184,  13.494,   3.748,  45.000,  60.000, 130.000,   0.000,   0.000
10:36:59:487, 125056786686026,   13.049,    7.000, 2200,   5.774, 195.397,  54.277,   4.205, 167.834,  46.621, 57,  0,   0.870,  13.588,   3.775,  45.000,  60.000, 130.000,   0.000,   0.000
10:36:59:591, 125057015885160,   13.153,   17.000, 2400,   9.970, 196.432,  54.564,   8.298, 168.695,  46.860, 57,  0,   0.928,  13.685,   3.801,  45.000,  60.000, 130.000,   0.000,   0.000
10:36:59:694, 125057243308055,   13.256,   26.000, 2400,  13.734, 197.846,  54.957,  11.896, 169.920,  47.200, 58,  0,   1.303,  13.819,   3.839,  45.000,  60.000, 130.000,   0.000,   0.000
10:36:59:801, 125057479393196,   13.363,    4.000, 2700,   6.629, 198.555,  55.154,   4.883, 170.443,  47.345, 56,  0,   0.748,  13.899,   3.861,  45.000,  60.000, 130.000,   0.000,   0.000
10:36:59:903, 125057705150950,   13.465,   10.000, 3100,  10.847, 199.664,  55.462,   9.293, 171.393,  47.609, 62,  0,   0.910,  13.992,   3.887,  45.000,  60.000, 130.000,   0.000,   0.000
10:37:00:014, 125057950453594,   13.577,    8.000, 3200,  10.873, 200.872,  55.798,   9.004, 172.393,  47.887, 60,  0,   1.009,  14.104,   3.918,  45.000,  60.000, 130.000,   0.000,   0.000
10:37:00:120, 125058183568478,   13.682,    5.000, 3400,   8.246, 201.743,  56.040,   6.672, 173.097,  48.083, 64,  0,   0.854,  14.194,   3.943,  45.000,  60.000, 130.000,   0.000,   0.000
10:37:00:236, 125058439832038,   13.798,    3.000, 3700,   7.690, 202.635,  56.288,   5.976, 173.791,  48.275, 57,  0,   0.889,  14.297,   3.971,  45.000,  60.000, 130.000,   0.000,   0.000
10:37:00:338, 125058666067816,   13.901,   11.000, 3600,  20.408, 204.726,  56.868,  18.567, 175.693,  48.804, 70,  0,   1.031,  14.403,   4.001,  45.000,  60.000, 130.000,   0.000,   0.000
10:37:00:476, 125058970181464,   14.038,    5.000, 3700,  12.679, 206.472,  57.353,  11.020, 177.211,  49.225, 58,  0,   0.792,  14.512,   4.031,  45.000,  60.000, 130.000,   0.000,   0.000
10:37:00:580, 125059200747678,   14.143,    1.000, 4000,   5.616, 207.059,  57.516,   3.976, 177.626,  49.341, 57,  0,   0.843,  14.600,   4.056,  45.000,  60.000, 130.000,   0.000,   0.000
10:37:00:681, 125059423998318,   14.244,    5.000, 3900,  11.506, 208.222,  57.839,   9.832, 178.621,  49.617, 66,  0,   0.816,  14.682,   4.078,  45.000,  60.000, 130.000,   0.000,   0.000
10:37:00:787, 125059658036242,   14.350,   11.000, 3800,  19.085, 210.245,  58.401,  16.935, 180.416,  50.115, 59,  0,   0.929,  14.781,   4.106,  45.000,  60.000, 130.000,   0.000,   0.000
10:37:00:890, 125059884555992,   14.452,    4.000, 3900,  10.832, 211.356,  58.710,   8.757, 181.314,  50.365, 59,  0,   0.895,  14.873,   4.131,  45.000,  60.000, 130.000,   0.000,   0.000
10:37:00:993, 125060111059960,   14.555,   10.000, 3800,  18.857, 213.291,  59.247,  16.823, 183.040,  50.844, 59,  0,   1.033,  14.979,   4.161,  45.000,  60.000, 130.000,   0.000,   0.000
10:37:01:095, 125060336989958,   14.657,    7.000, 3800,  13.941, 214.717,  59.644,  12.313, 184.300,  51.194, 60,  0,   0.965,  15.078,   4.188,  45.000,  60.000, 130.000,   0.000,   0.000
10:37:01:198, 125060565307845,   14.761,   19.000, 3500,  27.298, 217.540,  60.428,  24.838, 186.868,  51.908, 65,  0,   1.338,  15.216,   4.227,  45.000,  60.000, 130.000,   0.000,   0.000
10:37:01:314, 125060821049190,   14.877,   21.000, 3300,  23.402, 220.250,  61.181,  21.224, 189.326,  52.591, 63,  0,   1.350,  15.372,   4.270,  45.000,  60.000, 130.000,   0.000,   0.000
10:37:01:416, 125061045149968,   14.978,   17.000, 3200,  17.148, 221.991,  61.664,  15.219, 190.871,  53.020, 62,  0,   1.233,  15.497,   4.305,  45.000,  60.000, 130.000,   0.000,   0.000
10:37:01:530, 125061296786392,   15.092,   21.000, 3000,  19.995, 224.270,  62.297,  18.156, 192.940,  53.594, 62,  0,   1.312,  15.647,   4.346,  45.000,  60.000, 130.000,   0.000,   0.000
10:37:01:633, 125061524213418,   15.195,   32.000, 2700,  25.527, 226.899,  63.027,  23.403, 195.351,  54.264, 64,  0,   1.752,  15.827,   4.396,  45.000,  60.000, 130.000,   0.000,   0.000
10:37:01:809, 125061912832138,   15.371,   56.000, 2400,  20.986, 230.593,  64.053,  18.483, 198.604,  55.168, 62,  0,   1.748,  16.135,   4.482,  45.000,  60.000, 130.000,   0.000,   0.000
10:37:01:948, 125062219851044,   15.510,   27.000, 2400,  14.643, 232.629,  64.619,  12.777, 200.380,  55.661, 61,  0,   1.090,  16.286,   4.524,  45.000,  60.000, 130.000,   0.000,   0.000
