System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
10:54:48:816, 127417872766822,    1.889,    9.000, 3500,  13.357,  29.307,   8.141,  11.729,  24.887,   6.913, 65,  0,   0.647,   1.588,   0.441,  45.000,  60.000, 130.000,   0.000,   0.000
10:54:48:925, 127418113458718,    1.998,   10.000, 3500,  14.483,  30.886,   8.579,  12.776,  26.280,   7.300, 65,  0,   0.666,   1.660,   0.461,  45.000,  60.000, 130.000,   0.000,   0.000
10:54:49:049, 127418387243743,    2.122,    9.000, 3600,  13.615,  32.574,   9.048,  11.980,  27.766,   7.713, 65,  0,   0.595,   1.734,   0.482,  45.000,  60.000, 130.000,   0.000,   0.000
10:54:49:173, 127418660966206,    2.246,    9.000, 3600,  14.483,  34.370,   9.547,  12.839,  29.357,   8.155, 65,  0,   0.598,   1.808,   0.502,  45.000,  60.000, 130.000,   0.000,   0.000
10:54:49:296, 127418932588678,    2.369,    9.000, 3600,  15.442,  36.269,  10.075,  13.327,  30.997,   8.610, 66,  0,   0.606,   1.883,   0.523,  45.000,  60.000, 130.000,   0.000,   0.000
10:54:49:422, 127419210713700,    2.495,    9.000, 3600,  14.476,  38.093,  10.581,  12.829,  32.613,   9.059, 66,  0,   0.597,   1.958,   0.544,  45.000,  60.000, 130.000,   0.000,   0.000
10:54:49:547, 127419486817158,    2.620,   10.000, 3600,  14.714,  39.932,  11.092,  13.091,  34.250,   9.514, 66,  0,   0.592,   2.032,   0.564,  45.000,  60.000, 130.000,   0.000,   0.000
10:54:49:673, 127419764926272,    2.746,    9.000, 3600,  15.047,  41.828,  11.619,  13.409,  35.939,   9.983, 66,  0,   0.596,   2.107,   0.585,  45.000,  60.000, 130.000,   0.000,   0.000
10:54:49:799, 127420043169384,    2.872,    9.000, 3600,  14.453,  43.649,  12.125,  12.825,  37.555,  10.432, 66,  0,   0.601,   2.183,   0.606,  45.000,  60.000, 130.000,   0.000,   0.000
10:54:49:926, 127420323667262,    2.999,    9.000, 3600,  14.601,  45.504,  12.640,  12.957,  39.201,  10.889, 66,  0,   0.593,   2.258,   0.627,  45.000,  60.000, 130.000,   0.000,   0.000
10:54:50:052, 127420601858592,    3.125,    8.000, 3700,  14.374,  47.315,  13.143,  12.762,  40.809,  11.336, 67,  0,   0.587,   2.332,   0.648,  45.000,  60.000, 130.000,   0.000,   0.000
10:54:50:179, 127420882260124,    3.252,    9.000, 3700,  15.151,  49.239,  13.677,  13.523,  42.526,  11.813, 67,  0,   0.589,   2.407,   0.669,  45.000,  60.000, 130.000,   0.000,   0.000
10:54:50:304, 127421158190476,    3.377,    9.000, 3600,  16.555,  51.308,  14.252,  14.943,  44.393,  12.331, 69,  0,   0.594,   2.481,   0.689,  45.000,  60.000, 130.000,   0.000,   0.000
10:54:50:431, 127421438712979,    3.504,   11.000, 3500,  16.886,  53.453,  14.848,  15.258,  46.332,  12.870, 66,  0,   0.633,   2.562,   0.712,  45.000,  60.000, 130.000,   0.000,   0.000
10:54:50:557, 127421716924294,    3.630,    9.000, 3600,  13.713,  55.181,  15.328,  12.082,  47.854,  13.293, 66,  0,   0.588,   2.636,   0.732,  45.000,  60.000, 130.000,   0.000,   0.000
10:54:50:683, 127421995041844,    3.756,    8.000, 3600,  14.129,  56.961,  15.822,  12.496,  49.428,  13.730, 66,  0,   0.585,   2.710,   0.753,  45.000,  60.000, 130.000,   0.000,   0.000
10:54:50:806, 127422266655188,    3.879,   10.000, 3600,  15.749,  58.898,  16.361,  14.096,  51.162,  14.212, 68,  0,   0.631,   2.787,   0.774,  45.000,  60.000, 130.000,   0.000,   0.000
10:54:50:928, 127422535972816,    4.001,    9.000, 3600,  15.828,  60.829,  16.897,  14.209,  52.895,  14.693, 68,  0,   0.592,   2.859,   0.794,  45.000,  60.000, 130.000,   0.000,   0.000
10:54:51:055, 127422816473886,    4.128,   15.000, 3400,  19.927,  63.360,  17.600,  18.260,  55.215,  15.338, 67,  0,   0.801,   2.961,   0.823,  45.000,  60.000, 130.000,   0.000,   0.000
10:54:51:229, 127423200612967,    4.302,   29.000, 3000,  21.716,  67.138,  18.649,  19.935,  58.683,  16.301, 66,  0,   0.903,   3.118,   0.866,  45.000,  60.000, 130.000,   0.000,   0.000
10:54:51:342, 127423447964962,    4.414,   18.000, 2900,  14.666,  68.781,  19.106,  13.005,  60.140,  16.706, 62,  0,   0.657,   3.192,   0.887,  45.000,  60.000, 130.000,   0.000,   0.000
10:54:51:453, 127423695482872,    4.527,   16.000, 3000,  13.289,  70.271,  19.520,  11.676,  61.449,  17.069, 64,  0,   0.607,   3.260,   0.906,  45.000,  60.000, 130.000,   0.000,   0.000
10:54:51:565, 127423942503624,    4.638,   10.000, 3200,  10.953,  71.496,  19.860,   9.306,  62.490,  17.358, 60,  0,   0.593,   3.326,   0.924,  45.000,  60.000, 130.000,   0.000,   0.000
10:54:51:692, 127424223001206,    4.765,    8.000, 3300,  10.272,  72.801,  20.222,   8.650,  63.589,  17.664, 61,  0,   0.579,   3.400,   0.944,  45.000,  60.000, 130.000,   0.000,   0.000
10:54:51:800, 127424461407672,    4.873,   19.000, 3200,  20.088,  74.970,  20.825,  18.446,  65.581,  18.217, 63,  0,   0.803,   3.487,   0.968,  45.000,  60.000, 130.000,   0.000,   0.000
10:54:51:925, 127424737400296,    4.998,   24.000, 3000,  20.189,  77.493,  21.526,  18.380,  67.878,  18.855, 60,  0,   0.947,   3.605,   1.001,  45.000,  60.000, 130.000,   0.000,   0.000
10:54:52:037, 127424986577788,    5.111,   45.000, 2300,  19.911,  79.740,  22.150,  17.084,  69.806,  19.391, 60,  0,   1.213,   3.742,   1.039,  45.000,  60.000, 130.000,   0.000,   0.000
10:54:52:195, 127425333513296,    5.268,   76.000, 1900,  24.266,  83.553,  23.209,  18.284,  72.679,  20.189, 60,  0,   1.739,   4.015,   1.115,  45.000,  60.000, 130.000,   0.000,   0.000
10:54:52:350, 127425675787935,    5.423,   84.000, 1700,  18.441,  86.412,  24.003,  14.376,  74.907,  20.808, 58,  0,   1.522,   4.251,   1.181,  45.000,  60.000, 130.000,   0.000,   0.000
10:54:52:474, 127425948335191,    5.547,   59.000, 1900,  16.509,  88.450,  24.569,  12.025,  76.392,  21.220, 58,  0,   1.383,   4.422,   1.228,  45.000,  60.000, 130.000,   0.000,   0.000
10:54:52:585, 127426193677375,    5.658,   35.000, 1900,  12.744,  89.866,  24.963,  10.629,  77.573,  21.548, 57,  0,   1.037,   4.537,   1.260,  45.000,  60.000, 130.000,   0.000,   0.000
10:54:52:692, 127426431394525,    5.766,   56.000, 1900,  14.488,  91.425,  25.396,  12.448,  78.913,  21.920, 58,  0,   1.392,   4.687,   1.302,  45.000,  60.000, 130.000,   0.000,   0.000
10:54:52:818, 127426708153923,    5.891,   49.000, 1900,  14.232,  93.209,  25.891,  12.215,  80.444,  22.346, 57,  0,   1.280,   4.847,   1.346,  45.000,  60.000, 130.000,   0.000,   0.000
10:54:52:926, 127426946573253,    5.999,   41.000, 2100,  15.029,  94.832,  26.342,  13.278,  81.878,  22.744, 58,  0,   1.180,   4.975,   1.382,  45.000,  60.000, 130.000,   0.000,   0.000
10:54:53:049, 127427218357908,    6.122,   44.000, 2100,  15.510,  96.741,  26.873,  13.509,  83.541,  23.206, 59,  0,   1.195,   5.122,   1.423,  45.000,  60.000, 130.000,   0.000,   0.000
10:54:53:156, 127427454395387,    6.229,   37.000, 2100,  14.349,  98.275,  27.299,  12.642,  84.892,  23.581, 59,  0,   1.178,   5.247,   1.458,  45.000,  60.000, 130.000,   0.000,   0.000
10:54:53:281, 127427730430083,    6.354,   56.000, 2100,  18.117, 100.540,  27.928,  16.190,  86.916,  24.143, 61,  0,   1.368,   5.419,   1.505,  45.000,  60.000, 130.000,   0.000,   0.000
10:54:53:405, 127428004276501,    6.478,   59.000, 2000,  18.296, 102.809,  28.558,  16.194,  88.924,  24.701, 60,  0,   1.406,   5.593,   1.554,  45.000,  60.000, 130.000,   0.000,   0.000
10:54:53:516, 127428249364352,    6.589,   43.000, 2000,  14.564, 104.426,  29.007,  12.797,  90.345,  25.096, 58,  0,   1.138,   5.719,   1.589,  45.000,  60.000, 130.000,   0.000,   0.000
10:54:53:644, 127428531933180,    6.717,   36.000, 2000,  13.171, 106.112,  29.475,  11.321,  91.794,  25.498, 57,  0,   1.184,   5.871,   1.631,  45.000,  60.000, 130.000,   0.000,   0.000
10:54:53:750, 127428766063610,    6.823,   46.000, 2000,  15.719, 107.778,  29.938,  13.661,  93.242,  25.901, 58,  0,   1.408,   6.020,   1.672,  45.000,  60.000, 130.000,   0.000,   0.000
10:54:53:862, 127429013352684,    6.935,   57.000, 1900,  17.023, 109.685,  30.468,  15.212,  94.946,  26.374, 58,  0,   1.518,   6.190,   1.719,  45.000,  60.000, 130.000,   0.000,   0.000
10:54:53:986, 127429287072182,    7.059,   74.000, 1800,  16.943, 111.785,  31.051,  14.862,  96.788,  26.886, 58,  0,   1.643,   6.394,   1.776,  45.000,  60.000, 130.000,   0.000,   0.000
10:54:54:111, 127429563091869,    7.184,   78.000, 1700,  16.473, 113.845,  31.623,  14.465,  98.596,  27.388, 58,  0,   1.673,   6.603,   1.834,  45.000,  60.000, 130.000,   0.000,   0.000
10:54:54:233, 127429832490087,    7.306,   53.000, 1700,  14.013, 115.554,  32.098,  12.160, 100.080,  27.800, 57,  0,   1.237,   6.754,   1.876,  45.000,  60.000, 130.000,   0.000,   0.000
10:54:54:373, 127430141676214,    7.446,   63.000, 1400,  11.940, 117.226,  32.563,   9.923, 101.470,  28.186, 57,  0,   1.244,   6.928,   1.924,  45.000,  60.000, 130.000,   0.000,   0.000
10:54:54:499, 127430419815384,    7.572,   54.000, 1500,  11.245, 118.643,  32.956,   9.131, 102.620,  28.506, 57,  0,   1.282,   7.089,   1.969,  45.000,  60.000, 130.000,   0.000,   0.000
10:54:54:626, 127430700244806,    7.699,   27.000, 1700,   8.662, 119.743,  33.262,   6.868, 103.492,  28.748, 57,  0,   0.916,   7.206,   2.002,  45.000,  60.000, 130.000,   0.000,   0.000
10:54:54:735, 127430941006704,    7.808,   33.000, 1800,  11.009, 120.943,  33.595,   9.136, 104.488,  29.025, 57,  0,   1.165,   7.333,   2.037,  45.000,  60.000, 130.000,   0.000,   0.000
10:54:54:863, 127431223524170,    7.936,   54.000, 1800,  14.252, 122.767,  34.102,  12.336, 106.067,  29.463, 58,  0,   1.406,   7.513,   2.087,  45.000,  60.000, 130.000,   0.000,   0.000
10:54:55:006, 127431539282246,    8.079,   50.000, 1800,  14.430, 124.831,  34.675,  12.167, 107.807,  29.946, 59,  0,   1.359,   7.707,   2.141,  45.000,  60.000, 130.000,   0.000,   0.000
10:54:55:148, 127431852933738,    8.221,   39.000, 1900,  12.815, 126.651,  35.181,  10.667, 109.322,  30.367, 57,  0,   1.249,   7.885,   2.190,  45.000,  60.000, 130.000,   0.000,   0.000
10:54:55:257, 127432093496191,    8.330,   32.000, 2000,  12.296, 127.991,  35.553,  10.354, 110.450,  30.681, 57,  0,   1.127,   8.008,   2.224,  45.000,  60.000, 130.000,   0.000,   0.000
10:54:55:367, 127432336354944,    8.440,   27.000, 2100,  11.629, 129.270,  35.908,   9.745, 111.522,  30.978, 56,  0,   1.026,   8.120,   2.256,  45.000,  60.000, 130.000,   0.000,   0.000
10:54:55:479, 127432583765130,    8.552,   37.000, 2100,  14.326, 130.875,  36.354,  12.382, 112.909,  31.364, 60,  0,   1.191,   8.254,   2.293,  45.000,  60.000, 130.000,   0.000,   0.000
10:54:55:589, 127432826513818,    8.662,   24.000, 2200,  11.260, 132.113,  36.698,   9.566, 113.961,  31.656, 57,  0,   0.994,   8.363,   2.323,  45.000,  60.000, 130.000,   0.000,   0.000
10:54:55:701, 127433073810861,    8.774,   28.000, 2200,  13.273, 133.599,  37.111,  11.343, 115.231,  32.009, 57,  0,   1.078,   8.484,   2.357,  45.000,  60.000, 130.000,   0.000,   0.000
10:54:55:813, 127433321141998,    8.886,   27.000, 2300,  13.678, 135.132,  37.537,  11.883, 116.562,  32.378, 58,  0,   0.934,   8.589,   2.386,  45.000,  60.000, 130.000,   0.000,   0.000
10:54:55:939, 127433599333660,    9.012,   28.000, 2300,  13.441, 136.825,  38.007,  11.466, 118.007,  32.780, 59,  0,   0.993,   8.714,   2.420,  45.000,  60.000, 130.000,   0.000,   0.000
10:54:56:081, 127433912845316,    9.154,   36.000, 2300,  16.124, 139.115,  38.643,  14.106, 120.010,  33.336, 59,  0,   1.095,   8.869,   2.464,  45.000,  60.000, 130.000,   0.000,   0.000
10:54:56:223, 127434226458577,    9.296,   48.000, 2200,  18.088, 141.684,  39.357,  15.829, 122.258,  33.961, 59,  0,   1.344,   9.060,   2.517,  45.000,  60.000, 130.000,   0.000,   0.000
10:54:56:365, 127434539894390,    9.438,   44.000, 2100,  16.445, 144.018,  40.005,  14.394, 124.301,  34.528, 60,  0,   1.172,   9.226,   2.563,  45.000,  60.000, 130.000,   0.000,   0.000
10:54:56:476, 127434784974746,    9.549,   34.000, 2100,  14.147, 145.588,  40.441,  12.089, 125.643,  34.901, 58,  0,   1.084,   9.347,   2.596,  45.000,  60.000, 130.000,   0.000,   0.000
10:54:56:585, 127435025750885,    9.658,   32.000, 2200,  13.277, 147.036,  40.843,  11.355, 126.882,  35.245, 57,  0,   1.061,   9.462,   2.628,  45.000,  60.000, 130.000,   0.000,   0.000
10:54:56:696, 127435270829670,    9.769,   24.000, 2200,  13.676, 148.554,  41.265,  11.457, 128.153,  35.598, 59,  0,   1.000,   9.573,   2.659,  45.000,  60.000, 130.000,   0.000,   0.000
10:54:56:837, 127435582171483,    9.910,   35.000, 2200,  14.339, 150.576,  41.827,  12.477, 129.912,  36.087, 59,  0,   1.132,   9.733,   2.704,  45.000,  60.000, 130.000,   0.000,   0.000
10:54:56:996, 127435933230204,   10.069,   29.000, 2300,  13.146, 152.666,  42.407,  11.330, 131.714,  36.587, 58,  0,   1.073,   9.903,   2.751,  45.000,  60.000, 130.000,   0.000,   0.000
10:54:57:121, 127436209249671,   10.194,   48.000, 2300,  17.253, 154.823,  43.006,  15.289, 133.625,  37.118, 59,  0,   1.439,  10.083,   2.801,  45.000,  60.000, 130.000,   0.000,   0.000
10:54:57:244, 127436480757132,   10.317,   72.000, 2100,  19.545, 157.226,  43.674,  17.417, 135.767,  37.713, 60,  0,   1.786,  10.303,   2.862,  45.000,  60.000, 130.000,   0.000,   0.000
10:54:57:356, 127436728034222,   10.429,   88.000, 2000,  19.611, 159.423,  44.284,  17.443, 137.720,  38.256, 59,  0,   1.974,  10.524,   2.923,  45.000,  60.000, 130.000,   0.000,   0.000
10:54:57:467, 127436973375844,   10.540,   61.000, 1900,  16.404, 161.245,  44.790,  14.016, 139.278,  38.688, 58,  0,   1.803,  10.724,   2.979,  45.000,  60.000, 130.000,   0.000,   0.000
10:54:57:584, 127437231657806,   10.657,   56.000, 1900,  15.404, 163.047,  45.291,  13.250, 140.828,  39.119, 58,  0,   1.647,  10.917,   3.032,  45.000,  60.000, 130.000,   0.000,   0.000
10:54:57:709, 127437507748874,   10.782,   45.000, 1900,  13.891, 164.784,  45.773,  11.881, 142.313,  39.531, 57,  0,   1.273,  11.076,   3.077,  45.000,  60.000, 130.000,   0.000,   0.000
10:54:57:817, 127437746206212,   10.890,   29.000, 2000,  10.980, 165.970,  46.103,   9.127, 143.299,  39.805, 57,  0,   1.050,  11.190,   3.108,  45.000,  60.000, 130.000,   0.000,   0.000
10:54:57:923, 127437980173259,   10.996,   25.000, 2100,  11.085, 167.145,  46.429,   9.147, 144.268,  40.074, 57,  0,   1.002,  11.296,   3.138,  45.000,  60.000, 130.000,   0.000,   0.000
10:54:58:028, 127438212039390,   11.101,   13.000, 2300,   8.542, 168.042,  46.678,   6.746, 144.977,  40.271, 56,  0,   0.770,  11.377,   3.160,  45.000,  60.000, 130.000,   0.000,   0.000
10:54:58:131, 127438439443465,   11.204,   15.000, 2500,   9.807, 169.052,  46.959,   8.027, 145.803,  40.501, 58,  0,   0.818,  11.461,   3.184,  45.000,  60.000, 130.000,   0.000,   0.000
10:54:58:235, 127438669063682,   11.308,   48.000, 2300,  20.443, 171.178,  47.549,  17.073, 147.579,  40.994, 59,  0,   1.498,  11.617,   3.227,  45.000,  60.000, 130.000,   0.000,   0.000
10:54:58:338, 127438896511140,   11.411,   17.000, 2300,  15.351, 172.759,  47.989,   8.285, 148.432,  41.231, 59,  0,   0.853,  11.704,   3.251,  45.000,  60.000, 130.000,   0.000,   0.000
10:54:58:443, 127439128464228,   11.516,   12.000, 2400,  10.380, 173.849,  48.291,   7.093, 149.177,  41.438, 57,  0,   0.772,  11.786,   3.274,  45.000,  60.000, 130.000,   0.000,   0.000
10:54:58:547, 127439358118734,   11.620,   12.000, 2600,   9.025, 174.788,  48.552,   7.281, 149.935,  41.648, 56,  0,   0.726,  11.861,   3.295,  45.000,  60.000, 130.000,   0.000,   0.000
10:54:58:656, 127439598768458,   11.729,   16.000, 2700,  11.579, 176.050,  48.903,   9.700, 150.992,  41.942, 57,  0,   0.810,  11.949,   3.319,  45.000,  60.000, 130.000,   0.000,   0.000
10:54:58:759, 127439826103355,   11.832,   15.000, 2800,  12.600, 177.347,  49.263,  10.650, 152.088,  42.247, 57,  0,   0.868,  12.039,   3.344,  45.000,  60.000, 130.000,   0.000,   0.000
10:54:58:864, 127440057941666,   11.937,   15.000, 2800,  12.525, 178.662,  49.628,  10.700, 153.212,  42.559, 57,  0,   0.833,  12.126,   3.368,  45.000,  60.000, 130.000,   0.000,   0.000
10:54:58:967, 127440285419932,   12.040,   10.000, 3000,  10.080, 179.701,  49.917,   8.347, 154.072,  42.798, 58,  0,   0.669,  12.195,   3.388,  45.000,  60.000, 130.000,   0.000,   0.000
10:54:59:070, 127440512783010,   12.143,   14.000, 3000,  13.292, 181.070,  50.297,  11.544, 155.261,  43.128, 59,  0,   0.772,  12.275,   3.410,  45.000,  60.000, 130.000,   0.000,   0.000
10:54:59:173, 127440740141709,   12.246,   25.000, 2900,  20.236, 183.153,  50.876,  18.346, 157.150,  43.653, 60,  0,   1.162,  12.394,   3.443,  45.000,  60.000, 130.000,   0.000,   0.000
10:54:59:276, 127440967617016,   12.349,   25.000, 2800,  18.434, 185.052,  51.403,  16.572, 158.857,  44.127, 60,  0,   1.185,  12.516,   3.477,  45.000,  60.000, 130.000,   0.000,   0.000
10:54:59:386, 127441210478992,   12.459,   37.000, 2700,  19.604, 187.209,  52.002,  17.652, 160.798,  44.666, 60,  0,   1.391,  12.669,   3.519,  45.000,  60.000, 130.000,   0.000,   0.000
10:54:59:491, 127441442380512,   12.564,   19.000, 2700,  14.153, 188.695,  52.415,  12.314, 162.092,  45.025, 59,  0,   1.005,  12.775,   3.549,  45.000,  60.000, 130.000,   0.000,   0.000
10:54:59:597, 127441676397564,   12.670,   28.000, 2700,  16.436, 190.437,  52.899,  14.642, 163.644,  45.457, 62,  0,   1.084,  12.890,   3.580,  45.000,  60.000, 130.000,   0.000,   0.000
10:54:59:738, 127441987756440,   12.811,   33.000, 2600,  18.075, 192.986,  53.607,  16.138, 165.919,  46.089, 61,  0,   1.228,  13.063,   3.629,  45.000,  60.000, 130.000,   0.000,   0.000
10:54:59:841, 127442215192964,   12.914,   28.000, 2500,  15.901, 194.624,  54.062,  14.007, 167.362,  46.489, 60,  0,   1.182,  13.185,   3.662,  45.000,  60.000, 130.000,   0.000,   0.000
10:54:59:945, 127442444800094,   13.018,   43.000, 2400,  18.994, 196.599,  54.611,  16.844, 169.114,  46.976, 60,  0,   1.498,  13.340,   3.706,  45.000,  60.000, 130.000,   0.000,   0.000
10:55:00:050, 127442676663458,   13.123,   50.000, 2300,  18.960, 198.590,  55.164,  16.866, 170.885,  47.468, 60,  0,   1.644,  13.513,   3.754,  45.000,  60.000, 130.000,   0.000,   0.000
10:55:00:155, 127442908506900,   13.228,   33.000, 2300,  14.806, 200.145,  55.596,  12.801, 172.229,  47.841, 58,  0,   1.255,  13.645,   3.790,  45.000,  60.000, 130.000,   0.000,   0.000
10:55:00:260, 127443140255302,   13.333,   23.000, 2400,  12.537, 201.460,  55.961,  10.685, 173.350,  48.153, 60,  0,   0.996,  13.749,   3.819,  45.000,  60.000, 130.000,   0.000,   0.000
10:55:00:368, 127443378740654,   13.441,   69.000, 2200,  20.220, 203.644,  56.568,  18.155, 175.311,  48.698, 60,  0,   1.724,  13.935,   3.871,  45.000,  60.000, 130.000,   0.000,   0.000
10:55:00:474, 127443612780352,   13.547,   64.000, 2100,  18.321, 205.586,  57.107,  16.284, 177.037,  49.177, 59,  0,   1.627,  14.108,   3.919,  45.000,  60.000, 130.000,   0.000,   0.000
10:55:00:579, 127443844647283,   13.652,   49.000, 2100,  15.514, 207.216,  57.560,  13.637, 178.469,  49.575, 58,  0,   1.366,  14.251,   3.959,  45.000,  60.000, 130.000,   0.000,   0.000
10:55:00:685, 127444078665688,   13.758,   37.000, 2100,  14.122, 208.712,  57.976,  12.259, 179.769,  49.936, 58,  0,   1.265,  14.385,   3.996,  45.000,  60.000, 130.000,   0.000,   0.000
10:55:00:788, 127444306213796,   13.861,   28.000, 2200,  11.805, 209.929,  58.314,  10.004, 180.800,  50.222, 57,  0,   1.111,  14.500,   4.028,  45.000,  60.000, 130.000,   0.000,   0.000
10:55:00:893, 127444538036736,   13.966,   24.000, 2300,  11.602, 211.147,  58.652,   9.827, 181.831,  50.509, 57,  0,   1.003,  14.605,   4.057,  45.000,  60.000, 130.000,   0.000,   0.000
10:55:00:999, 127444772092122,   14.072,   32.000, 2300,  13.990, 212.630,  59.064,  12.182, 183.123,  50.867, 59,  0,   1.122,  14.724,   4.090,  45.000,  60.000, 130.000,   0.000,   0.000
10:55:01:113, 127445023793218,   14.186,   32.000, 2300,  13.749, 214.197,  59.499,  11.865, 184.475,  51.243, 58,  0,   1.182,  14.859,   4.127,  45.000,  60.000, 130.000,   0.000,   0.000
10:55:01:218, 127445255610768,   14.291,   31.000, 2400,  14.400, 215.709,  59.919,  12.561, 185.794,  51.609, 58,  0,   1.128,  14.977,   4.160,  45.000,  60.000, 130.000,   0.000,   0.000
10:55:01:320, 127445480767708,   14.393,   31.000, 2300,  16.588, 217.401,  60.389,  14.698, 187.293,  52.026, 59,  0,   1.362,  15.116,   4.199,  45.000,  60.000, 130.000,   0.000,   0.000
10:55:01:472, 127445816394162,   14.545,   40.000, 2300,  15.678, 219.784,  61.051,  13.828, 189.395,  52.610, 59,  0,   1.242,  15.305,   4.251,  45.000,  60.000, 130.000,   0.000,   0.000
10:55:01:595, 127446088044353,   14.668,   52.000, 2200,  17.717, 221.964,  61.657,  15.372, 191.286,  53.135, 59,  0,   1.561,  15.497,   4.305,  45.000,  60.000, 130.000,   0.000,   0.000
10:55:01:715, 127446352918215,   14.788,   55.000, 2100,  17.575, 224.072,  62.242,  15.328, 193.125,  53.646, 59,  0,   1.631,  15.693,   4.359,  45.000,  60.000, 130.000,   0.000,   0.000
10:55:01:820, 127446584810270,   14.893,   54.000, 2000,  18.183, 225.981,  62.773,  14.621, 194.660,  54.072, 60,  0,   1.598,  15.861,   4.406,  45.000,  60.000, 130.000,   0.000,   0.000
10:55:01:932, 127446832048105,   15.005,   53.000, 2000,  16.995, 227.884,  63.301,  13.147, 196.132,  54.481, 59,  0,   1.472,  16.025,   4.451,  45.000,  60.000, 130.000,   0.000,   0.000
10:55:02:038, 127447066181084,   15.111,   44.000, 1900,  15.646, 229.543,  63.762,  11.670, 197.370,  54.825, 58,  0,   1.344,  16.168,   4.491,  45.000,  60.000, 130.000,   0.000,   0.000
10:55:02:141, 127447293587543,   15.214,   32.000, 1900,  13.663, 230.951,  64.153,   9.840, 198.383,  55.106, 57,  0,   1.164,  16.288,   4.524,  45.000,  60.000, 130.000,   0.000,   0.000
