System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
10:43:58:865, 125982775714296,    3.969,    0.000, 3900,   7.339,  39.954,  11.098,   3.621,  27.663,   7.684, 57,  0,   0.593,   2.957,   0.821,  45.000,  60.000, 130.000,   0.000,   0.000
10:43:58:976, 125983020332910,    4.080,    0.000, 4000,   4.381,  40.439,  11.233,   2.806,  27.974,   7.770, 56,  0,   0.754,   3.041,   0.845,  45.000,  60.000, 130.000,   0.000,   0.000
10:43:59:086, 125983263536140,    4.190,    3.000, 4000,   6.520,  41.157,  11.433,   4.826,  28.505,   7.918, 57,  0,   0.762,   3.125,   0.868,  45.000,  60.000, 130.000,   0.000,   0.000
10:43:59:197, 125983509239726,    4.301,    0.000, 4000,   3.621,  41.560,  11.545,   2.033,  28.732,   7.981, 56,  0,   0.758,   3.209,   0.891,  45.000,  60.000, 130.000,   0.000,   0.000
10:43:59:307, 125983753344320,    4.412,    1.000, 3900,   5.937,  42.217,  11.727,   4.382,  29.216,   8.116, 56,  0,   0.739,   3.291,   0.914,  45.000,  60.000, 130.000,   0.000,   0.000
10:43:59:417, 125983993855826,    4.520,    0.000, 4000,   4.050,  42.658,  11.849,   2.454,  29.483,   8.190, 56,  0,   0.787,   3.377,   0.938,  45.000,  60.000, 130.000,   0.000,   0.000
10:43:59:527, 125984236848706,    4.631,    0.000, 3900,   4.116,  43.111,  11.975,   2.516,  29.760,   8.267, 56,  0,   0.779,   3.462,   0.962,  45.000,  60.000, 130.000,   0.000,   0.000
10:43:59:639, 125984485520712,    4.743,    0.000, 4000,   3.584,  43.514,  12.087,   2.014,  29.987,   8.330, 56,  0,   0.756,   3.548,   0.985,  45.000,  60.000, 130.000,   0.000,   0.000
10:43:59:751, 125984732301170,    4.855,    0.000, 3900,   4.016,  43.963,  12.212,   2.436,  30.259,   8.405, 56,  0,   0.768,   3.633,   1.009,  45.000,  60.000, 130.000,   0.000,   0.000
10:43:59:861, 125984974306402,    4.965,   11.000, 3900,  24.883,  46.690,  12.970,  23.389,  32.823,   9.117, 71,  0,   0.905,   3.733,   1.037,  45.000,  60.000, 130.000,   0.000,   0.000
10:43:59:971, 125985217024835,    5.074,   18.000, 3900,  33.954,  50.423,  14.006,  32.109,  36.352,  10.098, 73,  0,   1.075,   3.851,   1.070,  45.000,  60.000, 130.000,   0.000,   0.000
10:44:00:083, 125985464530440,    5.187,   21.000, 3900,  35.797,  54.436,  15.121,  33.892,  40.152,  11.153, 80,  0,   1.123,   3.977,   1.105,  45.000,  60.000, 130.000,   0.000,   0.000
10:44:00:193, 125985707147860,    5.296,   22.000, 3900,  44.436,  59.318,  16.477,  40.903,  44.646,  12.402, 72,  0,   1.321,   4.122,   1.145,  45.000,  60.000, 130.000,   0.000,   0.000
10:44:00:333, 125986016336584,    5.436,   29.000, 3900,  45.480,  65.687,  18.246,  42.948,  50.660,  14.072, 78,  0,   1.407,   4.319,   1.200,  45.000,  60.000, 130.000,   0.000,   0.000
10:44:00:444, 125986262806610,    5.548,    9.000, 3900,  23.879,  68.352,  18.987,  21.971,  53.113,  14.753, 64,  0,   0.765,   4.404,   1.223,  45.000,  60.000, 130.000,   0.000,   0.000
10:44:00:554, 125986506390974,    5.658,    0.000, 3900,   3.933,  68.786,  19.107,   2.391,  53.376,  14.827, 59,  0,   0.725,   4.484,   1.246,  45.000,  60.000, 130.000,   0.000,   0.000
10:44:00:666, 125986753132737,    5.770,    0.000, 4000,   3.546,  69.182,  19.217,   2.026,  53.603,  14.890, 57,  0,   0.722,   4.565,   1.268,  45.000,  60.000, 130.000,   0.000,   0.000
10:44:00:777, 125986997692162,    5.881,   22.000, 3900,  39.340,  73.540,  20.428,  37.543,  57.761,  16.045, 75,  0,   1.226,   4.701,   1.306,  45.000,  60.000, 130.000,   0.000,   0.000
10:44:00:889, 125987244939165,    5.993,   38.000, 3900,  52.753,  79.447,  22.069,  50.719,  63.440,  17.622, 78,  0,   1.767,   4.899,   1.361,  45.000,  60.000, 130.000,   0.000,   0.000
10:44:00:996, 125987481231856,    6.100,   40.000, 3900,  56.693,  85.514,  23.754,  54.690,  69.293,  19.248, 83,  0,   1.616,   5.072,   1.409,  45.000,  60.000, 130.000,   0.000,   0.000
10:44:01:103, 125987717478250,    6.207,   27.000, 3700,  43.764,  90.197,  25.055,  41.817,  73.767,  20.491, 80,  0,   1.295,   5.210,   1.447,  45.000,  60.000, 130.000,   0.000,   0.000
10:44:01:215, 125987964883290,    6.319,   19.000, 3300,  26.174,  93.129,  25.869,  24.421,  76.504,  21.251, 73,  0,   0.789,   5.299,   1.472,  45.000,  60.000, 130.000,   0.000,   0.000
10:44:01:327, 125988212111192,    6.431,   20.000, 3100,  22.079,  95.602,  26.556,  20.285,  78.775,  21.882, 67,  0,   0.867,   5.396,   1.499,  45.000,  60.000, 130.000,   0.000,   0.000
10:44:01:455, 125988494712795,    6.559,   21.000, 3000,  19.045,  98.039,  27.233,  17.213,  80.978,  22.494, 65,  0,   1.160,   5.544,   1.540,  45.000,  60.000, 130.000,   0.000,   0.000
10:44:01:565, 125988737593784,    6.669,   30.000, 2800,  19.370, 100.170,  27.825,  17.402,  82.892,  23.026, 65,  0,   1.435,   5.702,   1.584,  45.000,  60.000, 130.000,   0.000,   0.000
10:44:01:675, 125988980518430,    6.779,   19.000, 2800,  14.634, 101.780,  28.272,  12.849,  84.306,  23.418, 64,  0,   1.059,   5.818,   1.616,  45.000,  60.000, 130.000,   0.000,   0.000
10:44:01:799, 125989254492784,    6.903,   13.000, 2900,  11.703, 103.232,  28.676,   9.949,  85.540,  23.761, 60,  0,   0.954,   5.937,   1.649,  45.000,  60.000, 130.000,   0.000,   0.000
10:44:01:908, 125989495129122,    7.012,   13.000, 2900,  12.627, 104.608,  29.058,  10.938,  86.732,  24.092, 61,  0,   0.908,   6.036,   1.677,  45.000,  60.000, 130.000,   0.000,   0.000
10:44:02:047, 125989802103863,    7.151,   46.000, 2600,  23.852, 107.924,  29.979,  21.959,  89.785,  24.940, 64,  0,   1.493,   6.243,   1.734,  45.000,  60.000, 130.000,   0.000,   0.000
10:44:02:187, 125990111248200,    7.291,   31.000, 2500,  16.355, 110.214,  30.615,  14.515,  91.818,  25.505, 62,  0,   1.134,   6.402,   1.778,  45.000,  60.000, 130.000,   0.000,   0.000
10:44:02:296, 125990351856189,    7.400,   36.000, 2400,  18.261, 112.204,  31.168,  16.401,  93.605,  26.001, 61,  0,   1.238,   6.537,   1.816,  45.000,  60.000, 130.000,   0.000,   0.000
10:44:02:419, 125990623166578,    7.523,    7.000, 2600,   7.478, 113.123,  31.423,   5.837,  94.322,  26.201, 57,  0,   0.699,   6.623,   1.840,  45.000,  60.000, 130.000,   0.000,   0.000
10:44:02:527, 125990860655170,    7.630,   14.000, 2700,  14.006, 114.629,  31.841,   9.485,  95.342,  26.484, 60,  0,   0.999,   6.730,   1.870,  45.000,  60.000, 130.000,   0.000,   0.000
10:44:02:636, 125991101572635,    7.740,   16.000, 2600,  17.306, 116.517,  32.366,  10.303,  96.467,  26.796, 63,  0,   0.865,   6.825,   1.896,  45.000,  60.000, 130.000,   0.000,   0.000
10:44:02:744, 125991340035036,    7.848,   21.000, 2500,  19.577, 118.632,  32.953,  12.250,  97.790,  27.164, 61,  0,   1.182,   6.953,   1.931,  45.000,  60.000, 130.000,   0.000,   0.000
10:44:02:869, 125991616816970,    7.973,   16.000, 2500,  12.537, 120.203,  33.390,   8.565,  98.863,  27.462, 58,  0,   0.874,   7.062,   1.962,  45.000,  60.000, 130.000,   0.000,   0.000
10:44:02:977, 125991855125802,    8.081,   15.000, 2600,  10.721, 121.360,  33.711,   8.864,  99.820,  27.728, 59,  0,   0.986,   7.169,   1.991,  45.000,  60.000, 130.000,   0.000,   0.000
10:44:03:101, 125992129922385,    8.205,   21.000, 2600,  14.011, 123.104,  34.196,  12.232, 101.342,  28.151, 62,  0,   1.172,   7.314,   2.032,  45.000,  60.000, 130.000,   0.000,   0.000
10:44:03:210, 125992370706748,    8.314,   15.000, 2700,  12.031, 124.416,  34.560,  10.230, 102.458,  28.461, 59,  0,   0.936,   7.416,   2.060,  45.000,  60.000, 130.000,   0.000,   0.000
10:44:03:320, 125992613380608,    8.424,   14.000, 3000,  11.716, 125.704,  34.918,  10.003, 103.557,  28.766, 58,  0,   1.000,   7.526,   2.091,  45.000,  60.000, 130.000,   0.000,   0.000
10:44:03:430, 125992856260780,    8.534,   19.000, 2900,  17.174, 127.593,  35.442,  15.315, 105.242,  29.234, 64,  0,   1.210,   7.659,   2.128,  45.000,  60.000, 130.000,   0.000,   0.000
10:44:03:539, 125993096910798,    8.643,   26.000, 2800,  19.253, 129.691,  36.025,  17.331, 107.131,  29.759, 65,  0,   1.260,   7.797,   2.166,  45.000,  60.000, 130.000,   0.000,   0.000
10:44:03:646, 125993333233146,    8.750,   18.000, 2700,  13.963, 131.186,  36.440,  12.009, 108.416,  30.116, 59,  0,   1.089,   7.913,   2.198,  45.000,  60.000, 130.000,   0.000,   0.000
10:44:03:754, 125993571208053,    8.858,   20.000, 2800,  14.059, 132.701,  36.861,  12.155, 109.726,  30.479, 61,  0,   1.199,   8.042,   2.234,  45.000,  60.000, 130.000,   0.000,   0.000
10:44:03:875, 125993838271762,    8.979,   46.000, 2600,  21.076, 135.250,  37.569,  19.123, 112.039,  31.122, 62,  0,   1.457,   8.219,   2.283,  45.000,  60.000, 130.000,   0.000,   0.000
10:44:03:984, 125994078999177,    9.088,   31.000, 2500,  16.440, 137.042,  38.067,  14.471, 113.617,  31.560, 61,  0,   1.298,   8.360,   2.322,  45.000,  60.000, 130.000,   0.000,   0.000
10:44:04:108, 125994352898320,    9.212,   43.000, 2300,  19.013, 139.401,  38.723,  16.987, 115.724,  32.146, 63,  0,   1.603,   8.559,   2.378,  45.000,  60.000, 130.000,   0.000,   0.000
10:44:04:250, 125994666239603,    9.354,   37.000, 2300,  14.938, 141.521,  39.311,  13.024, 117.572,  32.659, 62,  0,   1.347,   8.750,   2.431,  45.000,  60.000, 130.000,   0.000,   0.000
10:44:04:360, 125994909157848,    9.464,   30.000, 2300,  13.607, 143.018,  39.727,  11.658, 118.855,  33.015, 60,  0,   1.274,   8.890,   2.470,  45.000,  60.000, 130.000,   0.000,   0.000
10:44:04:469, 125995150429089,    9.573,   17.000, 2500,   9.376, 144.043,  40.012,   7.484, 119.672,  33.242, 60,  0,   1.065,   9.007,   2.502,  45.000,  60.000, 130.000,   0.000,   0.000
10:44:04:578, 125995390374864,    9.682,   11.000, 2700,   9.377, 145.062,  40.295,   7.391, 120.476,  33.465, 58,  0,   1.110,   9.127,   2.535,  45.000,  60.000, 130.000,   0.000,   0.000
10:44:04:688, 125995632331228,    9.792,   10.000, 2900,   8.808, 146.027,  40.563,   7.046, 121.248,  33.680, 58,  0,   0.969,   9.233,   2.565,  45.000,  60.000, 130.000,   0.000,   0.000
10:44:04:797, 125995872835748,    9.900,   12.000, 3000,  11.260, 147.253,  40.904,   9.417, 122.273,  33.965, 58,  0,   1.032,   9.346,   2.596,  45.000,  60.000, 130.000,   0.000,   0.000
10:44:04:905, 125996112385880,   10.009,    7.000, 3200,   9.207, 148.252,  41.181,   7.424, 123.079,  34.189, 58,  0,   0.965,   9.451,   2.625,  45.000,  60.000, 130.000,   0.000,   0.000
10:44:05:016, 125996356786274,   10.120,   13.000, 3200,  14.256, 149.830,  41.619,  12.426, 124.454,  34.571, 60,  0,   1.105,   9.573,   2.659,  45.000,  60.000, 130.000,   0.000,   0.000
10:44:05:124, 125996596791117,   10.228,   15.000, 3200,  14.952, 151.455,  42.071,  13.133, 125.882,  34.967, 58,  0,   1.061,   9.688,   2.691,  45.000,  60.000, 130.000,   0.000,   0.000
10:44:05:234, 125996839552620,   10.338,    5.000, 3400,   8.358, 152.374,  42.326,   6.629, 126.611,  35.170, 58,  0,   0.961,   9.794,   2.721,  45.000,  60.000, 130.000,   0.000,   0.000
10:44:05:344, 125997080682118,   10.447,    6.000, 3600,   9.427, 153.404,  42.612,   7.812, 127.464,  35.407, 66,  0,   0.933,   9.896,   2.749,  45.000,  60.000, 130.000,   0.000,   0.000
10:44:05:455, 125997326473099,   10.559,    1.000, 3900,   4.337, 153.886,  42.746,   2.673, 127.761,  35.489, 57,  0,   0.770,   9.982,   2.773,  45.000,  60.000, 130.000,   0.000,   0.000
10:44:05:565, 125997568862693,   10.669,    2.000, 3900,   7.578, 154.718,  42.977,   5.997, 128.420,  35.672, 57,  0,   0.791,  10.069,   2.797,  45.000,  60.000, 130.000,   0.000,   0.000
10:44:05:674, 125997809777996,   10.778,    6.000, 3900,  11.200, 155.940,  43.317,   9.805, 129.490,  35.969, 63,  0,   0.832,  10.159,   2.822,  45.000,  60.000, 130.000,   0.000,   0.000
10:44:05:815, 125998121181651,   10.919,   28.000, 3400,  37.113, 161.175,  44.771,  35.111, 134.441,  37.345, 67,  0,   1.241,  10.334,   2.871,  45.000,  60.000, 130.000,   0.000,   0.000
10:44:05:924, 125998361284649,   11.027,   15.000, 3200,  18.955, 163.236,  45.343,  16.717, 136.259,  37.850, 62,  0,   1.033,  10.447,   2.902,  45.000,  60.000, 130.000,   0.000,   0.000
10:44:06:038, 125998614345198,   11.142,   18.000, 3100,  18.055, 165.305,  45.918,  15.952, 138.088,  38.358, 61,  0,   1.115,  10.574,   2.937,  45.000,  60.000, 130.000,   0.000,   0.000
10:44:06:146, 125998852864454,   11.250,   30.000, 2900,  22.029, 167.685,  46.579,  19.906, 140.238,  38.955, 62,  0,   1.538,  10.741,   2.984,  45.000,  60.000, 130.000,   0.000,   0.000
10:44:06:249, 125999080174638,   11.353,   21.000, 2800,  16.172, 169.350,  47.042,  14.322, 141.712,  39.365, 60,  0,   1.182,  10.862,   3.017,  45.000,  60.000, 130.000,   0.000,   0.000
10:44:06:352, 125999307739134,   11.456,   10.000, 3000,  10.241, 170.405,  47.335,   8.540, 142.593,  39.609, 58,  0,   0.943,  10.960,   3.044,  45.000,  60.000, 130.000,   0.000,   0.000
10:44:06:454, 125999531613956,   11.557,    9.000, 3100,   9.884, 171.407,  47.613,   8.250, 143.429,  39.841, 59,  0,   0.962,  11.057,   3.071,  45.000,  60.000, 130.000,   0.000,   0.000
10:44:06:556, 125999757217248,   11.660,    9.000, 3200,  12.166, 172.650,  47.958,  10.518, 144.504,  40.140, 61,  0,   0.900,  11.149,   3.097,  45.000,  60.000, 130.000,   0.000,   0.000
10:44:06:661, 125999988481489,   11.764,   19.000, 3100,  18.933, 174.633,  48.509,  17.197, 146.305,  40.640, 63,  0,   1.188,  11.273,   3.132,  45.000,  60.000, 130.000,   0.000,   0.000
10:44:06:769, 126000227401278,   11.873,   10.000, 3200,  11.604, 175.889,  48.858,   9.650, 147.349,  40.930, 59,  0,   1.097,  11.392,   3.165,  45.000,  60.000, 130.000,   0.000,   0.000
10:44:06:870, 126000451226828,   11.974,    8.000, 3300,  11.506, 177.055,  49.182,   9.852, 148.348,  41.208, 65,  0,   0.934,  11.487,   3.191,  45.000,  60.000, 130.000,   0.000,   0.000
10:44:06:973, 126000678821984,   12.077,    8.000, 3400,  12.513, 178.345,  49.540,  10.744, 149.455,  41.515, 58,  0,   0.924,  11.582,   3.217,  45.000,  60.000, 130.000,   0.000,   0.000
10:44:07:076, 126000905103922,   12.180,    2.000, 3700,   6.270, 178.988,  49.719,   4.932, 149.961,  41.656, 61,  0,   0.805,  11.665,   3.240,  45.000,  60.000, 130.000,   0.000,   0.000
10:44:07:178, 126001130446748,   12.282,    5.000, 3000,  13.775, 180.393,  50.109,   9.594, 150.940,  41.928, 59,  0,   0.744,  11.740,   3.261,  45.000,  60.000, 130.000,   0.000,   0.000
10:44:07:282, 126001360126994,   12.386,    2.000, 3100,  11.813, 181.622,  50.451,   4.880, 151.448,  42.069, 60,  0,   0.617,  11.805,   3.279,  45.000,  60.000, 130.000,   0.000,   0.000
10:44:07:384, 126001586601448,   12.488,    1.000, 3200,  11.028, 182.753,  50.765,   4.096, 151.868,  42.185, 61,  0,   0.589,  11.865,   3.296,  45.000,  60.000, 130.000,   0.000,   0.000
10:44:07:487, 126001813104510,   12.591,    1.000, 3300,  11.339, 183.917,  51.088,   4.415, 152.321,  42.311, 61,  0,   0.598,  11.926,   3.313,  45.000,  60.000, 130.000,   0.000,   0.000
10:44:07:590, 126002040437773,   12.694,    1.000, 3400,  12.042, 185.156,  51.432,   5.131, 152.849,  42.458, 62,  0,   0.609,  11.989,   3.330,  45.000,  60.000, 130.000,   0.000,   0.000
10:44:07:692, 126002265584144,   12.796,    1.000, 3500,  11.979, 186.378,  51.772,   5.209, 153.380,  42.606, 62,  0,   0.626,  12.053,   3.348,  45.000,  60.000, 130.000,   0.000,   0.000
10:44:07:795, 126002492884128,   12.899,    4.000, 3500,  14.831, 187.905,  52.196,   7.913, 154.195,  42.832, 62,  0,   0.684,  12.123,   3.368,  45.000,  60.000, 130.000,   0.000,   0.000
10:44:07:899, 126002722059654,   13.002,    2.000, 3900,  13.390, 189.294,  52.582,   7.511, 154.974,  43.048, 60,  0,   0.708,  12.197,   3.388,  45.000,  60.000, 130.000,   0.000,   0.000
10:44:08:000, 126002945655016,   13.104,    6.000, 3900,  18.022, 191.119,  53.089,  13.553, 156.347,  43.430, 60,  0,   0.855,  12.283,   3.412,  45.000,  60.000, 130.000,   0.000,   0.000
10:44:08:101, 126003168954472,   13.205,    6.000, 3800,  16.241, 192.762,  53.545,  11.883, 157.548,  43.763, 59,  0,   0.833,  12.368,   3.435,  45.000,  60.000, 130.000,   0.000,   0.000
10:44:08:203, 126003395270704,   13.307,    9.000, 3700,  19.898, 194.801,  54.112,  15.562, 159.143,  44.207, 65,  0,   0.920,  12.462,   3.462,  45.000,  60.000, 130.000,   0.000,   0.000
10:44:08:309, 126003628942828,   13.413,   26.000, 3200,  30.271, 198.005,  55.001,  25.966, 161.891,  44.970, 63,  0,   1.579,  12.629,   3.508,  45.000,  60.000, 130.000,   0.000,   0.000
10:44:08:420, 126003872776258,   13.524,   21.000, 3100,  19.009, 200.104,  55.585,  16.935, 163.762,  45.489, 64,  0,   1.343,  12.777,   3.549,  45.000,  60.000, 130.000,   0.000,   0.000
10:44:08:522, 126004099287000,   13.626,   10.000, 3200,  11.200, 201.253,  55.904,   9.027, 164.688,  45.747, 60,  0,   1.104,  12.891,   3.581,  45.000,  60.000, 130.000,   0.000,   0.000
10:44:08:624, 126004324406336,   13.728,   12.000, 3500,  14.894, 202.772,  56.325,  13.214, 166.035,  46.121, 63,  0,   0.975,  12.990,   3.608,  45.000,  60.000, 130.000,   0.000,   0.000
10:44:08:730, 126004558648044,   13.834,   17.000, 3300,  20.773, 204.976,  56.938,  18.932, 168.043,  46.679, 66,  0,   1.117,  13.109,   3.641,  45.000,  60.000, 130.000,   0.000,   0.000
10:44:08:841, 126004803575138,   13.945,   34.000, 2900,  24.406, 207.683,  57.690,  22.348, 170.522,  47.367, 64,  0,   1.530,  13.278,   3.688,  45.000,  60.000, 130.000,   0.000,   0.000
10:44:08:952, 126005047197168,   14.055,   25.000, 2800,  17.575, 209.622,  58.228,  15.300, 172.210,  47.836, 61,  0,   1.383,  13.431,   3.731,  45.000,  60.000, 130.000,   0.000,   0.000
10:44:09:053, 126005272185344,   14.157,   37.000, 2600,  20.112, 211.671,  58.798,  17.698, 174.014,  48.337, 63,  0,   1.660,  13.600,   3.778,  45.000,  60.000, 130.000,   0.000,   0.000
