System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
10:08:08:286, 121234284434966,    3.971,   22.000, 3000,  20.975,  79.622,  22.117,  19.093,  67.433,  18.731, 65,  0,   1.377,   3.899,   1.083,  45.000,  60.000, 130.000,   0.000,   0.000
10:08:08:439, 121234622317736,    4.124,   36.000, 2700,  20.429,  82.748,  22.986,  18.503,  70.265,  19.518, 63,  0,   1.302,   4.098,   1.138,  45.000,  60.000, 130.000,   0.000,   0.000
10:08:08:547, 121234860876628,    4.232,   26.000, 2600,  17.558,  84.645,  23.513,  15.700,  71.961,  19.989, 62,  0,   1.312,   4.240,   1.178,  45.000,  60.000, 130.000,   0.000,   0.000
10:08:08:689, 121235174428524,    4.374,   30.000, 2500,  16.795,  87.030,  24.175,  14.870,  74.073,  20.576, 62,  0,   1.244,   4.417,   1.227,  45.000,  60.000, 130.000,   0.000,   0.000
10:08:08:798, 121235415052868,    4.483,   24.000, 2500,  14.773,  88.640,  24.622,  12.995,  75.489,  20.969, 62,  0,   0.999,   4.526,   1.257,  45.000,  60.000, 130.000,   0.000,   0.000
10:08:08:923, 121235690972628,    4.608,   37.000, 2400,  18.217,  90.917,  25.255,  16.189,  77.512,  21.531, 60,  0,   1.359,   4.696,   1.304,  45.000,  60.000, 130.000,   0.000,   0.000
10:08:09:063, 121236000171798,    4.748,   21.000, 2400,  12.473,  92.663,  25.740,  10.440,  78.974,  21.937, 57,  0,   1.129,   4.854,   1.348,  45.000,  60.000, 130.000,   0.000,   0.000
10:08:09:170, 121236236319552,    4.855,   12.000, 2600,   9.043,  93.630,  26.008,   7.231,  79.747,  22.152, 57,  0,   0.991,   4.960,   1.378,  45.000,  60.000, 130.000,   0.000,   0.000
10:08:09:280, 121236479381562,    4.965,    6.000, 2900,   6.042,  94.296,  26.193,   4.325,  80.223,  22.284, 56,  0,   0.985,   5.068,   1.408,  45.000,  60.000, 130.000,   0.000,   0.000
10:08:09:389, 121236719018206,    5.074,   13.000, 3000,  11.257,  95.517,  26.533,   9.639,  81.269,  22.575, 57,  0,   1.020,   5.179,   1.439,  45.000,  60.000, 130.000,   0.000,   0.000
10:08:09:498, 121236960820392,    5.183,   16.000, 3100,  15.025,  97.163,  26.990,  13.054,  82.699,  22.972, 59,  0,   1.109,   5.300,   1.472,  45.000,  60.000, 130.000,   0.000,   0.000
10:08:09:621, 121237232681276,    5.306,    9.000, 3200,   9.227,  98.299,  27.305,   7.500,  83.622,  23.228, 56,  0,   0.982,   5.421,   1.506,  45.000,  60.000, 130.000,   0.000,   0.000
10:08:09:733, 121237480317404,    5.418,   21.000, 3100,  19.623, 100.500,  27.917,  17.888,  85.628,  23.786, 60,  0,   0.974,   5.531,   1.536,  45.000,  60.000, 130.000,   0.000,   0.000
10:08:09:843, 121237722832951,    5.528,    9.000, 3200,  10.331, 101.634,  28.232,   8.724,  86.587,  24.052, 58,  0,   0.794,   5.618,   1.560,  45.000,  60.000, 130.000,   0.000,   0.000
10:08:09:955, 121237969358720,    5.640,   12.000, 3200,  15.695, 103.387,  28.719,  13.965,  88.146,  24.485, 61,  0,   0.728,   5.699,   1.583,  45.000,  60.000, 130.000,   0.000,   0.000
10:08:10:095, 121238278870710,    5.780,    2.000, 3500,   6.891, 104.353,  28.987,   5.266,  88.884,  24.690, 56,  0,   0.763,   5.806,   1.613,  45.000,  60.000, 130.000,   0.000,   0.000
10:08:10:205, 121238521801170,    5.890,    1.000, 3800,   4.601, 104.859,  29.128,   3.054,  89.220,  24.783, 55,  0,   0.762,   5.890,   1.636,  45.000,  60.000, 130.000,   0.000,   0.000
10:08:10:315, 121238763520954,    6.000,    1.000, 3900,   4.287, 105.328,  29.258,   2.724,  89.518,  24.866, 55,  0,   0.773,   5.974,   1.660,  45.000,  60.000, 130.000,   0.000,   0.000
10:08:10:424, 121239004103293,    6.109,    1.000, 4000,   5.578, 105.936,  29.427,   4.015,  89.956,  24.988, 55,  0,   0.733,   6.054,   1.682,  45.000,  60.000, 130.000,   0.000,   0.000
10:08:10:533, 121239245522061,    6.218,    0.000, 4000,   4.251, 106.401,  29.556,   2.701,  90.251,  25.070, 54,  0,   0.758,   6.137,   1.705,  45.000,  60.000, 130.000,   0.000,   0.000
10:08:10:641, 121239484895632,    6.326,    1.000, 4000,   4.865, 106.928,  29.702,   3.287,  90.607,  25.169, 55,  0,   0.766,   6.220,   1.728,  45.000,  60.000, 130.000,   0.000,   0.000
10:08:10:751, 121239726869787,    6.436,    0.000, 3900,   4.081, 107.375,  29.827,   2.546,  90.886,  25.246, 54,  0,   0.749,   6.302,   1.751,  45.000,  60.000, 130.000,   0.000,   0.000
10:08:10:861, 121239969649158,    6.546,    1.000, 3900,   5.635, 107.995,  29.999,   4.061,  91.333,  25.370, 55,  0,   0.758,   6.385,   1.774,  45.000,  60.000, 130.000,   0.000,   0.000
10:08:10:972, 121240215571167,    6.657,   20.000, 3900,  33.252, 111.699,  31.027,  31.421,  94.833,  26.342, 70,  0,   1.161,   6.515,   1.810,  45.000,  60.000, 130.000,   0.000,   0.000
10:08:11:080, 121240453275070,    6.765,   15.000, 3900,  28.221, 114.737,  31.871,  26.251,  97.659,  27.127, 66,  0,   1.062,   6.629,   1.841,  45.000,  60.000, 130.000,   0.000,   0.000
10:08:11:181, 121240677512818,    6.866,   37.000, 3900,  43.185, 119.123,  33.090,  41.409, 101.864,  28.296, 75,  0,   1.631,   6.795,   1.887,  45.000,  60.000, 130.000,   0.000,   0.000
10:08:11:284, 121240904714864,    6.969,   46.000, 3200,  44.028, 123.653,  34.348,  41.893, 106.175,  29.493, 70,  0,   1.728,   6.973,   1.937,  45.000,  60.000, 130.000,   0.000,   0.000
10:08:11:389, 121241136629594,    7.074,   35.000, 2600,  24.887, 126.267,  35.074,  22.342, 108.521,  30.145, 66,  0,   1.484,   7.129,   1.980,  45.000,  60.000, 130.000,   0.000,   0.000
10:08:11:491, 121241361954448,    7.176,   26.000, 2400,  20.258, 128.334,  35.648,  12.955, 109.843,  30.512, 62,  0,   1.143,   7.245,   2.013,  45.000,  60.000, 130.000,   0.000,   0.000
10:08:11:594, 121241589408578,    7.279,   12.000, 2500,  11.544, 129.523,  35.979,   7.318, 110.597,  30.721, 61,  0,   0.795,   7.327,   2.035,  45.000,  60.000, 130.000,   0.000,   0.000
10:08:11:718, 121241863210592,    7.403,   11.000, 2700,   8.727, 130.606,  36.279,   7.081, 111.475,  30.965, 62,  0,   0.727,   7.417,   2.060,  45.000,  60.000, 130.000,   0.000,   0.000
10:08:11:827, 121242103865600,    7.512,   10.000, 2800,   9.374, 131.627,  36.563,   7.725, 112.317,  31.199, 62,  0,   0.715,   7.495,   2.082,  45.000,  60.000, 130.000,   0.000,   0.000
10:08:11:940, 121242353273026,    7.625,   12.000, 3000,  10.868, 132.855,  36.904,   9.270, 113.364,  31.490, 63,  0,   0.822,   7.588,   2.108,  45.000,  60.000, 130.000,   0.000,   0.000
10:08:12:048, 121242591704044,    7.733,   38.000, 2700,  22.984, 135.337,  37.594,  21.120, 115.645,  32.124, 65,  0,   1.386,   7.738,   2.149,  45.000,  60.000, 130.000,   0.000,   0.000
10:08:12:157, 121242832480752,    7.842,   20.000, 3000,  15.548, 137.032,  38.065,  13.731, 117.142,  32.540, 65,  0,   1.001,   7.847,   2.180,  45.000,  60.000, 130.000,   0.000,   0.000
10:08:12:263, 121243066610386,    7.948,   10.000, 3100,  11.069, 138.206,  38.391,   9.431, 118.142,  32.817, 65,  0,   0.737,   7.925,   2.201,  45.000,  60.000, 130.000,   0.000,   0.000
10:08:12:371, 121243305006758,    8.056,    9.000, 3200,  11.680, 139.467,  38.741,  10.023, 119.225,  33.118, 67,  0,   0.729,   8.004,   2.223,  45.000,  60.000, 130.000,   0.000,   0.000
10:08:12:479, 121243543453480,    8.164,   19.000, 3100,  19.013, 141.520,  39.311,  17.143, 121.076,  33.632, 63,  0,   1.031,   8.115,   2.254,  45.000,  60.000, 130.000,   0.000,   0.000
10:08:12:601, 121243812839126,    8.286,   12.000, 3100,  13.339, 143.148,  39.763,  11.510, 122.480,  34.022, 66,  0,   0.791,   8.212,   2.281,  45.000,  60.000, 130.000,   0.000,   0.000
10:08:12:760, 121244163906898,    8.445,   11.000, 3200,  12.312, 145.105,  40.307,  10.581, 124.162,  34.490, 67,  0,   0.767,   8.334,   2.315,  45.000,  60.000, 130.000,   0.000,   0.000
10:08:12:921, 121244517850326,    8.606,   13.000, 3500,  15.570, 147.601,  41.000,  13.893, 126.390,  35.108, 72,  0,   0.837,   8.468,   2.352,  45.000,  60.000, 130.000,   0.000,   0.000
10:08:13:023, 121244743188780,    8.708,   16.000, 3300,  19.894, 149.632,  41.564,  17.857, 128.212,  35.614, 72,  0,   0.883,   8.558,   2.377,  45.000,  60.000, 130.000,   0.000,   0.000
10:08:13:126, 121244970617956,    8.811,   27.000, 3000,  24.689, 152.175,  42.271,  22.893, 130.570,  36.269, 65,  0,   1.281,   8.690,   2.414,  45.000,  60.000, 130.000,   0.000,   0.000
10:08:13:240, 121245222261867,    8.925,   32.000, 2800,  19.889, 154.441,  42.900,  18.012, 132.623,  36.840, 63,  0,   1.300,   8.838,   2.455,  45.000,  60.000, 130.000,   0.000,   0.000
10:08:13:342, 121245447603848,    9.027,   27.000, 2700,  17.219, 156.199,  43.389,  15.128, 134.167,  37.269, 61,  0,   1.236,   8.964,   2.490,  45.000,  60.000, 130.000,   0.000,   0.000
10:08:13:448, 121245681441376,    9.133,   29.000, 2600,  17.717, 158.075,  43.910,  16.027, 135.864,  37.740, 61,  0,   1.214,   9.093,   2.526,  45.000,  60.000, 130.000,   0.000,   0.000
10:08:13:595, 121246006144050,    9.280,   36.000, 2500,  16.524, 160.505,  44.585,  14.676, 138.022,  38.339, 62,  0,   1.244,   9.276,   2.577,  45.000,  60.000, 130.000,   0.000,   0.000
10:08:13:700, 121246237869228,    9.385,   30.000, 2400,  16.246, 162.210,  45.058,  14.106, 139.503,  38.751, 61,  0,   1.243,   9.406,   2.613,  45.000,  60.000, 130.000,   0.000,   0.000
10:08:13:808, 121246476388810,    9.493,   45.000, 2300,  17.549, 164.106,  45.585,  15.663, 141.195,  39.221, 61,  0,   1.449,   9.563,   2.656,  45.000,  60.000, 130.000,   0.000,   0.000
10:08:13:918, 121246719436282,    9.603,   29.000, 2300,  13.935, 165.640,  46.011,  11.780, 142.491,  39.581, 61,  0,   1.211,   9.696,   2.693,  45.000,  60.000, 130.000,   0.000,   0.000
10:08:14:020, 121246944500302,    9.705,   28.000, 2400,  13.539, 167.020,  46.394,  11.655, 143.679,  39.911, 60,  0,   1.081,   9.806,   2.724,  45.000,  60.000, 130.000,   0.000,   0.000
10:08:14:124, 121247174109034,    9.809,   25.000, 2400,  13.196, 168.392,  46.775,  11.570, 144.882,  40.245, 61,  0,   1.015,   9.912,   2.753,  45.000,  60.000, 130.000,   0.000,   0.000
10:08:14:290, 121247540568582,    9.975,   25.000, 2500,  13.389, 170.614,  47.393,  11.560, 146.801,  40.778, 61,  0,   1.038,  10.084,   2.801,  45.000,  60.000, 130.000,   0.000,   0.000
10:08:14:395, 121247772496302,   10.080,   22.000, 2500,  12.478, 171.925,  47.757,  10.896, 147.946,  41.096, 62,  0,   0.929,  10.181,   2.828,  45.000,  60.000, 130.000,   0.000,   0.000
10:08:14:498, 121247999872848,   10.183,   28.000, 2500,  15.816, 173.553,  48.209,  14.055, 149.393,  41.498, 61,  0,   1.057,  10.290,   2.858,  45.000,  60.000, 130.000,   0.000,   0.000
10:08:14:604, 121248233920275,   10.289,   30.000, 2500,  15.820, 175.230,  48.675,  13.841, 150.860,  41.906, 62,  0,   1.189,  10.416,   2.893,  45.000,  60.000, 130.000,   0.000,   0.000
10:08:14:709, 121248465850296,   10.394,   24.000, 2500,  13.477, 176.646,  49.068,  11.669, 152.086,  42.246, 62,  0,   1.099,  10.532,   2.925,  45.000,  60.000, 130.000,   0.000,   0.000
10:08:14:813, 121248695479226,   10.498,   24.000, 2500,  13.926, 178.094,  49.471,  12.059, 153.340,  42.594, 62,  0,   1.097,  10.646,   2.957,  45.000,  60.000, 130.000,   0.000,   0.000
10:08:14:932, 121248958167878,   10.617,   25.000, 2600,  14.069, 179.768,  49.936,  12.386, 154.813,  43.004, 62,  0,   1.091,  10.776,   2.993,  45.000,  60.000, 130.000,   0.000,   0.000
10:08:15:044, 121249205561372,   10.729,   24.000, 2500,  14.897, 181.437,  50.399,  13.045, 156.275,  43.410, 60,  0,   1.149,  10.904,   3.029,  45.000,  60.000, 130.000,   0.000,   0.000
10:08:15:180, 121249505758598,   10.865,   31.000, 2500,  15.297, 183.517,  50.977,  13.559, 158.119,  43.922, 61,  0,   1.131,  11.058,   3.072,  45.000,  60.000, 130.000,   0.000,   0.000
10:08:15:298, 121249766349102,   10.983,   33.000, 2400,  17.249, 185.552,  51.542,  15.061, 159.896,  44.416, 62,  0,   1.331,  11.215,   3.115,  45.000,  60.000, 130.000,   0.000,   0.000
10:08:15:430, 121250057753200,   11.115,   40.000, 2300,  17.185, 187.821,  52.172,  15.180, 161.899,  44.972, 61,  0,   1.373,  11.397,   3.166,  45.000,  60.000, 130.000,   0.000,   0.000
10:08:15:555, 121250333828122,   11.240,   49.000, 2200,  18.140, 190.089,  52.802,  15.513, 163.839,  45.511, 60,  0,   1.621,  11.599,   3.222,  45.000,  60.000, 130.000,   0.000,   0.000
10:08:15:670, 121250587220110,   11.355,   39.000, 1800,  15.334, 191.848,  53.291,  12.178, 165.237,  45.899, 59,  0,   1.402,  11.760,   3.267,  45.000,  60.000, 130.000,   0.000,   0.000
10:08:15:846, 121250975910628,   11.531,   37.000, 1800,  13.089, 194.153,  53.931,   9.180, 166.853,  46.348, 59,  0,   1.123,  11.958,   3.322,  45.000,  60.000, 130.000,   0.000,   0.000
10:08:15:973, 121251256353066,   11.658,   18.000, 2000,   8.965, 195.291,  54.248,   6.910, 167.730,  46.592, 59,  0,   0.973,  12.081,   3.356,  45.000,  60.000, 130.000,   0.000,   0.000
10:08:16:110, 121251558960656,   11.795,   28.000, 2100,  10.987, 196.797,  54.666,   9.208, 168.992,  46.942, 60,  0,   1.091,  12.231,   3.397,  45.000,  60.000, 130.000,   0.000,   0.000
10:08:16:230, 121251825171960,   11.915,   33.000, 2200,  13.464, 198.420,  55.117,  11.543, 170.384,  47.329, 58,  0,   1.387,  12.398,   3.444,  45.000,  60.000, 130.000,   0.000,   0.000
10:08:16:346, 121252081919540,   12.031,   31.000, 2300,  13.394, 199.978,  55.549,  11.141, 171.679,  47.689, 59,  0,   1.222,  12.540,   3.483,  45.000,  60.000, 130.000,   0.000,   0.000
10:08:16:452, 121252313961944,   12.137,   20.000, 2300,  12.963, 201.340,  55.928,   8.794, 172.604,  47.945, 60,  0,   1.014,  12.647,   3.513,  45.000,  60.000, 130.000,   0.000,   0.000
10:08:16:570, 121252574565362,   12.255,   17.000, 2400,  11.280, 202.671,  56.298,   8.767, 173.638,  48.233, 57,  0,   0.973,  12.762,   3.545,  45.000,  60.000, 130.000,   0.000,   0.000
10:08:16:708, 121252879097460,   12.393,   15.000, 2500,  10.372, 204.102,  56.695,   8.680, 174.836,  48.565, 60,  0,   0.894,  12.885,   3.579,  45.000,  60.000, 130.000,   0.000,   0.000
10:08:16:860, 121253215855012,   12.545,   25.000, 2700,  12.991, 206.083,  57.245,  11.097, 176.528,  49.036, 61,  0,   0.978,  13.034,   3.621,  45.000,  60.000, 130.000,   0.000,   0.000
10:08:16:970, 121253458551872,   12.655,   29.000, 2600,  15.556, 207.793,  57.720,  13.646, 178.028,  49.452, 61,  0,   1.090,  13.154,   3.654,  45.000,  60.000, 130.000,   0.000,   0.000
10:08:17:103, 121253752318096,   12.788,   25.000, 2600,  15.553, 209.862,  58.295,  13.705, 179.851,  49.959, 63,  0,   1.098,  13.300,   3.694,  45.000,  60.000, 130.000,   0.000,   0.000
10:08:17:207, 121253982022696,   12.892,   15.000, 2700,  11.568, 211.066,  58.629,   9.825, 180.873,  50.243, 62,  0,   0.925,  13.396,   3.721,  45.000,  60.000, 130.000,   0.000,   0.000
10:08:17:312, 121254213846422,   12.997,   17.000, 2700,  12.607, 212.390,  58.997,  10.838, 182.011,  50.559, 62,  0,   1.043,  13.506,   3.752,  45.000,  60.000, 130.000,   0.000,   0.000
10:08:17:417, 121254445839316,   13.102,   12.000, 2900,  10.598, 213.503,  59.306,   8.826, 182.939,  50.816, 57,  0,   0.890,  13.599,   3.778,  45.000,  60.000, 130.000,   0.000,   0.000
10:08:17:519, 121254671402876,   13.204,    4.000, 3100,   6.194, 214.136,  59.482,   4.621, 183.411,  50.947, 59,  0,   0.828,  13.684,   3.801,  45.000,  60.000, 130.000,   0.000,   0.000
10:08:17:635, 121254926377630,   13.320,    3.000, 3400,   6.533, 214.890,  59.692,   4.847, 183.970,  51.103, 56,  0,   0.843,  13.781,   3.828,  45.000,  60.000, 130.000,   0.000,   0.000
10:08:17:736, 121255150903990,   13.421,    3.000, 3600,   6.319, 215.533,  59.870,   4.760, 184.454,  51.237, 58,  0,   0.896,  13.872,   3.853,  45.000,  60.000, 130.000,   0.000,   0.000
10:08:17:845, 121255389886635,   13.530,    5.000, 3700,  10.727, 216.694,  60.193,   9.029, 185.432,  51.509, 59,  0,   0.927,  13.973,   3.881,  45.000,  60.000, 130.000,   0.000,   0.000
10:08:17:948, 121255617429686,   13.633,    3.000, 3900,   8.524, 217.572,  60.437,   6.725, 186.125,  51.701, 57,  0,   0.920,  14.068,   3.908,  45.000,  60.000, 130.000,   0.000,   0.000
10:08:18:050, 121255843443076,   13.735,    4.000, 3900,   9.907, 218.586,  60.718,   8.174, 186.961,  51.934, 57,  0,   0.945,  14.164,   3.935,  45.000,  60.000, 130.000,   0.000,   0.000
10:08:18:152, 121256068688846,   13.837,    3.000, 3900,   9.069, 219.512,  60.975,   7.449, 187.721,  52.145, 57,  0,   0.883,  14.254,   3.960,  45.000,  60.000, 130.000,   0.000,   0.000
10:08:18:254, 121256293594416,   13.939,    4.000, 3900,  10.380, 220.569,  61.269,   8.568, 188.594,  52.387, 58,  0,   0.917,  14.348,   3.985,  45.000,  60.000, 130.000,   0.000,   0.000
10:08:18:357, 121256521793344,   14.042,    4.000, 3900,  10.782, 221.683,  61.579,   9.145, 189.539,  52.650, 63,  0,   0.869,  14.438,   4.010,  45.000,  60.000, 130.000,   0.000,   0.000
10:08:18:462, 121256752292332,   14.147,    4.000, 3900,   9.823, 222.709,  61.863,   8.046, 190.379,  52.883, 60,  0,   0.887,  14.530,   4.036,  45.000,  60.000, 130.000,   0.000,   0.000
10:08:18:564, 121256978562140,   14.249,    6.000, 3900,  14.418, 224.186,  62.274,  12.681, 191.679,  53.244, 67,  0,   0.905,  14.623,   4.062,  45.000,  60.000, 130.000,   0.000,   0.000
10:08:18:668, 121257208403550,   14.353,    5.000, 3900,  12.546, 225.492,  62.637,  10.785, 192.801,  53.556, 58,  0,   0.922,  14.719,   4.089,  45.000,  60.000, 130.000,   0.000,   0.000
10:08:18:770, 121257433993554,   14.455,    6.000, 3900,  15.069, 227.032,  63.064,  13.490, 194.180,  53.939, 62,  0,   0.963,  14.817,   4.116,  45.000,  60.000, 130.000,   0.000,   0.000
10:08:18:873, 121257661243644,   14.558,    5.000, 3900,  13.249, 228.395,  63.443,  11.387, 195.352,  54.264, 60,  0,   0.913,  14.911,   4.142,  45.000,  60.000, 130.000,   0.000,   0.000
