System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
10:59:42:839, 128067075515924,    1.249,   21.000, 2400,  13.113,  18.477,   5.133,  10.619,  15.935,   4.426, 57,  0,   0.961,   1.265,   0.351,  45.000,  60.000, 130.000,   0.000,   0.000
10:59:42:963, 128067349292889,    1.373,   35.000, 2400,  16.461,  20.518,   5.700,  14.358,  17.716,   4.921, 59,  0,   1.038,   1.394,   0.387,  45.000,  60.000, 130.000,   0.000,   0.000
10:59:43:074, 128067594390420,    1.484,   24.000, 2400,  13.693,  22.038,   6.122,  11.801,  19.026,   5.285, 57,  0,   1.019,   1.507,   0.419,  45.000,  60.000, 130.000,   0.000,   0.000
10:59:43:186, 128067841734036,    1.596,   16.000, 2500,  11.097,  23.282,   6.467,   9.304,  20.068,   5.574, 57,  0,   0.846,   1.602,   0.445,  45.000,  60.000, 130.000,   0.000,   0.000
10:59:43:297, 128068086814535,    1.707,   13.000, 2700,  10.115,  24.404,   6.779,   8.330,  20.992,   5.831, 57,  0,   0.699,   1.679,   0.466,  45.000,  60.000, 130.000,   0.000,   0.000
10:59:43:422, 128068362866005,    1.832,   11.000, 2900,  10.279,  25.689,   7.136,   8.617,  22.070,   6.131, 59,  0,   0.628,   1.758,   0.488,  45.000,  60.000, 130.000,   0.000,   0.000
10:59:43:532, 128068605748064,    1.942,    9.000, 3000,  10.572,  26.852,   7.459,   8.921,  23.051,   6.403, 59,  0,   0.619,   1.826,   0.507,  45.000,  60.000, 130.000,   0.000,   0.000
10:59:43:644, 128068853023060,    2.054,    9.000, 3100,  11.535,  28.144,   7.818,   9.874,  24.157,   6.710, 61,  0,   0.622,   1.896,   0.527,  45.000,  60.000, 130.000,   0.000,   0.000
10:59:43:754, 128069095861506,    2.164,    9.000, 3200,  12.356,  29.503,   8.195,  10.201,  25.279,   7.022, 62,  0,   0.600,   1.961,   0.545,  45.000,  60.000, 130.000,   0.000,   0.000
10:59:43:882, 128069378481998,    2.292,   10.000, 3300,  12.753,  31.135,   8.649,  11.083,  26.698,   7.416, 63,  0,   0.643,   2.044,   0.568,  45.000,  60.000, 130.000,   0.000,   0.000
10:59:44:007, 128069654525330,    2.417,    9.000, 3300,  13.089,  32.772,   9.103,  11.458,  28.130,   7.814, 64,  0,   0.597,   2.118,   0.588,  45.000,  60.000, 130.000,   0.000,   0.000
10:59:44:118, 128069899505832,    2.528,    8.000, 3400,  13.792,  34.302,   9.528,  12.170,  29.480,   8.189, 65,  0,   0.595,   2.184,   0.607,  45.000,  60.000, 130.000,   0.000,   0.000
10:59:44:228, 128070142463774,    2.638,    9.000, 3300,  18.868,  36.378,  10.105,  12.563,  30.862,   8.573, 65,  0,   0.605,   2.251,   0.625,  45.000,  60.000, 130.000,   0.000,   0.000
10:59:44:338, 128070385396754,    2.748,    9.000, 3200,  16.003,  38.139,  10.594,  11.365,  32.113,   8.920, 63,  0,   0.594,   2.316,   0.643,  45.000,  60.000, 130.000,   0.000,   0.000
10:59:44:448, 128070628134159,    2.858,    9.000, 3300,  12.347,  39.496,  10.971,  10.712,  33.290,   9.247, 62,  0,   0.595,   2.382,   0.662,  45.000,  60.000, 130.000,   0.000,   0.000
10:59:44:576, 128070910847786,    2.986,    9.000, 3400,  12.259,  41.066,  11.407,  10.623,  34.651,   9.625, 63,  0,   0.600,   2.459,   0.683,  45.000,  60.000, 130.000,   0.000,   0.000
10:59:44:702, 128071189141878,    3.112,    9.000, 3500,  13.110,  42.718,  11.866,  11.491,  36.099,  10.027, 65,  0,   0.594,   2.533,   0.704,  45.000,  60.000, 130.000,   0.000,   0.000
10:59:44:828, 128071467213643,    3.238,    9.000, 3500,  13.852,  44.463,  12.351,  12.197,  37.635,  10.454, 65,  0,   0.600,   2.609,   0.725,  45.000,  60.000, 130.000,   0.000,   0.000
10:59:44:955, 128071749101542,    3.366,   10.000, 3800,  18.306,  46.800,  13.000,  16.641,  39.759,  11.044, 70,  0,   0.599,   2.685,   0.746,  45.000,  60.000, 130.000,   0.000,   0.000
10:59:45:081, 128072027328119,    3.492,    8.000, 3800,  16.723,  48.907,  13.585,  15.091,  41.661,  11.573, 69,  0,   0.591,   2.760,   0.767,  45.000,  60.000, 130.000,   0.000,   0.000
10:59:45:222, 128072338644304,    3.633,    9.000, 3700,  17.723,  51.406,  14.279,  16.107,  43.932,  12.203, 67,  0,   0.596,   2.844,   0.790,  45.000,  60.000, 130.000,   0.000,   0.000
10:59:45:349, 128072618947614,    3.760,   10.000, 3600,  15.909,  53.425,  14.840,  14.263,  45.743,  12.706, 66,  0,   0.648,   2.926,   0.813,  45.000,  60.000, 130.000,   0.000,   0.000
10:59:45:477, 128072901624190,    3.888,    9.000, 3600,  14.858,  55.328,  15.369,  13.241,  47.438,  13.177, 66,  0,   0.591,   3.002,   0.834,  45.000,  60.000, 130.000,   0.000,   0.000
10:59:45:603, 128073179874508,    4.014,    9.000, 3900,  14.979,  57.215,  15.893,  13.285,  49.112,  13.642, 70,  0,   0.591,   3.076,   0.855,  45.000,  60.000, 130.000,   0.000,   0.000
10:59:45:729, 128073458007782,    4.140,    9.000, 3800,  19.569,  59.680,  16.578,  17.950,  51.373,  14.270, 71,  0,   0.598,   3.152,   0.875,  45.000,  60.000, 130.000,   0.000,   0.000
10:59:45:838, 128073698726764,    4.249,    9.000, 3700,  18.834,  61.733,  17.148,  17.180,  53.246,  14.791, 70,  0,   0.614,   3.219,   0.894,  45.000,  60.000, 130.000,   0.000,   0.000
10:59:45:963, 128073974743612,    4.374,    9.000, 3600,  16.682,  63.819,  17.727,  15.065,  55.129,  15.314, 69,  0,   0.590,   3.292,   0.915,  45.000,  60.000, 130.000,   0.000,   0.000
10:59:46:088, 128074250689892,    4.499,   19.000, 3300,  22.329,  66.609,  18.503,  20.615,  57.706,  16.029, 66,  0,   0.859,   3.400,   0.944,  45.000,  60.000, 130.000,   0.000,   0.000
10:59:46:199, 128074495663314,    4.610,   19.000, 3100,  19.981,  68.826,  19.118,  18.353,  59.742,  16.595, 66,  0,   0.854,   3.494,   0.971,  45.000,  60.000, 130.000,   0.000,   0.000
10:59:46:309, 128074738583052,    4.720,   26.000, 2900,  20.572,  71.089,  19.747,  18.650,  61.794,  17.165, 64,  0,   0.877,   3.591,   0.997,  45.000,  60.000, 130.000,   0.000,   0.000
10:59:46:421, 128074985992349,    4.832,   18.000, 2900,  13.910,  72.648,  20.180,  12.270,  63.169,  17.547, 61,  0,   0.630,   3.661,   1.017,  45.000,  60.000, 130.000,   0.000,   0.000
10:59:46:532, 128075230955375,    4.943,   17.000, 3000,  14.165,  74.220,  20.617,  12.536,  64.560,  17.933, 61,  0,   0.622,   3.730,   1.036,  45.000,  60.000, 130.000,   0.000,   0.000
10:59:46:659, 128075511491496,    5.070,    8.000, 3100,  10.305,  75.529,  20.980,   8.680,  65.662,  18.240, 61,  0,   0.577,   3.804,   1.057,  45.000,  60.000, 130.000,   0.000,   0.000
10:59:46:803, 128075829323705,    5.214,   14.000, 3200,  14.524,  77.620,  21.561,  12.850,  67.512,  18.753, 64,  0,   0.706,   3.905,   1.085,  45.000,  60.000, 130.000,   0.000,   0.000
10:59:46:929, 128076107591094,    5.340,   27.000, 3000,  19.989,  80.139,  22.261,  18.235,  69.810,  19.392, 62,  0,   0.925,   4.022,   1.117,  45.000,  60.000, 130.000,   0.000,   0.000
10:59:47:041, 128076354887971,    5.452,   26.000, 2400,  18.064,  82.162,  22.823,  15.914,  71.593,  19.887, 59,  0,   1.012,   4.135,   1.149,  45.000,  60.000, 130.000,   0.000,   0.000
10:59:47:169, 128076637460510,    5.580,   77.000, 2100,  22.620,  85.057,  23.627,  19.593,  74.100,  20.583, 60,  0,   1.654,   4.347,   1.207,  45.000,  60.000, 130.000,   0.000,   0.000
10:59:47:311, 128076951024673,    5.722,   66.000, 2000,  18.422,  87.673,  24.354,  16.322,  76.418,  21.227, 59,  0,   1.576,   4.571,   1.270,  45.000,  60.000, 130.000,   0.000,   0.000
10:59:47:451, 128077260112604,    5.862,   82.000, 1800,  17.806,  90.165,  25.046,  14.187,  78.404,  21.779, 57,  0,   1.451,   4.774,   1.326,  45.000,  60.000, 130.000,   0.000,   0.000
10:59:47:558, 128077496434216,    5.969,   42.000, 1800,  14.286,  91.694,  25.471,  11.056,  79.587,  22.108, 57,  0,   1.057,   4.887,   1.358,  45.000,  60.000, 130.000,   0.000,   0.000
10:59:47:683, 128077772357283,    6.094,   62.000, 1800,  14.517,  93.508,  25.975,  12.636,  81.166,  22.546, 57,  0,   1.390,   5.061,   1.406,  45.000,  60.000, 130.000,   0.000,   0.000
10:59:47:805, 128078041767454,    6.216,   48.000, 1900,  13.712,  95.182,  26.439,  11.670,  82.590,  22.942, 57,  0,   1.222,   5.210,   1.447,  45.000,  60.000, 130.000,   0.000,   0.000
10:59:47:913, 128078280237642,    6.324,   39.000, 1900,  12.602,  96.543,  26.817,  10.825,  83.759,  23.266, 57,  0,   1.001,   5.318,   1.477,  45.000,  60.000, 130.000,   0.000,   0.000
10:59:48:021, 128078518755392,    6.432,   46.000, 1900,  14.135,  98.070,  27.242,  12.250,  85.083,  23.634, 58,  0,   1.170,   5.444,   1.512,  45.000,  60.000, 130.000,   0.000,   0.000
10:59:48:146, 128078794774261,    6.557,   28.000, 2000,  11.517,  99.509,  27.641,   9.717,  86.297,  23.971, 57,  0,   0.998,   5.569,   1.547,  45.000,  60.000, 130.000,   0.000,   0.000
10:59:48:254, 128079033204422,    6.665,   35.000, 2100,  14.397, 101.064,  28.073,  12.520,  87.649,  24.347, 57,  0,   1.227,   5.702,   1.584,  45.000,  60.000, 130.000,   0.000,   0.000
10:59:48:423, 128079406299975,    6.834,   32.000, 2100,  13.182, 103.291,  28.692,  11.373,  89.571,  24.881, 57,  0,   1.023,   5.875,   1.632,  45.000,  60.000, 130.000,   0.000,   0.000
10:59:48:546, 128079677939609,    6.957,   30.000, 2200,  13.283, 104.925,  29.146,  11.482,  90.984,  25.273, 59,  0,   0.967,   5.994,   1.665,  45.000,  60.000, 130.000,   0.000,   0.000
10:59:48:672, 128079956096576,    7.083,   36.000, 2200,  14.333, 106.731,  29.647,  12.543,  92.564,  25.712, 59,  0,   1.051,   6.126,   1.702,  45.000,  60.000, 130.000,   0.000,   0.000
10:59:48:810, 128080260805401,    7.221,   50.000, 2100,  17.699, 109.173,  30.326,  15.811,  94.746,  26.318, 58,  0,   1.379,   6.316,   1.754,  45.000,  60.000, 130.000,   0.000,   0.000
10:59:48:965, 128080603028478,    7.376,   69.000, 2000,  18.483, 112.038,  31.122,  16.494,  97.302,  27.028, 59,  0,   1.518,   6.551,   1.820,  45.000,  60.000, 130.000,   0.000,   0.000
10:59:49:087, 128080872432537,    7.498,   61.000, 1900,  16.724, 114.079,  31.689,  14.805,  99.108,  27.530, 58,  0,   1.384,   6.720,   1.867,  45.000,  60.000, 130.000,   0.000,   0.000
10:59:49:211, 128081146178629,    7.622,   46.000, 1900,  14.493, 115.876,  32.188,  12.660, 100.678,  27.966, 57,  0,   1.229,   6.873,   1.909,  45.000,  60.000, 130.000,   0.000,   0.000
10:59:49:320, 128081386967842,    7.731,   36.000, 1900,  13.491, 117.347,  32.596,  11.432, 101.925,  28.312, 57,  0,   1.206,   7.004,   1.946,  45.000,  60.000, 130.000,   0.000,   0.000
10:59:49:448, 128081669611890,    7.859,   28.000, 1900,  16.241, 119.426,  33.174,   9.230, 103.106,  28.641, 59,  0,   0.985,   7.130,   1.981,  45.000,  60.000, 130.000,   0.000,   0.000
10:59:49:560, 128081916893816,    7.971,   36.000, 1900,  14.360, 121.034,  33.621,  10.936, 104.331,  28.981, 57,  0,   1.110,   7.255,   2.015,  45.000,  60.000, 130.000,   0.000,   0.000
10:59:49:688, 128082199543242,    8.099,   46.000, 1900,  14.199, 122.852,  34.125,  12.321, 105.908,  29.419, 58,  0,   1.201,   7.408,   2.058,  45.000,  60.000, 130.000,   0.000,   0.000
10:59:49:844, 128082543894944,    8.255,   64.000, 1900,  15.473, 125.265,  34.796,  13.388, 107.996,  29.999, 58,  0,   1.394,   7.626,   2.118,  45.000,  60.000, 130.000,   0.000,   0.000
10:59:49:968, 128082817634100,    8.379,   54.000, 1900,  14.821, 127.102,  35.306,  12.637, 109.563,  30.434, 58,  0,   1.463,   7.807,   2.169,  45.000,  60.000, 130.000,   0.000,   0.000
10:59:50:076, 128083056174958,    8.487,   26.000, 2200,  11.403, 128.334,  35.648,   9.499, 110.589,  30.719, 57,  0,   1.028,   7.918,   2.199,  45.000,  60.000, 130.000,   0.000,   0.000
10:59:50:185, 128083296853012,    8.596,   20.000, 2300,  10.230, 129.449,  35.958,   8.451, 111.510,  30.975, 57,  0,   0.864,   8.012,   2.226,  45.000,  60.000, 130.000,   0.000,   0.000
10:59:50:294, 128083537587834,    8.705,   26.000, 2400,  13.298, 130.899,  36.361,  11.410, 112.754,  31.321, 57,  0,   1.097,   8.132,   2.259,  45.000,  60.000, 130.000,   0.000,   0.000
10:59:50:404, 128083780378439,    8.815,   34.000, 2400,  15.713, 132.627,  36.841,  13.804, 114.272,  31.742, 58,  0,   1.326,   8.278,   2.299,  45.000,  60.000, 130.000,   0.000,   0.000
10:59:50:530, 128084058617594,    8.941,   30.000, 2300,  15.340, 134.560,  37.378,  13.547, 115.979,  32.216, 59,  0,   1.018,   8.406,   2.335,  45.000,  60.000, 130.000,   0.000,   0.000
10:59:50:670, 128084367722058,    9.081,   32.000, 2300,  14.617, 136.606,  37.946,  12.874, 117.781,  32.717, 60,  0,   0.876,   8.529,   2.369,  45.000,  60.000, 130.000,   0.000,   0.000
10:59:50:782, 128084615052638,    9.193,   36.000, 2500,  16.802, 138.488,  38.469,  14.448, 119.400,  33.167, 60,  0,   1.146,   8.657,   2.405,  45.000,  60.000, 130.000,   0.000,   0.000
10:59:50:892, 128084857895892,    9.303,   29.000, 2500,  15.454, 140.188,  38.941,  13.463, 120.880,  33.578, 58,  0,   0.997,   8.767,   2.435,  45.000,  60.000, 130.000,   0.000,   0.000
10:59:51:002, 128085100708501,    9.413,   21.000, 2500,  13.634, 141.687,  39.358,  11.798, 122.178,  33.938, 60,  0,   0.855,   8.861,   2.461,  45.000,  60.000, 130.000,   0.000,   0.000
10:59:51:126, 128085374576978,    9.537,   35.000, 2400,  17.226, 143.824,  39.951,  15.162, 124.058,  34.461, 59,  0,   1.077,   8.994,   2.498,  45.000,  60.000, 130.000,   0.000,   0.000
10:59:51:236, 128085616350195,    9.646,   25.000, 2400,  13.892, 145.345,  40.374,  11.932, 125.365,  34.824, 61,  0,   0.936,   9.097,   2.527,  45.000,  60.000, 130.000,   0.000,   0.000
10:59:51:364, 128085899106440,    9.775,   22.000, 2500,  13.351, 147.055,  40.849,  11.255, 126.806,  35.224, 57,  0,   1.022,   9.228,   2.563,  45.000,  60.000, 130.000,   0.000,   0.000
10:59:51:473, 128086139655778,    9.883,   25.000, 2600,  13.890, 148.568,  41.269,  12.196, 128.135,  35.593, 61,  0,   0.979,   9.334,   2.593,  45.000,  60.000, 130.000,   0.000,   0.000
10:59:51:614, 128086450975162,   10.024,   41.000, 2400,  18.499, 151.176,  41.993,  16.630, 130.480,  36.244, 58,  0,   1.136,   9.495,   2.637,  45.000,  60.000, 130.000,   0.000,   0.000
10:59:51:740, 128086729182680,   10.150,   30.000, 2400,  14.726, 153.032,  42.509,  12.953, 132.112,  36.698, 61,  0,   1.069,   9.629,   2.675,  45.000,  60.000, 130.000,   0.000,   0.000
10:59:51:850, 128086972094437,   10.260,   54.000, 2200,  18.899, 155.111,  43.086,  17.003, 133.982,  37.217, 59,  0,   1.411,   9.784,   2.718,  45.000,  60.000, 130.000,   0.000,   0.000
10:59:51:972, 128087241452695,   10.382,   60.000, 2100,  18.658, 157.387,  43.719,  16.628, 136.011,  37.781, 59,  0,   1.527,   9.971,   2.770,  45.000,  60.000, 130.000,   0.000,   0.000
10:59:52:089, 128087499800280,   10.499,   47.000, 2000,  15.672, 159.221,  44.228,  13.740, 137.619,  38.227, 59,  0,   1.294,  10.122,   2.812,  45.000,  60.000, 130.000,   0.000,   0.000
10:59:52:194, 128087731764131,   10.605,   50.000, 2000,  16.246, 160.928,  44.702,  14.332, 139.124,  38.646, 59,  0,   1.436,  10.273,   2.854,  45.000,  60.000, 130.000,   0.000,   0.000
10:59:52:327, 128088025239888,   10.737,   79.000, 1900,  17.111, 163.202,  45.334,  15.007, 141.119,  39.200, 59,  0,   1.601,  10.486,   2.913,  45.000,  60.000, 130.000,   0.000,   0.000
10:59:52:431, 128088254939330,   10.841,   44.000, 1900,  13.681, 164.625,  45.729,  11.800, 142.346,  39.541, 59,  0,   1.222,  10.613,   2.948,  45.000,  60.000, 130.000,   0.000,   0.000
10:59:52:535, 128088484602170,   10.945,   40.000, 1900,  13.049, 165.982,  46.106,  11.170, 143.508,  39.863, 59,  0,   1.194,  10.737,   2.983,  45.000,  60.000, 130.000,   0.000,   0.000
10:59:52:640, 128088716399760,   11.050,   45.000, 2000,  14.180, 167.471,  46.520,  12.332, 144.803,  40.223, 58,  0,   1.245,  10.868,   3.019,  45.000,  60.000, 130.000,   0.000,   0.000
10:59:52:746, 128088950556364,   11.157,   29.000, 2100,  11.876, 168.730,  46.870,  10.068, 145.871,  40.520, 58,  0,   0.981,  10.972,   3.048,  45.000,  60.000, 130.000,   0.000,   0.000
10:59:52:849, 128089177909096,   11.259,   24.000, 2200,  11.444, 169.909,  47.197,   9.557, 146.855,  40.793, 57,  0,   1.012,  11.076,   3.077,  45.000,  60.000, 130.000,   0.000,   0.000
10:59:52:954, 128089409722976,   11.364,   22.000, 2300,  11.333, 171.099,  47.527,   9.428, 147.844,  41.068, 57,  0,   0.930,  11.174,   3.104,  45.000,  60.000, 130.000,   0.000,   0.000
10:59:53:058, 128089639366209,   11.468,   12.000, 2500,   8.850, 172.019,  47.783,   7.117, 148.585,  41.274, 58,  0,   0.741,  11.251,   3.125,  45.000,  60.000, 130.000,   0.000,   0.000
10:59:53:163, 128089871246492,   11.573,   22.000, 2600,  13.539, 173.441,  48.178,  11.728, 149.816,  41.616, 59,  0,   1.009,  11.357,   3.155,  45.000,  60.000, 130.000,   0.000,   0.000
10:59:53:268, 128090103146964,   11.679,   37.000, 2500,  16.881, 175.214,  48.671,  14.975, 151.389,  42.053, 58,  0,   1.272,  11.490,   3.192,  45.000,  60.000, 130.000,   0.000,   0.000
10:59:53:371, 128090330443964,   11.781,   14.000, 2600,  10.538, 176.299,  48.972,   8.842, 152.299,  42.305, 57,  0,   0.770,  11.570,   3.214,  45.000,  60.000, 130.000,   0.000,   0.000
10:59:53:476, 128090562345356,   11.886,   13.000, 2800,  10.619, 177.414,  49.282,   8.850, 153.229,  42.564, 59,  0,   0.778,  11.651,   3.236,  45.000,  60.000, 130.000,   0.000,   0.000
10:59:53:580, 128090791970554,   11.990,    9.000, 2900,   9.912, 178.445,  49.568,   8.264, 154.088,  42.802, 60,  0,   0.644,  11.718,   3.255,  45.000,  60.000, 130.000,   0.000,   0.000
10:59:53:685, 128091023824328,   12.095,   10.000, 3100,  10.561, 179.554,  49.876,   8.925, 155.025,  43.063, 57,  0,   0.643,  11.786,   3.274,  45.000,  60.000, 130.000,   0.000,   0.000
10:59:53:788, 128091251271060,   12.199,    9.000, 3200,  11.366, 180.724,  50.201,   9.705, 156.025,  43.340, 61,  0,   0.633,  11.851,   3.292,  45.000,  60.000, 130.000,   0.000,   0.000
10:59:53:902, 128091502959055,   12.312,   10.000, 3300,  12.702, 182.172,  50.603,  10.955, 157.274,  43.687, 62,  0,   0.672,  11.927,   3.313,  45.000,  60.000, 130.000,   0.000,   0.000
10:59:54:009, 128091739476190,   12.420,   23.000, 3100,  22.570, 184.590,  51.275,  20.844, 159.507,  44.307, 63,  0,   1.032,  12.038,   3.344,  45.000,  60.000, 130.000,   0.000,   0.000
10:59:54:112, 128091967012276,   12.523,   24.000, 2900,  20.167, 186.668,  51.852,  18.260, 161.388,  44.830, 62,  0,   1.190,  12.161,   3.378,  45.000,  60.000, 130.000,   0.000,   0.000
10:59:54:218, 128092200976130,   12.629,   38.000, 2700,  21.132, 188.907,  52.474,  19.209, 163.424,  45.395, 61,  0,   1.370,  12.306,   3.418,  45.000,  60.000, 130.000,   0.000,   0.000
10:59:54:322, 128092431798128,   12.733,   24.000, 2700,  15.069, 190.483,  52.912,  13.107, 164.794,  45.776, 58,  0,   1.102,  12.421,   3.450,  45.000,  60.000, 130.000,   0.000,   0.000
10:59:54:432, 128092674656823,   12.843,   72.000, 2400,  24.207, 193.145,  53.651,  22.153, 167.231,  46.453, 61,  0,   1.786,  12.618,   3.505,  45.000,  60.000, 130.000,   0.000,   0.000
10:59:54:538, 128092907655381,   12.949,   57.000, 1800,  20.856, 195.346,  54.263,  14.405, 168.751,  46.875, 60,  0,   1.508,  12.777,   3.549,  45.000,  60.000, 130.000,   0.000,   0.000
10:59:54:643, 128093139515632,   13.054,   46.000, 1700,  16.221, 197.049,  54.736,  10.979, 169.904,  47.195, 57,  0,   1.281,  12.911,   3.586,  45.000,  60.000, 130.000,   0.000,   0.000
10:59:54:747, 128093369097021,   13.158,   37.000, 1800,  11.141, 198.208,  55.058,   9.309, 170.871,  47.464, 57,  0,   1.178,  13.034,   3.621,  45.000,  60.000, 130.000,   0.000,   0.000
10:59:54:856, 128093609856412,   13.267,   50.000, 1800,  13.863, 199.719,  55.478,  11.844, 172.163,  47.823, 58,  0,   1.458,  13.193,   3.665,  45.000,  60.000, 130.000,   0.000,   0.000
10:59:54:965, 128093850529088,   13.376,   45.000, 1900,  13.344, 201.174,  55.882,  11.132, 173.376,  48.160, 57,  0,   1.374,  13.343,   3.706,  45.000,  60.000, 130.000,   0.000,   0.000
10:59:55:077, 128094097851650,   13.488,   30.000, 2000,  11.373, 202.448,  56.235,   9.481, 174.438,  48.455, 58,  0,   1.099,  13.466,   3.740,  45.000,  60.000, 130.000,   0.000,   0.000
10:59:55:199, 128094367088896,   13.610,   56.000, 2200,  16.256, 204.430,  56.786,  14.221, 176.172,  48.937, 59,  0,   1.466,  13.644,   3.790,  45.000,  60.000, 130.000,   0.000,   0.000
10:59:55:305, 128094601183126,   13.716,   49.000, 2100,  16.312, 206.159,  57.267,  14.338, 177.692,  49.359, 59,  0,   1.357,  13.788,   3.830,  45.000,  60.000, 130.000,   0.000,   0.000
10:59:55:409, 128094830845603,   13.820,   43.000, 2100,  15.013, 207.721,  57.700,  13.120, 179.057,  49.738, 59,  0,   1.302,  13.924,   3.868,  45.000,  60.000, 130.000,   0.000,   0.000
10:59:55:517, 128095069364508,   13.928,   41.000, 2100,  15.328, 209.377,  58.160,  13.413, 180.506,  50.141, 58,  0,   1.374,  14.072,   3.909,  45.000,  60.000, 130.000,   0.000,   0.000
10:59:55:625, 128095307846107,   14.036,   40.000, 2100,  14.401, 210.932,  58.592,  12.538, 181.860,  50.517, 58,  0,   1.258,  14.208,   3.947,  45.000,  60.000, 130.000,   0.000,   0.000
10:59:55:730, 128095539579662,   14.141,   42.000, 2100,  14.637, 212.468,  59.019,  12.840, 183.208,  50.891, 58,  0,   1.245,  14.339,   3.983,  45.000,  60.000, 130.000,   0.000,   0.000
10:59:55:839, 128095780269194,   14.250,   44.000, 2100,  15.204, 214.126,  59.479,  13.297, 184.657,  51.294, 59,  0,   1.407,  14.492,   4.026,  45.000,  60.000, 130.000,   0.000,   0.000
10:59:55:943, 128096009910114,   14.354,   42.000, 2300,  16.015, 215.791,  59.942,  14.076, 186.121,  51.700, 59,  0,   1.317,  14.629,   4.064,  45.000,  60.000, 130.000,   0.000,   0.000
10:59:56:049, 128096243975586,   14.460,   42.000, 2200,  16.427, 217.533,  60.426,  14.609, 187.670,  52.131, 59,  0,   1.322,  14.769,   4.103,  45.000,  60.000, 130.000,   0.000,   0.000
10:59:56:158, 128096484717186,   14.569,   43.000, 2100,  16.736, 219.357,  60.933,  14.723, 189.275,  52.576, 59,  0,   1.465,  14.929,   4.147,  45.000,  60.000, 130.000,   0.000,   0.000
10:59:56:288, 128096771769705,   14.699,   41.000, 2100,  14.593, 221.255,  61.460,  12.693, 190.925,  53.035, 59,  0,   1.248,  15.091,   4.192,  45.000,  60.000, 130.000,   0.000,   0.000
10:59:56:435, 128097096378589,   14.846,   58.000, 2100,  16.318, 223.654,  62.126,  14.409, 193.044,  53.623, 59,  0,   1.446,  15.304,   4.251,  45.000,  60.000, 130.000,   0.000,   0.000
10:59:56:551, 128097352463364,   14.962,   47.000, 2000,  17.104, 225.637,  62.677,  14.604, 194.737,  54.094, 58,  0,   1.691,  15.500,   4.306,  45.000,  60.000, 130.000,   0.000,   0.000
