System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
10:38:15:600, 125224844885756,    2.814,    1.000, 3900,   4.198,  33.139,   9.205,   2.614,  28.332,   7.870, 57,  0,   0.785,   2.287,   0.635,  45.000,  60.000, 130.000,   0.000,   0.000
10:38:15:710, 125225088336866,    2.924,    0.000, 4000,   3.853,  33.564,   9.323,   2.378,  28.594,   7.943, 56,  0,   0.764,   2.371,   0.659,  45.000,  60.000, 130.000,   0.000,   0.000
10:38:15:821, 125225331871220,    3.034,    1.000, 4000,   7.159,  34.354,   9.543,   3.974,  29.032,   8.064, 58,  0,   0.695,   2.448,   0.680,  45.000,  60.000, 130.000,   0.000,   0.000
10:38:15:928, 125225570157018,    3.142,    0.000, 3800,  11.780,  35.625,   9.896,   4.902,  29.561,   8.211, 60,  0,   0.586,   2.511,   0.697,  45.000,  60.000, 130.000,   0.000,   0.000
10:38:16:037, 125225810471162,    3.251,    0.000, 3900,  10.868,  36.808,  10.224,   3.987,  29.995,   8.332, 61,  0,   0.565,   2.572,   0.715,  45.000,  60.000, 130.000,   0.000,   0.000
10:38:16:146, 125226051010616,    3.360,    0.000, 4000,  10.932,  37.999,  10.555,   4.054,  30.437,   8.455, 61,  0,   0.567,   2.634,   0.732,  45.000,  60.000, 130.000,   0.000,   0.000
10:38:16:256, 125226293192130,    3.470,    1.000, 4000,  11.313,  39.239,  10.900,   4.437,  30.923,   8.590, 61,  0,   0.569,   2.696,   0.749,  45.000,  60.000, 130.000,   0.000,   0.000
10:38:16:381, 125226568350410,    3.594,    0.000, 3900,  12.674,  40.819,  11.339,   5.845,  31.652,   8.792, 61,  0,   0.564,   2.767,   0.769,  45.000,  60.000, 130.000,   0.000,   0.000
10:38:16:488, 125226805395640,    3.701,    0.000, 3900,  11.899,  42.096,  11.693,   4.974,  32.186,   8.940, 61,  0,   0.588,   2.830,   0.786,  45.000,  60.000, 130.000,   0.000,   0.000
10:38:16:596, 125227044378668,    3.810,    0.000, 3900,   8.900,  43.060,  11.961,   4.077,  32.627,   9.063, 59,  0,   0.568,   2.891,   0.803,  45.000,  60.000, 130.000,   0.000,   0.000
10:38:16:705, 125227284813860,    3.919,    0.000, 4000,   7.848,  43.914,  12.198,   3.829,  33.044,   9.179, 58,  0,   0.567,   2.953,   0.820,  45.000,  60.000, 130.000,   0.000,   0.000
10:38:16:814, 125227524604628,    4.027,    2.000, 4000,  12.416,  45.263,  12.573,   8.340,  33.950,   9.430, 58,  0,   0.590,   3.017,   0.838,  45.000,  60.000, 130.000,   0.000,   0.000
10:38:16:922, 125227764335472,    4.136,    0.000, 4000,   8.051,  46.137,  12.816,   4.031,  34.387,   9.552, 58,  0,   0.578,   3.080,   0.856,  45.000,  60.000, 130.000,   0.000,   0.000
10:38:17:031, 125228004561680,    4.245,    0.000, 3900,   7.953,  47.002,  13.056,   3.952,  34.817,   9.671, 57,  0,   0.574,   3.142,   0.873,  45.000,  60.000, 130.000,   0.000,   0.000
10:38:17:139, 125228243818226,    4.353,    0.000, 4000,   8.681,  47.943,  13.317,   4.583,  35.314,   9.809, 58,  0,   0.571,   3.204,   0.890,  45.000,  60.000, 130.000,   0.000,   0.000
10:38:17:247, 125228481889474,    4.461,    0.000, 4000,   8.971,  48.910,  13.586,   4.951,  35.848,   9.958, 57,  0,   0.579,   3.267,   0.907,  45.000,  60.000, 130.000,   0.000,   0.000
10:38:17:358, 125228726535682,    4.572,    0.000, 3900,   3.653,  49.315,  13.699,   2.044,  36.074,  10.021, 56,  0,   0.739,   3.349,   0.930,  45.000,  60.000, 130.000,   0.000,   0.000
10:38:17:468, 125228969658364,    4.682,    0.000, 3900,   3.847,  49.738,  13.816,   2.330,  36.331,  10.092, 56,  0,   0.732,   3.429,   0.953,  45.000,  60.000, 130.000,   0.000,   0.000
10:38:17:578, 125229212183676,    4.792,    0.000, 4000,   4.338,  50.215,  13.949,   2.735,  36.631,  10.175, 56,  0,   0.777,   3.514,   0.976,  45.000,  60.000, 130.000,   0.000,   0.000
10:38:17:688, 125229455278290,    4.902,    0.000, 4000,   3.593,  50.610,  14.058,   2.016,  36.853,  10.237, 56,  0,   0.768,   3.599,   1.000,  45.000,  60.000, 130.000,   0.000,   0.000
10:38:17:797, 125229695131031,    5.010,    1.000, 4000,   5.741,  51.234,  14.232,   4.265,  37.316,  10.366, 68,  0,   0.752,   3.681,   1.022,  45.000,  60.000, 130.000,   0.000,   0.000
10:38:17:907, 125229937733422,    5.120,    0.000, 3900,   4.275,  51.704,  14.362,   2.576,  37.599,  10.444, 56,  0,   0.780,   3.766,   1.046,  45.000,  60.000, 130.000,   0.000,   0.000
10:38:18:017, 125230181393841,    5.230,    8.000, 3900,  19.295,  53.833,  14.954,  17.707,  39.554,  10.987, 69,  0,   0.866,   3.862,   1.073,  45.000,  60.000, 130.000,   0.000,   0.000
10:38:18:128, 125230426141802,    5.341,   14.000, 3900,  28.447,  56.986,  15.830,  26.581,  42.500,  11.806, 76,  0,   1.032,   3.976,   1.105,  45.000,  60.000, 130.000,   0.000,   0.000
10:38:18:256, 125230708688742,    5.469,   12.000, 3900,  27.497,  60.505,  16.807,  25.782,  45.799,  12.722, 72,  0,   0.927,   4.095,   1.137,  45.000,  60.000, 130.000,   0.000,   0.000
10:38:18:384, 125230991210036,    5.597,   18.000, 3900,  33.743,  64.822,  18.006,  30.594,  49.714,  13.809, 78,  0,   1.143,   4.241,   1.178,  45.000,  60.000, 130.000,   0.000,   0.000
10:38:18:512, 125231273879652,    5.725,   28.000, 3900,  45.614,  70.662,  19.628,  42.990,  55.217,  15.338, 81,  0,   1.421,   4.423,   1.229,  45.000,  60.000, 130.000,   0.000,   0.000
10:38:18:622, 125231517370030,    5.836,   10.000, 3900,  25.525,  73.477,  20.410,  23.481,  57.807,  16.057, 63,  0,   0.840,   4.516,   1.254,  45.000,  60.000, 130.000,   0.000,   0.000
10:38:18:732, 125231759856768,    5.945,    0.000, 3900,   4.418,  73.962,  20.545,   2.796,  58.114,  16.143, 58,  0,   0.758,   4.599,   1.277,  45.000,  60.000, 130.000,   0.000,   0.000
10:38:18:842, 125232002678371,    6.055,    0.000, 3900,   3.606,  74.358,  20.655,   2.061,  58.340,  16.206, 57,  0,   0.734,   4.680,   1.300,  45.000,  60.000, 130.000,   0.000,   0.000
10:38:18:951, 125232243893592,    6.165,   21.000, 3900,  37.166,  78.419,  21.783,  35.405,  62.208,  17.280, 72,  0,   1.248,   4.816,   1.338,  45.000,  60.000, 130.000,   0.000,   0.000
10:38:19:060, 125232484666495,    6.274,   40.000, 3500,  51.353,  84.018,  23.338,  49.369,  67.591,  18.775, 76,  0,   1.773,   5.009,   1.391,  45.000,  60.000, 130.000,   0.000,   0.000
10:38:19:186, 125232762786126,    6.400,   46.000, 3900,  57.643,  91.279,  25.355,  55.571,  74.591,  20.720, 85,  0,   1.633,   5.215,   1.449,  45.000,  60.000, 130.000,   0.000,   0.000
10:38:19:297, 125233007967022,    6.511,   20.000, 3700,  36.746,  95.359,  26.489,  34.958,  78.473,  21.798, 83,  0,   0.914,   5.316,   1.477,  45.000,  60.000, 130.000,   0.000,   0.000
10:38:19:407, 125233250881884,    6.621,   21.000, 3300,  27.414,  98.375,  27.327,  25.614,  81.291,  22.581, 73,  0,   0.877,   5.413,   1.504,  45.000,  60.000, 130.000,   0.000,   0.000
10:38:19:519, 125233498142792,    6.733,   22.000, 3100,  21.484, 100.781,  27.995,  19.672,  83.494,  23.193, 69,  0,   0.875,   5.511,   1.531,  45.000,  60.000, 130.000,   0.000,   0.000
10:38:19:631, 125233745414132,    6.845,   34.000, 2800,  23.269, 103.387,  28.719,  21.356,  85.885,  23.857, 67,  0,   1.519,   5.681,   1.578,  45.000,  60.000, 130.000,   0.000,   0.000
10:38:19:771, 125234054543802,    6.985,   39.000, 2500,  21.559, 106.406,  29.557,  19.557,  88.624,  24.618, 64,  0,   1.535,   5.896,   1.638,  45.000,  60.000, 130.000,   0.000,   0.000
10:38:19:929, 125234403385015,    7.143,   19.000, 2500,  13.342, 108.514,  30.143,  11.555,  90.449,  25.125, 61,  0,   1.081,   6.067,   1.685,  45.000,  60.000, 130.000,   0.000,   0.000
10:38:20:039, 125234646284002,    7.253,   14.000, 2700,  11.241, 109.750,  30.486,   9.483,  91.492,  25.415, 60,  0,   0.932,   6.169,   1.714,  45.000,  60.000, 130.000,   0.000,   0.000
10:38:20:148, 125234886294927,    7.361,   14.000, 2700,  11.989, 111.053,  30.848,  10.267,  92.608,  25.725, 59,  0,   0.880,   6.265,   1.740,  45.000,  60.000, 130.000,   0.000,   0.000
10:38:20:274, 125235164532541,    7.487,   37.000, 2600,  20.472, 113.633,  31.565,  18.597,  94.952,  26.376, 63,  0,   1.361,   6.436,   1.788,  45.000,  60.000, 130.000,   0.000,   0.000
10:38:20:428, 125235504545170,    7.641,   46.000, 2300,  19.633, 116.657,  32.405,  17.434,  97.636,  27.121, 62,  0,   1.423,   6.656,   1.849,  45.000,  60.000, 130.000,   0.000,   0.000
10:38:20:568, 125235813793534,    7.781,   30.000, 2200,  18.862, 119.298,  33.138,  11.708,  99.276,  27.577, 61,  0,   1.048,   6.802,   1.890,  45.000,  60.000, 130.000,   0.000,   0.000
10:38:20:677, 125236054441890,    7.890,   22.000, 2200,  11.053, 120.503,  33.473,   8.539, 100.207,  27.835, 60,  0,   0.984,   6.909,   1.919,  45.000,  60.000, 130.000,   0.000,   0.000
10:38:20:801, 125236328037126,    8.014,   14.000, 2400,   8.937, 121.610,  33.781,   7.244, 101.105,  28.085, 59,  0,   0.972,   7.030,   1.953,  45.000,  60.000, 130.000,   0.000,   0.000
10:38:20:909, 125236566576032,    8.122,   26.000, 2500,  13.890, 123.111,  34.197,  11.979, 102.399,  28.444, 60,  0,   1.163,   7.156,   1.988,  45.000,  60.000, 130.000,   0.000,   0.000
10:38:21:017, 125236804872012,    8.230,   19.000, 2500,  12.191, 124.427,  34.563,  10.505, 103.532,  28.759, 60,  0,   0.975,   7.261,   2.017,  45.000,  60.000, 130.000,   0.000,   0.000
10:38:21:123, 125237039712643,    8.337,   12.000, 2600,   9.768, 125.465,  34.852,   7.880, 104.371,  28.992, 58,  0,   0.943,   7.361,   2.045,  45.000,  60.000, 130.000,   0.000,   0.000
10:38:21:232, 125237281363988,    8.446,   11.000, 3000,  10.137, 126.575,  35.160,   8.339, 105.283,  29.245, 58,  0,   1.045,   7.475,   2.076,  45.000,  60.000, 130.000,   0.000,   0.000
10:38:21:342, 125237523961810,    8.556,   18.000, 2900,  15.618, 128.291,  35.636,  13.878, 106.808,  29.669, 65,  0,   1.034,   7.589,   2.108,  45.000,  60.000, 130.000,   0.000,   0.000
10:38:21:452, 125237765039438,    8.665,    8.000, 3100,   9.756, 129.356,  35.932,   7.972, 107.678,  29.911, 58,  0,   0.808,   7.677,   2.133,  45.000,  60.000, 130.000,   0.000,   0.000
10:38:21:560, 125238005061618,    8.774,    7.000, 3300,   9.273, 130.364,  36.212,   7.711, 108.517,  30.144, 58,  0,   0.879,   7.773,   2.159,  45.000,  60.000, 130.000,   0.000,   0.000
10:38:21:671, 125238250125636,    8.885,   10.000, 3300,  14.313, 131.953,  36.654,  12.524, 109.907,  30.530, 65,  0,   0.805,   7.862,   2.184,  45.000,  60.000, 130.000,   0.000,   0.000
10:38:21:781, 125238492569230,    8.995,    7.000, 3400,  11.833, 133.252,  37.014,  10.126, 111.019,  30.838, 59,  0,   0.780,   7.948,   2.208,  45.000,  60.000, 130.000,   0.000,   0.000
10:38:21:889, 125238730682356,    9.102,   11.000, 3400,  15.641, 134.939,  37.483,  13.890, 112.516,  31.255, 60,  0,   1.006,   8.056,   2.238,  45.000,  60.000, 130.000,   0.000,   0.000
10:38:22:001, 125238977421676,    9.214,   18.000, 3200,  20.457, 137.225,  38.118,  18.699, 114.606,  31.835, 66,  0,   1.213,   8.192,   2.275,  45.000,  60.000, 130.000,   0.000,   0.000
10:38:22:124, 125239249313966,    9.337,   16.000, 3100,  17.458, 139.374,  38.715,  15.401, 116.503,  32.362, 62,  0,   1.124,   8.330,   2.314,  45.000,  60.000, 130.000,   0.000,   0.000
10:38:22:233, 125239489875634,    9.446,    9.000, 3200,  11.558, 140.634,  39.065,   9.761, 117.566,  32.657, 60,  0,   0.930,   8.431,   2.342,  45.000,  60.000, 130.000,   0.000,   0.000
10:38:22:341, 125239728363262,    9.554,   17.000, 3100,  17.487, 142.523,  39.590,  15.736, 119.266,  33.129, 64,  0,   1.178,   8.559,   2.377,  45.000,  60.000, 130.000,   0.000,   0.000
10:38:22:464, 125239999849338,    9.677,   39.000, 2800,  23.546, 145.418,  40.394,  21.551, 121.915,  33.865, 65,  0,   1.365,   8.727,   2.424,  45.000,  60.000, 130.000,   0.000,   0.000
10:38:22:573, 125240240544083,    9.786,   34.000, 2600,  17.977, 147.377,  40.938,  16.110, 123.672,  34.353, 63,  0,   1.311,   8.869,   2.464,  45.000,  60.000, 130.000,   0.000,   0.000
10:38:22:680, 125240476749961,    9.893,   31.000, 2500,  17.359, 149.234,  41.454,  15.438, 125.323,  34.812, 62,  0,   1.383,   9.017,   2.505,  45.000,  60.000, 130.000,   0.000,   0.000
10:38:22:804, 125240750518264,   10.017,   36.000, 2400,  17.232, 151.371,  42.047,  15.355, 127.227,  35.341, 61,  0,   1.383,   9.189,   2.552,  45.000,  60.000, 130.000,   0.000,   0.000
10:38:22:959, 125241092884298,   10.172,   31.000, 2400,  15.396, 153.758,  42.711,  13.343, 129.296,  35.916, 61,  0,   1.354,   9.399,   2.611,  45.000,  60.000, 130.000,   0.000,   0.000
10:38:23:069, 125241336521272,   10.283,   12.000, 2500,   9.644, 154.822,  43.006,   7.768, 130.153,  36.154, 59,  0,   1.012,   9.510,   2.642,  45.000,  60.000, 130.000,   0.000,   0.000
10:38:23:179, 125241579526214,   10.393,   16.000, 2700,  10.713, 156.001,  43.334,   8.826, 131.124,  36.423, 58,  0,   1.147,   9.637,   2.677,  45.000,  60.000, 130.000,   0.000,   0.000
10:38:23:289, 125241821641712,   10.502,   14.000, 2800,  11.189, 157.228,  43.675,   9.306, 132.145,  36.707, 60,  0,   1.038,   9.751,   2.709,  45.000,  60.000, 130.000,   0.000,   0.000
10:38:23:397, 125242061685566,   10.611,    9.000, 3000,   8.689, 158.173,  43.937,   6.903, 132.895,  36.915, 58,  0,   1.017,   9.861,   2.739,  45.000,  60.000, 130.000,   0.000,   0.000
10:38:23:506, 125242300391275,   10.719,   11.000, 3100,  11.905, 159.460,  44.294,  10.070, 133.984,  37.218, 60,  0,   1.077,   9.978,   2.772,  45.000,  60.000, 130.000,   0.000,   0.000
10:38:23:617, 125242546971658,   10.831,   11.000, 3200,  12.546, 160.861,  44.684,  10.775, 135.187,  37.552, 61,  0,   1.029,  10.093,   2.803,  45.000,  60.000, 130.000,   0.000,   0.000
10:38:23:729, 125242793135085,   10.942,   10.000, 3400,  10.514, 162.033,  45.009,   8.673, 136.154,  37.821, 58,  0,   0.941,  10.197,   2.833,  45.000,  60.000, 130.000,   0.000,   0.000
10:38:23:839, 125243035451766,   11.052,    5.000, 3600,   8.280, 162.942,  45.262,   6.585, 136.877,  38.021, 57,  0,   0.940,  10.301,   2.861,  45.000,  60.000, 130.000,   0.000,   0.000
10:38:23:949, 125243279270413,   11.162,    4.000, 3800,   8.990, 163.935,  45.537,   7.320, 137.685,  38.246, 58,  0,   0.857,  10.395,   2.888,  45.000,  60.000, 130.000,   0.000,   0.000
10:38:24:057, 125243517652512,   11.270,    3.000, 3900,   9.066, 164.913,  45.809,   7.421, 138.486,  38.468, 58,  0,   0.802,  10.482,   2.912,  45.000,  60.000, 130.000,   0.000,   0.000
10:38:24:169, 125243764211051,   11.382,    3.000, 4000,   9.387, 165.961,  46.100,   7.765, 139.353,  38.709, 58,  0,   0.853,  10.577,   2.938,  45.000,  60.000, 130.000,   0.000,   0.000
10:38:24:278, 125244006592494,   11.492,   10.000, 3900,  20.671, 168.231,  46.731,  19.203, 141.461,  39.295, 75,  0,   0.840,  10.669,   2.964,  45.000,  60.000, 130.000,   0.000,   0.000
10:38:24:387, 125244247277598,   11.601,   26.000, 3400,  33.817, 171.917,  47.755,  31.564, 144.902,  40.251, 68,  0,   1.310,  10.812,   3.003,  45.000,  60.000, 130.000,   0.000,   0.000
10:38:24:494, 125244483521898,   11.708,   23.000, 3100,  22.527, 174.327,  48.424,  20.586, 147.105,  40.862, 65,  0,   1.210,  10.942,   3.039,  45.000,  60.000, 130.000,   0.000,   0.000
10:38:24:597, 125244709558308,   11.810,   26.000, 2900,  21.005, 176.478,  49.022,  18.852, 149.034,  41.398, 64,  0,   1.317,  11.076,   3.077,  45.000,  60.000, 130.000,   0.000,   0.000
10:38:24:700, 125244936937709,   11.913,   30.000, 2700,  19.515, 178.487,  49.580,  17.435, 150.830,  41.897, 62,  0,   1.537,  11.235,   3.121,  45.000,  60.000, 130.000,   0.000,   0.000
10:38:24:801, 125245161716910,   12.015,   22.000, 2700,  14.475, 179.961,  49.989,  12.468, 152.099,  42.250, 60,  0,   1.267,  11.364,   3.157,  45.000,  60.000, 130.000,   0.000,   0.000
10:38:24:905, 125245389926654,   12.118,   17.000, 2800,  13.379, 181.344,  50.373,  11.594, 153.297,  42.583, 61,  0,   1.006,  11.468,   3.185,  45.000,  60.000, 130.000,   0.000,   0.000
10:38:25:010, 125245621828678,   12.223,   27.000, 2700,  17.307, 183.161,  50.878,  15.451, 154.920,  43.033, 60,  0,   1.405,  11.615,   3.226,  45.000,  60.000, 130.000,   0.000,   0.000
10:38:25:117, 125245858136318,   12.330,   18.000, 2700,  13.681, 184.625,  51.285,  11.890, 156.193,  43.387, 62,  0,   1.123,  11.735,   3.260,  45.000,  60.000, 130.000,   0.000,   0.000
10:38:25:231, 125246109055246,   12.444,   10.000, 2900,   9.249, 185.677,  51.577,   7.676, 157.065,  43.629, 59,  0,   0.891,  11.837,   3.288,  45.000,  60.000, 130.000,   0.000,   0.000
10:38:25:369, 125246414666930,   12.582,    5.000, 2400,  12.820, 187.451,  52.070,   6.835, 158.011,  43.892, 60,  0,   0.765,  11.943,   3.317,  45.000,  60.000, 130.000,   0.000,   0.000
10:38:25:472, 125246641705914,   12.685,    3.000, 2600,   8.088, 188.283,  52.301,   3.725, 158.394,  43.998, 57,  0,   0.655,  12.010,   3.336,  45.000,  60.000, 130.000,   0.000,   0.000
10:38:25:574, 125246866626736,   12.787,    2.000, 2900,   4.268, 188.717,  52.422,   2.728, 158.672,  44.076, 56,  0,   0.816,  12.093,   3.359,  45.000,  60.000, 130.000,   0.000,   0.000
10:38:25:676, 125247092905120,   12.890,    2.000, 3200,   4.760, 189.205,  52.557,   3.092, 158.989,  44.164, 57,  0,   0.803,  12.175,   3.382,  45.000,  60.000, 130.000,   0.000,   0.000
10:38:25:780, 125247321204033,   12.993,    2.000, 3500,   5.776, 189.802,  52.723,   4.212, 159.424,  44.285, 58,  0,   0.821,  12.260,   3.406,  45.000,  60.000, 130.000,   0.000,   0.000
10:38:25:883, 125247549472602,   13.096,    5.000, 3600,  10.406, 190.878,  53.022,   8.698, 160.324,  44.534, 60,  0,   0.826,  12.346,   3.429,  45.000,  60.000, 130.000,   0.000,   0.000
10:38:25:985, 125247774013490,   13.198,    2.000, 3900,   6.370, 191.526,  53.202,   4.699, 160.802,  44.667, 58,  0,   0.880,  12.435,   3.454,  45.000,  60.000, 130.000,   0.000,   0.000
10:38:26:087, 125248000366348,   13.301,    4.000, 4000,  12.114, 192.768,  53.547,  10.466, 161.874,  44.965, 59,  0,   0.798,  12.517,   3.477,  45.000,  60.000, 130.000,   0.000,   0.000
10:38:26:190, 125248227464014,   13.403,    1.000, 4000,   5.920, 193.377,  53.716,   4.279, 162.315,  45.087, 57,  0,   0.818,  12.601,   3.500,  45.000,  60.000, 130.000,   0.000,   0.000
10:38:26:292, 125248452194004,   13.505,    2.000, 4000,   7.919, 194.183,  53.940,   6.240, 162.950,  45.264, 57,  0,   0.855,  12.688,   3.524,  45.000,  60.000, 130.000,   0.000,   0.000
10:38:26:393, 125248676644946,   13.607,    9.000, 3900,  16.813, 195.892,  54.414,  14.932, 164.467,  45.685, 60,  0,   0.883,  12.778,   3.549,  45.000,  60.000, 130.000,   0.000,   0.000
10:38:26:496, 125248903007618,   13.709,    7.000, 3900,  16.047, 197.537,  54.871,  13.851, 165.887,  46.080, 60,  0,   1.119,  12.893,   3.581,  45.000,  60.000, 130.000,   0.000,   0.000
10:38:26:603, 125249138668098,   13.816,   11.000, 3900,  21.584, 199.840,  55.511,  19.555, 167.975,  46.660, 60,  0,   1.028,  13.002,   3.612,  45.000,  60.000, 130.000,   0.000,   0.000
10:38:26:705, 125249365600036,   13.919,    3.000, 3900,  10.124, 200.881,  55.800,   8.102, 168.807,  46.891, 59,  0,   0.919,  13.097,   3.638,  45.000,  60.000, 130.000,   0.000,   0.000
10:38:26:807, 125249589174940,   14.020,   13.000, 3900,  25.170, 203.430,  56.508,  23.153, 171.152,  47.542, 62,  0,   1.168,  13.215,   3.671,  45.000,  60.000, 130.000,   0.000,   0.000
10:38:26:908, 125249812564616,   14.121,   18.000, 3800,  30.671, 206.533,  57.370,  28.540, 174.039,  48.344, 68,  0,   1.353,  13.352,   3.709,  45.000,  60.000, 130.000,   0.000,   0.000
10:38:27:011, 125250040085914,   14.224,   11.000, 3700,  17.675, 208.354,  57.876,  15.810, 175.668,  48.797, 60,  0,   1.002,  13.455,   3.738,  45.000,  60.000, 130.000,   0.000,   0.000
10:38:27:115, 125250268768528,   14.328,   11.000, 3600,  19.832, 210.408,  58.447,  17.936, 177.526,  49.313, 63,  0,   1.110,  13.570,   3.769,  45.000,  60.000, 130.000,   0.000,   0.000
